0100000008	Gênesis
010a140071	Estes são os filhos de Cão segundo as suas familias, segundo as suas linguas, em suas terras, em suas nações.
010a150063	E a Sem nasceram filhos, e elle é o pae de todos os filhos de Eber, o irmão mais velho de Japhet.
010a16003b	Os filhos de Sem, são: Elam, e Assur, e Arpachshad, e Lud.
010a170036	E os filhos de Aram são: Uz, e Hul, e Gether, e Mash.
010a180033	E Arpachshad gerou a Shelah: e Shelah gerou a Eber.
010a190084	E a Eber nasceram dois filhos: o nome d'um foi Peleg, porquanto em seus dias se repartiu a terra, e o nome do seu irmão foi Joktan.
010a1a0042	E Joktan gerou a Almodad, e a Sheleph, e a Hazarmaveth, e a Jerah;
010a1b0022	E a Hadoran, e a Uzal, e a Diclah;
010a1c0021	E a Obal, e a Abimael, e a Sheba;
010a1d0044	E a Ophir, e a Havila e a Jobab: todos estes foram filhos de Joktan.
010a1e004b	E foi a sua habitação desde Mesha, indo para Sephar, montanha do Oriente.
010a1f0079	Estes são os filhos de Sem segundo as suas familias, segundo as suas linguas, nas suas terras, segundo as suas nações.
010a200099	Estas são as familias dos filhos de Noé segundo as suas gerações, nas suas nações: e d'estes foram divididas as nações na terra depois do diluvio
010b01003b	E era toda a terra d'uma mesma lingua, e d'uma mesma falla.
010b020061	E aconteceu que, partindo elles do Oriente, acharam um valle na terra de Shinar; e habitaram ali.
010b030078	E disseram uns aos outros: Eia, façamos tijolos, e queimemol-os bem. E foi-lhes o tijolo por pedra, e o betume por cal.
010b0400a9	E disseram: Eia, edifiquemos nós uma cidade e uma torre cujo cume toque nos céus, e façamo-nos um nome, para que não sejamos espalhados sobre a face de toda a terra.
010b050057	Então desceu o Senhor para ver a cidade e a torre que os filhos dos homens edificavam;
010b0600aa	E disse. Eis que o povo é um, e todos teem uma mesma lingua; e isto é o que começam a fazer: e agora, não haverá restricção para tudo o que elles intentarem fazer?
010b07005b	Eia, desçamos, e confundamos ali a sua lingua, para que não intenda um a lingua do outro.
010b08005f	Assim o Senhor os espalhou d'ali sobre a face de toda a terra: e cessaram de edificar a cidade.
010b09009a	Por isso se chamou o seu nome Babel, porquanto ali confundiu o Senhor a lingua de toda a terra, e d'ali os espalhou o Senhor sobre a face de toda a terra.
010b0a0073	Estas são as gerações de Sem: Sem era da edade de cem annos, e gerou a Arpachshad, dois annos depois do diluvio.
010b0b0056	E viveu Sem, depois que gerou a Arpachshad, quinhentos annos; e gerou filhos e filhas.
010b0c0039	E viveu Arpachshad trinta e cinco annos, e gerou a Selah.
010b0d0060	E viveu Arpachshad depois que gerou a Selah, quatrocentos e tres annos; e gerou filhos e filhas.
010b0e002c	E viveu Selah, trinta annos, e gerou a Eber:
010b0f005b	E viveu Selah, depois que gerou a Eber, quatrocentos e tres annos, e gerou filhos e filhas.
010b100033	E viveu Eber trinta e quatro annos e gerou a Peleg:
010b11005d	E viveu Eber, depois que gerou a Peleg, quatrocentos e trinta annos, e gerou filhos e filhas.
010b12002b	E viveu Peleg trinta annos, e gerou a Rehu:
010b130057	E viveu Peleg, depois que gerou a Rehu, duzentos e nove annos, e gerou filhos e filhas.
010b140033	E viveu Rehu, trinta e dois annos, e gerou a Serug:
010b150056	E viveu Rehu, depois que gerou a Serug, duzentos e sete annos e gerou filhos e filhas.
010b16002c	E viveu Serug trinta annos, e gerou a Nahor:
010b170051	E viveu Serug, depois que gerou a Nahor, duzentos annos, e gerou filhos e filhas.
010b180032	E viveu Nahor vinte e nove annos, e gerou a Terah:
010b190059	E viveu Nahor, depois que gerou a Terah, cento e dezenove annos, e gerou filhos e filhas.
010b1a0043	E viveu Terah, setenta annos, e gerou a Abrão, a Nahor, e a Haran.
010b1b0062	E estas são as gerações de Terah: Terah gerou a Abrão, a Nahor, e a Haran: e Haran gerou a Lot
010b1c0061	E morreu Haran estando seu pae Terah, ainda vivo, na terra do seu nascimento, em Ur dos Chaldeus.
010b1d00a7	E tomaram Abrão e Nahor mulheres para si: o nome da mulher de Abrão era Sarai, e o nome da mulher de Nahor era Milcah, filha de Haran, pae de Milcah, e pae de Iscah.
010b1e0029	E Sarai foi esteril, e não tinha filhos.
010b1f00e3	E tomou Terah a Abrão seu filho, e a Lot filho de Haran, filho de seu filho, e a Sarai sua nora, mulher de seu filho Abrão, e saiu com elles de Ur dos Chaldeus, para ir á terra de Canaan; e vieram até Haran, e habitaram ali
010b200049	E foram os dias de Terah duzentos e cinco annos: e morreu Terah em Haran.
010c01007d	Ora o Senhor disse a Abrão: Sae-te da tua terra, e da tua parentela, e da casa de teu pae, para a terra que eu te mostrarei.
010c02006a	E far-te-hei uma grande nação, e abençoar-te-hei, e engrandecerei o teu nome; e tu serás uma benção.
010c030081	E abençoarei os que te abençoarem, e amaldiçoarei os que te amaldiçoarem; e em ti serão bemditas todas as familias da terra.
010c04008c	Assim partiu Abrão, como o Senhor lhe tinha dito, e foi Lot com elle: e era Abrão de edade de setenta e cinco annos, quando saiu de Haran.
010c0500da	E tomou Abrão a Sarai, sua mulher, e a Lot, filho de seu irmão, e toda a sua fazenda, que haviam adquirido, e as almas que lhe accresceram em Haran: e sairam para irem á terra de Canaan; e vieram á terra de Canaan.
010c06007c	E passou Abrão por aquella terra até ao logar de Sichem, até ao carvalho de Moreh; e estavam então os Cananeos na terra.
010c070080	E appareceu o Senhor a Abrão, e disse: Á tua semente darei esta terra. E edificou ali um altar ao Senhor, que lhe apparecêra.
010c0800bf	E moveu-se d'ali para a montanha á banda do Oriente de Bethel, e armou a sua tenda, tendo Bethel ao Occidente, e Ai ao Oriente; e edificou ali um altar ao Senhor, e invocou o nome do Senhor.
010c090041	Depois caminhou Abrão d'ali, seguindo ainda para a banda do Sul.
010c0a0073	E havia fome n'aquella terra: e desceu Abrão ao Egypto, para peregrinar ali, porquanto a fome era grande na terra.
010c0b007d	E aconteceu que, chegando elle para entrar no Egypto, disse a Sarai, sua mulher: Ora bem sei que és mulher formosa á vista;
010c0c0079	E será que, quando os Egypcios te virem, dirão: Esta é sua mulher. E matar-me-hão a mim, e a ti te guardarão em vida
010c0d006f	Dize, peço-te, que és minha irmã, para que me vá bem por tua causa, e que viva a minha alma por amor de ti.
010c0e005c	E aconteceu que, entrando Abrão no Egypto, viram os Egypcios a mulher, que era mui formosa.
010c0f0071	E viram-n'a os principes do Pharaó, e gabaram-n'a diante do Pharaó: e foi a mulher tomada para casa do Pharaó.
010c100078	E fez bem a Abrão por amor d'ella; e elle teve ovelhas, e vaccas, e jumentos, e servos e servas, e jumentas, e camelos.
010c110069	Feriu, porém, o Senhor o Pharaó com grandes pragas, e a sua casa, por causa de Sarai, mulher de Abrão.
010c120077	Então chamou o Pharaó a Abrão, e disse: Que é isto que me fizeste? porque não me disseste que ella era tua mulher?
010c130085	Porque disseste: É minha irmã? de maneira que a houvera tomado por minha mulher: agora, pois, eis aqui tua mulher; toma-a e vae-te.
010c140079	E o Pharaó, deu ordens aos seus varões a seu respeito, e acompanharam-n'o a elle, e a sua mulher, e a tudo o que tinha.
010d010069	Subiu, pois, Abrão do Egypto para a banda do Sul, elle e sua mulher, e tudo o que tinha, e com elle Lot.
010d020034	E ia Abrão muito rico em gado, em prata, e em oiro.
010d030075	E fez as suas jornadas do Sul até Beth-el, até ao logar onde ao principio estivera a sua tenda, entre Beth-el e Ai;
010d04005a	Até ao logar do altar que d'antes ali tinha feito; e Abrão invocou ali o nome do Senhor.
010d050044	E tambem Lot, que ia com Abrão, tinha rebanhos, e vaccas, e tendas.
010d060087	E não tinha capacidade a terra para poderem habitar juntos; porque a sua fazenda era muita; de maneira que não podiam habitar juntos.
010d07008a	E houve contenda entre os pastores do gado de Abrão, e os pastores do gado de Lot: e os Cananeus e os Perizeus habitavam então na terra.
010d080087	E disse Abrão a Lot: Ora não haja contenda entre mim e ti, e entre os meus pastores e os teus pastores, porque irmãos varões somos.
010d0900a5	Não está toda a terra diante de ti? Eia, pois, aparta-te de mim; se escolheres a esquerda, irei para a direita; e se a direita escolheres, eu irei para a esquerda.
010d0a00d8	E levantou Lot os seus olhos, e viu toda a campina do Jordão, que era toda bem regada, antes do Senhor ter destruido Sodoma e Gomorrha, e era como o jardim do Senhor, como a terra do Egypto, quando se entra em Zoar.
010d0b006f	Então Lot escolheu para si toda a campina do Jordão, e partiu Lot para o Oriente, e apartaram-se um do outro.
010d0c006c	Habitou Abrão na terra de Canaan, e Lot habitou nas cidades da campina, e armou as suas tendas até Sodoma.
010d0d0049	Ora eram maus os varões de Sodoma, e grandes peccadores contra o Senhor.
010d0e00ba	E disse o Senhor a Abrão, depois que Lot se apartou d'elle: Levanta agora os teus olhos, e olha desde o logar onde estás, para a banda do Norte, e do Sul, e do Oriente, e do Occidente;
010d0f0053	Porque toda esta terra que vês, te hei de dar a ti, e á tua semente, para sempre.
010d100085	E farei a tua semente como o pó da terra; de maneira que se alguem podér contar o pó da terra, tambem a tua semente será contada.
010d11005a	Levanta-te, percorre essa terra, no seu comprimento e na sua largura; porque a ti a darei.
010d120087	E Abrão armou as suas tendas, e veiu, e habitou nos carvalhaes de Mamre, que estão junto a Hebron; e edificou ali um altar ao Senhor.
010e01007a	E aconteceu nos dias de Amraphel, rei de Shinar, Arioch, rei de Ellasar, Chedorlaomer, rei de Elam, e Tidal, rei de Goiim,
010e0200a1	Que estes fizeram guerra a Bera, rei de Sodoma, a Birsha, rei de Gomorrah, a Shinab, rei de Admah, e a Shemeber, rei de Zeboiim, e ao rei de Bela (esta é Zoar).
010e030042	Todos estes se ajuntaram no valle de Siddim (que é o mar de sal).
010e040053	Doze annos haviam servido a Chedorlaomer, mas ao decimo terceiro anno rebelaram-se.
010e0500ad	E ao decimo quarto anno veiu Chedorlaomer, e os reis que estavam com elle, e feriram aos Rephains em Ashteroth-karnaim, e aos Zuzins em Ham, e aos Emins em Shave-kiriathaim,
010e060055	E aos Horeos no seu monte Seir, até á campina de Paran, que está junto ao deserto.
010e07008f	Lepois tornaram e vieram a Enmispat (que é Cades), e feriram toda a terra dos Amalekitas, e tambem os Amoreos, que habitavam em Hazazon-tamar.
010e0800ac	Então saiu o rei de Sodoma, e o rei de Gomorrah, e o rei de Admah, e o rei de Zeboiim, e o rei de Bela (esta é Zoar), e ordenaram batalha contra elles no valle de Siddim,
010e090087	Contra Chedorlaomer, rei de Elam, e Tidal, rei de Goiim, e Amraphel, rei de Shinar, e Arioch, rei de Ellasar; quatro reis contra cinco.
010e0a0095	E o valle de Siddim estava cheio de poços de betume: e fugiram os reis de Sodoma, e de Gomorrah, e cairam ali; e os restantes fugiram para um monte.
010e0b0057	E tomaram toda a fazenda de Sodoma, e de Gomorrah, e todo o seu mantimento, e foram-se.
010e0c0065	Tambem tomaram a Lot, que habitava em Sodoma, filho do irmão de Abrão, e a sua fazenda, e foram-se.
010e0d00ba	Então veiu um que escapára, e o contou a Abrão, o Hebreu: elle habitava junto dos carvalhaes de Mamre, o Amoreo, irmão de Eshcol, e irmão de Aner; elles eram confederados de Abrão.
010e0e008d	Ouvindo pois Abrão que o seu irmão estava preso, armou os seus creados, nascidos em sua casa, trezentos e dezoito, e os perseguiu até Dan.
010e0f0083	E dividiu-se contra elles de noite, elle e os seus creados, e os feriu, e os perseguiu até Hobah, que fica á esquerda de Damasco.
010e10007e	E tornou a trazer toda a fazenda, e tornou a trazer tambem a Lot, seu irmão, e a sua fazenda, e tambem as mulheres, e o povo.
010e1100a2	E o rei de Sodoma saiu-lhe ao encontro (depois que voltou de ferir a Chedorlaomer e aos reis que estavam com elle) até ao valle de Schave, que é o valle do rei.
010e120059	E Melchizedec, rei de Salem, trouxe pão e vinho: e era este sacerdote do Deus altissimo.
010e130060	E abençoou-o, e disse: Bemdito seja Abrão de Deus altissimo, o Possuidor dos céus e da terra;
010e14006a	E bemdito seja o Deus altissimo, que entregou os teus inimigos nas tuas mãos. E deu-lhe o dizimo de tudo.
010e150052	E o rei de Sodoma disse a Abrão: Dá-me a mim as almas, e a fazenda toma para ti.
010e16007a	Abrão, porém, disse ao rei de Sodoma: Levantei minha mão ao Senhor, o Deus altissimo, o Possuidor dos céus e da terra,
010e17008a	Que desde um fio até á correia de um sapato, não tomarei coisa alguma de tudo o que é teu: para que não digas: Eu enriqueci a Abrão;
010e180093	Salvo tão sómente o que os mancebos comeram, e a parte que toca aos varões que commigo foram, Aner, Escol, e Mamre; estes que tomem a sua parte.
010f010091	Depois d'estas coisas veiu a palavra do Senhor a Abrão em visão, dizendo: Não temas, Abrão, eu sou o teu escudo, o teu grandissimo galardão.
010f02007f	Então disse Abrão: Senhor Jehovah, que me has de dar, pois ando sem filhos, e o mordomo da minha casa é o damasceno Elieser?
010f03006e	Disse mais Abrão: Eis que me não tens dado semente, e eis que um nascido na minha casa será o meu herdeiro.
010f040096	E eis que veiu a palavra do Senhor a elle, dizendo: Este não será o teu herdeiro; mas aquelle que de tuas entranhas sair, este será o teu herdeiro.
010f05008a	Então o levou fóra, e disse: Olha agora para os céus, e conta as estrellas, se as podes contar. E disse-lhe: Assim será a tua semente.
010f060037	E creu elle no Senhor, e imputou-lhe isto por justiça.
010f07006d	Disse-lhe mais: Eu sou o Senhor, que te tirei de Ur dos Chaldeus, para dar-te a ti esta terra, para herdal-a.
010f08003f	E disse elle: Senhor Jehovah, como saberei que hei-de herdal-a?
