0100000006	1 Mose
0108020074	Asuti a ɛwowɔ asase ase no mu nsu a ɛbobɔe no gyaee ba, na ɔsoro mfɛnsere no nso mu toto maa osu no gyaee tɔ.
0108030056	Nsu no toaa so twe fii asase so. Nnafua ɔha ne aduonum akyi no, na nsu no atwe koraa.
0108040053	Ɔsram a ɛto so ason no da a ɛto so dunson so, Adaka no kɔtaa Ararat mmepɔw so.
0108050071	Nsu no toaa so, twee ara kosii ɔsram a ɛto so du no so. Na ɔsram no da a edi kan no, mmepɔw no atifi daa adi.
0108060040	Adaduanan akyi no, Noa buee mfɛnsere a otwa too Adaka no ho no,
0108070056	na ɔsomaa kwaakwaadabi ma odii akɔneaba kosii sɛ nsu no nyinaa yow fii asase no so.
0108080040	Afei, ɔsomaa aborɔnoma sɛ ɔnkɔhwɛ sɛ asase no so awo ana.
01080900a0	Nanso aborɔnoma no annya baabi ansi, efisɛ na nsu no akata asase no so nyinaa. Enti ɔsan baa Noa nkyɛn ma Noa teɛɛ ne nsa soo ne mu de no baa Adaka no mu.
01080a0042	Noa twɛn nnanson, na ɛno akyi no, ɔsan somaa aborɔnoma no bio.
01080b0094	Bere a aborɔnoma no san baa ne nkyɛn anwummere no, na ngodua ahabammono a watew tua nʼano. Ɛno na ɛmaa Noa huu sɛ nsu no atwe afi asase no so.
01080c0055	Noa twɛn nnanson bio, na ɔsan somaa aborɔnoma no, nanso wansan amma ne nkyɛn bio.
01080d00ad	Na ɛbaa sɛ Noa dii mfe ahansia ne baako, ɔsram a edi kan no mu da a edi kan no, na nsu no atwe afi asase no so. Enti Noa yii Adaka no suhyɛ no, na ohuu sɛ asase so awo.
01080e0052	Ɔsram a ɛto so abien no da a ɛto so aduonu ason so no na asase no so woo koraa.
01080f001f	Onyankopɔn ka kyerɛɛ Noa se,
0108100046	“Wo ne wo yere ne wo mmabarima ne wɔn yerenom mfi Adaka no mu mpue.
01081100aa	Yi abɔde biara a nkwa wɔ mu a wɔwɔ wo nkyɛn, a ɛyɛ nnomaa, mmoa ne mmoa a wɔnam asase so nyinaa fi Adaka no mu sɛnea ɛbɛyɛ a, wɔn ase bɛdɔ wɔ asase so.”
010812004c	Enti Noa ne ne mmabarima ne ne yere ne ne mmabarima yerenom fii Adaka no mu.
010813008e	Mmoa no nyinaa ne abɔde a wɔnam asase so nyinaa ne nnomaa nyinaa ne biribiara a ɛnam asase so nyinaa fii Adaka no mu saa ara mmaako mmaako.
0108140073	Na Noa sii afɔremuka maa Awurade. Ɔfaa mmoa ne nnomaa a wɔn ho tew, de bɔɔ ɔhyew afɔre wɔ afɔremuka no so.
01081500e1	Awurade tee afɔre a Noa bɔe no huam no, ɔkaa wɔ ne koma mu se, “Ɛwɔ mu sɛ bɔne ahyɛ onipa koma ma fi ne mmofraase de, nanso merenni onipa akyi nnome asase bio. Na merensɛe abɔde a nkwa wɔ mu bio sɛnea mayɛ yi.
0108160078	“Mmere dodow a asase da so wɔ hɔ yi, ogu ne otwa, awɔw ne ahuhuru, asusow ne ɔpɛ, awia ne anadwo to rentwa da.”
0109010072	Afei, Onyankopɔn hyiraa Noa ne ne mmabarima no ka kyerɛɛ wɔn se, “Monwo, na monyɛ bebree nhyɛ asase so ma.
01090200a1	Mo ho hu ne mo ho suro bɛtɔ mmoa a wɔwɔ asase so nyinaa ne wim nnomaa nyinaa ne abɔde a wɔwɔ asase so ne nsu mu mpataa nyinaa so. Wɔn nyinaa hyɛ mo nsa.
0109030084	Biribiara a nkwa wɔ mu, na ɛkeka ne ho no bɛyɛ mo aduan. Sɛnea mede nhabammono hyɛɛ mo nsa no, afei de, mede biribiara ma mo.
010904004d	“Nanso ɛnsɛ sɛ mowe aboa a wontwaa ne mene mmaa ne mogya no ngui no nam.
01090500ca	Na wo nkwa de, nea ɛbɛyɛ biara, mebisa ho akontaabu. Onipa a okum ne yɔnko nipa no, mebisa no ho asɛm. Mpo, aboa biara a obekum onipa no, mewɔ saa aboa no nso asɛmmisa. Mebisa onipa kra ho asɛm.
0109060084	“Obiara a ohwie onipa mogya gu no, onipa so na wɔnam behwie ɔno nso mogya agu, efisɛ Onyankopɔn no ara sɛso na ɔbɔɔ onipa.
010907004c	Mo de, monwo, na monyɛ bebree. Mo ase mfɛe wɔ asase so, na monnɔɔso.”
0109080046	Afei, Onyankopɔn ka kyerɛɛ Noa ne ne mmabarima a wɔka ne ho no se,
0109090030	“Nnɛ, me ne mo ne mo asefo a wɔbɛwo wɔn no
01090a00c6	ne abɔde biara a nkwa wɔ mu a na wɔwɔ mo nkyɛn wɔ Adaka no mu yɛ apam: nnomaa, nyɛmmoa ne wuram mmoa a wɔne mo fi Adaka no mu bae no nyinaa, ne abɔde biara a nkwa wɔ mu a wɔwɔ asase so.
01090b0092	Me ne mo yɛ mʼapam sɛ: Meremfa nsuyiri nsɛe abɔde biara a nkwa wɔ mu a ɛwɔ asase so. Saa ara nso na meremfa nsuyiri nsɛe asase bio da.”
01090c009d	Na Onyankopɔn kae se, “Eyi ne apam a me, Onyankopɔn, ne mo ne abɔde a nkwa wɔ mu biara a wɔka mo ho no ne nkyirimma nyinaa reyɛ no ho nsɛnkyerɛnne.
01090d0057	Mato me nyankontɔn wɔ omununkum mu. Ɛno na ɛbɛyɛ apam a ɛbɛda me ne asase ntam.
01090e005a	Bere biara a mede omununkum bɛba asase ani, na sɛ nyankontɔn pue wɔ omununkum no mu a,
01090f0097	mɛkae mʼapam a ɛda me ne mo ne abɔde a nkwa wɔ mu ahorow no nyinaa ntam. Nsuyiri a ɛbɛsɛe abɔde a nkwa wɔ mu no nyinaa remma da biara da bio.
01091000b8	Bere biara a nyankontɔn bɛto wɔ omununkum mu no, mehu na makae apam a ɛwɔ hɔ daa a ɛda me, Onyankopɔn, ne abɔde a nkwa wɔ mu ahorow nyinaa a wɔwɔ asase yi so no ntam no.”
0109110089	Enti Onyankopɔn ka kyerɛɛ Noa se, “Eyi ne apam a me ne abɔde biara a nkwa wɔ mu a wɔwɔ asase yi so ayɛ no ho nsɛnkyerɛnne.”
0109120057	Eyinom ne Noa mmabarima a wofi Adaka no mu bae: Sem, Ham ne Yafet. Ham na ɔwoo Kanaan.
0109130051	Eyinom ne Noa mmabarima. Wɔn mu na nnipa a wɔahwete wɔ asase so nyinaa fi bae.
010914002c	Noa yɛ okuafo a odii kan. Ɔyɛɛ bobeturo.
010915003e	Da bi, ɔnom bobesa no bi bow ma ɔdaa ne ntamadan mu adagyaw.
0109160075	Ham a ɔwoo Kanaan no kɔtoo nʼagya Noa sɛ ɔda adagyaw. Ofii hɔ no, ɔkɔbɔɔ ne nuabarimanom baanu no amanneɛ.
01091700a0	Enti Sem ne Yafet faa atade de guu wɔn mmati so, kɔɔ nkyirinkyiri de kɔkataa wɔn agya adagyaw so. Na wɔn ani nkyerɛ wɔn agya nti, wɔanhu nʼadagyaw mu.
0109180042	Bere a Noa ani so tetew no, na ohuu sɛnea ne kaakyiri no ayɛ no,
010919005d	ɔkae se, “Nnome nka Ham asefo a wɔyɛ Kanaanfo. Wɔbɛyɛ wɔn nuanom mu nkoa mu nkoa.”
01091a0063	Noa kaa bio se, “Me nhyira a efi Awurade, me Nyankopɔn, nkyɛn no nka Sem! Kanaan nyɛ Sem akoa.
01091b0064	Onyankopɔn ntrɛw Yafet ase ne nʼasase mu. Yafet ntena Sem ntamadan mu, na Kanaan nyɛ nʼakoa.”
01091c0038	Nsuyiri no akyi no, Noa tenaa ase mfe ahaasa ne aduonum.
01091d0030	Noa dii mfe ahankron ne aduonum, ansa na ɔrewu.
010a01005b	Eyinom ne Noa mmabarima: Wɔne Sem, Ham ne Yafet asefo. Wɔwowoo mmabarima nsuyiri no akyi.
010a020042	Yafet asefo ni: Gomer, Magog, Media, Yawan, Tubal, Mesek ne Tiras.
010a03002a	Gomer asefo ni: Askenas, Rifat ne Togarma.
010a040030	Yawan asefo ni: Elisa, Tarsis, Kitim ne Rodanim.
010a050061	Na wɔn asefo bɛyɛɛ po so adwumayɛfo wɔ nsase ahorow so a na abusuakuw biara ka ne kasa nko.
010a06002a	Ham asefo ni: Kus, Misraim, Put ne Kanaan.
010a07005a	Kus asefo ni: Seba, Hawila, Sabta, Raama ne Sabteka. Na Raama asefo nso ne: Saba ne Dedan.
010a08003d	Kus woo Nimrod. Na Nimrod bɛyɛɛ ɔkofo kɛse wɔ asase so.
010a0900bb	Na ɔyɛ ɔbɔmmɔfo kɛse a Awurade ahyira no, na wɔbɔ ne din ka asɛm. Na obiara a ɔyɛ akokodurusɛm no, wɔde no toto Nimrod a na ɔyɛ ɔbɔmmɔfo kɛse a Awurade ahyira no no ho.
010a0a0055	Nʼahenni fii ase wɔ Babilonia, Erek, Akad ne Kalne a ne nyinaa wɔ Sinear asase so.
010a0b005e	Ofii saa asase no so trɛw nʼahenni mu kɔɔ Asiria, kɔkyekyeree Ninewe. Rehobot-Ir, Kala ne
010a0c0052	Resen a ɛda Ninewe ne Kala ntam; ɛno na ɛyɛ kurow kɛse wɔ saa ahemman no mu.
010a0d0030	Na Misraim woo Ludfo, Anamfo, Lehabfo, Naftuhfo,
010a0e003a	Patrusfo, Kasluhfo ne Kaftorfo a wɔn ase na Filistifo fi.
010a0f0025	Na Kanaan woo nʼabakan Sidon ne Het.
010a10001d	Yebusifo, Amorifo, Girgasifo,
010a110017	Hewifo, Arkifo, Sinifo,
010a120043	Arwadfo, Semarifo ne Hematifo. Akyiri no, Kanaanfo mmusua no petee.
010a13006d	Kanaan nsase ahye trɛw fii Sidon koduu Gerar de kosii Gasa koduu Sodom ne Gomora, Adma, Seboim de kosi Lasa.
010a140055	Eyinom ne Ham asefo a wɔn mmusuakuw, wɔn kasa, wɔn nsase ne wɔn aman da wɔn adi.
010a15004e	Sem a na ne nua panyin ne Yafet no nso woo mmabarima. Sem nananom ne Eber mma.
010a160030	Sem asefo ni: Elam, Asur, Arfaksad, Lud ne Aram.
010a170025	Aram asefo ni: Us, Hul, Geter ne Mas.
010a180027	Na Arfaksad woo Sela, na Sela woo Eber.
010a1900d3	Eber woo mmabarima baanu. Wɔtoo ɔbaako din Peleg a ase kyerɛ Nkyekyɛmu, efisɛ nʼawobere mu na kasa ahorow nti, nnipa a wɔwɔ asase so mu kyekyɛe ma wɔhwetee. Na wɔtoo ne nua a ɔka ne ho no din Yoktan.
010a1a002d	Yoktan woo Almodada, Selef, Hasarmawet, Yera,
010a1b0015	Hadoram, Usal, Dikla,
010a1c0014	Obal, Abimael, Seba,
010a1d0016	Ofir, Hawila ne Yobab.
010a1e0059	Asase a wɔte so no trɛw fi Mesa kosi Sefar, ɔmantam a ɛda bepɔw so wɔ apuei fam no.
010a1f005c	Eyinom ne Sem mmabarima, sɛnea wɔn mmusua ne wɔn kasa, wɔn nsase ne wɔn amanaman te no.
010a200092	Eyinom ne Noa mmabarima mmusua, sɛnea wɔn awo ntoatoaso te wɔ wɔn amanaman mu. Na efi eyinom mu na nsuyiri no akyi no amanaman petee asase so.
010b010038	Bere bi, na nnipa a wɔwɔ asase so nyinaa ka kasa koro.
010b020060	Saa nnipa yi tu baa apuei fam no, wɔbɛtoo asase tamaa wɔ Babilonia asase so, na wɔtenaa hɔ.
010b030074	Wosisee wɔn ho wɔn ho se, “Momma yentwa ntayaa na yɛnto mma ɛmmen yiye.” Na wɔde ntayaa ne ama na esi adan.
010b0400a8	Na wɔkae bio se, “Momma yɛnkyekye kurow kɛse, na yensi abantenten a ne sorɔnsorɔmmea du ɔsorosoro wɔ kurow no mu, na yennye din, na yɛanhwete wɔ asase so.”
010b050061	Awurade sian fii ɔsoro baa fam, behuu kurow kɛse a wɔrekyekyere no ne abantenten a wɔresi no.
010b060099	Awurade kae se, “Sɛ nnipa koro a wɔka kasa baako afi ase redi saa dwuma yi a, ɛno de biribiara a wɔbɔ wɔn tirim sɛ wɔbɛyɛ no renyɛ wɔn den.
010b070072	Mommra na yɛnkɔ asase so, na yɛnkɔtoto wɔn kasa, na obiara nnya ne kasa, sɛnea obiara nte ne yɔnko kasa.”
010b080074	Ɛnam eyi so maa Awurade hwetee nnipa no nyinaa mu ma wɔpetee asase so nyinaa, maa wogyaee kurow kɛse no kyekyere.
010b0900de	Ɛno nti na wɔfrɛɛ kurow kɛse no Babel, efisɛ, ɛhɔ na Awurade totoo kasa baako a na wɔka wɔ wiase nyinaa saa bere no, maa wɔn kasa ahorow. Efi hɔ na Awurade hwetee nnipa no nyinaa mu ma wɔpetee asase so nyinaa.
010b0a0062	Eyi ne Sem asefo ho asɛm. Nsuyiri no akyi, mfe abien no a na Sem adi mfe ɔha no, ɔwoo Arfaksad.
010b0b005a	Sem woo Arfaksad akyi no ɔtenaa ase mfe ahannum, wowoo mmabarima ne mmabea bi nso kaa ho.
010b0c0030	Arfaksad nso dii mfe aduasa anum no, ɔwoo Sela.
010b0d0066	Arfaksad woo Sela akyi no ɔtenaa ase mfe ahannan ne abiɛsa, wowoo mmabarima ne mmabea bi nso kaa ho.
010b0e0023	Sela dii mfe aduasa no, ɔwoo Eber.
010b0f0062	Sela woo Eber akyi no ɔtenaa ase mfe ahannan ne abiɛsa, wowoo mmabarima ne mmabea bi nso kaa ho.
010b100029	Eber dii mfe aduasa anan no, ɔwoo Peleg.
010b110062	Eber woo Peleg akyi no ɔtenaa ase mfe ahannan ne aduasa, wowoo mmabarima ne mmabea bi nso kaa ho.
010b120023	Peleg dii mfe aduasa no, ɔwoo Reu.
010b13005f	Peleg woo Reu akyi no ɔtenaa ase mfe ahannu ne akron, wowoo mmabarima ne mmabea bi nso kaa ho.
010b140029	Reu dii mfe aduasa abien no, ɔwoo Serug.
010b15005e	Reu woo Serug akyi no ɔtenaa ase mfe ahannu ne ason, wowoo mmabarima ne mmabea bi nso kaa ho.
010b160025	Serug dii mfe aduasa no, ɔwoo Nahor.
010b170057	Serug woo Nahor akyi no ɔtenaa ase mfe ahannu wowoo mmabarima ne mmabea bi nso kaa ho.
010b18002a	Nahor dii mfe aduonu akron no, ɔwoo Tera.
010b190060	Nahor woo Tera akyi no ɔtenaa ase mfe ɔha ne dunkron, wowoo mmabarima ne mmabea bi nso kaa ho.
010b1a0036	Tera dii mfe aduɔson no, ɔwoo Abram, Nahor ne Haran.
010b1b004d	Eyi ne Tera asefo ho asɛm. Tera woo Abram, Nahor ne Haran. Na Haran woo Lot.
010b1c006f	Bere a Haran agya Tera te ase no, Haran wuu wɔ faako a wɔwoo no a wɔfrɛ hɔ Ur, a ɛwɔ Kaldea asase so no.
010b1d0091	Abram ne Nahor warewaree. Na Abram yere din de Sarai, na Nahor nso yere din de Milka a na ɔyɛ Haran babea. Saa Haran yi na ɔwoo Milka ne Iska.
010b1e0020	Na Sarai yɛ obonin; na onni ba.
010b1f00ef	Tera faa ne babarima Abram ne ne nena Lot, a ɔyɛ Haran babarima ne nʼasebea Sarai, a na ɔyɛ ne babarima Abram yere no, ne wɔn nyinaa sii mu fii Ur a ɛwɔ Kaldea asase so sɛ wɔrekɔ Kanaan asase so. Na woduu Haran no, wɔtenaa hɔ.
010b20002f	Tera dii mfe ahannu ne anum, na owui wɔ Haran.
010c010065	Awurade ka kyerɛɛ Abram se, “Fi wʼabusuafo nkyɛn ne wʼasase so kɔ asase a mɛkyerɛ wo no so.
010c020064	“Mɛma wo ayɛ ɔman kɛse, na mehyira wo. Mɛma wo din atrɛw, na woayɛ nhyira ama nnipa bebree.
010c03007c	Mehyira wɔn a wohyira wo, na obiara a ɔdome wo no, mɛdome no. Ɛnam wo so na wobehyira nnipa a wɔwɔ asase so nyinaa.”
010c040095	Enti Abram kɔe, sɛnea Awurade Nyankopɔn ka kyerɛɛ no no. Na Lot ne no kɔe. Bere a Abram refi Haran asase so akɔ no, na wadi mfe aduɔson anum.
010c050094	Na Abram faa ne yere Sarai ne ne nuabarima Haran babarima Lot, nʼagyapade ne nʼasomfo a onyaa wɔn wɔ Haran nyinaa, sii mu kɔɔ Kanaan asase so.
010c0600b6	Wɔfaa asase no so ara kosii baabi a wɔfrɛ hɔ Sekem, koduu odum dua bi a esi baabi a wɔfrɛ hɔ More. Ɛhɔ na wosii wɔn ntamadan. Saa bere no, na Kanaanfo na wɔte asase no so.
010c0700d0	Afei, Awurade Nyankopɔn yii ne ho adi kyerɛɛ Abram ka kyerɛɛ no se, “Mede saa asase yi bɛma wʼaseni.” Enti Abram sii afɔremuka wɔ hɔ, de kaee Awurade Nyankopɔn a ɔdaa ne ho adi kyerɛɛ no no.
010c0800d7	Akyiri no, Abram fii hɔ, de nʼani kyerɛɛ mmepɔw bi a ɛwɔ apuei fam, sii ne ntamadan wɔ hɔ. Na Bet-El da atɔe fam, na Ai nso da apuei fam. Ɛhɔ na osii afɔremuka maa Awurade Nyankopɔn, sɔree no wɔ hɔ.
010c090032	Na Abram fii hɔ toaa so de nʼani kyerɛɛ Negeb.
010c0a00a3	Saa bere no, ɔkɔm kɛse bi sii asase a na Abram te so no so. Enti otu kɔtenaa Misraim asase so kakra, efisɛ ɔkɔm a ɛbaa asase no so no, na ano yɛ den yiye.
010c0b006f	Ɔreyɛ adu Misraim asase so no, ɔka kyerɛɛ ne yere Sarai se, “Minim sɛ woyɛ ɔbea a wo ho yɛ fɛ yiye.
010c0c0057	Sɛ Misraimfo no hu wo a, wɔbɛka se, ‘Ne yere ni. Momma yenkum no, na yɛmfa no.’
010c0d006f	Na sɛ woka sɛ woyɛ me nuabea a, Misraimfo no bɛhwɛ me yiye, efisɛ wɔn ani wɔ wo ho nti wɔrenkum me.”
010c0e0050	Bere a woduu Misraim asase so no, Misraimfo no huu sɛ ɔbea no ho yɛ fɛ yiye.
010c0f0091	Na ɔhene Farao mpanyimfo huu no no, wɔkamfoo nʼahoɔfɛ, kɔbɔɔ no amanneɛ. Enti ɔhene Farao soma ma wɔkɔfaa ɔbea no baa nʼahemfi hɔ.
010c100084	Esiane ɔbea no ahoɔfɛ nti, ɔhene Farao hwɛɛ Abram yiye, maa no nguan, anantwi, afurumnini ne afurumbere, nkoa, mfenaa ne yoma.
010c11007b	Na esiane Abram yere Sarai te a na ɔte Farao ahemfi hɔ no nti, Awurade Nyankopɔn maa ɔyaredɔm baa Farao ne ne fifo so.
010c12007b	Eyi nti, Farao frɛɛ Abram bisaa no se, “Dɛn na woayɛ me yi? Adɛn nti na woanka ankyerɛ me sɛ ɔbea no yɛ wo yere?
010c130081	Adɛn nti na wokae se, ‘Ɔyɛ me nuabea’ na woama maware no? Sɛ saa na ɛte de a, gye wo yere. Wo yere ni! Fa wʼade kɔ!”
010c140065	Na Farao hyɛɛ asraafo sɛ wonkogya Abram ne ne yere kwan a wɔn fifo ne wɔn agyapade nyinaa ka ho.
010d010052	Abram tu fii Misraim. Ɔno, ne yere, Lot, nʼagyapade ne ne fifo nyinaa baa Negeb.
010d02004d	Saa bere no na Abram anya ne ho a ɔwɔ nyɛmmoa, dwetɛ ne sikakɔkɔɔ pii.
010d030070	Ofii Negeb hɔ no, odii atutena ara koduu Bet-El, faako a odii kan sii ne ntamadan a ɛwɔ Bet-El ne Ai ntam no.
010d040048	Ɛhɔ na kan no osii nʼafɔremuka. Ɛhɔ nso na ɔkɔɔ so som Awurade.
010d050052	Na Lot a ɔne Abram nam no nso yɛ ɔdefo a ɔwɔ nguan, anantwi ne asomfo bebree.
010d06007f	Esiane sɛ saa bere no na Abram ne Lot nyinaa anya wɔn ho, na wɔwɔ nguan, anantwi ne asomfo pii nti, na wɔnsen asase no so.
010d07007a	Na akasakasa taa baa Abram mmoahwɛfo ne Lot mmoahwɛfo no ntam. Saa bere no na Kanaanfo ne Perisifo nso tete asase no so.
010d080088	Enti Abram ka kyerɛɛ Lot se, “Mesrɛ wo, mma akasakasa mma me ne wo anaa me mmoahwɛfo ne wo mmoahwɛfo ntam, efisɛ yɛyɛ anuanom.
010d09008a	Ɛnyɛ asase no nyinaa na ɛda wʼanim yi? Ma yenni mpaapaemu. Sɛ wokɔ benkum a, mɛkɔ nifa, na sɛ wokɔ nifa nso a, mɛkɔ benkum.”
010d0a00e1	Lot hwɛɛ ne ho hyiae, huu sɛ asase a ɛda Yordan ho no yɛ asasebere. Na nsu wɔ mu baabiara te sɛ Eden turo mu anaasɛ Misraim asase a ɛda Soar fam hɔ no ara pɛ. Saa bere no, na Awurade nnya nsɛee Sodom ne Gomora ɛ.
010d0b0078	Na Lot de nʼani kyerɛɛ apuei fam, faa asase a ɛda Yordan ho no. Eyi ne ɔkwan a Abram ne Lot faa so dii ntetewmu no.
010d0c008e	Abram tenaa Kanaan asase so. Na Lot nso dii atutena wɔ nkuropɔn a ɛwowɔ nsase tamaa no so, na okosii ne ntamadan wɔ baabi a ɛbɛn Sodom.
010d0d0066	Na nnipa a wɔwɔ Sodom kurow no mu no yɛ amumɔyɛfo a daa wɔyɛ bɔne akɛseakɛse de tia Awurade.
010d0e008a	Lot tew ne ho fii Abram ho akyi no, Awurade ka kyerɛɛ Abram se, “Afei, ma wʼani so hwɛ atifi fam, anafo fam, apuei fam ne atɔe fam.
010d0f0043	Mede asasetam a wʼani tua yi nyinaa bɛma wo ne wʼasefo afebɔɔ.
010d100041	Mɛma wʼasefo adɔɔso sɛ asase so mfutuma a obiara ntumi nkan.
010d110044	Sɔre, kɔ na kɔhwehwɛ asase no so nyinaa, efisɛ mede rema wo.”
010d120079	Enti Abram tutuu ne ntamadan bɛtenaa odum kwae bi a ɛyɛ Mamrɛ de wɔ Hebron no. Ɛhɔ na osii afɔremuka maa Awurade.
010e010065	Na ɛbaa sɛ Babiloniahene Amrafel, Elasarhene Ariok, Elamhene Kedorlaomer, Goiimhene Tideal bere so,
010e020086	na saa ahemfo yi ne Sodomhene Birsa, Gomorahene Birsa, Admahene Sinab, Seboimhene Semeber ne Belahene a na wɔfrɛ no Soar no dii ako.
010e030092	Saa ahemfo yi a wɔyɛ Sodomhene, Gomorahene, Admahene, Seboimhene ne Belahene boaboaa wɔn asraafo ano wɔ Sidim subon a ɛno ne Nkyene Po no mu.
010e04004d	Wɔsom Kedorlaomer mfe dumien, na afe a ɛto so dumiɛnsa mu no, wɔtew atua.
010e0500bc	Afe akyi no, Kedorlaomer ne ahemfo a wɔbɛkaa ne ho no tuu ɔsa. Na wɔko dii saa nnipa yi so nkonim: Refaimfo, a wɔwɔ Asterot-Karnaim ne Susifo a wɔwɔ Ham ne Emifo a wɔwɔ Kiriataim
010e060046	ne Horifo a wɔwɔ bepɔw Seir so de kosi El-Paran a ɛda sare ano no.
010e070099	Afei, wɔsan wɔn akyi baa En-Mispat a akyiri no, wɔfrɛɛ no Kades bekunkum Amalekfo ne Amorifo nso a na wɔte Hasason-Tamar, sɛee wɔn man no nyinaa.
010e080075	Afei, saa ahemfo baanum yi a wɔne Sodomhene, Gomorahene, Admahene, Seboimhene ne Belahene a wɔfrɛ no Soar no kɔɔ
010e090091	saa ahemfo baanan yi a wɔne Elamhene Kedorlaomer, Goiimhene Tideal, Sinearhene Amrafel ne Elasarhene Ariok nkyɛn. Wokohyiaa wɔ Sidim subon mu.
010e0a00d5	Na nkomoa pii wɔ Sidim Bon no mu a wɔatu ama wɔ hɔ pɛn. Enti ɛbaa sɛ Sodomhene ne Gomorahene asraafo no reguan no, wɔn mu bi kɔtotɔɔ nkomoa no mu, na nkae no nso guan kɔɔ mmepɔw a na ɛwɔ hɔ no so.
010e0b0059	Ahemfo baanan a wodii nkonim no fom Sodom ne Gomorafo ahode ne wɔn nnuan nyinaa de kɔe.
010e0c0071	Esiane sɛ na Abram nuabarima ba Lot te Sodom asase so no nti, nkonimdifo no faa ɔno ne nʼagyapade nyinaa kɔe.
010e0d00f8	Na Sodom ne Gomora aguanfo no mu baako bɛbɔɔ Hebrini Abram ɔko no mu amanneɛ. Saa bere no, na Abram abɔ ne ho atenase wɔ odum kwae bi a ɛyɛ Amorini Mamrɛ de no ase. Mamrɛ yi nso, na ne nuanom ne Eskol ne Aner a na wɔyɛ Abram aboafo no.
010e0e00ba	Bere a Abram tee sɛ wɔafa ne busuani Lot dommum no, ɔboaboaa ne fifo nnipa ahaasa ne dunwɔtwe a wɔatetew wɔn sɛ akofo ano, maa wotiw atamfo no, kosii kurow bi a wɔfrɛ no Dan mu.
010e0f00a3	Da no anadwo, Abram kyekyɛɛ nʼakofo no mu ma wɔtow hyɛɛ atamfo no so, kunkum wɔn, taa wɔn koduu kurow bi a wɔfrɛ no Hoba a ɛwɔ Damasko atifi fam no mu.
010e10008e	Abram gyee ɔko mu nneɛma a wɔfaa no nyinaa faa ne busuani Lot ne nʼagyapade ne mmea ne nnipa foforo a wɔkyekyeree wɔn no nyinaa san bae.
010e110095	Abram kodii Kedorlaomer ne ahemfo a na wɔka ne ho no so nkonim akyi no, Sodomhene behyiaa no wɔ Sawe bon a ɛno ara na wɔfrɛ no Ɔhene Bon no mu.
010e12005c	Na Salemhene Melkisedek a na ɔyɛ Ɔsorosoro Nyankopɔn sɔfo no de brodo ne nsa brɛɛ no,
010e13005c	behyiraa Abram se: “Ɔsorosoro Nyankopɔn a ɔbɔɔ ɔsoro ne asase, Nhyira nka wo, Abram.
010e1400a1	Na nhyira nka Ɔsorosoro Nyankopɔn a ɔde wʼatamfo ahyɛ wo nsam no.” Na Abram maa Melkisedek nneɛma a ne nsa kae no nyinaa mu biara nkyekyɛmu du mu baako.
010e150071	Sodomhene no ka kyerɛɛ Abram se, “Fa me nnipa a wofaa wɔn no ma me na wo nso, fa nneɛma a aka no nyinaa.”
010e160080	Nanso Abram ka kyerɛɛ Sodomhene no se, “Madi nsew aka ntam akyerɛ AWURADE, Ɔsorosoro Nyankopɔn, ɔsoro ne asase yɛfo se,
010e17008d	Merennye biribiara, sɛ ɛyɛ asaawa hama baako anaa mpaboa so hama mpo, mfi wo nkyɛn, na woanka da sɛ, ‘Me na memaa Abram nyaa ne ho.’
010e180079	Merennye hwee mfi wo nkyɛn, gye nea me mmarima yi adi nko. Me nkurɔfo Aner, Eskol ne Mamrɛ de, ma wɔn wɔn kyɛfa.”
010f010083	Eyinom akyi no, Awurade kasa kyerɛɛ Abram wɔ anisoadehu mu se, “Abram, nsuro. Meyɛ wo nkatabo. Meyɛ wo kyɛfa a ɛsom bo.”
010f020088	Abram nso buae se, “Awurade Nyankopɔn, dɛn na wode bɛma me wɔ bere a minni ɔba. Onipa a obedi mʼade no yɛ Damaskoni Elieser?”
010f03005c	Na Abram toaa so se, “Wommaa me mma nti, akoa a wɔwoo no wɔ me fi no na obedi mʼade.”
010f040063	Na Awurade ka kyerɛɛ Abram se, “Saa ɔbarima yi renni wʼade da, gye wʼankasa wo yafunumma.”
010f0500d8	Onyankopɔn de Abram kɔɔ afikyiri, na ɔka kyerɛɛ no se, “Ma wʼani so hwɛ soro na hwɛ sɛ wubetumi akan soro nsoromma ana.” Afei, Onyankopɔn ka kyerɛɛ Abram se, “Saa ara na wʼasefo bɛdɔɔso nen.”
010f06004f	Abram gyee asɛm a Awurade kae no dii. Ne saa nti, Awurade buu no onipa trenee.
010f07009c	Awurade Nyankopɔn ka kyerɛɛ Abram bio se, “Mene Awurade a mede wo fi Ur a ɛwɔ Kaldeafo asase so bae sɛ mede saa asase yi rema wo sɛ wʼagyapade.”
010f08005f	Nanso Abram kae se, “Ɔsorosoro Awurade, ɛbɛyɛ dɛn na mehu sɛ asase no bɛyɛ me dea?”
010f0900a7	Awurade ka kyerɛɛ Abram se, “Fa nantwi ba a wadi mfe abiɛsa, abirekyibere a wadi mfe abiɛsa, Odwennini a wadi mfe abiɛsa, agyenkuku ne aborɔnoma ba brɛ me.”
010f0a009f	Abram de eyinom nyinaa brɛɛ Onyankopɔn, paapae wɔn mu abien abien, na ɔde afaafa no kyerɛkyerɛɛ anim, de guguu hɔ. Na nnomaa no de, wampaapae wɔn mu.
