0100000006	1 Mose
01090200ef	Und die Frucht vor euch und das Erschrecken vor euch sei über allem wilden Getier der Erde und über allem Gevögel des Himmels; über allem, was auf dem Boden kriecht, und über allen Fischen des Meeres; sie seien in eure Hände gegeben.
0109030069	Alles Kriechtier, das Leben hat, soll eure Speise sein, wie das grüne Kraut habe Ich euch alles gegeben.
0109040040	Nur Fleisch in seiner Seele, seinem Blut, sollt ihr nicht essen.
01090500df	Und fürwahr, euer Blut will Ich von euern Seelen fordern, von der Hand alles wilden Tiers will Ich es fordern und von der Hand des Menschen, von der Hand des Mannes, seines Bruders, will Ich fordern die Seele des Menschen.
0109060085	Wer das Blut des Menschen im Menschen vergießt, dessen Blut soll vergossen werden, weil im Bilde Gottes Er den Menschen gemacht hat.
0109070056	Und ihr, seid fruchtbar und mehret euch, wimmelt auf der Erde und mehret euch auf ihr.
0109080042	Und Gott sprach zu Noach und zu seinen Söhnen mit ihm, und sagte:
0109090052	Und Ich, siehe, Ich richte Meinen Bund auf mit euch und mit eurem Samen nach euch.
01090a00be	Und mit aller lebendigen Seele, die bei euch ist, an Gevögel, an Vieh, und an allem wilden Tiere der Erde bei euch, von allen, die von der Arche ausgegangen, von allem wilden Tier der Erde.
01090b00b8	Und Ich richte Meinen Bund auf mit euch, und es soll nicht mehr alles Fleisch von den Wassern der Flut ausgerottet werden, und es wird nicht mehr eine Flut sein, die Erde zu verderben.
01090c00b9	Und Gott sprach: Dies sei das Zeichen des Bundes, den Ich zwischen Mir und zwischen euch und zwischen aller lebendigen Seele, die bei euch ist, für die Geschlechter des Zeitlaufs gebe.
01090d006f	Meinen Bogen gebe Ich in die Wolke, und er soll sein zum Zeichen des Bundes zwischen Mir und zwischen der Erde.
01090e006f	Und es wird geschehen, wenn Ich Wolken zusammenwölke über der Erde, und der Bogen in den Wolken gesehen wird;
01090f00c5	So will Ich gedenken Meines Bundes zwischen Mir und zwischen euch und zwischen aller lebendigen Seele in allem Fleisch; und die Wasser sollen nicht mehr zur Flut werden, alles Fleisch zu verderben.
01091000b3	Und der Bogen wird in der Wolke sein, und Ich werde ihn sehen, zu gedenken des ewigen Bundes zwischen Gott und zwischen aller lebendigen Seele in allem Fleisch, das auf Erden ist.
0109110088	Und Gott sprach zu Noach: Dies sei das Zeichen des Bundes, den Ich aufrichte zwischen Mir und zwischen allem Fleisch, das auf Erden ist.
0109120074	Und die Söhne Noachs, die von der Arche ausgingen, waren Schem und Cham und Japhet; und Cham ist der Vater Kanaans.
0109130050	Diese drei sind die Söhne Noachs und von ihnen ward die ganze Erde überstreut.
0109140042	Und Noach fing an als Mann des Bodens und pflanzte einen Weinberg.
0109150055	Und er trank von dem Wein und ward trunken und war aufgedeckt mitten in seinem Zelte.
010916006b	Und Cham, der Vater Kanaans, sah die Blöße seines Vaters und sagte es seinen zweien Brüdern draußen an.
01091700e3	Und Schem und Japhet nahmen das Gewand und legten es auf ihre beiden Schultern und gingen rückwärts und bedeckten die Blöße ihres Vaters, und ihre Angesichter waren rückwärts, und die Blöße ihres Vaters sahen sie nicht.
010918005a	Und Noach erwachte von seinem Weine, und er erfuhr, was ihm sein kleiner Sohn getan hatte,
0109190059	Und er sprach: Verflucht sei Kanaan! Der Knecht der Knechte soll er seinen Brüdern sein.
01091a0055	Und er sprach: Gesegnet sei Jehovah, der Gott Schems und Kanaan soll ihm Knecht sein.
01091b0066	Weit breite Gott Japhet aus, und er soll wohnen in den Zelten Schems, und Kanaan soll ihm Knecht sein.
01091c0043	Und Noach lebte nach der Flut dreihundert Jahre und fünfzig Jahre.
01091d0051	Und es waren alle Tage Noachs neunhundert Jahre und fünfzig Jahre, und er starb.
010a010079	Und dies sind die Zeugungen der Söhne Noachs: Schem, Cham und Japheth; und es wurden ihnen nach der Flut Söhne geboren.
010a020060	Die Söhne Japheths sind Gomer und Magog und Madai und Javan und Thubal und Meschech und Thiras.
010a03003b	Und die Söhne Gomers: Aschkenas und Riphath und Thogarmah.
010a040044	Und die Söhne Javans: Elischah und Tarschisch, Kitthim und Dodanim.
010a050093	Von diesen trennten sich ab die Inseln der Völkerschaften in ihren Ländern, jede nach ihrer Zunge, nach ihren Familien, in ihren Völkerschaften.
010a06003b	Und die Söhne Chams: Kusch und Mizraim und Put und Kanaan.
010a07007b	Und die Söhne Kuschs waren Seba und Chavilah und Sabtha und Raemah und Sabtheka; und die Söhne Raemahs: Scheba und Dedan.
010a08004b	Und Kusch zeugte Nimrod; der fing an ein Mächtiger zu werden auf der Erde.
010a090068	Er war ein mächtiger Jäger vor Jehovah. Darum sagte man: Wie Nimrod ein mächtiger Jäger vor Jehovah.
010a0a005f	Und der Anfang seines Königreiches war Babel und Erech und Akkad und Kalneh im Lande Schinear.
010a0b0056	Von diesem Lande zog aus Aschur, und baute Niniveh und die Stadt Rechoboth und Kalach;
010a0c004a	Und Resen zwischen Niniveh und zwischen Kalach. Dies ist die große Stadt.
010a0d0038	Und Mizraim zeugte die Ludim und Lehabim und Naphtuchim.
010a0e0057	Und die Pathrusim und die Kasluchim. Woher die Philister ausgingen, und die Kaphthorim.
010a0f0039	Und Kanaan zeugte Zidon, seinen Erstgeborenen, und Cheth.
010a100038	Und den Jebusiter und den Amoriter und den Girgaschiter.
010a110031	Und den Chiviter und den Arkiter und den Siniter.
010a120073	Und den Arvaditer und den Zemariter und den Chamathiter; und nachher zerstreuten sich die Familien des Kanaaniters.
010a130096	Und die Grenze des Kanaaniters war von Zidon, da man nach Gerar und Gazah kommt, da man gen Sodom und Gomorrah, und Admah und Zeboim bis Lascha kommt.
010a14006e	Dies sind die Söhne Chams nach ihren Familien, nach ihren Zungen in ihren Ländern, in ihren Völkerschaften.
010a150069	Und dem Schem, auch ihm ward geboren; er war der Vater aller Söhne Ebers; der größere Bruder Japheths.
010a160044	Schems Söhne sind Elam und Aschur und Arpachschad und Lud und Aram.
010a170037	Und Arams Söhne sind Uz und Chul und Gether und Masch.
010a180039	Und Arpachschad zeugte Schelach und Schelach zeugte Eber.
010a19009b	Und dem Eber wurden zwei Söhne geboren. Der Name des einen war Peleg, weil in seinen Tagen die Erde zerteilt ward, und der Name seines Bruders war Joktan.
010a1a0043	Und Joktan zeugte Almodad und Schaleph und Chazarmaveth und Jerach;
010a1b0020	Und Hadoram und Uzal und Diklah;
010a1c0020	Und Obal und Abimael und Scheba;
010a1d0042	Und Ophir und Chavilah und Jobab. Alle diese waren Söhne Joktans.
010a1e004e	Und ihre Wohnung war von Mescha, da man gen Sephar, einen Berg in Osten kommt.
010a1f0072	Dies sind die Söhne Schems nach ihren Familien, nach ihren Zungen, in ihren Ländern, nach ihren Völkerschaften.
010a2000a6	Dies sind die Familien der Söhne Noachs nach ihren Geburten, in ihren Völkerschaften; und von ihnen trennten sich ab die Völkerschaften auf der Erde nach der Flut.
010b010037	Und die ganze Erde hatte eine Lippe und einerlei Worte.
010b020066	Und es geschah, daß sie von Osten auszogen und ein Tal im Lande Schinear fanden und daselbst wohnten.
010b03009e	Und sie sprachen zueinander: Wohlan, lasset uns Ziegel streichen und im Feuer brennen; und sie hatten Ziegel statt Stein und Erdharz hatten sie statt Mörtel.
010b0400c4	Und sie sprachen: Wohlan, lasset uns eine Stadt bauen, und einen Turm und seine Spitze sei im Himmel, und laßt uns einen Namen für uns machen, daß wir uns nicht über die ganze Erde zerstreuen.
010b05005d	Und Jehovah kam herab um zu sehen die Stadt und den Turm, den die Söhne des Menschen bauten.
010b0600b2	Und Jehovah sprach: Siehe, sie sind alle ein Volk und haben eine Lippe und dies fangen sie an zu tun und nun wird nichts von ihnen zurückgehalten werden was sie gedenken zu tun.
010b070064	Wohlan, lasset uns hinabgehen und ihre Lippe verwirren, daß keiner auf die Lippe des anderen höre.
010b08005e	Und Jehovah zerstreute sie von da über die ganze Erde und sie hörten auf die Stadt zu bauen,
010b090094	Deshalb nannte man ihren Namen Babel, weil dort Jehovah die Lippe der ganzen Erde verwirrte; und von da zerstreute sie Jehovah über die ganze Erde.
010b0a0076	Dies sind die Geburten des Schem. Schem war hundert Jahre alt, und er zeugte den Arpachschad zwei Jahre nach der Flut.
010b0b0067	Und Schem lebte, nachdem er den Arpachschad gezeugt, fünfhundert Jahre und zeugte Söhne und Töchter.
010b0c0045	Und Arpachschad lebte fünfunddreißig Jahre, und er zeugte Schelach.
010b0d0077	Und nachdem er Schelach gezeugt, lebte Arpachschad drei Jahre und vierhundert Jahre, und er zeugte Söhne und Töchter.
010b0e0037	Und Schelach lebte dreißig Jahre, und zeugte den Eber.
010b0f0077	Und Schelach lebte, nachdem er Eber gezeugt hatte, drei Jahre und vierhundert Jahre, und er zeugte Söhne und Töchter.
010b10003b	Und Eber lebte vierunddreißig Jahre, und zeugte den Peleg.
010b110073	Und Eber lebte, nachdem er den Peleg gezeugt, dreißig Jahre und vierhundert Jahre, und zeugte Söhne und Töchter.
010b12002e	Und Peleg lebte dreißig Jahre und zeugte Reu.
010b130069	Und Peleg lebte, nachdem er Reu gezeugt neun Jahre und zweihundert Jahre, und zeugte Söhne und Töchter.
010b140036	Und Reu lebte zweiunddreißig Jahre, und zeugte Serug.
010b150075	Und Reu lebte, nachdem er Serug gezeugt hatte, sieben Jahre und zweihundert Jahre, und er zeugte Söhne und Töchter.
010b160032	Und Serug lebte dreißig Jahre, und zeugte Nachor.
010b170067	Und Serug lebte, nachdem er Nachor gezeugt hatte, zweihundert Jahre, und er zeugte Söhne und Töchter.
010b18003a	Und Nachor lebte neunundzwanzig Jahre, und zeugte Tharach.
010b19007c	Und Nachor lebte, nachdem er den Tharach gezeugt hatte, neunzehn Jahre und hundert Jahre, und er zeugte Söhne und Töchter.
010b1a0044	Und Tharach lebte siebzig Jahre, und zeugte Abram, Nachor und Haran.
010b1b0062	Und dies sind die Geburten Tharachs: Tharach zeugte Abram, Nachor und Haran; und Haran zeugte Lot.
010b1c0064	Und Haran starb auf dem Angesichte seines Vaters Tharach im Lande seiner Geburt in Ur der Chaldäer.
010b1d00b8	Und Abram und Nachor nahmen sich Weiber. Der Name von Abrams Weib war Sarai, und der Name von Nachors Weib Milkah, eine Tochter Harans, des Vaters der Milkah und des Vaters der Jiskah.
010b1e002f	Und Sarai war unfruchtbar, sie hatte kein Kind.
010b1f0110	Und Tharach nahm Abram seinen Sohn und Lot, den Sohn Harans seines Sohnes Sohn, und Sarai, seine Schwiegertochter, seines Sohnes Abrams Weib, und sie zogen aus mit ihnen aus Ur der Chaldäer um nach dem Lande Kanaan zu gehen, und sie kamen bis Charan und wohnten daselbst.
010b200057	Und Tharachs Tage waren fünf Jahre und zweihundert Jahre, und Tharach starb in Charan.
010c010097	Und Jehovah sprach zu Abram: Gehe aus deinem Lande, und aus deinem Geburtsort und aus dem Hause deines Vaters nach dem Lande, das Ich dir zeigen werde.
010c020086	Und Ich will dich zu einer großen Völkerschaft machen und dich segnen und groß machen deinen Namen, und du sollst zum Segen werden.
010c030080	Und Ich will segnen, die dich segnen und verfluchen, wer dir flucht; und in dir sollen gesegnet werden alle Familien des Bodens!
010c040088	Und Abram ging, wie Jehovah zu ihm geredet hatte, und Lot ging mit ihm, und Abram war fünfundsiebzig Jahre alt da er von Charan auszog.
010c0500e4	Und Abram nahm Sarai sein Weib und Lot, seines Bruders Sohn, und all ihre Habe, die sie gewonnen und die Seelen, die sie sich in Charan verschafft, und sie zogen aus, um nach dem Lande Kanaan zu gehen, und kamen ins Land Kanaan.
010c060073	Und Abram zog hin im Lande bis an den Ort Sichem, zum Eichenhain Moreh, und der Kanaaniter war damals in dem Lande.
010c070090	Und Jehovah erschien dem Abram und sprach: Deinem Samen will Ich geben dieses Land; und er baute da einen Altar dem Jehovah, Der ihm erschienen.
010c0800c9	Und von da zog er weiter nach dem Berge im Osten von Bethel und schlug sein Zelt auf mit Bethel dem Meere zu und Haai im Osten und er baute dort dem Jehovah einen Altar, und rief den Namen Jehovahs an.
010c090035	Und Abram brach auf und ging und zog aus nach Mittag.
010c0a008d	Und es war eine Hungersnot im Land, und Abram ging hinab nach Ägypten um dort sich aufzuhalten; denn die Hungersnot war schwer in dem Lande.
010c0b0096	Und es geschah, als er nahe war, nach Ägypten zu kommen, sprach er zu Sarai, seinem Weibe: Siehe ich weiß, daß du ein Weib, schön anzusehen, bist.
010c0c0083	Und es wird geschehen, wenn dich die Ägypter sehen und sagen: das ist sein Weib! daß sie mich erwürgen und dich am Leben lassen.
010c0d007c	Sage doch, du seiest meine Schwester; auf daß es mir gut gehe um deinetwillen, und meine Seele am Leben bleibe deinetwegen.
010c0e0068	Und es geschah, als Abram nach Ägypten kam, daß die Ägypter das Weib sahen, daß sie sehr schön war.
010c0f0071	Und die Obersten Pharaos sahen sie und lobten sie dem Pharao; und das Weib wurde in das Haus des Pharao genommen.
010c10008c	Und er tat dem Abram Gutes um ihrethalben; und er hatte Kleinvieh und Rinder und Esel und Knechte und Dienstmägde und Eselinnen und Kamele.
010c110057	Und Jehovah plagte Pharao und sein Haus mit großen Plagen ob Sarai, des Weibes Abrams.
010c120073	Und Pharao rief Abram und sprach: Was hast du mir das getan? Warum sagtest du mir nicht an, daß sie dein Weib ist?
010c130088	Warum sagtest du: sie ist meine Schwester, und ich hätte sie mir zum Weibe genommen? Und nun siehe, da ist dein Weib! Nimm sie und geh!
010c140069	Und Pharao gebot seinen Männern über ihn, und sie entsandten ihn und sein Weib mit allem, was er hatte.
010d010067	Und Abram kam herauf aus Ägypten er und sein Weib und alles, das er hatte, und Lot mit ihm gen Mittag.
010d02003e	Und Abram war sehr reich an Viehherden, an Silber und an Gold.
010d03007c	Und er ging in seinen Zügen von Mittag bis nach Bethel zu dem Orte wo sein Zelt zum Anbeginn war, zwischen Bethel und Haai.
010d04005b	An den Ort des Altars, den er am Anfang gemacht; und Abram rief dort den Namen Jehovahs an.
010d050046	Und auch Lot, der mit Abram zog, hatte Kleinvieh und Rinder und Zelte.
010d06007b	Aber das Land trug sie nicht, daß sie beisammen wohnten; denn ihrer Habe war viel, und sie konnten nicht beisammen wohnen.
010d0700a6	Und es war Hader zwischen den Hirten von Abrams Viehherden und zwischen den Hirten von Lots Viehherden. Und der Kanaaniter und der Pheresiter wohnten damals im Lande.
010d0800a1	Und Abram sprach zu Lot: Laß doch nicht Hader zwischen mir und zwischen dir, und zwischen meinen Hirten, und zwischen deinen Hirten sein, denn wir sind Brüder.
010d0900a2	Ist nicht das ganze Land vor dir? So trenne dich doch von mir. Wenn zur Linken, so will ich zur Rechten gehen, und wenn zur Rechten, so will ich zur Linken gehen.
010d0a00d7	Und Lot hob seine Augen auf und sah den ganzen Umkreis, daß dieser ganz vom Jordan bewässert war. Ehe Jehovah Sodom und Gomorrah verdarb, war das Land wie ein Garten Jehovahs, wie Ägypten, wo man nach Zoar kommt.
010d0b0089	Und Lot erwählte den ganzen Umkreis des Jordans für sich; und Lot brach auf vom Osten und sie trennten sich der Mann von seinem Bruder.
010d0c0065	Abram wohnte im Lande Kanaan, und Lot wohnte in den Städten des Umkreises und zeltete bis gen Sodom.
010d0d0042	Und die Männer Sodoms waren sehr böse und Sünder gegen Jehovah.
010d0e00c4	Und Jehovah sprach zu Abram, nachdem sich Lot von ihm getrennt hatte: Hebe doch deine Augen auf und siehe von dem Ort aus, wo du bist gen Mitternacht und gen Mittag und gen Osten und dem Meere zu.
010d0f004d	Denn alles Land, das du siehst, will Ich dir und deinem Samen geben ewiglich.
010d10008d	Und will deinen Samen machen wie Staub der Erde. So ein Mann den Staub der Erde zu berechnen vermag, so wird auch dein Same berechnet werden.
010d11006f	Mache dich auf und ziehe durch das Land, seiner Länge nach und seiner Breite nach; denn dir will Ich es geben.
010d120080	Und Abram zeltete und kam und wohnte in den Eichenhainen Mamres, die in Hebron sind, und baute daselbst dem Jehovah einen Altar.
