2800000005	Mateo
280801003d	Eta menditic iautsi cenean gendetze handi iarreiqui cequión.
280802006a	Eta huná, sorhayo batec ethorriric adora ceçan hura, cioela, Iauna, baldin nahi baduc, chahu ahal niroc.
280803007d	Eta escua hedaturic hunqui ceçan hura Iesusec, cioela, Nahi diat, aicén chahu. Eta bertan chahu cedin haren sorhayotassuna.
28080400c7	Orduan diotsó Iesusec, Beguirauc nehori ezterroán: baina habil, eta eracuts ieçoc eure buruä Sacrificadoreari, eta presenta eçac Moysesec ordenatu duen oblationea, hæy testimoniagetan dençát.
2808050061	Eta sarthu cenean Iesus Capernaumen, ethor cedin harengana Centenerbat othoitz eguiten ceraucala,
2808060050	Eta cioela, Iauna, ene muthilla diatzac etchean paralytico, gaizqui tormentatua.
2808070039	Eta diotsó Iesusec, Nic ethorriric sendaturen diat hura.
2808080099	Eta ihardesten çuela Centenerac erran ceçan, Iauna, eznauc digne ene atharbean sar adin: baina errac solament hitza, eta sendaturen baita ene muthilla.
28080900de	Ecen ni-ere guiçon nauc berceren meneco, ditudalaric neure azpico gendarmesac, eta erraiten diarocat huni, Oha, eta ioaiten duc: eta berceari, Athor, eta ethorten duc: eta neure cerbitzariari, Eguic haur, eta eguiten dic.
28080a008e	Eta haur ençunic Iesusec mirets ceçan: eta dioste çarreizconey, Eguiaz erraiten drauçuet, eztudala Israelen-ere hain fede handiric eriden.
28080b00a1	Baina badiotsuet ecen anhitz Orientetic eta Occidentetic ethorriren diradela, eta iarriren diradela Abrahamequin Isaac-equin eta Iacob-equin ceruètaco resumán:
28080c0064	Eta resumaco semeac egotziren diradela campoco ilhumbera: han içanen da nigar eta hortz garrascots.
28080d0088	Eta erran cieçón Iesusec Centenerari, Ohá eta sinhetsi duán beçala eguin bequic. Eta senda cedin haren muthilla ordu hartan berean.
28080e0074	Eta Iesusec Pierrisen etchera ethorriric, ikus ceçan haren ama-guinharreba ohean cetzala, eta helgaitzac çaducala.
28080f0061	Eta hunqui ceçan haren escua, eta vtzi ceçan helgaitzac, eta iaiqui cedin, eta cerbitza citzan.
2808100094	Eta arratsa ethorri cenean, presenta cieçoten anhitz demoniatu: eta egotz cietzen campora spirituac hitzaz, eta gaizqui ceuden guciac senda citzan:
2808110089	Compli ledinçát Esaias prophetáz erran içan cena, cioela, Harc gure langoreac hartu vkan ditu, eta gure eritassunac ekarri vkan ditu.
2808120067	Eta ikussiric Iesusec gendetze handi bere inguruän, mana citzan discipuluac ioan litecen berce aldera.
280813006c	Eta hurbilduric Scriba batec erran cieçon, Magistruá, iarreiquiren natzaic hiri, norat-ere ioanen baitaiz.
2808140088	Eta diotsó Iesusec, Aceriec çulhoac citié eta ceruco choriéc ohatzeac, baina guiçonaren Semeac eztic non bere buruä reposa deçan.
2808150079	Guero bere discipuluetaric, berce batec erran cieçon, Iauna, permetti ieçadac behin ioan nadin neure aitaren ohorztera.
280816004f	Eta Iesusec erran cieçon, Arreit niri, eta vzquic hilac bere hilén ohorztera.
2808170043	Eta vncian sarthu cenean iarreiqui içan çaizcan bere discipuluac.
2808180074	Eta huná, tormenta handibat altcha cedin itsassoan, hambat non vncia bagaz estaltzen baitzen: baina bera lo cetzan.
2808190066	Eta hurbilduric bere discipuluéc iratzar ceçaten, ciotela, Iauna, beguira gaitzac, galdu guihoaçac.
28081a0089	Eta dioste, Cergatic çarete ici fede chipitacoac? Orduan iaiquiric mehatcha citzan haiceac eta itsassoa: eta sossagu handia eguin cedin.
28081b0067	Orduan gendéc mirets ceçaten, ciotela, Ceric da haur, non haicec-ere eta itsassoac obeditzen baitute?
28081c00c5	Eta iragan cenean berce aldera, Gergesenén regionera, aitzinera ethorri içan çaizcan bi demoniatu thumbetaric ilkiric, gucizco terribleac, hambat non nehor ecin iragan baitzaiten bide hartaríc.
28081d0098	Eta huná, heyagora eguin ceçaten, cioitela, Cer da gure eta hire artean, Iesus Iaincoaren Semea? ethorri aiz huna ordu baino lehen gure tormentatzera?
28081e0032	Eta cen hetaric vrrun vrdalde handibat alha cenic:
28081f0079	Eta deabruäc othoiztez çaizcan, cioitela, Baldin campora egoizten bagaituc, permetti ieçaguc vrdalde hartara ioaitera.
280820009a	Eta dioste, Çoazte. Hec bada ilkiric ioan citecen vrdaldera: eta huná, vrdalde hura gucia oldar cedin garaitic behera itsassora, eta hil citecen vretan.
2808210082	Orduan vrdainéc ihes eguin ceçaten: eta ethorriric hirira, conta citzaten gauça guciac, eta cer demoniatuey heldu içan çayen.
280822008a	Eta huná, hiri gucia ilki cequión Iesusi aitzinera: eta ikussi çutenean hura, othoitz eguin cieçoten retira ledin hayen comarquetaric.
280901004f	Orduan sarthuric vncira iragan cedin berce aldera, eta ethor cedin bere hirira.
28090200b4	Eta huná, presenta cieçoten paralyticobat ohean cetzanic: eta ikussiric Iesusec hayén fedea, erran cieçón paralyticoari, Auc bihotz on, semé, barkatu çaizquic eure bekatuac.
2809030053	Eta huná, Scribetaric batzuc erraiten çuten bere baithan, Hunec blasphematzen du.
280904006f	Eta ikussiric Iesusec hayén pensamenduac, erran ceçan, Cergatic gaichtoqui pensatzen duçue çuen bihotzetan?
280905006a	Ecen cein da erratchago, erraitea, Barkatu çaizquic eure bekatuac: ala erraitea, Iaiqui adi eta ebil adi?
28090600b6	Daquiçuençat bada ecen guiçonaren Semeac baduela authoritate lurrean bekatuén barkatzeco (orduan diotsó paralyticoari) Iaiqui adi, har eçac eure ohea, eta habil eure etcherát.
280907002b	Orduan iaiquiric ioan cedin bere etcherát.
2809080087	Eta gendetzéc hori ikussiric mirets ceçaten, eta glorifica ceçaten Iaincoa, ceinec eman vkan baitraue halaco authoritatea guiçoney.
280909009f	Eta handic iragaiten cela Iesusec ikus ceçan guiçombat peage lekuan iarria Mattheu deitzen cenic, eta diotsó, Arreit niri. Eta iaiquiric iarreiqui cequión:
28090a00bf	Eta guertha cedin Iesus haren etchean mahainean iarriric cegoela, huná, anhitz publicano eta vicitze gaichtotacoric ethorriric, iar baitzitecen mahainean Iesusequin eta haren discipuluequin.
28090b0090	Eta hori ikussiric Phariseuéc erran cieçén haren discipuluey, Cergatic publicanoequin eta vicitze gaichtotacoequin iaten du çuen magistruac?
28090c006c	Orduan Iesusec hori ençunic erran ciecén, Osso diradenéc eztute medicuren beharric, baina eri diradenéc.
28090d009c	Baina çoazte, eta ikas eçaçue cer den, Misericordia nahi dut eta ez sacrificio. Ecen eznaiz ethorri iustoén deitzera, baina bekatorén, emendamendutara.
28090e00a6	Orduan ethor citecen harengana Ioannesen discipuluac, cioitela, Cergatic guc eta Phariseuéc barur eguiten dugu maiz, eta hire discipuluéc ezpaitute baruric eguiten?
28090f00c8	Eta erran ciecen Iesusec, Ezconduaren gamberaco gendéc doluric ekar ahal dirote, ezcondua hequin deno? Baina ethorriren dirade egunac edequiren baitzaye ezcondua eta orduan barur eguinen baituqueite.
28091000af	Halaber nehorc eztrauca eratchequiten oihal pedaçu latzbat abillamendu çar bati: ecen compligarri eratchequiac edequiten du abillamendutic, eta gaizquitzenago da ethendurá.
28091100e7	Eta eztute eçarten mahatsarno berria çahagui çarretan: ezpere lehertzen dirade çahaguiac, eta mahatsarnoa issurten, eta çahaguiac galtzen: baina mahatsarno berria çahagui berrietan eçarten duté, eta biac beguiratzen dirade.
28091200c2	Gauça hauc hæy erraiten cerauztela, huná, iaun batec ethorriric adora ceçan hura, cioela, Ene alaba orain hil içan duc: baina ethorriric eçarrac eure escua haren gainean, eta vicico baita.
280913003e	Eta iaiquiric Iesus iarreiqui cequión, eta haren discipuluac.
280914007c	(Eta huná, hamabi vrthez odol iariatzez eri cen emazte batec guibeletic ethorriric hunqui ceçan haren abillamendu ezpaina.
2809150066	Ecen erraiten çuen bere baithan, Baldin solament hunqui badeçat haren abillamendua, sendaturen naiz.
280916008e	Orduan Iesusec itzuliric eta hura ikussiric erran ceçan, Aun bihotz on, alabá, eure fedeac saluatu au. Eta senda cedin emaztea ordu berean).
2809170064	Eta Iesusec ethorriric iaun haren etchera eta ikussiric soinulariac, eta gendetzea tumultu ari cela,
2809180063	Dioste, Retira çaitezte, ecen ezta hil nescatchá: baina lo datza. Eta truffatzen ciraden harçaz.
2809190062	Eta idoqui içan cenean gendetzea, sarthuric, har ceçan haren escua: eta iaiqui cedin nescatchá.
28091a0030	Eta laster ceguian fama hunec lur hartan gucian.
28091b0083	Eta Iesus handic iragaiten cela, iarreiqui içan çaizcan bi itsu oihuz ceudela, eta cioitela, Auc pietate guçaz, Dauid-en semeá.
28091c008a	Eta ethorri cenean etchera, ethor citecen harengana itsuoc, eta dioste Iesusec, Sinhesten duçue hori ahal daididala? Diotsote, bay Iauna.
28091d0053	Orduan hunqui citzan hayén beguiac, cioela, Çuen fedearen araura eguin bequiçue.
28091e0073	Eta irequi citecen hayén beguiac, eta debeta citzan mehatchurequin Iesusec, cioela, Beguirauçue nehorc eztaquian.
28091f0043	Baina hec ilkiric barreya ceçaten haren famá herri hartan gucian.
280920004e	Eta hec ilkiten ciradela, huná, presenta cieçoten guiçon mutu demoniatubat.
2809210099	Eta deabrua campora egotzi içan cenean, minça cedin mutua: eta mirets ceçaten gendetzéc, cioitela, Egundano ezta aguertu hunelaco gauçaric Israelen.
280922005e	Baina Phariseuéc erraiten çuten, Deabruén princearen partez campora egoizten ditu deabruac.
28092300d2	Eta inguratzen cituen Iesusec hiri eta burgu guciac, iracasten ari cela hayén synagoguetan, eta predicatzen çuela resumaco Euangelioa eta sendatzen çuela eritassun mota gucia eta langore mota gucia populuan.
2809240091	Eta ikussiric Iesusec gendetzeac, compassione har ceçan heçaz, ceren baitziraden errebelatuac eta barreyatuac ardi artzainic eztutenac beçala.
280925004a	Orduan dioste bere discipuluey, Segur vztá handi da, baina languile guti.
2809260049	Othoitz eguioçue bada vzta Iabeari, irion ditzan languileac bere vztara.
280a0100bb	Orduan bere hamabi discipuluac beregana deithuric, eman ciecen bothere spiritu satsuén contra, hayén campora egoizteco, eta eritassun mota guciaren eta langore mota guciaren sendatzeco.
280a02009d	Bada hamabi Apostoluén icenac dirade hauc: lehena, Simon erraiten dena Pierris, eta Andriu haren anayea: Iacques Zebedeoren semea, eta Ioannes haren anayea.
280a030072	Philippe eta Bartholomeo: Thomas eta Mattheu publicanoa: Iacques Alpheoren semea eta Lebeo, icen goiticoz Thaddeo.
280a04003c	Simon Cananeoa, eta Iudas Iscariot, hura traditu-ere çuena.
280a05008a	Hamabi hauc igor citzan Iesusec, eta eman ciecén manamendu, cioela, Gentiletarát etzoaztela, eta Samaritanoén hiritan etzaiteztela sar:
280a060037	Bainaitzitic çoazte Israeleco etcheco ardi galduetara.
280a070054	Bada partitu eta, predica eçaçue, erraiten duçuela, Ceruètaco resumá hurbil da.
280a08009a	Eriac senda itzaçue, sorhayoac chahu itzaçue, hilac resuscita itzaçue, deabruac campora egotz itzaçue: dohainic recebitu duçue, eta dohainic emaçue.
280a09004f	Eztaguiçuela prouisioneric vrrhez, ez cilharrez, ez cobrez çuen guerricoetan:
280a0a0069	Ezeta maletaz bidecotzát, ez birá arropaz, ez çapataz, ez vhez, ecen languilea bere viciaren digne da.
280a0b0086	Eta cein-ere hiritan edo burgutan sarthuren baitzarete, informa çaitezte nor den hartan digneric, eta çaudete han parti çaitezteno.
280a0c0041	Eta cembeit etchetan sarthuren çaretenean, saluta eçaçue hura.
280a0d0081	Eta baldin etchea digne bada, ethor bedi çuen baquea haren gainera: baina baldin digne ezpada, çuen baquea çuetara itzul bedi.
280a0e009a	Eta norc-ere recebituren ezpaitzaituzte, eta ez çuen hitzey behaturen, etche edo hiri hartaric ilkitean iharros albeitzineçate çuen oinetaco errhautsa.
280a0f0081	Eguiaz erraiten drauçuet, emequiago tractaturen diradela Sodomaco eta Gomorrhaco lurrecoac iudicioco egunean, ecen ez hiri hura.
280a10008c	Huná, nic igorten çaituztet çuec, ardiac otsoén artera beçala: çareten bada çuhur sugueac beçala, eta simple vsso columbác beçala.
280a11007d	Eta beguira çaitezte guiçonetaric: ecen liuraturen çaituzte consistorioetara, eta bere synagoguetan açotaturen çaituzte.
280a12006d	Eta gobernadoretara eta reguetara eramanen çarete ene causaz, hec eta Gentiléc testimoniage haur dutençat.
280a130093	Baina liura çaiteztenean, eztuçuela artharic nola edo cer minçaturen çareten: ecen ordu hartan berean emanen çaiçue cer minça çaitezqueten.
280a140057	Ecen etzarete çuec minço çaretenac, baina çuen Aitaren Spiritu çuetan minço dena.
280a15008d	Eta liuraturen du anayeac anayea heriotara, eta aitác haourra: eta altchaturen dirade haourrac aita-amén contra, eta hil eraciren dituzté.
280a160079	Eta guciéz gaitzetsiac içanen çarete, ene icenagatic: baina norc-ere perseueraturen baitu finerano hura saluaturen da.
280a1700be	Eta persecutaturen çaituztenean hiri hartan, ihes eguiçue berce batetara: ecen eguiaz erraiten drauçuet, eztituçue inguraturen Israeleco hiri guciac, non ethor eztadin guiçonaren Semea.
280a18004e	Ezta discipulua magistruaren gaineco, ezeta cerbitzaria bere iaunaren gaineco.
280a1900ad	Asco du discipuluac bere magistrua beçala den: eta cerbitzariac, bere iauna beçala: baldin Aitafamiliá bera Beelzebub deithu baduté, cembatez guehiago haren domesticoac?
280a1a0074	Etzaretela beraz hayén beldur: ecen ezta deus estaliric aguerturen eztenic, ezeta deus secreturic iaquinen eztenic.
280a1b0074	Ilhumbean erraiten drauçuedana, erraçue arguian: eta beharrira ençuten duçuena, predica eçaçue etche gainetan.
280a1c00a6	Eta etzaretela beldur gorputza hiltzen dutenén, eta arimá ecin hil deçaquetenen: bainaitzitic çareten beldur arimá eta gorputza gehennán gal ahal ditzaquenaren.
280a1d0069	Bi parra-chori eztirade dirutcho batetan saltzen? eta hetaric bat ezta lurrera eroriren, çuen Aita gabe.
280a1e0030	Etare çuen buruco bilo guciac contatuac dirade.
280a1f004a	Etzaretela beraz beldur: parra-choriéc baino çuec guehiago valio duçue.
280a200075	Bada norc-ere aboaturen bainau guiçonén aitzinean, aboaturen dut nic-ere hura ene Aita ceruètan denaren aitzinean.
280a210074	Baina norc-ere vkaturen bainau guiçonén aitzinean, vkaturen dut nic-ere hura ene Aita ceruètan denaren aitzinean.
280a220077	Eztuçuela vste ecen baquearen eçartera, ethorri naicela lurrera: eznaiz ethorri baquearen eçartera, baina ezpataren.
280a230094	Ecen ethorri naiz guiçonaren bere aitaren contra gudutan eçartera, eta alabáren bere amaren contra, eta errenaren bere ama-guinharrebaren contra.
280a240039	Eta guiçonaren etsay beraren domesticoac içanen dirade.
280a250073	Aita edo ama ni baino maiteago duena, ezta ene digne: eta semea edo alabá ni baino maiteago duena, ezta ene digne.
280a260050	Eta bere crutzea hartzen eztuena, eta niri ondotic eztarreitana, ezta ene digne.
280a270072	Bere vicia beguiraturen duenac, galduren du hura: eta bere vicia galduren duenac ene causaz, beguiraturen du hura.
280a28006c	Çuec recebitzen çaituztenac, ni recebitzen nau: eta ni recebitzen nauenac, ni igorri nauena recebitzen du.
280a2900a5	Prophetaren icenean Prophetabat recebitzen duenac, Prophetaren saria recebituren du: eta iustoaren icenean iustobat recebitzen duenac, iustoren saria recebituren du.
280a2a0093	Eta norc-ere edatera emanen baitrauca beirebat vr hotz huts chipi hautaric bati discipuluren icenean: eguiaz diotsuet, eztuela bere saria galduren.
280b01009e	Guero guertha cedin Iesusec bere hamabi discipuluey manamendu emaitea acabatu çuenean, parti baitzedin handic iracats eta predica leçançat hayén hirietan.
280b02005b	Eta Ioannesec presoindeguian ençunic Christen obrác, igorriric bere discipuluetaric biga,
280b030048	Erran cieçon, Hi aiz ethorteco cen hura, ala berce baten beguira gaude?
280b04007b	Eta ihardesten çuela Iesusec erran ciecén, Çoazte eta conta ietzoçue Ioannesi, ençuten eta ikusten dituçuen gauçác:
280b0500bb	Itsuéc ikustea recrubatzen duté, eta mainguäc badabiltza, sorhayoac chahutzen dirade, eta gorréc ençuten duté, hilac resuscitatzen dirade, eta Euangelioa paubrey denuntiatzen çaye.
280b06002c	Eta dohatsu da scandalizaturen eztena nitan.
280b0700a1	Eta hec ioaiten ciraden beçala, has cedin Iesus erraiten populuari Ioannesez, Ceren ikustera ilki içan çarete desertura? haiceaz erabilten den canabera baten?
280b0800a0	Baina ceren ikustera ilki içan çarete? guiçon abillamendu preciosoz veztitu baten? huná, abillamendu preciosoac ekarten dituztenac, reguén etchetan dirade.
280b090060	Baina ceren ikustera ilki içan çarete? Propheta baten? bay diotsuet eta Propheta bainoagoaren.
280b0a009d	Ecen haur da ceinez scribatua baita, Huná, nic igorten diat neure mandataria hire beguitharte aitzinean, ceinec hire bidea appainduren baitu hire aitzinean.
280b0b00b6	Eguiaz erraiten drauçuet, ezta ilki emaztetaric iayo diradenén artean nehor, Ioannes Baptista baino handiagoric: guciagatic-ere ceruètaco resumaco chipiena hura baino handiago da.
280b0c007d	Eta Ioannes Baptistaren egunetaric oraindrano, ceruètaco resumari bortha eguiten çayo, eta keichuéc harrapatzen dute hura.
280b0d0048	Ecen Propheta guciéc eta Legueac Ioannesganano prophetizatu vkan duté.
280b0e0041	Eta, baldin nahi baduçue recebitu, haur da Elias ethorteco cena.
280b0f002a	Ençuteco beharriric duenac, ençun beça.
280b100086	Baina norequin comparaturen dut generatione haur? Merkatuan iarriric dauden, eta bere laguney oihuz dagozten haourtchoac beçalaco da,
