2800000009	ማቶሳ
2805300061	ሃንሱን ካዳሩረ ኣቦክስን ቁሉክ ጎጎሌሮይ እስና ቁሉኒዕ ላ።
28060100f6	“እባዶ እስን ጎጎዴሮ አምዴን ‘ኦኢዳን ፈሎ ኦትስን’ እባዶ ሆረ ፈላታናኮ እስ ኦትስን ኦራዬን፤ ኡሱማሌ ጎፈልተን ካዳሩረ ኣቦክስንኮ ሙራ ላኮሄላታን።
280602013f	“ኢፍሳዶሌል እባዶ ሆረ ካባጃሚን አመንጉረን ራዲና ባንኤ ታኤቢ ጎጎስሳናንክ ማለ አት ህየሳን ኮኮ ካኮስሶ ጎራታ ሀሙቶ አምደ አሮአዋጅተ፤ አን ሩምና አማራ፤ ሂካማሌ ኦላራን ሙራትሶ ዱባ አታቴራን።
2806030081	እስን ጎአመን ህየሳን ስሳግራን ገነ ታመርገትስን ካስሳቶ ገነ ታበተ አሮአዴሶ።
280604008a	ህየሳን ስሳግራን ጎላታ ሀሌዎ፤ ጎላታ ካፈላመሮ ካድያራ ኣቦክስን ሙራትስና ሙሮዋ።”
280605010e	“ኤባታ ግራን ኢፍሳዶለ ኣን አሮሌተን፤ እሶ እባዶን ሙትን አመንጉረን ባንኤ ታኤቢና ራድ ቃርቃራይ ኣል ኤባታኖ ጌላታናን። አን ሩምና አማራ፤ ሙራትሶ ዱባና አታቴራን።
28060600dc	አት ጎአመን ኤባይን ጎአንተ፤ ክፍሊ ቶስ ታብ፥ ኡፋና ጩፋጉደ ጎላታ ካግሮ ኣቦካ ቶስ ኤባ፥ ጎላታ ካፈላመሮ ካድያራ ኣቦካ ሙራታ ጋቾሙራ።
28060700cd	እስን ኤባታ ግራን ካማድኖን ሃፉራይ አባብ አባብ ኤባታኖይ ኤብ ካማልሳማሮ ኣን ካላሮ አይዛብ ኣን አየስ ጂናሳታ አሮኤራሳተን።
280608008c	እሶ ኣን አሮሌተን፥ ኣቦክስን እስን ሀኤባኖን ግራን ሆረነዋ እስኑን መ ዶትሳሮ ካሶዋ።
2806090080	“እስን ጎአመን ሃ አማ ኤባየን፤ “ዳሩሪ ካግታ ኣቦካን! ቁሉክ መገካ ሀካባጃመ፤
28060a006a	ዎኖናትካ ሀኤመቶ፤ ፈኢታ ዳሩሪ ጎጎሌተቶይ ኡሱማሌ ኡሊና ሀሌቶ፤
28060b0037	ካህታርቴ ባቦካን ህታር ኖን ስስ።
28060c005b	ኖና ኖ ካሚረኤሮ ሀሄሶ ጎጎአማኖ፤ ባስካን ሀሄሶ አምና፤
28060d00ac	ካሜላንኮ ሃስ ኳሬ፤ ጫፍት ኦሮ ኖ አሮታብሰ፤ [ዎኖናት ካካያ፥ ሁናና ካባጃና ጅሩ ጅሮማን ካካያ፤ ሀሚኒዕ።]
28060e0082	እስን ባስ ካእባዶ ሀሄሶ ጎአንቴን ካዳሩረ ኣቦክስን አደ እስኑን ሀሄሶ አምሮዋ።
28060f009b	አየሱን ጎአመን እስን ጩቦ ካእባዶ ሀሄሶ ካአሞን ጎሌተን ኣቦክስና ጩቦክስን ሀሄሶ ላኮአምሮ።”
280610014a	“ኤብ ካአጋቡይ ኢፍሳዶለ እባዶ ኣን አሮህንግግዴን፤ እሶና ኤብ ካአጋቡይ ጎጎአዴሳምሮዉን አመን ጉሬን በቤድትሶይ ጉት ጋዳኮክ ማላታ ቱሳታራን። አን ሩምና አማራ፥ ሂካማሌ ኦላራን ሙራትሶ ዱባ አታቴራን።
2806110067	አት ጎአመን ካኮአጋቡይተ ጎራታ፤ በቤድታ ኣል፥ መተካና ሽግዳ።
28061200da	ሂካኒና አጋቡዋኖካ ጎላታ ካግሮ ኣቦካ ካላልያ ካካሳ፥ እባዶኮ ጎአመን ካጎላተ ላራ፤ ጎላታ ካፈላመሮ ካድያራ ኣቦካ ሙራታ ኩን ሙሮዋ።”
28061300d0	“ቆቃና ካአማሮን፤ ማርጮ ታኡዱዶተ አን ካባሮን፤ ሄቶና ኦሽ ሄትን ካዳንዴቶ፥ ሂካ ኡሊ ጉት እስ ኦትስኑን ዱሩማ አሮኩኩይሳቴን።
28061400dd	አየሱን ጎአመን ቆቃና ካአሞን፥ ማርጮ ታኡዱዶተ አን ካባኖን፥ ሄቶና ኦሽ ሄትን ካዳንዴኖን፥ ኤለ ዳሩሪ እስ ኦትስኑን ዱሩማ ኩኩኢሳዬን።
2806150040	ዱሩማታ ማንኮግቶ ዎዳናታና ኤሰ ግታ።”
280616008c	“ኢልኦ ማሩን ኢፋያን፤ ሃንሱን ኢልኦ ፋያሌሳ ጎሌን ማርካ ዱባና ኢፋይ ካአማጋመ ላራ።
28061700df	እልኦ ኦታ ኦሀዉአራን ጎሌን አደ ማርካ ዱባና ሙጉድ ላራ። ጎርታኑን ኩ ኦሮ ካግራ ኢፋ ሙጉድ ጎሌ፤ ሙጉድ አደ ምስምሲ ጢልንጋክ ሙጉድ ላራ!”
28061800fa	“እባዶት ኮ ጎታ ላማን ሀንዳይን ላኮዳንዳሮ፥ ኮ ዲደጉረ ካካለ ጌላታራ፥ ጎርቱን ኮ ካባጄጉረ ካካለ ቱፋታራ፥ ዋዉና ማራጋዴን ራቶ ሀንዳይን ላኮዳንዳማሮ።
28061900f1	“ሃንሱን አን እስኔ ሃ አማራ፤ ባርሳኖ ኦትስን ማራን መ አምና? መ ጣምና? መ ሳርሳይናና? አማ አሮጫናቃንቴን፤ ኔፎ ባቦኮ፥ ማር አደ ሳርስኮ ላኮሮራሮያ?
28061a00fe	አላ ክምብር ዲያ፤ ላኮዉጣታናን፥ ላኮኩኩይሳታራን፥ ጎታራይና ላኮክባታራን፥ አየሱን ጎአመን ካዳሩረ ኣቦክስና እሶ አምሳራ። እስን እሶኮ ኣሎ ላኮሮራታንያ?
28061b0071	ጎሌና እስን ኦሮኮ ጫናቃመጉረ ገስኬሳ ጉት አሪ ቶ አድን ካዳንዳራ ግሮ?
28061c00b7	“አደና ሳርስ ማራን ሙን ጫናቃማታን? አላ ታዲዳ ዳራራ ምስ ምሲ ጂናቶ ዲያ፤ ላኮዳፉራናን፥ ጎርቱን ላኮሱቃታራን፤
28061d00bf	አየሱን ጎአመን አን እስኔ ሃ አማራ፤ ሀሴ ግታት ካባጃ ካአባናየ ዎኖ ሶሎሞን ጎሌና ህታ ዳራራልኮ ቶ ኣን ላኮሳርሳተሮ።
28061e00e0	እስን አማኖ ኦኮንሀንቃተራ ዋ ህታር ሙተጉረ ጌባር ኤለን ኦሮ ካሻፋማሮ ኤስ ካዲዳ ሂካማሌ ጎሳርስስሮ እስን አደ ምሲ ሮርስ ሳርስሳና ዋታራ?
28061f0071	ሃንሱን ‘መ ኣምና?’ ‘መ ጣምና?’ ‘መ ሳርሳና?’ አም አሮጫናቃንቴን።
28062000a0	አይዛብ ሂካ አየስ ዱባ ሄላይን ጫናቃማራ፤ ካዳሩረ ኣቦክስና ሂክ ዱባ እስኑን ካዶትሳሮ ላኖ ካሶዋ።
2806210079	ካመን ዱባኮ ጣ ዎኖናት ካዋና ቁሉማቴሳ ዶታዬን፤ ካሄሰ ዱባና ጋቾ አዳምራ።
28062200b7	ሃንሱን ጌባርቱን አሮጫናቃንተን፤ ጌባርቱን ጫናቃማኖ ጌባርቱን ሀባሮ፤ አሪ መተመተይ ታትሴ ታሌተ ራኮ አብታ።”
2807010056	“እስን ጉት ጎጎፍርዳሞንኮ ማዮ ጉቲና አሮፍርድቴን፥
280702007f	እስን ጎጎፍርዳታንክ ማለ ፍርዳምናራ፤ ካኮኤካሳታን ሁይ እስኑን ኤካሳምናራ።
2807030076	“እልታይ ኦሮ ካግሮ ጋ ሀድያኖን አቢካ ኮት ኢል ኦሮ ካግሮ ሁራ ሙን ድያታ?
2807040080	እልታይ ጋ ግራን አቢካኮት ኢል ኦሮ ካግሮ ሁራ ኩን አን ቤስሮ አምን ምሲ ዳንዳታ?
28070500aa	አት ኢፍሳዳ ጣይ ኢልታይ ኦሮ ካግሮ ጋ ቤሳ፥ ኤሰኮ አቢካኮት እሊ ኦሮ ካግሮ ሁራ ቤስን ማዳር ድን ዳንዳታ።
28070600de	“ሉቃ ኦትሶይ ጎጎዳዳሮንኮ አባባይ ኢልኮ አባይ ጎጎታታርሽኖንኮ ካሶማሳመ ኮኮ ከሮሩን አሮስሴን፤ አዉኣሎክ ኮኮ ቦዬ ሆረ አሮሉጉዴን።”
280707006f	“ኤባየን ስሳምሮዋ፥ ዶታዬን ሄላታንዋ፥ ባባሳየን ኡፋና ባናምሮዋ፤
2807080079	ካኤባታራ ዱባ አታታራ፥ ካዶታታራና ሄላታራ፥ ካባባሳታሮና ኡፋ ባናምሮዋ።
280709005d	“እስን ኦሮኮ ኤረኬሳ ባቦ ጎኤባተ ኤኤሞ ካስስራ ኦዶ ግሮ?
28070a0045	ጎርቱን ኩኑኡብ ጎኤባተ ሀበሳ ካስሳራ ግሮ?
28070b00f9	ሀያ እስን ኦሜላን ሌተን ግራን ይስ ካክስኑን ካእዳን ኮኮ ስሳኖ ጎማላብቴን ካዳሩረ ኣቦክስን እስን ካኤባታታን ኮኮ ካእዳን ምሲ ሮርስ እስኑን ስሳናዋታራ?
28070c009f	ካካለ እባዶ እስኑን ጎጎፈሎን ካዶታታን ኮኮ እስና ፈላ፤ ሴራና ካሄገሮል ኮክ አጋልስስ ሂካዋያ።”
28070d00a5	“ጎጫ ካኡባንክነ ታባ፤ ባስ ቶስ ካጌሳራ ራ ካንጂንክና ጎጫና ካባላኣንያ፥ ኡሱ ኦታበራና ኦሞጋንያን።
28070e0092	ግር ካኔፎ ቶስ ካጌሳራ ራ ጎአመን ካጭሚንክ ጎጫና ካኡባንያ፤ ኦታባራና ኡጫር ኦላልያን።”
28070f00b9	“ጫላ ታእዳድ ሳርሳተ ካኤሜታሮ፤ ኦሮኦትሶ ጎአመን ህዬይ ኣን ባስ ኣትን ካኤሜታሮ ካጣራ ካሄገሮልኮ እስ ኦራዬን።
2807100096	ፈሎ ኦትሶኮ እሶ አዴስን ዳንዳታን። እላንጅኮ ዎይኒ፥ ቂንጮኮ በለስ ታአማማቶ ኢል አባባናን?
280711007a	ኡሱማለና ጋ ካእዳን ዱባ ኢል ታኢዳን፥ ጋ ካሜላን አደ ኢል ታሜላን ዱባማራ።
280712006f	ጋ ካእዳን ኢል ታሜላን፥ ጋ ካሜላና ኢል ታኢዳን ዱባምን ላኮዳንዳሮ።
2807130068	እል ታኢዳን ካዱባሞን ጋ ዱባና ጎሳማራ፥ ኤለን ኦሮዴና ሻፋማራ።
2807140050	ሃንሱን ካጣራ ካሄገሮል ፈሎ ኦትሶይ አዴስናታን።
28071500a7	“ዳሩሪ ካግሮ ኣቦኬ ኮት ፈኢ አንፈሎን ግራን ‘ጎታ፥ ጎታ’ እን ካአማራ ዱባ ዎኖናት ካዳሩረ ላኮታባሮ።
28071600e4	ካጋቾ ፍርዳኮት አሪ ኦሞጋን ‘ጎታ፥ ጎታ፥ መገካይ ሄገሮ ላ አዬንሰላ?’ መገካይ ዱርሳ ላቤንሰላ? መገካይ ካሞጋን ባሳ ኖ ላፈልነላ? አምናራን።
280717009e	ሀሱ ጎራታ ‘አን ዱዶ እስን ላካሶ፥ እስን ታሜላን ኦፈላታን እንኮ ፋክ አማ’ አም አዴስስ ሰግናራ።
28071800a7	“ጎርታኑን ሂካ ሃፉራኬ ማለጉረ ፈሎ ካሀይሳራ ዱባ፤ ምን ኤኤሞ ጉት ካማዳራተሮ ቃሮክ እባዶት ኣን ላራ።
28071900bd	ኢዳሞ ካአትና ኡባተ፥ ዳድና ዳገ፥ አምባልና ኬተጉደ ኡሱ ምን ሻፍተ፥ ኤኤሞ ጉት ማንኮ ማዳራመሮ ማራንትኑ ላኮኢየሮ።
28071a0094	ሂካ ሃፉራኬ ማለጉረ ፈሎ ካሀይሶን አደ፤ ጬካሌ ጉት ምን ካማዳራተሮ ጎዋክ እባዶት ኣን ላራ።
28071b00a1	ኢዳሞ ካአት ኡባተ፥ ዳድና ዳገ፥ አምባልና ኬተጉደ ኡሱ ምን ሻፍተ፥ ምና እዬ፥ ኢያኖና ጎሜላን ሌ።”
28071c006b	የሱሳ ሂካ አየስ አዬሰ ካኮጉድሳረ ጎራታ ጎሳና አጋልስስኬሳ ሳደ።
28071d00ab	ኣላንቲና አይሁድኮክ ሴራ ካአጋልስሳሮ አን ሀሌኖን ግራን ኦዶናት ካአቦ ኣን አጋልስሳ ማንኮግሬ ማራንያ።
280801005f	የሱሳ ዎዳምኮ ካኮዳጋረ ጎራታ ጎሳ ካሞጋን ኡሱ ዴበ ሰሴተ።
28080200ce	ሀሱ ጎራታ ማሪ ባር ካአባናየ እባዶት ኮ የሱሳ ቶስ ኤመተጉረ ሆረ ግልቢሰ ሳጋዳ፥ “ጎታ! ፈኢታ ጎሌተ እን ሙጭስን ዳንዳታ” አመ።
28080300ae	የሱሳና ገነቴሳ ድሪርሳተጉረ ድንድና፥ “አን ኩን ፈኢ ስሰራ! ሙጭም!” አመ። እባዶትና ጎርሰዋ ባርኮ ሙጭመ።
28080400e9	ኤሰኮና የሱሳ፥ “ፋያኖካ ማዮና አሮሰግተ፤ አየሱን ጎአመን ሴጉዴ እስኦታ ቱቃሞን ቱሳ፥ ሙሴ ኩን ካአጃጄሮ ሜባ ስስ ህክና እሶን አቶ ሌራ” አመ።
2808050091	የሱሳ ቅፍረናሆም ቶስ ጎጎታቤ፥ ካቦሎ ዎይቻት ካሌረ ኮ ኡሱ ቶስ ጋባላመረ፤ ሃ አመ ኤባተ።
2808060080	“ጎታ፥ ኢን ካሀንዳረክ ናፋለሳ ሌጉረ ኣሎ አቦሳ ዲያ ምንኬይ ሁዱረ ግራ” አመ።
280807004d	የሱሳና፥ “አን ኤሜይጉረ ኡሱ ፋይስናራ” አመ።
2808080101	ካቦሎ ዎይቻትና አባበረ፥ “ጎታ፥ አት ምንኬ ቶስ ታብን አን ላኮካዶትሳሮዮ፤ አየሱን ጎአመን ህታኒ ግራን ሃፉራ ኮ ካላል አዬስና፤ እዬን ካሀንዳረክና ፋይሮዋ።
2808090137	አን መተኬዉን ካካለቱን ካሀንዳሮ ዎይቻያ፥ አንና እንኮ ሄገሌ እዬን ኦሀንዳራን አባ፤ እሶኮ ኮኔ ሴ አን ጎአምሮ ሴታራ፥ ካካለና ኮያ ጎአምሮ ኤመታራ፥ ኢን ካሀንዳሮነ ሂካ ፈል ጎአምሮ ፈላራ።”
28080a00f0	የሱሳና አባብኬሳ ሳደጉረ፥ ዴበ ሰሴታ ኦግሬነ ሃ አመ፥ “አን ሩምና አማራ፥ ኡል ካእስራኤል ኦሮኮ ሂካ ኣንክክ አማኖ ካአቦ እባዶ ኮና አን ላኮሄለሮ።
28080b00ce	ኦሞጋና ምና ታብያንኮና ምና ታኢያንኮ ኤሜይናራን ዎኖናት ካዳሩረይ ባቦ ኣምን አብራመነ፥ ይሳቃነ፥ ያይቆባነ ራቶ ሀማጽናራን።
28080c00b7	ዎኖናት ካዳሩረ ኤካተ ኦኮንግረ አደ ሳርድ ጢልንጋክ ሙጉድ ቶስ ሻፋምናራን፥ ኤሰ እሶን ኦታና ኢልኮ ፎጫኖ ሌራ።”
28080d0092	የሱሳና ካቦሎ ዎይቻትነ፥ “ሴ አማኖካ ማለ ኩን ሀሌዎ” አመ። ካሀንዳረኬሳና ጎርሰዋ ፋዬ።
28080e008d	የሱሳ ምንካ ጴጢሮሳ ቶስ ካኮታባረ ጎራታ ሶዶ ታጴጢሮሳ ማር ጉበ ሀዉኣማ ታሁዱርተቶ ዴ።
28080f0087	ኡሱና ገነትሴ ካኮድንድናረ ጎራታ፥ ማር ካጉባረና ጋፋረ፤ ኬተጉደ ኡሱን ሀንዳይተ።
28081000de	ሄመን ላ ካኮሴታረ ጎራታ ዱርሳ ካአባመሮ ካሞጋን እባዶ የሱሳ ቶስ ከነን፥ ኡሱና ባቲክ አያናጆል ሃፉራኬሳ ቤሰ፤ ꬉኩባሌሳል ዱባና ፋይሰ።
28081100d5	ሂካኒና ካሄገሮ እስያሳ ሃ አመ ኦአዬሰረ ሄገሮ፥ “ኡሱ ማር ኦሮክ ꬉኩባ ካን አታተ ሀራኖካንና ስዳተ” ኦአማሜረን ሄገሮ ፈሎ ሀዬን።
280812009a	የሱሳ፥ ካሞጋን እባዶ ኡሱ ማራሙረ ኩኩ ካአመሮ ካኮ ድያረ ጎራታ በከኮ ጋማ ጎጎናቅናዉን አጃጄ።
28081300c3	ሀሱ ጎራታ ሴራ ካሙሴ ካአጋልስሳራ ኡሱ ቶስ ኤመተጉረ፤ “ካአጋልስሳቶ! አት ማንኮ ስያቶ ዱባ አን ኩ ዴበ ሰሴይናራ” አመ።
28081400d3	የሱሳና፥ “ጌዳላጆል ጉምቢ አባ፥ ካቡባራ ክምቢርና ምን አባ፥ ኤረ ካእባዶ አደ እስኦቴሳ ታኮፎልሲሳሮ ባንኤ ላኮአቦ” አመ አባበ።
28081500b6	የሱሳኮ ካአጋልሳታሮ ካሌራ ካካለ እባዶት ኮ አደ፥ “ጎታ! ጣይ ሴይረ አን ኣቦኬ ጎጎቃማላሮን ኢን ፈኢ ስስ” አመ።
280816007f	የሱሳ አደ፥ ኦጎይናራን ሬስክሶ ሀቃማሌን፤ “አት ጎአመን እን ዴበ ሰሴ” አመ።
2808170076	ኤሰኮ የሱሳ ዎላቦ ኦሮ ታበ፥ ኡሱኮ ኦአጋልሳታረና ኡሱ ዴበ ታቤን ሴተን።
2808180098	ደራኣ ካአቲ ኢርጋዶ ኬጉረ ጋሽማሎ ዎላቦ ታ ልችስሮ ሻላጋመ፥ ሀሱ ጎራታ የሱሳ አደ ሁዱረ ግረ።
2808190089	ኡሱኮ ኦአጋልሳታረና ጋባላመን ኡሱ ናባድሰን ጉሬን፥ “ጎታ! ባነዋ፥ ኖ ሃስ” አመን።
28081a00d1	የሱሳና፥ “እስን አማኖ ኦኮንሀንቃተራ! ሙን ሂካማሌ አብሳታን?” አመ። ኤሰኮ ኬጉረ ኢርጋዶና ጋሽማሎ ሀድሰ፥ ጎርሰዋ በከ ቆደን።
28081b0088	እባዶና፥ “ሂክ ኢርጋዶና ጋሽማሎና ካኮን አጃጃማራን ምስክ እባዶትያ?” አማ ሳደን።
28081c014a	የሱሳ በከኮ ጋማ ናቀጉረ፥ ገርገስኖ ካአማራን ኡል ጎጎጌይ ባቲክ አያናይ ኦአባሜረን እባዶጃ ላማ ታኮግሬን ባንኤ ታህዬልኮ ቤንጉሬን ኡሱነ ዎታ ኤሰሌን፤ እባዶና ኡሱ ራኔ ሮርን ታዋሮ ጊን ኣሎ ኦሜላንየን።
28081d00a6	እሶና፥ “አት ኤረ ካዋ! ኖኔ ዎታ ሃጃ ታሜ አብታ? ጎራታ ሀጌኖን ግራን ኖ አቦስስን ኤመተ?” አመን ኦኬን።
28081e004e	እሶኮ አባራን ፋክንተ ታሞጋን ቦዬ ቦባይተ ግቴ።
28081f0099	ዱርሳና የሱሳነ፤ “ኖ ካቤስናቶ ጎሌተ ታሞጋን ቦዬ ኦሮድ ጎጎታብኖ ኖ ጋፋርና” አመን ኤባተን።
28082000ef	የሱሳና “ሰዬን!” አመ። ዱርሳና እባዶጃኮ በጉረ ቦዬ ኦሮዴ ታበ፥ ቦዬል ዱባና ላጋ ቃርቃራኮ ሄገልዴተ ጋንጋላተ በከ ኦሮዴተ ኡባተደ ኤነጋንተ ጎተ።
28082100ce	ቦዬል ኦፎፋሬና ባቃተን ካታማ ቶስ ሴተን ጉሬን ካሌሮ አዬንሳ ዱርሳይ አባሜን ኦግረን እባዶጃ ጉት ካፈላመሮ አየስ ዱባ ሰሴጌን።
28082200b4	ሂካ ጋራይና ካካታማ እባዶ ዱባ የሱሳነ ዎታ ኤሰልን ቤ፥ ኡሱ ካኮድያረን ጎራታ ኡልክሶ ጋፋር ጎጎቤሮን ኤባተን።
2809010073	ኤሰኮ አባባተረ የሱሳ ዎላቦይ ታበ በከኮ ጋማ ናቀ ካታማቴሳ ቶስ ኤመተ።
28090200ef	ኤሰኮ እባዶ ናፋለሳት ኮ አልጋይ ስዴንጉሬን ኡሱ ቶስ ኣተን ኤመተን። የሱሳና አማኖክሶ ዴጉረ ናፋለሳትነ “ኮ አላማንደ! ጩቦካ ሀሄሶ አማመራ” አመ።
2809030088	ሀሱ ጎራታ ሴራ ካሙሴ ካአጋልስሳራ፥ “ሂክ ዋ ሀባራኖያ” አማ ዎዳናትሶይ ጉምጉመን።
2809040076	የሱሳ ቆፋትሶ አዴሰጉረ ሃ አመ፤ “ካሜላን አየስ ዎዳናትስኒ ሙን ቆፓታን?
2809050083	አፎ፥ ‘ጩቦካ ሀሄሶ አማመራ አማኖኮና’ ‘ክንጉዴ ሰሴ አማኖኮ ኤክያ ኤነ ካላራ’?
28090600f2	አየሱን ጎአመን ኤረ ካእባዶ ኡል ጉት ጩቦ ሀሄሶ ካኮአምሮ ኦዶናት ካአቦ ላኖ ጎጎአዴሳኑንያ” አመጉረ፤ ናፋለሳትነ “ክ አልጋታ ስዳዴ ምን ጋል” አመ።
2809070033	ናፋለሳትና ኬጉረ ምንኬሳ ጋለ።
28090800a9	ጎሳና ሂካ ካኮድያረ ጎራታ ሳደ፥ አብሲና አማጋሜንጉሬን ሂካ ኣንክክ ኦዶናት እባዶን ካስሰሮ ዋ ጋላተን።
28090900f1	የሱሳ ኤሰኮ ኬጉረ ሴታ ግራን ማቶሳ ካአማማረ እባዶት ኮ ቃራጣ ታኮሙራኔን ባንኤ ካሀማጼሮ ዴጉረ “እን ዴበ ሰሴ” አመ፤ ኡሱና ኬጉረ የሱሳ ዴበ ሰሴተ።
28090a00e7	የሱሳ ምን ካማቶሳ ኣሞ ጉት ግራን ኦሞጋን ቃራጣ ኦኩኩይሳሬና ጩባሌይል ኤመተንጉረን ኡሱነ ዎታና ኡሱኮ ኦአጋልሳታራነ ዎታ ባቦ ኣምን ሀማጼን።
28090b00f8	ካፋራሳው እባዶና ሂካ ካኮድያረን ጎራታ የሱሳኮ ኦአጋልሳታረነ፥ “እስን ካአጋልስሳራ ቃራጣ ኦኩኩይሳራነና ጩባለይልነ ዎታ ምሲ አማራ?” አመን ሆሳተን።
28090c009e	የሱሳና እሶ ካአዬሳራን ማለጉረ ሃ አመ፥ አኪም ካኮንዶትሳራ ꬉኩባሌሳሉንያ ኳሬ ፋያሌሳን ላኮዮ።
28090d0136	ሴየንጉዴን፥ “አን ጃርሶኮ ሮርሰ ሻጋ ጌላታራ ካአማመሮ ሃፉራኮክ ፉሬን አጋልሳዬን። አን ካኮንኤሜየራ ጩባለሳሉን ኳሬ ቁሉክ ኡምን ላኮኤሜየሮ” አማመ ማጻፋ ቁሉክ ማንኮጻፋመሮ ማራንያ አመ።
28090e0120	ሀሱ ጎራታ ካጣማቃሮ ያንሳኮ ኦአጋልሳታራን የሱሳ ቶስ ኤመተንጉረን “ኖና ፋራሳዊልና አርጌቶ ጎአጋቡይኖ ኩኮ ኦአጋልሳታራን አደን ሙን አጋቡዋና ዋታራን?” አመን የሱሳ ሆሳተን።
