2800000006	Matayo
2806160070	“Liso lili lulanga lwa chiilu. Nipele liso lyenu lyaŵaga lyansima, chiilu chenu chose chichiŵe mu lilanguka.
28061700a2	Nambo liso lyenu lyaŵaga ngaŵa lyansima, chiilu chenu chose chichiŵe mu chipi. Nipele lilanguka lyalili nkati mwenu lyaŵaga mu chipi, chipi cho chili totoloo!
28061800dc	“Ngapagwa jwakukombola kwatumichila achambuje ŵaŵili. Pakuŵa chanchime jumo ni kunnonyela jwine. Pane chanchimbichisye jumo ni kunnyelusya jwine. Ngankukombola kwatumichila Akunnungu nchitumichilaga mbiya kwanakamo.
28061900ea	“Kwa lyele ligongo ngunsalila, ngasinlilagasya kwa ligongo lya umi wenu kuti chindye chichi ni ching'we chichi namose kwa ligongo lya iilu kuti chimmwale chichi. Pakuŵa umi utopele kupunda yakulya ni chiilu chitopele kupunda iwalo.
28061a00b6	Nnyilole ijuni ya mwikonde, ngaikupanda namose ngaikugungula atamuno nganiikola ikuti yaili yose. Nambo Atati ŵenu ŵa kwinani akuilisya. Ŵanyamwe ndi wakutopela kwipunda ijuni yo.
28061b0077	Nipele, ŵaani mwa ŵanyamwe kwakulichenjeusya nnope akukombola kulijonjechesya namose lyuŵa limo mmoŵa ga umi wakwe?
28061c008c	“Yankati iwalo, kwachichi nkulajilila? Nnole uluŵa wa mwikonde yaukuti umele wakwe. Ngaukupanganya masengo atamuno ngaukuliluchila iwalo.
28061d006f	Nambo ngunsalila kuti, namose mwenye che Selemani ni ukulu wao wose nganawale yambone mpela limo lya uluŵa wo.
28061e00c5	Nipele iŵaga Akunnungu akulitakusya yeleyo lisamba lya mwitinji lyalikumela lelo ni malaŵi likupatuka ni kwasikwa pa mooto ana ngati chantakusye kwakupunda ŵanyamwe ŵandi ni chikulupi chamwana?
28061f005e	“Nipele ngasinkola lipamba chindye chichi? Atamuno ching'we chichi? Namose chimbwale chichi?
2806200095	Pakuŵa yose yo ikuchenjeuchilwa ni ŵandu ŵangakwamanyilila Akunnungu. Nambo mwanya Atati ŵenu ŵa kwinani akumanyilila kuti nkuilajila yele indu.
280621007b	Nipele nsose kaje Umwenye wa Akunnungu ni kupanganya yaili yambone paujo pa Akunnungu, ni indu ine chiijonjechekwe kukwenu.
280622007c	Nipele ngasinkola lipamba yankati malaŵi, pakuŵa malaŵi ikwete yakwe. Kulaga kwa lyuŵa limo kukunkwana kwa lyele lyuŵa.
280701004b	“Ngasimwalamula ŵane, kuti ni ŵanyamwe nkaika kulamulikwa ni Akunnungu,
28070200b0	pakuŵa chinchilamulikwa ni Akunnungu mpela inkuti kwalamula ŵane ni chipimo chilachila chinkupimila kwalamulila ŵane ni chichocho chachipimila Akunnungu kunlamula ŵanyamwe.
2807030074	Ligongo chi nkulolechesya chiswani chachili mu liso lya mpwenu, ni papopo ngankulola chitela chachili mu liso lyenu?
2807040098	Pane nkukombola chinauli kunsalila mpwenu kuti, ‘Mpwanga, nninde kaje nantyosye chiswani chachili mu liso lyenu’, akuno mu liso lyenu kwana chitela?
2807050095	Jwaulamba mmwejo! Ntyosye kaje chitela chachili mu liso lyenu nipele chinlole uchenene ni kukombola kuchityosya chiswani chachili mu liso lya mpwenu.
2807060098	“Ngasimwapa mbwa chachili chachiswela, ngakaŵa chagalauche ni kumpalula, namose ngasimwajasila maguluŵe igogo yenu ya ndalama, ngakaŵa chailiŵate.
280707006f	“Mmende ni ŵanyamwe chimpegwe, nsose ni ŵanyamwe chinnyiwone, mpoposye ni ŵanyamwe chachimbugulila nnango.
2807080073	Pakuŵa jwalijose jwakuŵenda akupegwa ni jwakusosa akwiwona ni jwakupoposya nnango ukuugulikwa kwa ligongo lyakwe.
2807090043	Ana jwapi mwa ŵanyamwe, mwanache aŵendaga nkate chiŵape liganga?
28070a0026	Pane aŵendaga somba, chiŵape lijoka?
28070b00aa	Iŵaga ŵanyamwe ŵangalumbana, nkumanyilila kwapa achiŵana ŵenu indu yambone, isyene Atati ŵenu ŵa kwinani chatende mwakupunda, chiŵape yambone aŵala ŵakwaŵenda.
28070c00be	“Nipele yose inkusaka ŵandu ampanganyichisye, ni ŵanyamwe ŵakwe mwapanganyichisye iyoyo. Pakuŵa gelega gali malumbo ga malajisyo ga che Musa ni majiganyo ga ŵakulondola ŵa Akunnungu.
28070d00ad	“Njinjile kwa kupitila nnango wakunyilila. Pakuŵa litala lyalikwaula ku uwonasi lipangwiche, ni nnango wakwinjilila mwelemo uli wepanguche ni ŵakwinjila mwelemo atupile.
28070e008c	Nambo litala lya kwinjilila mu umi linyilile ni nnango wakwinjilila mwelemo uli wakunyilila ni ŵandu ŵakulimanyilila litala lyo nganatupa.
28070f0091	“Nlilolechesye ni ŵakulondola ŵa unami. Ŵelewo akwika kukwenu ali nkuwoneka mpela ngondolo kwa paasa, nambo kwa munkati ali masogo gakalipa.
280710007c	Chimwamanyilile kwa isambo yao. Uli?, Ŵandu akukombola kukaŵa sabibu pa chitela cha miiŵa, pane tini pa nkwanga? Ngwamba!
2807110070	Nipele, chitela chambone chikusogola isogosi yambone, ni chitela changalumbana chikusogola isogosi yangalumbana.
280712006e	Chitela chambone ngachikusogola isogosi yangalumbana, ni chitela changalumbana ngachikusogola isogosi yambone.
280713005d	Chitela chachili chose chingachikusogola isogosi yambone chachichigwisya ni kwasila pa mooto.
2807140027	Nipele chinchamanyilila kwa isambo yao.
280715009b	“Ngaŵa kila mundu jwakumilanga, ‘Ambuje, Ambuje’, juchajinjile mu umwenye wa kwinani, nambo ajula jwakwitenda yakwisaka Atati ŵangu ŵaali kwinani.
28071600cc	Lyuŵa lya malamulo lyo ŵajinji chaasalile, ‘Ambuje, Ambuje! Uwe ni ŵeŵala utwalalichilaga ngani syenu kwa liina lyenu, ni kwa liina lyenu twagakoposyaga masoka ni kupanganya yakusimonjeka yejinji’
2807170088	Pelepo chinjasalila kwa kang'wa jangu, ‘Ŵanyamwe nganinammanya ng'o, ntyoche mmbujo mwangu, ŵanyamwe ŵankupanganya yaigongomalo.’
2807180089	“Nipele jwalijose jwakugapilikana maloŵe gangu ni kugapanganya, akulandana ni mundu jwakwete lunda, jwataŵile nyuumba jakwe pa lwala.
2807190090	Pajanyele ula, sulo syasewiche, mbungo japujile ni kujigomba nyuumba jila. Nambo nyuumba jo nganijigwa pakuŵa jaliji jitaŵikwe pachanya lwala.
28071a00a6	“Nambo jwalijose jwakugapilikanila maloŵe gangu ga nombejo anapanganye chachili chose, jwelejo akulandana ni mundu jwakuloŵela jwataŵile nyuumba jakwe pa nsanga.
28071b0073	Pajanyele ula, sulo syasewiche, ni mbungo japujile, ni kujigomba nyuumba jila, nombejo jagwile ni kugumuka jose.”
28071c0061	Nipele, Che Yesu paŵamasile kuŵecheta maloŵe go, mpingo wa ŵandu ŵasimosile yatite kwiganya.
28071d006a	Pakuŵa ŵajiganyaga nti mundu jwali ni ukombole, ngaŵa mpela yakuti kwiganya ŵakwiganya Malajisyo ŵao.
2808010049	Che Yesu paŵatulwiche pa chitumbi, mipingo jekulungwa ja ŵandu jakuiye.
2808020079	Nipele, ŵaiche mundu jwa matana, ŵatindiŵalile ni kwakotamila ni kuti, “Ambuje, mwasakaga, nkukombola kuswejesya!”
280803006e	Che Yesu ŵajongwele nkono, ŵakwayiye ni kuti, “Ngusaka, nswejele.” Papopo mundu jo ŵalamile matana gao.
28080400c7	Nipele Che Yesu ŵansalile, “Mpilikane, munansalile mundu jwalijose, nambo njaule nkalilosye kwa jwambopesi, nkatyosye mbopesi mpela iŵatite pakusala che Musa kwalosya ŵandu wose kuti nnamile.”
2808050092	Che Yesu paŵajinjilaga musi wa Kapelenaumu, chilongola jumo jwa ŵandu ŵangondo ŵa chilambo cha ku Loma ŵanjaulile ni kwachondelela ŵakamusye
280806005a	achitiji, “Ambuje, katumetume jwangu agonile mu nyuumba atatele, ni akupotekwa nnope.”
2808070035	Nipele Che Yesu ŵansalile, “Chiiche kukunnamya.”
28080800a1	Chilongola jwa ŵandu ŵangondo jo ŵanjanjile, “Ambuje, nganguŵajilwa mmwe njinjile mu nyuumba jangu. Nambo mmechete liloŵe pe ni katumetume jwangu chalame.
2808090102	Pakuŵa noneji nombe ndili mundu jundi paasi pa ukombole wa achakulungwa, sooni ngwete ŵangondo paasi pa une. Nansalilaga jumo, ‘Njaule!’ Nombejo akwaula ni jwine, ‘Njise!’ Nombejo akwika ni kapolo jwangu, ‘Ntende achi!’, Nombejo akuchitenda.”
28080a00d0	Nipele, Che Yesu paŵagapilikene maloŵe go, ŵasimosile, ni ŵasalile ŵandu ŵaŵaliji aninkwakuya, “Ngunsalila isyene, nganinammone mundu jwali ni chikulupi mpela achi namuno mu chilambo cha ku Isilaeli.
28080b00db	Nipele, ngunsalila kuti, ŵandu achajinji chaiche kutyochela kungopochelo lyuŵa ni kulikuswela lyuŵa, ni ŵanyawo chatame pachindimba cha chakulya pamo ni che Iblahimu ni che Isaka ni che Yakobo mu Umwenye wa kwinani.
28080c006b	Nambo ŵelewo ŵati aŵe mu Umwenye wo chaponyekwe paasa, pa chipi, kweleko chalile ni kuchilimya meeno.”
28080d00b7	Nipele, Che Yesu ŵansalile chilongola jwa ŵandu ŵangondo jula, “Njaule kumangwenu ni itendekwe kukwenu mpela inkuti pakukulupilila.” Ni katumetume jwao ŵalamile katema kakoko.
28080e0080	Che Yesu ŵaiche kumusi ku che Petulo, ŵasimene akwegwao ŵa chikongwe che Petulo ali agonile pachindanda, aninkulwala chiboko.
28080f005f	Nipele, Che Yesu ŵankwaiye nkono jwankongwe, nombewo ŵalamile ni ŵajimwiche ni kwatumichila.
28081000a4	Ligulo lyakwe, ŵaichisye ŵandu achajinji ŵaŵakamwilwe ni masoka, nombejo kwa litala lya majiganyo gakwe, ŵagaŵinjile masoka go ni kwalamya wose ŵaŵalwalaga.
28081100a4	Ŵatesile yeleyo kuti gamalile maloŵe gaŵaŵechete che Isaya jwakulondola jwa Akunnungu gagakuti, “Asyene akutyosisye kulaga kwetu, ni kutulamya ilwele yetu.”
2808120081	Nipele, Che Yesu paŵauweni mpingo wa ŵandu uninkwasyungula, ŵaasalile ŵakulijiganya ŵao ajomboche ajaulangane peesi litanda.
2808130078	Jwakwiganya Malajisyo jumo ŵanjaulile Che Yesu ni kwasalila, “Jwakwiganya, une chinankuye kwakulikose kuchinjaule.”
280814007b	Che Yesu ŵatite, “Macheto gakwete masomwa, ni ijuni ikwete isusi, nambo Mwana jwa Mundu nganakola peuto pakupumulila.”
2808150071	Nipele, mundu jwine mwa ŵakulijiganya ŵao ŵansalile, “Ambuje muuneche kaje nyaule ngaasiche atati ŵangu.”
280816004e	Nambo Che Yesu ŵansalile, “Munguye, mwaleche ŵawe ŵaasiche ŵawe ŵao.”
2808170046	Che Yesu ŵajinjile mu ngalaŵa ni ŵakulijiganya ŵao ŵajawile nawo.
2808180095	Chisisimuchile jatandite kupuga chimbunga chekulungwa mu litanda ni matumbela gatandite kujiunichila ngalaŵa. Nambo Che Yesu ŵaliji agonile lugono.
280819005e	Ŵakulijiganya ŵao ŵajaulile kukwajimusya achitiji, “Ambuje ntukulupusye, tulinkwasika!”
28081a00b2	Che Yesu ŵaasalile, “Ŵanyamwe ŵandu ŵandi ni chikulupi chamwana, ligongo chi nkogopa?” Nipele, ŵajinamukwiche, ni kuchikalipila chimbunga ni matumbela, ni kwatulele jii.
28081b0073	Ni ŵandu ŵasimonjile ni ŵatite, “Ana mundu ju ali jwanti uli? Namuno chimbunga ni matumbela ikwapilikanila!”
28081c00d1	Che Yesu paŵaiche peesi litanda mu chilambo cha Ŵagelasi, ŵandu ŵaŵili ŵaŵakamwilwe ni masoka ŵasimene nawo achikopochelaga kumalembe. Ŵandu wo ŵajogoyaga nnope, namose ŵandu nganapitaga litala lyo.
28081d0094	Nipele, ŵatandite kunyanyisya achitiji, “Nkusaka ichichi kwetuwe, alakwe Mwana jwa Akunnungu? Ana nnyiche kukutulagasya kakanaŵe katema ketu?”
28081e003e	Chiŵandi ni pelepo kwaliji ni mpingo wa maguluŵe ganinkulya.
28081f0078	Nipele, masoka gala gaachondelele Che Yesu ganinkuti, “Iŵaga nkutukoposya, ntusalile tukagajinjile maguluŵe gala.”
28082000b8	Che Yesu ŵagasalile, “Ayaga, njaule.” Papopo gakopweche kwa ŵandu ŵala ni kwinjila mmaguluŵe. Mpingo wose wa maguluŵe waselelechele mu litanda ni maguluŵe gose gawile mmeesi.
280821009f	Ŵakuchinga maguluŵe gala ŵautwiche, ŵajawile mmusi. Kweleko ŵaasalile ŵandu ngani syose ni indu iyasimene ŵandu ŵaŵili ŵaŵakamwilwe ni masoka ŵala.
280822007b	Nipele, ŵandu wose ŵa musi wo ŵatyosile kukwachingamila Che Yesu, paŵaweni ŵachondelele kuti atyoche mu chilambo chao.
2809010049	Che Yesu ŵajinjile mu ngalaŵa, ŵajombweche litanda ni kwika mmusi wao.
28090200db	Pelepo ŵandu ŵampeleche mundu jumo jwatatele chiilu, ali agonile mu chitagala. Nipele Che Yesu paŵachiweni chikulupi chao, ŵansalile mundu jwakutatala jula, “Muusimane mtima, ambusanga! Nlecheleswe sambi syenu.”
2809030071	Nipele, ŵakwiganya Malajisyo ŵane ŵatandite ganisya mmitima jao aninkuti, “Mundu ju akwatukana Akunnungu!”
2809040063	Che Yesu ŵasimanyi ng'anisyo syao ni ŵausisye, “Kwachichi nkuganisya yangalumbana mmitima jenu?
280905006d	Chichi chili chakwepepala nnope, kusala, ‘Sambi syenu silecheleswe,’ pane kusala, ‘Njimuche, Njaule?’
28090600d3	Nambo, ngusaka mmanyilile kuti Mwana jwa Mundu akwete ukombole pa chilambo pano wa kwalechelesya ŵandu sambi syao.” Pelepo ŵansalile jwakutatala jo, “Njimuche, njigale chitagala chenu njaule kumangwenu.”
2809070031	Nipele, mundu jo ŵajimwiche ni kwaula kumangwao.
280908008b	Ŵandu wose mu mpingo wo paŵaiweni yeleyo, ŵasimosile ni kukamulwa ni lipamba, ŵaakusisye Akunnungu uŵapele ŵandu ukombole wanti yele.
28090900d7	Che Yesu ŵatyosile pelepo, ni paŵajaulaga, ŵambweni mundu jumo ali atemi mu nyuumba ja kulipila nsongo liina lyakwe che Matayo. Nipele Che Yesu ŵansalile, “Munguye.” Nombe che Matayo, ŵajimwiche ni kwakuya.
28090a00a2	Che Yesu paŵaliji mu nyuumba ji che Matayo kulya chakulya, ŵakukumbikanya nsongo ŵajinji ni ŵaali ni sambi ŵaiche ni kutama pamo nawo ni ŵakulijiganya ŵao.
28090b009c	Mafalisayo paŵaiweni yeleyo, ŵausisye ŵakulijiganya ŵa Che Yesu, “Kwachichi jwakunjiganya akulya pamo ni ŵakukumbikanya nsongo ni ŵaali ni sambi?”
28090c0080	Che Yesu ŵagapilikene gelego ni ŵajanjile, “Ŵangakulwala ngakwalajila ŵantela, ikaŵe ŵakulwala ni ŵakwalajila ŵantela.
28090d00ba	Nipele, njaule nkalijiganye malumbo ga maloŵe ga, ‘Ngusaka chanasa, ngaŵa mbopesi.’ Nganiika kukwaŵilanga ŵandu ŵakupanganya yambone paujo pa Akunnungu nambo ŵaali ni sambi.”
28090e00b1	Nipele, ŵakulijiganya ŵa che Yohana Ŵakubatisya ŵajaulile Che Yesu ni kwausya, “Uweji ni Mafalisayo tukutaŵa kaŵilikaŵili, kwachichi ŵakulijiganya ŵenu ngakutaŵa?”
28090f00e1	Che Yesu ŵajanjile, “Uli, nkuganisya kuti nkukombola kwatendekasya achambusanga ŵa mlombela asupuche akuno ali pamo nawo? Ngwamba! Nambo chikaiche katema pachajigalikwe mlombela jo pasikati jao, gele moŵa go chachitaŵa.
28091000b4	“Ngapagwa mundu jwakutotela chigamba cha nguo jasambano mu nguo jewisale. Atamuno atendaga yeleyo chigamba chasambano cho chichipapule nguo jo, ni upapuche wakwe chiupundanganye.
280911011e	Sooni ngapagwa ŵandu ŵakutaga divai jasambano mu misaku jewisale jekolochekwe ni mapende. Pakuŵa jele divai jasambano jo chijipapule misaku ni divai chijimwasiche ni misaku jo chijijonasiche. Nambo ŵandu akutaga divai jasambano mu misaku jasambano ni yose yana iŵili ikugosekwa.”
28091200cf	Nipele, Che Yesu paŵaliji nkuŵecheta gelego, ŵaiche chilongola jumo jwa Chiyahudi, ŵatindiŵalile ni kuti, “Mwali jwangu akuwa sampano. Nambo, choonde twende nkaasajichile nkono wenu kuti akole umi.”
2809130045	Che Yesu ŵajimi ni kunkuya, ŵakulijiganya ŵao ŵajawile pamo nawo.
2809140090	Jwakopochele jwankongwe jumo juŵalwalaga magono kwa yaka likumi ni iŵili, ŵannyichilile Che Yesu panyuma, ŵakwaiye lujenje lwa mwinjilo wao.
2809150064	Ŵatesile yeleyo pakuŵa ŵaganisisye muntima mwao kuti, “Nakwayaga pe mwinjilo wakwe, chilame.”
2809160099	Nombe Che Yesu ŵagalawiche, ŵamweni ni ŵansalile, “Muusimane ntima, mwanangu, chikulupi chenu chinnamisye.” Jwankongwe jo ŵalamile katema kakoko.
280917007e	Nipele Che Yesu ŵaiche mu nyuumba ja chilongola jula. Ni ŵaweni ŵakugomba ipeta ni mpingo wa ŵandu aninkulila kwa malumbo,
280918006d	ni ŵatite, “Ntyochanje pelepa, pakuŵa mwali ju nganajasika, agambile gona pe.” Ni ŵanyawo ŵaasechile.
280919006a	Ŵandu ŵala paŵaŵinjikwe, Che Yesu ŵajinjile nkati, ŵankamwile nkono mwali jula, nombejo ŵajimwiche.
28091a002a	Ngani jila jajenele pa chilambo pala pose.
28091b009d	Che Yesu ŵatyosile pelepo, ni paŵaliji nkwaula, ŵandu ŵaŵili ŵangakulola ŵankuiye achinyanyisyaga, “Choonde Mwana ju che Daudi ntukolele chanasa!”
28091c00ab	Che Yesu paŵajinjile mu nyuumba, ŵangakulola wala ŵajaulile, nombejo ŵausisye, “Ana nkukulupilila kuti ngukombola kunlamya?” Nombewo ŵajanjile, “Elo, Ambuje.”
28091d0061	Pelepo Che Yesu ŵagakwaiye meeso gao, ŵatite, “Iŵeje kukwenu mpela inkuti pakukulupilila.”
28091e006e	Meeso gao gaugwiche. Nombe Che Yesu ŵakanyisye kwa nnope kuti, “Ngasimunsalila mundu jwalijose ngani ji.”
28091f0056	Nambo ŵanyawo ŵatyosile ni kutanda kwenesya ngani si Che Yesu mchilambo chila chose.
280920008e	Ŵandu ŵaŵili ŵala paŵaliji nkutyoka, ŵandu ŵane ŵannyichisye Che Yesu mundu jumo jwangakuŵecheta kwa ligongo lya kukamulwa ni masoka.
28092100a9	Paŵankopwesye masoka papopo mundu jwangakuŵecheta jula, ŵatandite kuŵecheta. Ŵandu ŵasimosile nikuti, “Nganigawoneche kose gelega mu chilambo cha ku Isilaeli!”
2809220057	Nambo Mafalisayo ŵatite, “Akugakoposya masoka kwa machili ga jwankulu jwa masoka.”
28092300c9	Che Yesu ŵasyungwile mose mmisi ni mmisinda jose, achijiganyaga mmajumba gao ga kupopelela, ni kulalichila Ngani Jambone ja Umwenye wa Akunnungu ni kwalamisya ŵandu ilwele yose ni kulaga kwakulikose.
280924008d	Nipele, paŵaweni ŵandu, mipingo kwa mipingo, ŵakolele chanasa pakuŵa ŵapesile ni kukola lipamba chisau ngondolo syangali ni jwakuchinga.
2809250061	Pelepo ŵaasalile ŵakulijiganya ŵao, “Magungulo gali gamajinji, nambo ŵakugungula nganatupa.
2809260058	Nipele mwapopele Ambuje ŵa magungulo, apeleche ŵakupanganya masengo mmagungulo gao.”
280a0100a1	Che Yesu ŵaaŵilasile pamo ŵakulijiganya ŵao likumi ni ŵaŵili, ŵapele ukombole wa kugakoposya masoka, ni kwalamya ŵandu ilwele yose ni kulaga kwakulikose.
280a0200b2	Ni meena ga ŵele achinduna likumi ni ŵaŵili wo gali gelega: Che Simoni jwakuŵilanjikwa che Petulo ni che Andulea mpwao, che Yakobo mwanagwao che Sebedayo ni che Yohana mpwao,
280a030088	Che Filipo ni che Batolomayo, che Tomasi ni che Matayo juŵaliji jwakukumbikanya nsongo, che Yakobo mwanagwao che Alufayo ni che Tadayo,
280a040049	Che Simoni jwa ku Kanani ni che Yuda Isikaliote juŵangalawiche Che Yesu.
280a0500a9	Nipele, Che Yesu ŵaatumile ŵanyawo kumi na mbili ni kwapa ulamusi achitiji: “Nkajaula mmajumba ga ŵandu ŵangaŵa Ŵayahudi, atamuno nkajinjila mmisi ja Ŵasamalia.
280a06005c	Nambo njaule kwa ŵandu ŵa ku Isilaeli ŵasochelele mpela ngondolo syangali ni jwakuchinga.
280a070048	Pinkwaulanga nkalalicheje yeleyi, ‘Umwenye wa kwinani uŵandichile.’
280a080099	Nkaalamye ŵakulwala, nkaasyusye ŵawile, nkaaswejesye ŵaali ni matana, nkagakoposye masoka. Mwapochele pangali malipilo, nkapeleganye pangali malipilo.
280a09004a	Kasinjigala sahabu atamuno mbiya atamuno makobili ga shaba mu ulendo wenu.
280a0a0095	Nkajigala nsaku wa ulendo atamuno mwinjilo waaŵili, atamuno ilatu, atamuno nkongojo. Pakuŵa jwakupanganya masengo immajile kupegwa chakulya chakwe.
280a0b0097	“Sooni pachinkajinjile mu musi wauli wose atamuno mu nsinda, nkasose mwelemo mundu juchasache kumpochela, ni nkalonjele mwelemo mpaka pachinkatyoche.
280a0c0050	Pachinjinjile mu nyuumba mwakomasye nchitiji, ‘Chitendewele chiŵe kukwenu.’
280a0d00b2	Nipele, ŵele ŵakutama mu nyuumba mo ampochelaga, chitendewele chenu chichitame kwa ŵanyawo. Nambo yaŵaga ngakumpochela, nipele, chitendewele chenu chichimmujile mwachinsyene.
280a0e00c3	Nipele, akanaga kumpochela mundu jwalijose atamuno kugapilikana maloŵe genu, pachinkopoche mu jele nyuumba jo atamuno mu wele musi wo, nkung'unde luundu mmakongolo mwenu kulosya kuti mkwajamuka.
280a0f0086	Ngunsalila isyene, lyuŵa lya malamulo, ŵandu ŵa wele musi wo chakole magambo gamakulungwa kupunda gegala ga ku Sodoma ni ku Gomola.
280a100077	“Nnole, nguntuma ŵanyamwe mpela ngondolo mmasogo. Nipele nkole lunda mpela majoka, ni ŵakulitimalika mpela nguunda.
280a110076	Mlilolechesye ni ŵandu, pakuŵa chachinjausya ŵanyamwe pankungulu ni chachimputa mbokola mmajumba gao ga kupopelela.
280a120097	Chachinjausya kwa achakulu ni mamwenye kwa ligongo lyangu une, mpatanje kwasalila ŵanyawo Ngani Jambone jankati une ni kwa ŵandu ŵangaŵa Ŵayahudi.
280a13009e	Nipele pachachinjausya ŵanyamwe pa nkungulu, nkakola lipamba lyati chimmechete chichi pane chimmechete chinauli, pichikaiche katema, chimpegwe chakuŵecheta.
280a14006a	Pakuŵa ngaŵa ŵanyamwe ni uchimmechete, nambo Mbumu jwa Atati ŵenu jwaali nkati mwenu ni juchaŵechete.
280a150095	“Nipele, jwankulungwa changalauche jwamnung'una aulajikwe, ni atati changalauche mwanagwe, ni ŵanache chiŵagalauche achaŵelesi ŵao ni kwaulaga.
280a16007e	Ŵandu chanchimanje ŵanyamwe kwaligongo lya kuungulupilila une. Nambo juchapililile mpaka kumbesi, jwelejo ni juchakulupuche.
280a17009e	Annagasyaga ŵandu mmusi umo, mmutuchilanje mmusi wine. Ngunsalila isyene, ngammalisya kuutuchila misi jinajose ja ku Isilaeli akanaŵe kwika Mwana jwa Mundu.
280a18004c	“Jwakulijiganya ngakumpunda jwakwiganya pane kapolo ngakumpunda mmbujegwe.
280a1900d4	Paichile pa jwakulijiganya kuŵa mpela jwakujiganya ni kapolo mpela mmbujegwe. Iŵaga ammilasile nsyene nyuumba Belesebuli, uli ana ngati chakapunde kwaŵilanga ŵandu ŵaali mu nyuumba jo meena gakusakala nnope.
280a1a007e	“Nipele, kasimwajogopa ŵandu. Pakuŵa kila chindu cheunichikwe chichiŵe cheunukukwe, ni kila chachisisikwe chichimanyiche.
280a1b007b	Chingunsalila pa chipi, nchisale palulanga, ni chinkupilikana mwipikanilo kwakunsongonela, nkachisale kwa ŵandu pangasisa.
