0100000006	1 Mose
01090c009b	Und Gott sprach: Dies ist das Zeichen des Bundes, welchen ich stifte zwischen mir und euch und allen lebendigen Wesen, die bei euch sind, auf ewige Zeiten:
01090d0065	Meinen Bogen setze ich in die Wolken, der soll ein Zeichen des Bundes sein zwischen mir und der Erde.
01090e0064	Wenn es nun geschieht, daß ich Wolken über der Erde sammle, und der Bogen in den Wolken erscheint,
01090f00d6	dann will ich an meinen Bund gedenken, welcher zwischen mir und euch und allen lebendigen Wesen von allem Fleisch besteht, daß forthin die Wasser nicht mehr zur Sündflut werden sollen, die alles Fleisch verderbe.
01091000aa	Darum soll der Bogen in den Wolken sein, daß ich ihn ansehe und gedenke an den ewigen Bund zwischen Gott und allen lebendigen Wesen von allem Fleisch, das auf Erden ist.
0109110089	Und Gott sprach zu Noah: Das ist das Zeichen des Bundes, welchen ich aufgerichtet habe zwischen mir und allem Fleisch, das auf Erden ist!
010912006e	Die drei Söhne Noahs aber, welche die Arche verließen, waren Sem, Ham und Japhet. Ham ist der Vater Kanaans.
010913003d	Von diesen drei Söhnen Noahs ward die ganze Erde bevölkert.
010914003a	Noah aber begann und legte als Landmann einen Weinberg an.
0109150058	Da er aber von dem Weine trank, ward er betrunken und entblößte sich in seiner Hütte.
0109160068	Da nun Ham, Kanaans Vater, die Blöße seines Vaters sah, verriet er es seinen beiden Brüdern draußen.
01091700c9	Da nahmen Sem und Japhet das Kleid und legten es auf ihre Schultern und gingen rücklings und deckten ihres Vaters Blöße zu und wandten ihre Angesichter ab, daß sie ihres Vaters Blöße nicht sahen.
0109180051	Als nun Noah von dem Wein erwachte und erfuhr, was ihm sein jüngster Sohn getan,
0109190051	da sprach er: Verflucht sei Kanaan! Er sei ein Knecht der Knechte seiner Brüder!
01091a0058	Und weiter sprach er: Gepriesen sei der HERR, der Gott Sems, und Kanaan sei sein Knecht!
01091b0058	Gott breite Japhet aus und lasse ihn wohnen in Sems Hütten, und Kanaan sei sein Knecht!
01091c0037	Noah aber lebte nach der Sündflut noch 350 Jahre lang,
01091d003c	also daß Noahs ganzes Alter 950 Jahre betrug, als er starb.
010a01007b	Dies ist das Geschlechtsregister der Söhne Noahs: Sem, Ham und Japhet; und nach der Sündflut wurden ihnen Kinder geboren.
010a02004e	Die Söhne Japhets waren: Gomer, Magog, Madai, Javan, Tubal, Mesech und Tiras.
010a030036	Die Söhne Gomers aber: Aschkenas, Riphat und Togarma.
010a04003b	Und die Söhne Javans: Elischa, Tarsis, Kittim und Rodanim.
010a05009d	Sie haben sich auf die Inseln der Heiden verteilt, in ihre Länder, ein jedes nach seiner Sprache; in ihre Völkerschaften, ein jedes nach seiner Abstammung.
010a06003e	Und dies sind die Söhne Hams: Kusch, Mizraim, Put und Kanaan.
010a070046	Und die Söhne Kuschs: Seba, Chavila, Sabta, Raema, Sabteka und Dedan.
010a08004b	Auch zeugte Kusch den Nimrod; der fing an ein Gewaltiger zu sein auf Erden.
010a09006b	Er war ein gewaltiger Jäger vor dem HERRN; daher sagt man: Ein gewaltiger Jäger vor dem HERRN wie Nimrod.
010a0a0055	Und der Anfang seines Königreiches war Babel, Erek, Akkad und Kalne im Lande Sinear.
010a0b004f	Von diesem Land zog er nach Assur aus und baute Ninive, Rechobot-Ir und Kelach,
010a0c0041	dazu Resen, zwischen Ninive und Kelach; das ist die große Stadt.
010a0d0046	Mizraim aber zeugte die Luditer, Anamiter, Lehabiter und Naphtuchiter;
010a0e0068	auch die Patrusiter und die Kasluchiter, von welchen die Philister und die Kaphtoriter ausgegangen sind.
010a0f0036	Kanaan aber zeugte Zidon, seinen Erstgebornen und Het;
010a10002c	auch die Jebusiter, Amoriter und Girgasiter;
010a110021	die Heviter, Arkiter und Siniter;
010a12006c	die Arvaditer, Zemariter und die Chamatiter; und darnach breiteten sich die Geschlechter der Kanaaniter aus.
010a1300bc	Und der Kanaaniter Gebiet erstreckte sich von Zidon an bis dahin, wo man von Gerar nach Gaza kommt; desgleichen bis dahin, wo man von Sodom und Gomorra, Adama und Zeboim nach Lascha kommt.
010a140066	Das sind die Söhne Hams nach ihren Geschlechtern und Sprachen, in ihren Ländern und Völkerschaften.
010a15005b	Auch Sem wurden Kinder geboren, ihm, dem Vater aller Söhne Ebers, Japhets älterem Bruder.
010a160038	Sems Söhne waren Elam, Assur, Arpakschad, Lud und Aram.
010a17002c	Und Arams Söhne: Uz, Chul, Geter und Masch.
010a180042	Arpakschad aber zeugte den Schelach, und Schelach zeugte den Eber.
010a19008a	Und dem Eber wurden zwei Söhne geboren; der eine hieß Peleg, weil in seinen Tagen das Land verteilt ward; sein Bruder aber hieß Joktan.
010a1a0039	Und Joktan zeugte Almodad, Schaleph, Chazarmavet, Jarach,
010a1b0015	Hadoram, Usal, Dikla,
010a1c0016	Obal, Abimael, Scheba,
010a1d0039	Ophir, Chavila und Jobad; diese alle sind Söhne Joktans.
010a1e0062	Und ihre Wohnsitze erstreckten sich von Mesa an, bis man gen Sephar kommt, zum östlichen Gebirge.
010a1f0066	Das sind die Söhne Sems nach ihren Geschlechtern und Sprachen, in ihren Ländern und Völkerschaften.
010a2000a2	Das sind die Geschlechter der Söhne Noahs nach ihrer Abstammung in ihren Völkern; und von ihnen haben sich nach der Sündflut die Völker auf der Erde verteilt.
010b010040	Es hatte aber die ganze Welt einerlei Sprache und einerlei Rede.
010b020068	Da sie nun gen Osten zogen, fanden sie eine Ebene im Lande Sinear, und sie ließen sich daselbst nieder.
010b030096	Und sie sprachen zueinander: Wohlan, laßt uns Ziegel streichen und sie feuerfest brennen! Und sie brauchten Ziegel für Steine und Asphalt für Kalk.
010b0400c8	Und sie sprachen: Wohlan, laßt uns eine Stadt und einen Turm bauen, dessen Spitze bis an den Himmel reicht, daß wir uns einen Namen machen, damit wir ja nicht über die ganze Erde zerstreuet werden!
010b05005c	Da fuhr der HERR herab, daß er die Stadt und den Turm sähe, den die Menschenkinder bauten.
010b0600ea	Und der HERR sprach: Siehe, es ist nur ein einziges Volk, und sie sprechen alle nur eine Sprache, und dies ist der Anfang ihres Unternehmens! Nun wird es ihnen nicht unmöglich sein, alles auszuführen, was sie sich vorgenommen haben.
010b07006b	Wohlan, laßt uns hinabfahren und daselbst ihre Sprache verwirren, daß keiner des andern Sprache verstehe!
010b080065	Also zerstreute sie der HERR von dannen über die ganze Erde, daß sie aufhörten die Stadt zu bauen.
010b090093	Daher gab man ihr den Namen Babel, weil der HERR daselbst die Sprache der ganzen Welt verwirrte und sie von dannen über die ganze Erde zerstreute.
010b0a0079	Dies ist das Geschlechtsregister Sems: Als Sem hundert Jahre alt war, zeugte er den Arpakschad, zwei Jahre nach der Flut;
010b0b0068	und nachdem Sem den Arpakschad gezeugt, lebte er noch fünfhundert Jahre und zeugte Söhne und Töchter.
010b0c0046	Arpakschad war fünfunddreißig Jahre alt, als er den Schelach zeugte;
010b0d006a	und nachdem Arpakschad den Schelach gezeugt hatte, lebte er noch 403 Jahre und zeugte Söhne und Töchter.
010b0e0037	Schelach war dreißig Jahre alt, da er den Eber zeugte;
010b0f0064	und nachdem Schelach den Eber gezeugt hatte, lebte er noch 403 Jahre und zeugte Söhne und Töchter.
010b10003b	Eber war vierunddreißig Jahre alt, da er den Peleg zeugte;
010b11005b	und nachdem Eber den Peleg gezeugt, lebte er noch 430 Jahre und zeugte Söhne und Töchter.
010b120034	Peleg war dreißig Jahre alt, da er den Regu zeugte;
010b13005b	und nachdem Peleg den Regu gezeugt, lebte er noch 207 Jahre und zeugte Söhne und Töchter.
010b14003b	Regu war zweiunddreißig Jahre alt, da er den Serug zeugte;
010b15005b	und nachdem Regu den Serug gezeugt, lebte er noch 207 Jahre und zeugte Söhne und Töchter.
010b160035	Serug war dreißig Jahre alt, da er den Nahor zeugte;
010b17005c	und nachdem Serug den Nahor gezeugt, lebte er noch 200 Jahre und zeugte Söhne und Töchter.
010b18003c	Nahor war neunundzwanzig Jahre alt, da er den Terach zeugte;
010b19005d	und nachdem Nahor den Terach gezeugt, lebte er noch 119 Jahre und zeugte Söhne und Töchter.
010b1a0046	Terach war siebzig Jahre alt, da er den Abram, Nahor und Haran zeugte.
010b1b006e	Und dies ist Terachs Geschlechtsregister: Terach zeugte den Abram, Nahor und Haran; Haran aber zeugte den Lot.
010b1c0051	Und Haran starb vor seinem Vater Terach im Lande seiner Geburt zu Ur in Chaldäa.
010b1d008e	Abram aber und Nahor nahmen Weiber; Abrams Weib hieß Sarai, Nahors Weib hieß Milka, eine Tochter Harans, des Vaters der Milka und der Jisla.
010b1e0030	Sarai aber war unfruchtbar; sie hatte kein Kind.
010b1f0111	Und Terach nahm seinen Sohn Abram, dazu den Lot, Harans Sohn, seinen Enkel, auch Sarai, seine Schwiegertochter, das Weib seines Sohnes Abram, und sie zogen miteinander aus von Ur in Chaldäa, um ins Land Kanaan zu gehen. Als sie aber nach Haran kamen, blieben sie daselbst.
010b200031	Und Terach ward 205 Jahre alt und starb in Haran.
010c010095	Und der HERR sprach zu Abram: Geh aus von deinem Land und von deiner Verwandtschaft und von deines Vaters Hause in das Land, das ich dir zeigen will!
010c020080	So will ich dich zu einem großen Volke machen und dich segnen und dir einen großen Namen machen, und du sollst ein Segen sein.
010c030085	Ich will segnen, die dich segnen, und verfluchen, die dir fluchen; und durch dich sollen alle Geschlechter auf Erden gesegnet werden!
010c040088	Da ging Abram, wie der HERR zu ihm gesagt hatte, und Lot ging mit ihm; Abram aber war fünfundsiebzig Jahre alt, da er von Haran auszog.
010c0500c7	Und Abram nahm sein Weib Sarai und Lot, seines Bruders Sohn, samt aller ihrer Habe, die sie erworben, und den Seelen, die sie in Haran gewonnen hatten; und sie zogen aus, um ins Land Kanaan zu gehen.
010c060093	Und als sie ins Land Kanaan kamen, durchzog Abram das Land bis zur Ortschaft Sichem, bis zur Eiche Mores; und damals waren die Kanaaniter im Lande.
010c070096	Da erschien der HERR dem Abram und sprach: Deinem Samen will ich dies Land geben! Und er baute daselbst einen Altar dem HERRN, der ihm erschienen war.
010c0800db	Von da rückte er weiter vor aufs Gebirge, östlich von Bethel, und schlug sein Zelt also auf, daß er Bethel im Westen und Ai im Osten hatte; und er baute daselbst dem HERRN einen Altar und rief den Namen des HERRN an.
010c090039	Darnach brach Abram auf und zog immer weiter nach Süden.
010c0a0090	Da aber Hungersnot im Lande herrschte, reiste Abram nach Ägypten hinab, um sich daselbst aufzuhalten; denn die Hungersnot lastete auf dem Land.
010c0b0085	Und als er sich Ägypten näherte, sprach er zu seinem Weib Sarai: Siehe doch, ich weiß, daß du ein Weib bist von schöner Gestalt.
010c0c007b	Wenn dich nun die Ägypter sehen, so werden sie sagen: Das ist sein Weib! Und sie werden mich töten und dich leben lassen.
010c0d0080	So sage doch, du seiest meine Schwester, daß es mir um deinetwillen wohl gehe, und meine Seele um deinetwillen am Leben bleibe!
010c0e0057	Als nun Abram nach Ägypten kam, sahen die Ägypter das Weib, daß sie sehr schön war.
010c0f0079	Und als die Fürsten des Pharao sie sahen, priesen sie dieselbe dem Pharao an. Da ward das Weib in Pharaos Haus gebracht.
010c100075	Und es ging Abram gut um ihretwillen; und er bekam Schafe, Rinder und Esel, Knechte und Mägde, Eselinnen und Kamele.
010c110066	Aber der HERR schlug den Pharao und sein Haus mit großen Plagen um Sarais, des Weibes Abrams, willen.
010c120083	Da rief der Pharao den Abram und sprach: Was hast du mir da angerichtet! Warum hast du mir nicht angezeigt, daß sie dein Weib ist?
010c13008e	Warum hast du gesagt, sie sei deine Schwester, so daß ich sie mir zum Weibe nehmen wollte? Und nun siehe, da ist dein Weib; nimm sie und geh!
010c14007a	Und der Pharao bot seinethalben Mannschaft auf, damit sie ihm und seinem Weib und allem, was er hatte, das Geleite gäben.
010d010075	Und Abram zog mit seinem Weib und mit allem, was er hatte, auch mit Lot, von Ägypten hinauf in das südliche Kanaan.
010d020032	Und Abram war sehr reich an Vieh, Silber und Gold.
010d030090	Und er kam auf seinen Nomadenzügen von Süden her bis nach Bethel, bis zu dem Ort, da sein Zelt zuerst gestanden hatte, zwischen Bethel und Ai,
010d040077	an die Stätte des Altars, welchen er in der ersten Zeit gemacht hatte; und Abram rief daselbst den Namen des HERRN an.
010d050042	Aber auch Lot, der mit Abram ging, hatte Schafe, Rinder und Zelte.
010d060089	Und das Land mochte es nicht ertragen, daß sie beieinander wohnten; denn ihre Habe war groß, und sie konnten nicht beieinander bleiben.
010d07009d	Und es entstand Streit zwischen den Hirten über Abrams Vieh und den Hirten über Lots Vieh; auch wohnten zu der Zeit die Kanaaniter und Pheresiter im Lande.
010d08008b	Da sprach Abram zu Lot: Es soll doch nicht Zank sein zwischen mir und dir, zwischen meinen Hirten und deinen Hirten! Denn wir sind Brüder.
010d09009c	Steht dir nicht das ganze Land offen? Trenne dich von mir! Willst du zur Linken, so gehe ich zur Rechten; und willst du zur Rechten, so gehe ich zur Linken.
010d0a00ca	Da hob Lot seine Augen auf und besah die ganze Jordanaue; denn sie war allenthalben bewässert, wie ein Garten des HERRN, wie Ägyptenland, bis nach Zoar hinab, ehe der HERR Sodom und Gomorra verderbte.
010d0b006e	Darum erwählte sich Lot die ganze Jordanaue und zog gegen Osten. Also trennte sich ein Bruder von dem andern.
010d0c005c	Abram wohnte im Lande Kanaan und Lot in den Städten der Aue und zeltete bis nach Sodom hin.
010d0d004b	Aber die Leute zu Sodom waren schlecht und sündigten sehr wider den HERRN.
010d0e00af	Der HERR aber sprach zu Abram, nachdem sich Lot von ihm getrennt hatte: Hebe doch deine Augen auf und schaue von dem Orte, da du wohnst, nach Norden, Süden, Osten und Westen!
010d0f0051	Denn das ganze Land, das du siehst, will ich dir und deinem Samen geben auf ewig.
010d100092	Und ich will deinen Samen machen wie den Staub auf Erden; wenn ein Mensch den Staub auf Erden zählen kann, so soll man auch deinen Samen zählen.
010d11005e	Mache dich auf, durchziehe das Land seiner Länge und Breite nach! Denn dir will ich es geben.
010d12006c	Da brach Abram auf, kam und wohnte bei den Eichen Mamres zu Hebron und baute daselbst dem HERRN einen Altar.
010e0100a6	Und es begab sich zur Zeit des Königs Amraphel von Sinear, Ariochs, des Königs von Ellasar, Kedor-Laomers, des Königs von Elam, und Tideals, des Königs der Gojim,
010e0200d1	daß sie kriegeten mit Bera, dem König von Sodom, und mit Birsa, dem König von Gomorra, und mit Sinab, dem König von Adama, und mit Semeber, dem König von Zeboim, und mit dem König von Bela, das ist Zoar.
010e030040	Diese vereinigten sich im Tal Siddim, wo jetzt das Salzmeer ist.
010e04006b	Sie waren zwölf Jahre lang Kedor-Laomer untertan gewesen, aber im dreizehnten Jahre fielen sie von ihm ab.
010e0500c3	Darum kamen Kedor-Laomer und die Könige, die es mit ihm hielten, im vierzehnten Jahre und schlugen die Rephaiter zu Astarot-Karnaim, und die Susiter zu Ham und die Emiter in der Ebene Kirjataim;
010e060058	auch die Horiter auf ihrem Gebirge Seir, bis nach El-Paran, welches an der Wüste liegt.
010e0700a4	Darnach kehrten sie um und kamen zum Brunnen Mischpat, das ist Kadesch, und schlugen das ganze Land der Amalekiter, dazu die Amoriter, die zu Hazezon-Tamar wohnten.
010e0800a3	Da zogen aus der König von Sodom, der König von Gomorra, der König von Adama, der König von Zeboim und der König von Bela, die Zoar heißt, und rüsteten sich
010e0900d4	zu streiten im Tal Siddim mit Kedor-Laomer, dem Könige von Elam, und mit Tideal, dem Könige der Gojim, und mit Amraphel, dem König von Sinear, und mit Arioch, dem Könige von Ellasar; vier Könige gegen fünf.
010e0a0097	Und das Tal Siddim hatte viele Asphaltgruben. Aber die Könige von Sodom und Gomorra flohen und fielen daselbst, und was übrigblieb, floh ins Gebirge.
010e0b005d	Und jene nahmen alle Habe zu Sodom und Gomorra und alle ihre Nahrung, und machten sich davon.
010e0c0061	Sie nahmen auch mit sich Lot, Abrams Bruder, und seine Habe (denn er wohnte zu Sodom) und gingen.
