2800000006	Matayo
280811007a	Kunsoko iyiye aakondigwe kuligitigwa nunabii Isaya, “Ung'wanso aukenkile ulwae witu hangi aukenkile upungukilwa witu.”
280812005f	Sunga u Yesu naiwaliana iumbi nailimupilimile, akaalagila ende nkigi ngiza na luzi la Galilaya.
280813004f	Sunga muika nkani ung'wi akaza kitalakwe akamuila, “Mumanyisi, kunuhongee.”
2808140086	U Yesu akamuila, “Amulula atite imakombo, ni nyunyi niamigulya itite iuye, ung'wana wang'wa Adamu mugila uhongo wakulalisha itwe.”
280815005d	Mumanyisigwa ung'wi akamuila, “Mkulu, ngombye hanza nongole nende muika ibaba ane ukule.”
2808160047	Sunga u Yesu akamuila, “Ntyate, hange uwaleke iashi aike iashi ao.”
280817003d	U Yesu naiwingie mibini, iamanyisigwa akwe ikamutyata mibini.
280818005f	Goza uluzi ukatula nimaingo makulu, ibini lika kunikilwa ni mazi, imatungo nanso u Yesu au iae.
2808190051	Amanyisigwa akaza kitalakwe akamupitya akalunga, “Tata kugune usese kakasha!”
28081a0087	U Yesu akaaila kuniki nimukogopa, unye nimutite uhuili unino? Itungo inino akauka akaupalya ung'wega nu luzi. Sunga ung'wega ukakilaga.
28081b004a	Itunja ikakuilwa ikalunga, uyu muntu kii, uluzi niamintunga akumukulya?”
28081c00c7	Matungo nu Yesu nauzile kunkika kihi na Magadala, itunja abiili naizaingiwe niamintunga ikatankanya nung'wenso akaze apumie muibiila akazenyomana ikulu, kutile muntu amihizazo nauhumila inzila nanso.
28081d0068	Akitunta ikalunga, kukete ntuni kitalako, uwe ng'wang'wi Tunda? Waza kuunyoma umatungo itu akili kupika?
28081e0041	Ilundo ikulu nila ngulima ailikudima, singa aikuli napo naiakoli,
28081f0063	amitunga azetukana kung'wa Yesu, akazilunga, ang'we ukuzunsa kupume, kutwale milundo la ngulima.”
2808200093	U Yesu akaila, “Longoli!” Iamintunga ikamanka ikalongola mungulima. Ilundo lihi likasima kupuma mulugulu, kuhonga muluzi, yihi ikashila mumazi.
2808210077	Eitunja nakuidima ingulima ikamanka. Naialongola mukisali ikaligitya ihi ayo napumie kuitunja ao naingigwe niamintunga.
2808220052	Kisali kihi kikaza kulankanya nu Yesu. Naiamuona, ikamupepelya alege mukisali kao.
280901003b	U Yesu akingila mibini, akaputa akapika kukisali naiaikile.
28090200ab	Goza ikamuletela muntu naimulwae gandi akazilae migodoro. Naiwauona uhuili wao, u Yesu akamuila umuntu naimulwae wigandi, ng'waane tula nuulowa, imalandu ako walekelwa.”
2809030045	Iamanyisi ankani ikandya kitambulya enso na enso, umuntu uyu ukumela.
2809040049	U Yesu akalinga imasigo ao akalunga, Niki nimukusiga imabi munkolo yanyu?
280905004f	Nikiuli nikipepela kulunga, milandu ako alekelwa, ang'wi kulunga, imike igende?
28090600b6	Kululo gwa mlinge kina ung'wana wang'wa Adamu ukite uhumi nukulekela iamilandu...” amaligitilye kung'wa uyu naimulwae wigandi, imike uhole igodoro lako, hangi ulongole kitalako.”
2809070031	Sunga umuntu nuanso akimika akalongola kitalakwe.
2809080053	Umilundo naiwaona aya, ikaambwa ikuilwa nukumulumbilya itunda nua pee uhumi nuanso.
2809090097	U Yesu naukeile pang'wanso akamuona muntu naiwitangwa Mathayo, naiwikie palung'wi niahoela mpia. Nung'wenso akamuela “Tyate” nung'wenso akamutyata.
28090a0081	U Yesu awikie munyumba ahume kulya indya, akaza ahoela mpia idu, niantu nianyamilandu ikalya palung'wi niamanyisigwa ang'wa Yesu.
28090b008a	Ingi iamanya nkani naiaona nanso, ikaaila iamanyisigwa, “Kuniki umumanyisi wanyu, niki nukulya indya niahoela mpia palung'wi niamilandu?
28090c006a	U Yesu naiwija nanso, akalunga, “Iantu niapanga shamlakile umuganga awa nialwae wawo amuloilwe umuganga.
28090d00af	Ingi gwa longoli mendo mimanyise itai akwe ntuni, ndoilwe ngulu kupuma kumukola singa masongeelyo” kunsoko ainzile, singa ainzile kuanyatai kila itunu, kunsoko aanyumilandu.
28090e007c	Sunga iamanyisigwa ang'wa Yohana akaza kitalakwe akalunga, kuniki usese niamanya nkani nikiima, aiamanyisigwa niki nishaima?
28090f00be	U Yesu akaila, iatindikilya awinga ahumile nekutula nikinyauwai matungo numunyawinga ukutala palung'wi nienso? Ingi mahiku apembilya umunyawinga nuziholya kupuma kitalao, pang'wanso azizima.
2809100083	Kutile umuntu nuikuila ikilaka ka ng'wenda nuupa mung'wenda nuakali, ikilaka kikutotoka kupuma mung'wenda nuutamukwa ukutula ukulu.
28091100ca	Kutile iantu niika umunyo nuupya mkiseme nikamuvinyo nikale, ang'wi akituma, ngozi itachanika, numuvinyo ukuhega, nindili ikugazika. Badala akwe wiikwe umuvinyo nuupya nindili nimpya hangi akutula maza.
28091200bd	Matungo nu Yesu akuila inkani izi, goza akaza muntu kuntongeela akwe akatugama, akalunga, “Munanso wane matungo makupi ukule, ingi nzuu gwa uikile migulya imikono ako nung'wenso ukukomya.
2809130047	Ingi gwa u Yesu akimika, hangi akamutyata palung'wi niamanyisigwa akwe.
280914007c	Goza umusungu naiwipuma isakami matungo amiaka ikimi ling'wi nibiili, akaza pakupe nu Yesu akamuamba mipindo lakwe nilijoho.
2809150040	Kunsoko aulungile, “Anga niliambe ijoho lakwe, une kukomya.”
2809160088	U Yesu akapiluka akamugoza, “Munanso, ipe umoyo, uhuili wako wakuguna, Ni matungo yayo yayo umusungu akagunika akapela kupuma isakami.
280917005c	U Yesu akapika munyumba amuntu ung'wi mkulu, akaona iakua mpembe numilundo wantu ukazogolya.
2809180054	U Yesu akalunga, hega apo, kunsoko umunanso shukule ingi ulaeu. Nianso ikatula heka.
2809190055	Iantu nianso naiapumigwa kunzi, akingila munyumba akamuamba umunanso kumukono akauka.
28091a0024	Inkani izi ikasambaila ikisali kihi.
28091b0082	U Yesu naukoli mumuhinzo itunja abiili aboku ikamutyata. Ikalongoleka kitunta, akazilunga, kulumba, ukugune imilandu, ng'wa Daudi.
28091c009b	Matungo u Yesu naiwapika munyumba iapoku nianso ikaza kitalakwe. U Yesu akaila, muhuie ne kina nkite uhumi nua kituma? Nienso ikamuila, Ee kuhuie Mkulu.”
28091d004e	U Yesu akaamba imiho ao akalunga, itule uu kitalanyu, anga uhuili wanyu nuile.
28091e0061	Ni miho ikaona, u Yesu akalagiilya akalunga, gozi muntu wihi aleke kumanya aya namupumie unyenye.
28091f0055	Ingi gwa iantu awa niabili ikalongola kutanantya inkani izi nia ukuilwa ikisali kihi.
2809200065	Itunja abiili aakugenda azeahongile yao, muntu ung'wi kimume aukete amintunga akatwalwa kung'wa Yesu.
2809210090	Niamintunga naiamuteela, ukimume nuanso akandya kuligitya. Umilundo ukaambwa ikuilwa ukalunga. Ulukani ulu izalukili kigele mihi iyi na Israeli.
280922004d	Ingi gwa iamanya nkani akazilunga kuakulu amintunga, ukuazunsa iamintunga.”
2809230084	U Yesu akalongola muisali yihi. Akatula manyisa mumatekeelo, akazitanantya lukani la utemi wa kigulu, nuhumi nuakuguna indwala yihi.
2809240071	Naiwaona umilundo, akauhumila kinyauwai, kunsoko aiagili nukubunika inkolo, aiatuile anga inkolo ningila umudimi.
280925003d	U Yesu akaila iamanyisigwa akwe, indya ipie idu, itumi akenu.
280926005a	Kululo gwa kayi kulompi kumukulu nua indya izi niipie, ahume kutuma uhumi nia indya yakwe.
280a01007b	U Yesu akaitanga iamanyisigwa akwe ikumi na abili akaapa uhumi wa kuzunsa amintunga niabi, kuakenela nukuheja indwala yihi.
280a02008d	Mina aitumi ikumi naabili sayala ng'wandyo, Simeoni (naiwitangwa Petro), nu Andrea muluna akwe, Yakobo ng'wa Zebedayo, nu Yohana muluna akwe.
280a030054	Filipo, nu Bartimayo, Thomaso nu Matayo muhoela mpia, Yakobo ng'wa Alfayo, nu Tadeo.
280a040039	Simeoni mkananayo, nu Yuda Iskariote, naumuhitile u Yesu.
280a050097	Awa ikumi na abili u Yesu akaatuma, akaatuma akaalagiila akalunga “Muleke kulongola uko nikie ianyakilungu, hangi muleke kingila mu isali ya Samaria.
280a060039	Ingi gwa mulongole munkolo nailimie mito lang'wa Israeli.
280a070043	Nuko nimulongoe, muzitanantya nukulunga, utemi akigulu wahugela.”
280a080059	Aguni ialwoe, aushi uashi, anoni ianyambili azunsi iamintunga. Musingiyeu nunyenye pamiu.
280a090025	Muleke kukenka isao, mumbugulu yanyu.
280a0a006f	Leka kuhola imbugulu mumuhenzo anyu, ang'we wakukaila, ilatu ang'wi mulanga, kunsoko umitumi uloiwe ndya yakwe.
280a0b004b	Kisali kihi nimukingile, mdume umuntu nimuhumile kikie, sunga nimuzizahega.
280a0c0051	Nimukingila pang'wanso lamushi, ang'we inonee pang'wanso, upolo wanyu usige hapo,
280a0d002e	ang'wi inyumba shinonee, muhege nuupolo wanyu.
280a0e008e	Nao nishaakumusingilya mukulegeelya inkani yanyu, matungo nimukuhega munyumba ang'wi mukisali nikanso, kununti ulunkundi nula migula nyu kuko.
280a0f005d	Tai numuie, izitula iza iisali ya sodoma ni Gomola imahiku naulamatwa kukila ikisali nikanso.
280a10006b	Tuli miho, kumutuma anga nkolo midale la mbugi, kululo mulule miahugu anga inzoka hangi miapolo anga inzia.
280a110044	Mutule miho niantu, akumutwala mumaanza, hangi akumukua mumatekeelo.
280a12005b	Hangi mukuletwa kuntongeela akulu nukuatemi kunsoko ane, anga wihenge wao nukuanya kilungu.
280a130067	Anga makatungigwa, leki kutuli nuwoa kuuligitya ntuni, kunsoko iko nikakuligityakuupegwa imatungo yayo.
280a14004a	Kululo singa nyenye mukuligitya, ng'waung'we wang'wa Tata anyu ukuligitya.
280a150068	Uzimuluta umuluna akwe nukumubulaga, nu Tata kung'wa akwe. Ni ana kulemanya nia leli, mukuatwala munsha.
280a160057	Antu ihi akumuhukilwa kunsoko a lina lane, hangi wihi nukugimya sunga impelo ukugunika.
280a1700a5	Matungo nimukagigwa mukisali iki, mankiili mukisali nikityatie, kutai kumuila, singa mukutula menda muisali yihi nia Israeli azizakili kusuka ung'wana wang'wa Adamu.
280a180061	Umumanyisigwa singa mukulu kukila umumanyisi wakwe, ang'we umutugwa azukoli migulya amukulu akwe.
280a1900ab	Umumanyisigwa ukutule anga mumanyisi wake, numutugwa kutula anga mukulu wakwe. Ang'wi akumitanga umukola nyumba Beelzebuli, aigwa singa akilinkie ao niakoli munyumba akwe!
280a1a006c	Kululo leki kuogopi, kunsoko kutile ulukani nishaliziza kunukulwa, hangi kutile nulipihile nishalumanyikile.
280a1b0079	Iki nikumuila mukiti, mukiligitye muwelu, niki numukigulu kuauza muakutwe anyu, mukitanantye muzemkole migulya na nyumba.
280a1c0075	Leki kuogopi ao nibulaga umuili inkolo amileke mpanga, ingigwa ogopi uyu nukubulaga umuili ninkolo amutwale kuulungu.
280a1d0071	Ia kasuku abiili shaiguligwa nee na mpia ninino? Kululo gwa kutile nuhumile kugwa pihi utata wanyu ahite kulinga.
280a1e0028	Ingi gwa nimasingi a matwe anyu aaligwa.
280a1f0039	Leki kutuli nuwoa kunsoko musanigwe kukila iakasuku nidu.
280a20006b	Kululo gwa uyu nukungomba ntongeele aantu nunene nzinzamugomba pantongeela ang'wa tata ane nukuli kuilunde.
280a210044	Uyu nukunihita paantu nunene nzemuhita pang'wa Tata witu nuakingulu.
280a220039	Leki kulungi aindetile ulowa mihi, unene aindetile mbita.
280a230053	Ainzile kumuika muntu ikue nu Tata wakwe, umunanso nu nyinya, umukwinu nyinyi akwe.
280a240030	Ianyaulugu amuntu akutula wawania nia mitalakwe.
280a250084	Uyu numuloilwe utata ang'wi uia akwe kukila ne nuanso shutakiwe nuyu numuloilwe umuhumba ang'wi munanso kukila une nuanso shutakiwe.
280a260049	Uyu nisinga ukukenka ikota la upanga nukuntyata shukuona utemi wa kigulu.
280a27005b	Uyu nuiduma upanga wa mihi ukulimilye, kululo uyu nuilimilya uupanga kunsoko ane wipantika.
280a280063	Uyu nukumusingilya wansingiilya nene, nuyu nukunsingiilya unene wamusingiilya uyu nauntumile unene.
280a290055	Nuyu nukumusingiilya uyu nua tai kunsoko muntu wa tai ukupegwa uuza wa muntu nua tai.
280a2a009f	Wihi nukumupa ung'wi wa anino awa, ikikombe kakung'wela imazi nimaliuku, kunsoko nuanso mumanyisigwa, tai kumuila, nuanso shukuulya kunzila yihi uuza wakwe.”
280b010074	U Yesu naiwakondya kualagiila iamanyisigwa akwe ikumi naabili akahega akalongola kumanyisa nukutanantya muisali yao.
280b02006b	Nu Yohana akazukoli kukitungo naiwija intendo yang'wa Kilisto, aulaagilyo ulukani kukiila amanyisigwa akwe,
280b03004c	hangi ikamukolya, “Uwe yuyu ne nupembilye, ang'wi mungiza nikumulindie?”
280b040048	U Yesu akalunga, longoli mumuile u Yohana ayo nimumaine nayo nimuwigule.
280b0500a5	Iantu niapoku akuona, akitele akugenda, anyambili akogigwa, agulu akija, niakule akuukigwa kutula apanga hangi, niantu niakite insula akutanantiligwa ulukani nuluza.
280b060023	Hangi akembetwe uyu nunihuie unene.
280b0700b5	Itungo naiahega iantu awa, u Yesu akandya kuligitya numilundo kunsoko ang'wa Yohana, aimendile ona ntuni mumbuga- muntu nutugae mienda nimiza? Ang'wi ifa nilikuhingisigwa nung'wega?
280b080073	Ite ntuni naimendile ona-muntu nautugae imyanda nimiza? Ingi tai ao niitugala imyenda nimiza ikue munyumba ya temi.
280b090052	Ite amulongoe kugoza ntuni-Munyakidagu? Ee, humuila. Hangi ukilinkie umunyakidagu.
280b0a0073	Uyu yuyo nailindiwe, Goza, kumulagiilya umumboi wane kuntongeela auso wako, uyu nukunonelya inzila pantongeela ako.
280b0b0098	Une kumuila itai, awa nialugilwe niasungu kutile numukulu kukila u Yohana Mbatizaji, kululo uyu nimunino ukutula mukulu muutemi wa kigulu kukila nuanso.
280b0c0071	Puma imahiku ang'wa Yohana Mbatizaji sunga nitungile, utemi wa kigulu wa ngulu, niantu nia ngulu ihola kua ngulu.
280b0d004a	Kunsoko ianyakidagu niaziipilya ankani niazitambula kupika kung'wa Yohana.
280b0e002d	Ang'wi wihambile gomba uyu Eliya, naulindiwe.
280b0f001b	Nukite iakutwe akija ukija.
280b100062	Nuipyane nintuni uwileli uwu? Ingi pyani ang'enya niakiginsa kiguilyo la maintu, niike nukiitanga,
280b110046	nu kuligitya akumukuila ikali shamakiginsa, aikuhongeelya shamukalila.
280b120061	Kunsoko u Yohana nauzile singa akalya umukate, singa akang'wa umuvinyo, ukamuila ukete amintunga.
280b1300b5	Ung'wana wang'wa Adamu auzile kulya nukung'wa ikalunga, goza ingi mulii hangi mugala ntuli, muhumba muya wa ahoela mpia na niakite imilandu, ingi uhugu nintendo yigeeleka niakue.”
280b140070	U Yesu akandya kuikenela isali izo ni ntendo yaukuilwa naiyitumilwe, kunsoko akili kuleka imilandu (kila itunu).
280b1500ae	Ukia ako, Kolazini, ukia ako Bethsaida! Angi intendo ninkulu aizeyatendekile Tiro ni Sidoni, aya naitumilwe apa, azize alekile imilandu kali kutugala imagunila nukipaka imau.
280b160042	Izetula ugimya i Tiro ni Sidoni imahiku naulamulwa kukila kilalao.
280b1700b8	Uewe Kapernaumu, usigile uzeukigwa mpaka kigulu? Ata uzesimigwa mpaka kuulungu. Anga ize intendo ninkulu aizeyilumilwe ku Sodoma, anga naiyitendekile kitalako, aizeikole sunga ni lelo.
280b180046	Ingi izetula bahu ihi a Sodoma kimika uluhiko la ulamulwa kukila uewe.
280b1900c4	Imatungo nanso u Yesu akalunga nakulumbilya uwe Tata, Mukulu wa kilunde ni ihi, kunsoko aupihile inkani awa nia hugu nawa niamahala, uka kunukula kuantu nishaaine anga kintu anga ang'enya nianino.
280b1a0025	Tata kunsoko aikuloeye uu mumiho ako.
280b1b00be	Maintu ihi mambigwe nene kupuma kung'wa Tata. Hangi kutile numulingile ung'wana ingi. U tata du. Hangi kutile numulingile utata ingi ung'wana, nuyu wihi nung'wana ukite insula akukunukuilwa.
280b1c0042	Nzi kitalane mihi nimulemeigwe nimiligo nimilito, une nze musupya.
280b1d0087	Tugali uhuili ane, mimanyise kitalane, kunsoko unene ingi nimuntu wa ukenge nuupolo wa nkolo hangi mkupantika uusupilyo wa nkolo yanyu.
280b1e002f	Kunsoko nakitalane maza ni miligo ane mipepele.
280c01007c	Matungo nanso ailuhiku la Sabato u Yesu akakiila mumigunda. Ia manyisigwa akwe aiatite nzala akandya kubunanga uilo nukulya.
280c02007b	Iafarisayo naiaona nanso ikamuila u Yesu goza iamanyisigwa ako akituma imilimo iyi nisinga itung'wa uluhiku nula Sabato.”
280c030066	U Yesu akaaila magemile ni kuona, u Daudi naiwitumile, matungo naukete inzala, palung'wi niantu naine.
280c04008a	Naiwingie munyumba ang'wi Tunda nukulya, imikate iyo nisinga augombigwe palung'wi niantu naine. Kulya nanso aiagombigwe kulya iakuhani du?
280c050087	Iza mukili ne kuona muuziipilya wa nkani uluhiku la Sabato, iadimi mitekeelo ituma ubi, musabato, kululo shaiiailigwa kina itumile ubi?
280c060047	Kululo kulunga kitalanyu kina uyu nu mukulu kukila itekeelo ukoli hapa.
280c070074	Angamuze uulingile iko nikukiligitya kintuni, ndoilwe ulekelwa singa isongeelyo. Singa aimuzeakenkya iantu ulamulwa,
280c080038	Kunsoko ung'wana wang'wa Adamu yuyo Mukulu wa Sabato.”
280c090039	Sunga u Yesu akahega pang'wanso akalongola mitekeelo lao.
280c0a00ab	Goza aukoli muntu amulwae wigandi la mukono, ia Farisayo ikamukolya u Yesu ikalunga. Iza tai ne kuaguna iantu uluhiku la Sabato? Kunsoko ahume kumsemela nukituma imilandu.
280c0b005f	U Yesu akaila nyenyu kitalanyu nuhumile kuhita kumipumya mikombo inko nigwie uluhiku la Sabato.
280c0c005d	Nikiule nikiza nikikilinkie, kukila inkolo! kululo igombigwe kituma nimaza uluhiku la Sabato.
280c0d0058	Sunga u Yesu akamuila umuntu nuanso, goola umukono nuanso, akaugoola ukakomya anga uuya.
280c0e0078	Kululo ia Farisayo ikapuma kunzi ahume kunonya nzila ya kumulimansilya, akenda kunzi akatula duma nzila akumubulaga ule.
280c0f0052	U Yesu naiwalinga ili akahega pang'wanso. Antu idu ikamutyata, hangi akaaguna idu.
280c100039	Akaaligiilya kina singa ntakile manyike kuantu nia ngiza.
280c110049	Kina ikondaniligwe itai iyo nailigitigwe nu munyakidagu u Isaya akalunga,
280c12009c	Goza umitumi wane nainumuholanilye, mlowa wane kukiila ng'wenso. Inkolo ane iloeigwe kuika inkolo ane kitalakwe, hangi ukutanantya ulamulwa kuantu ihi mihi.
280c130059	Shukusiga hangi singa ukupumya ululi lakwe, hangi tile umuntu nukija ululi lakwe munzila.
280c140059	Shukubunanga ulumuli, shukulimisa ulutambi nuipumya ilyuki sunga nuzeleta ulamulwa uhume.
280c150034	Nao nishaizaahuie azetula agimya kukiila lina lakwe.
280c160092	Aukole muntu ai mupoku kuna aze kimume, aiwingiwe nu mintunga akatwala pantongeela ang'wa Yesu. Akamuguna, sunga umuntu nuanso akaligitya nukuona.
280c170054	Umilundo wihi ukakuilwa, nukulunga, “Ihumikile umuntu yu ng'wana wang'wa Daudi?”
280c18008b	Ingi gwa ia Farisayo naiija uukuilwa uwu, akalunga uyu shukenda azunsa iamintunga na ngulu yakwe, weenda azunsa kukiila mkulu wa amintunga.
280c190073	U Yesu akalinga imasigo ao akaaila utemi nuutemanukile, wigazika, ni kisali ang'wi nyumba nitemanukile singa imika.
280c1a0043	Ang'wi umubi ukumuheja umubi, ingi ukigilya ung'wenso munkolo akwe.
280c1b00a0	Ukimika ule utemi wakwe? Ang'wi nizunsa iamintunga kungulu ya mkulu wa amintunga, aiantu anyu iazunsa kungulu yang'wa nyenyu? Kunsoko aili azetula alamuli anyu.
280c1c0074	Ang'wi kuzunsa iamintunga kungulu yang'wa ng'waung'welu wang'wi Tunda, ingi gwa utemi wang'wi Tunda wazaa kitalanyu.
280c1d008d	U muntu uhumile ule kingila mito la munyangulu nukia, ahite kumtunga hanza umunyangulu? Pang'wanso ukuhuma kia gwa imiantu nakule mung'wanso.
280c1e006c	Uyu nisingaiza kigombiliye singaizukoli palung'wi nunene, nuyu nishawilingiila palung'wi nunene wisambailya.
280c1f0084	Kululo kulunga iti kitalanyu, milandu nuimeli iantu azizalekilwa imilandu, ingi gwa kumumela ung'waung'welu shuzizalekelwa imilandu.
280c2000b1	Muntu wihi nuipiula ukani la ng'wana wang'wa Adamu, wilekilwa imilandu ingi gwa uyu nuipiula inkani ya ng'waung'welu nuanso shawilekelwa imilandu, muunkumbigulu uwu nuo nuuzile.
280c21007e	Ang'wi unonye umuti kutula uza nindya yakwe nza, ang'wi uugazanje umuti nuludya lakwe, kunsoko umuti wimanyika kulu dya lakwe.
280c220070	Unye wileli wa nzoka miabi, muhumile uli kuligitya inkani ninza? Kunsoko ikimilo kimaligitya ayo nakoli munkolo.
280c230079	Umuntu numuza nikiuto nikiza nikankolo akwe kipumya nimaza, numuntu numubi mukiuto nikibi nikankolo akwe, kipumya nikibi.
280c24005b	Kumuila kina uluhiku la ulamulwa iantu azepumya intendo yao izo naiituma nisingaaiza nziza.
280c25004d	Kua nkani yako uzeailigwa tai, hangi kuankani yako uzepegwa ulamulwa wako.”
280c26006b	Iaika nkani ni Mafarisayo, akamuila u Yesu akalunga “Mumanyisi azakuloilwe kuona kilingasilyo kitalako”
280c2700ae	Ingi gwa u Yesu akasusha akaila, “Wileli nuabi nuausambo kikuduma kilingasiilyo. Kutile ikilingasiilyo nikikupumigwa kitalao, ingi kiki naikipumiigwe nu munyakidagu u Yona.
280c2800a3	Anga umunyakidagu u Yona naukole munda ansamaki mahiku atatu utiku nu mung'wi. Kuiti uu ung'wana wang'wa Adamu uzize ukole mukati ihi mahiku atatu mung'wi nuutiku.
280c2900bf	Antu a Ninawi akimika pantongeela aulamulwa palung'wi nu wileli wa antu awa apegwe ulamulwa wao. Kunsoko aialekile imilandu pautananti wang'wa Yona. Goza ukole muntu mukulu kukila u Yona apa.
