2800000005	Mateo
28080900a9	Nokuti neniwo ndiri munhu ari pasi pesimba, ndine mauto pasi pangu; zvino ndinoti kune uyu: Enda; anoenda; nekune umwe: Uya; anouya; nekumuranda wangu: Ita ichi; anoita.
28080a009c	Jesu wakati achizvinzwa akashamisika, akati kune vaimutevera: Zvirokwazvo ndinoti kwamuri: Handina kuwana rutendo rukuru rwakadai kunyange pakati paIsraeri.
28080b0092	Zvino ndinoti kwamuri: Vazhinji vachauya vachibva kumabvazuva nemavirira, vachagara pakudya naAbhurahama, naIsaka, naJakobho, muushe hwekumatenga;
28080c0071	asi vana veushe vachakandirwa kunze kurima rekunze kwekupedzisira; ikoko kuchava nekuchema nekugeda-geda kwemeno.
28080d006c	Zvino Jesu akati kumukuru wezana: Enda, zviitirwe kwauri sezvawakatenda. Muranda wake akapora nenguva iyoyo.
28080e0056	Jesu wakati apinda mumba maPetro, akaona mai vemukadzi wake vakaradzikwa vane fivhiri.
28080f0047	Akabata ruoko rwavo, fivhiri ikabva kwavari; vakasimuka vakavashandira.
280810007b	Zvino ava madekwani vakauisa kwaari vazhinji vaiva vakagarwa nemadhimoni; akabudisa mweya neshoko, akaporesa vese vairwara;
2808110068	kuti zvizadziswe zvakataurwa naIsaya muporofita achiti: Iye wakatora utera hwedu, akatakura matenda edu.
2808120053	Jesu wakati achiona zvaunga zvikuru zvakamukomba, akaraira kuti vabve vaende mhiri.
2808130056	Umwe munyori ndokuswedera akati kwaari: Mudzidzisi, ndichakuteverai kwese kwamunoenda.
280814007c	Zvino Jesu akati kwaari: Makava ane mwena, neshiri dzedenga matendere; asi Mwanakomana wemunhu haana paangatsamhidza musoro.
2808150058	Umwe wevadzidzi vake akati kwaari: Ishe, ndiregei nditange ndaenda ndinoviga baba vangu.
2808160043	Asi Jesu wakati kwaari: Nditevere, urege vakafa vavige vakafa vavo.
280817003a	Zvino wakati apinda muchikepe, vadzidzi vake vakamutevera.
2808180074	Zvino tarira, dutu guru remhepo rakamuka mugungwa, zvekuti igwa rakange rofukidzwa nemafungu; asi iye wakange arere.
280819004f	Zvino vadzidzi vake vakaswedera vakamumutsa vachiti: Ishe, tiponesei, toparara!
28081a007a	Zvino akati kwavari: Munotyirei, imwi verutendo rudiki? Ndokusimuka, akatsiura mitutu negungwa; kudzikama kukuru kukavapo.
28081b005f	Asi vanhu vakashamisika vachiti: Uyu munhu rudzii kuti kunyange mitutu negungwa zvinomuteerera?
28081c00d4	Wakati asvika kune rimwe divi kunyika yeVaGerigesi, vakamuchingamidza vaviri vaiva vakagarwa nemadhimoni, vachibuda kumarinda, vane hasha kwazvo-kwazvo, zvekuti kwakange kusina munhu waigona kupfuura nenzira iyo.
28081d0080	Zvino tarira, vakadanidzira vachiti: Tinei nemwi, Jesu, Mwanakomana waMwari? Mauya pano kuzotirwadzisa nguva isati yasvika here?
28081e003e	Zvino kure navo kwakange kune boka renguruve zhinji richifura.
28081f0068	Madhimoni akamugombetedza achiti: Kana muchitibudisa, titenderei kuti tiende tinopinda muboka renguruve.
280820009f	Zvino akati kwaari: Endai. Zvino akati abuda, akapinda muboka renguruve; zvino tarira, boka rese renguruve rakapitirikira kumateru kugungwa, dzikafira mumvura.
280821005a	Zvino vaidzifudza vakatiza, vakaenda kuguta, vakapira zvese uye zvevakange vane madhimoni.
2808220075	Zvino tarira, guta rese rakabuda kunochingamidza Jesu; zvino vakati vamuona, vakagombetedza kuti abve pamiganhu yavo.
280901003f	Akabva apinda mugwa, akayambuka ndokusvika muguta rake pachake.
28090200a9	Zvino tarira, vakauisa kwaari wakafa mitezo, arere pahwanyanza; zvino Jesu achiona rutendo rwavo akati kune wakafa mitezo: Tsunga moyo, mwana, wakanganwirwa zvivi zvako.
2809030040	Zvino tarira, vamwe vevanyori vakati mukati mavo: Uyu unonyomba.
280904004e	Asi Jesu achiona mifungo yavo wakati: Imwi munofungirei zvakaipa mumoyo yenyu?
2809050051	Nokuti ndechipi chakareruka, kuti: Wakanganwirwa zvivi; kana kuti: Simuka ufambe?
28090600a9	Asi kuti muzive kuti Mwanakomana wemunhu ane simba panyika rekukanganwira zvivi (wakabva ati kune wakange akafa mitezo): Simuka, tora hwanyanza hwako, uende kumba kwako.
280907001f	Akasimuka, akaenda kumba kwake.
280908005e	Zvaunga zvakati zvichizviona zvikashamisika, zvikarumbidza Mwari wakapa simba rakadai kuvanhu.
2809090085	Zvino Jesu wakati achipfuurapo akaona munhu anonzi Matewu agere pahofisi yemutero, akati kwaari: Nditevere! Ndokusimuka, akamutevera.
28090a007e	Uye zvakaitika agere pakudya mumba, zvino tarira, vateresi vazhinji nevatadzi vakauya vakagara pakudya naJesu nevadzidzi vake.
28090b0075	Zvino VaFarisi vakati vachizviona, vakati kuvadzidzi vake: Nemhaka yei Mudzidzisi wenyu achidya nevateresi nevatadzi?
28090c0049	Asi Jesu wakati anzwa, akati kwavari: Vatano havadi murapi asi vanorwara.
28090d0095	Asi endai mudzidze kuti zvinorevei kuti: Ndinoda tsitsi uye kwete chibairo; nokuti handina kuuya kuzodana vakarurama, asi vatadzi vauye mukutendeuka.
28090e0087	Ipapo kwakasvika kwaari vadzidzi vaJohwani, vachiti: Nemhaka yei isu neVaFarisi tichitsanya kazhinji, asi vadzidzi venyu vasingatsanyi?
28090f0097	Jesu ndokuti kwavari: Vana veimba yemuchato vanogona kuchema here apo muwani anavo? Asi mazuva achasvika pachabviswa muwani kwavari, ipapo vachatsanya.
2809100082	Hakuna anoisa chigamba chemucheka usakaunyana panguvo sharu, nokuti icho chinonamirwa pairi chinobvarura panguvo, buri rikanyanya.
28091100b8	Uye havadiri waini itsva muhombodo tsaru; zvikasadaro hombodo dzinoputika, waini ikateuka, nehombodo dzikaparara; asi vanodira waini itsva muhombodo itsva, zvichengeteke zviri zviviri.
28091200b6	Wakati achitaura zvinhu izvozvi kwavari, tarira, kwakasvika umwe mutungamiriri akamunamata, akati: Mukunda wangu achangofa; asi uyai muise ruoko rwenyu pamusoro pake, uye achararama.
280913002e	Jesu ndokusimuka akamutevera, nevadzidzi vake.
2809140079	Zvino, tarira, mukadzi waiva nekubuda ropa makore gumi nemaviri, wakaswedera shure kwake, akabata mupendero wenguvo yake.
2809150047	Nokuti wakati mukati make: Kana ndikangobata nguvo yake, ndichaporeswa.
2809160083	Asi Jesu wakatendeuka akati amuona, akati: Mukunda, tsunga moyo; rutendo rwako rwakuponesa. Mukadzi ndokuponeswa kubva panguva iyo.
280917005d	Jesu ndokusvika mumba memutungamiriri akaona varidzi venyere nechaunga chichiita mhere-mhere,
280918005a	akati kwavari: Ibvai; nokuti musikana haana kufa, asi arere. Ndokumuseka vachimusvavaidza.
2809190054	Asi chaunga chakati chabudiswa, akapinda, ndokubata ruoko rwake, musikana ndokumuka.
28091a002b	Mukurumbira uyu ukabudira kunyika iyo yese.
28091b0078	Zvino Jesu wakati opfuurapo, mapofu maviri akamutevera, achidanidzira achiti: Tinzwirei tsitsi, Mwanakomana waDhavhidhi!
28091c008b	Zvino wakati apinda mumba, mapofu akauya kwaari; Jesu akati kwaari: Munotenda kuti ndinogona kuita izvozvi here? Akati kwaari: Hongu, Ishe.
28091d004f	Ipapo wakabata meso avo achiti: Ngazviitike kwamuri maererano nerutendo rwenyu.
28091e0053	Zvino meso avo akasvinudzwa; Jesu akavarairisa achiti: Onai kuti hakuna anozviziva.
28091f0043	Asi vakati vabuda, vakaparidzira mukurumbira wake munyika iyo yese.
2809200059	Zvino vakati vachibuda, tarira, vakauisa kwaari munhu chimumumu waiva akagarwa nedhimoni.
280921007f	Zvino dhimoni rakati rabudiswa, chimumumu chikataura; zvaunga zvikashamisika zvikati: Hakuna kumboonekwa zvakadai muna Israeri.
280922003e	Asi VaFarisi vakati: Anobudisa madhimoni nemukuru wemadhimoni.
280923009b	Zvino Jesu wakapota nemaguta ese nemisha, achidzidzisa mumasinagoge avo, nekuparidza evhangeri yeushe, nekuporesa denda rese neurwere hwese pakati pevanhu.
280924006b	Asi wakati achiona zvaunga, akavanzwira tsitsi, nokuti vakange vaneta, vakapararira semakwai asina mufudzi.
280925004a	Ipapo akati kuvadzidzi vake: Zvirokwazvo goho iguru, asi vashandi vashoma;
2809260049	naizvozvo kumbirisai kuna Ishe wegoho, kuti atumire vashandi pagoho rake.
280a010092	Zvino wakadanira kwaari vadzidzi vake gumi nevaviri, akavapa simba pamusoro pemweya yetsvina, kuti vaibudise nekuporesa denda rese neurwere hwese.
280a02009a	Zvino mazita evaapositori gumi nevaviri ndiwawa: Wekutanga, Simoni, anonzi Petro, naAndiriya munin'ina wake; Jakobho waZebhedhi, naJohwani munin'ina wake;
280a03005e	Firipi, naBhatoromeo; Tomasi, naMatewu muteresi; Jakobho waArifiyo, naRebheu wainziwo Tadhiyo;
280a04003b	Simoni muKenani, naJudhasi Isikariyoti iyewo wakamutengesa.
280a050071	Ava gumi nevaviri Jesu akavatuma, akavaraira, achiti: Musaenda munzira yevahedheni, musapinda muguta reVaSamaria;
280a060036	asi zvikuru muende kumakwai akarasika eimba yaIsraeri.
280a070041	Zvino pakufamba, muparidze muchiti: Ushe hwekumatenga hwaswedera.
280a080073	Poresai vanorwara, natsai vane maperembudzi, mutsai vakafa, budisai madhimoni. Makagamuchira pachena, ipai pachena.
280a090041	Musawana goridhe, kana sirivheri, kana ndarira mumabhanhire enyu,
280a0a0071	kana homwe yerwendo, kana nguvo refu mbiri, kana manyatera, kana tsvimbo; nokuti mushandi wakafanira kudya kwake.
280a0b0070	Muguta ripi neripi kana mumusha wamunopinda, bvunzai kuti ndiani mauri wakafanira, mugarepo, kusvikira muchibva.
280a0c0029	Zvino kana muchipinda muimba, muikwazise.
280a0d007a	Uye kana imba yakafanira, rugare rwenyu ngaruuye pamusoro payo; asi kana isingafaniri, rugare rwenyu ngarudzokere kwamuri.
280a0e0086	Uye ani nani usingakugamuchiriyi, kana kuteerera mashoko enyu, kana muchibuda paimba iyo kana paguta iro, zuzai guruva retsoka dzenyu.
280a0f006c	Zvirokwazvo ndinoti kwamuri: Zvichava nani kunyika yeSodhoma neyeGomora nezuva rekutongwa kupfuura guta iro.
280a100063	Tarirai, ini ndinokutumai semakwai pakati pemapumhi; naizvozvo chenjerai senyoka, mururame senjiva.
280a11006f	Asi svinurirai vanhu; nokuti vachakukumikidzai kumatare emakurukota, uye vachakurovai netyava mumasinagoge avo;
280a12006b	zvino muchauiswawo pamberi pevatungamiriri nemadzimambo nekuda kwangu, huve uchapupu kwavari nekuvahedheni.
280a130073	Asi kana vachikukumikidzai, musafunganya kuti muchataura sei kana chii; nokuti muchapiwa nenguva iyo chamuchataura.
280a140045	Nokuti hamusi imwi munotaura, asi Mweya waBaba venyu anotaura mamuri.
280a150072	Mwanakomana wamai achakumikidza mwanakomana wamai kurufu, nababa mwana; uye vana vachamukira vabereki nekuvauraya.
280a160063	Uye muchavengwa nevese nekuda kwezita rangu; asi anotsungirira kusvika pakuguma, ndiye achaponeswa.
280a1700a4	Asi kana vachikushushai muguta iri, tizirai kune rimwe; nokuti zvirokwazvo ndinoti kwamuri: Hamungatongopedzi maguta aIsraeri, kusvikira Mwanakomana wemunhu asvika.
280a180048	Mudzidzi haasi pamusoro pemudzidzisi, kana muranda pamusoro paishe wake.
280a190099	Zvakaringanira mudzidzi kuti ave semudzidzisi wake, nemuranda saishe wake. Kana vaidza Ishe weimba kuti Bheerizebhuri, vachadaro zvikuru sei veimba yake!
280a1a006c	Naizvozvo musavatya; nokuti hakuna chakafukidzwa chisingazobvundunurwi, kana chakavanzika chisingazozikanwi.
280a1b0067	Zvandinokuudzai murima, taurai pachiedza, nezvamunonzwa munzeve, paridzirai pamusoro pematenga edzimba.
280a1c0080	Uye musatya vanouraya muviri, asi havagoni kuuraya mweya; asi mutye zvikuru uyo anogona kuparadza zvese mweya nemuviri mugehena.
280a1d006b	Ko tushiri tuviri hatutengeswi nekobiri here? Asi kamwe kadzo hakangawiri pasi kunze kwekuda kwaBaba venyu.
280a1e002e	Asi nevhudzi remusoro wenyu rakaverengwa rese.
280a1f0034	Naizvozvo musatya, imwi munopfuura tushiri tuzhinji.
280a20006c	Naizvozvo umwe neumwe achandibvuma pamberi pevanhu, ini ndichamubvumawo pamberi paBaba vangu vari kumatenga.
280a210061	Asi ani nani anondiramba pamberi pevanhu, neni ndichamuramba pamberi paBaba vangu vari kumatenga.
280a22005a	Musafunga kuti ndakauya kuzoisa rugare panyika; handina kuuya kuzoisa rugare, asi munondo.
280a23005f	Nokuti ndakauya kuzopesanisa munhu nababa vake, nemukunda namai vake, nemuroora navamwene vake;
280a240021	nevavengi vemunhu ndeveimba yake.
280a250076	Anoda baba kana mai kupfuura ini haana kufanira ini; neanoda mwanakomana kana mukunda kupfuura ini haana kufanira ini;
280a260041	uye asingatori muchinjikwa wake akanditevera, haana kufanira ini.
280a27005d	Anowana mweya wake acharasikirwa nawo; asi anorasikirwa nemweya wake nekuda kwangu achauwana.
280a280058	Uyo anogamuchira imwi anogamuchira ini; neanogamuchira ini anogamuchira iye wakandituma.
280a290097	Anogamuchira muporofita muzita remuporofita achawana mubairo wemuporofita; neanogamuchira wakarurama muzita rewakarurama achawana mubairo wewakarurama.
280a2a009f	Uye ani nani anonwisa umwe wevadiki ava mukombe chete wemvura inotonhorera muzita remudzidzi, zvirokwazvo ndinoti kwamuri: Haangatongorasikirwi nemubairo wake.
280b010079	Zvino zvakaitika apo Jesu apedza kuraira vadzidzi vake gumi nevaviri, akabvira ipapo kudzidzisa nekuparidza pamaguta avo.
280b020058	Zvino Johwani wakati anzwa ari mutirongo mabasa aKristu, akatuma vaviri vevadzidzi vake,
280b03003c	akati kwaari: Imwi ndimwi anouya here, kana titarisire umwe?
280b040056	Jesu akapindura akati kwavari: Endai munoudza Johwani zvinhu zvamunonzwa nezvamunoona:
280b050097	Mapofu anoonazve, uye mhetamakumbo dzinofamba, vane maperembudzi vanonatswa, nevematsi vanonzwa, vakafa vanomutswa, nevarombo vanoparidzirwa evhangeri;
280b06002c	wakaropafadzwa ani nani asingagumbuswi neni.
280b070094	Ava vakati vachienda, Jesu akatanga kuudza zvaunga pamusoro paJohwani akati: Makange mabuda kurenje kunoonei? Rutsanga rwunozungunuswa nemhepo here?
280b08007e	Asi makange mabuda kunoonei? Munhu wakapfeka nguvo dzakapfava here? Tarirai, vanopfeka zvakapfava vari mudzimba dzemadzimambo.
280b09006b	Asi makange mabuda kunoonei? Muporofita here? Hongu, ndinoti kwamuri: Kunyange anopfuura kwazvo muporofita;
280b0a0094	nokuti uyu ndiye wakanyorwa pamusoro pake zvichinzi: Tarira, ini ndinotuma mutumwa wangu pamberi pechiso chako, achagadzira nzira yako pamberi pako.
280b0b009c	Zvirokwazvo ndinoti kwamuri: Hakuna kumuka pakati pevakaberekwa nevakadzi mukuru kuna Johwani Mubhabhatidzi. Asi mudikisa muushe hwekumatenga mukuru kwaari.
280b0c0077	Uye kubva pamazuva aJohwani Mubhabhatidzi kusvikira zvino, ushe hwekumatenga hunopambiwa, nevapambi vanohutora nesimba.
280b0d0045	Nokuti vaporofita vese nemurairo vakaporofita kusvikira kuna Johwani;
280b0e0044	zvino kana muchida kuzvigamuchira, uyu ndiye Eria wakange achizouya.
280b0f001e	Une nzeve dzekunzwa, ngaanzwe.
280b100067	Asi ndicharifananidza nei zera iri? Rakafanana nevana vagere pamisika, vachidanidzira kushamwari dzavo,
280b110055	vachiti: Takakuridzirai nyere, asi hamuna kutamba; takakuririrai, asi hamuna kuchema.
280b120045	Nokuti Johwani wakauya asingadyi kana kunwa, asi vanoti: Ane dhimoni.
280b1300b0	Mwanakomana wemunhu wakauya achidya, achinwa, zvino vanoti: Tarirai munhu anokara uye munwi wewaini, shamwari yevateresi nevatadzi. Asi njere dzinonzi dzakarurama nevana vadzo.
280b140069	Ipapo akatanga kutsiura maguta makange maitwa mabasa ake esimba mazhinji, nokuti haana kutendeuka, akati:
280b1500a2	Une nhamo, Korazini! Une nhamo, Bhetisaidha! Nokuti dai akaitwa muTire neSidhoni mabasa esimba akaitwa mamuri, vangadai vakatendeuka kare vakapfeka masaga nedota.
280b160054	Asi ndinoti kwamuri: Zvichava nani kuTire neSidhoni nezuva rekutongwa kupfuura imwi.
280b1700a3	Newe Kapenaume, wakasimudzirwa kudenga, uchawisirwa pasi muhadhesi; nokuti dai akaitwa muSodhoma mabasa esimba akaitwa mauri, vangadai vachipo kusvikira zuva rino.
280b180054	Asi ndinoti kwamuri: Zvichava nani kunyika yeSodhoma nezuva rekutongwa kupfuura iwe.
280b1900a1	Nenguva iyo Jesu akapindura akati: Ndinokutendai, Baba, Ishe wedenga nenyika, nokuti makavanzira zvinhu izvi vakachenjera nevakangwara, mukazvizarurira vacheche.
280b1a003d	Hongu Baba, nokuti zvakadaro zvakava zvakanaka pamberi penyu.
280b1b00c3	Zvinhu zvese zvakakumikidzwa kwandiri naBaba vangu; uye hakuna anoziva Mwanakomana kunze kwaBaba; hakunazve anoziva Baba kunze kweMwanakomana, uye ani nani Mwanakomana waanenge achida kuzarurira.
280b1c0044	Uyai kwandiri mese makaneta makaremerwa, uye ini ndichakupai zororo.
280b1d0087	Torai joko rangu muise pamusoro penyu, mudzidze kwandiri, nokuti ndiri munyoro, ndakaderera mumoyo; uye muchawana zororo pamweya yenyu;
280b1e0038	nokuti joko rangu rakanakisa, nemutoro wangu wakareruka.
280c01007e	Nenguva iyo Jesu wakagura nemumunda wezviyo nesabata; zvino vadzidzi vake vakange vane nzara, vakatanga kutanha hura ndokudya.
280c02006b	Asi VaFarisi vakati vachiona vakati kwaari: Tarira, vadzidzi vako vanoita zvisingatenderwi kuitwa nesabata.
280c030069	Asi wakati kwavari: Hamuna kuverenga here Dhavhidhi zvaakaita paakange ava nenzara, iye nevakange vanaye;
280c040094	kuti wakapinda sei mumba maMwari, akadya zvingwa zvekuratidza, zvaakange asingatenderwi kuzvidya iye kunyange nevaiva naye, kunze kwevapristi chete?
280c050079	Kana hamuna kuverenga here pamurairo, kuti nemasabata vapristi vanosvibisa masabata mutembere asi vasina chavangapomerwa?
280c060030	Asi ndinoti kwamuri: Pano pane mukuru kutembere.
280c07006f	Asi dai maiziva kuti zvinorevei kuti: Ndinoda tsitsi kwete chibairo, mungadai musina kupa mhosva vasina mhosva.
280c080035	Nokuti Mwanakomana wemunhu ndiIshe kunyange wesabata.
280c09002d	Zvino wakati abvapo akapinda musinagoge ravo.
280c0a0092	Zvino tarira, kwakange kune munhu akange ane ruoko rwakawonyana. Vakamubvunza vachiti: Zvakatenderwa kuporesa nemasabata here? kuti vamupe mhosva.
280c0b0086	Asi wakati kwavari: Ndeupi munhu pakati penyu achava negwai rimwe, iro kana rikawira mugomba nemasabata, angarega kuribata akasimudza?
280c0c005f	Naizvozvo munhu anopfuura gwai zvikuru sei! Naizvozvo zvakatenderwa kuita zvakanaka nemasabata.
280c0d005f	Zvino akati kumunhu: Tandavadza ruoko rwako. Akarutandavadza, rwukaporeswa rwukagwinya serumwe.
280c0e004c	Zvino VaFarisi vakabuda, vakaita dare pamusoro pake kuti vangamuparadza sei.
280c0f0051	Asi Jesu wakati aziva, akabvapo; zvaunga zvikuru zvikamutevera, akavaporesa vese.
280c10002c	Akavarairisa kuti varege kumubudisa pachena.
280c110037	Kuti zvizadziswe zvakarehwa naIsaya muporofita, achiti:
280c1200a2	Tarira muranda wangu wandakasanangura, mudikanwi wangu, mweya wangu maunofara maari kwazvo. Ndichaisa Mweya wangu pamusoro pake, uye achazivisa vahedheni kutonga.
280c130051	Haangarwisi kana kudanidzira, uye hakuna achanzwa inzwi rake munzira dzemumaguta.
280c140076	Rutsanga rwakapwanyika haangaruvhuni, netambo yemwenje inopfungaira haangadzimi; kusvikira achituma kutonga mukukunda.
280c150025	Uye vahedheni vachavimba muzita rake.
280c16007e	Zvino kwakauyiswa kwaari wakagarwa nedhimoni, bofu uye mbeveve; akamuporesa, zvekuti bofu mbeveve rakati kutaura rikati kuona.
280c170050	Zvaunga zvese zvikashamisika zvikati: Ko uyu haasi Mwanakomana waDhavhidhi here?
280c180068	Asi VaFarisi vakati vachinzwa vakati: Uyu haabudisi madhimoni, kunze naBheerizebhuri mukuru wemadhimoni.
280c1900b4	Zvino Jesu wakaziva ndangariro dzavo, akati kwavari: Ushe humwe nehumwe hwakapesana huchizvipikisa hunoparadzwa, neguta rimwe nerimwe kana imba yakapesana ichizvipikisa haingamiri.
280c1a005b	Uye kana Satani achibudisa Satani, anopesana achizvipikisa; zvino ushe hwake huchamira sei?
280c1b007c	Uye kana ini ndichibudisa madhimoni naBheerizebhuri, vanakomana venyu vanoabudisa nani? Naizvozvo ivo vachava vatongi venyu.
280c1c0059	Asi kana ini ndichibudisa madhimoni neMweya waMwari, saka ushe hwaMwari hwasvika kwamuri.
280c1d0088	Kana munhu angapinda sei mumba mechikakarara akapamba nhumbi dzacho kunze kwekuti atanga kusunga chikakarara? Ipapo achapamba imba yake.
280c1e0046	Uyo asina ini, anopikisana neni, neasingaunganidzi neni, anoparadzira.
280c1f0076	Naizvozvo ndinoti kwamuri: Vanhu vachakanganwirwa chivi chese nekunyomba, asi kunyomba Mweya hakungakanganwirwi vanhu.
280c2000b1	Uye ani nani anotaura shoko rinopikisa Mwanakomana wemunhu achakanganwirwa; asi ani nani anotaura achipikisa Mweya Mutsvene haangakanganwirwi, kana panguva ino kana kune inouya.
280c210093	Kana itai muti uve wakanaka nechibereko chawo chakanaka, kana itai muti uve wakaipa nechibereko chawo chakaipa, nokuti muti unozikanwa nechibereko.
280c22006c	Vana venyoka, mungagona sei kutaura zvinhu zvakanaka makaipa? Nokuti muromo unotaura kubva pazvizere mumoyo.
