2a00000006	Lukasi
2a0404006e	Sumangki Iesu ndi iwono, “Hina teꞌuki la Wunta Mempori, ‘Mia tuwu kano butu teꞌembu la roti koa.’”
2a0405008e	Kanoamba Mokole Onisu waweo Iesu laꞌaso poꞌianga henu medongke, aso mpepiroꞌa koa nopopokiteoꞌakeo lowono poparentaꞌa i wawontolino.
2a040600b0	Mokole Onisu mboꞌu mongee ndi Iwono, “Lowoakoano pobawa ka marambaa raaꞌa aku weiko, akono lowono raaꞌa winei akuto ka aku weiꞌakeo ara ndi isia henu kupeꞌaroaꞌo.
2a04070043	Gagi taꞌalu Upesombaiꞌaku, lowono raaꞌa nggale gagi tiaMu.”
2a0408007b	Kanggo Iesu mongee ndi iwono, “Hina teꞌuki la Wunta Mempori, ‘Pesombaiꞌo Ue Alamu ka butu ndi Iwono upesomba.’”
2a040900c1	Kanoamba no waweo mboꞌu Iesu lumeko i Ierusale, no naaꞌo i mbumbungeno Doharo Ue Ala, kanoamba mongeeꞌakeo, “Mentee, Iiko anano Ue Ala. Gagi dontaihakeo koroiMu teꞌembu endea ndebehi,
2a040a006c	akono hina teꞌuki la Wunta Mempori, ‘Iwono nggale parentaꞌiro malaꞌeka-malaꞌekaNo mentulungiKo’,
2a040b0042	ka ‘Iro mensakoKo saru kaero, kano hooto kareMu kono wasu.’”
2a040c0062	Iesu mepau ndi iwono, “Hina teꞌuki la Wunta Mempori, ‘Hooto uꞌara-arahakeo Ue Alamu.’”
2a040d0087	Menseno Mokole Onisu umari umara-arahakeo Iesu saru lowono poꞌara-arahakono raaꞌa, no pobintaoto ka sumikorio tempo henu meꞌambo.
2a040e007e	Kanoamba Iesu mekuleoto i Galilea ka Iwono bukeako Penao Mempori. Kareba mongkono Iwono tepaleleoto la lowono waawute raaꞌa.
2a040f0063	Iwono tekonai mompaguru i laro doha-doha pesombaꞌa to Iahudi, ka lowono mia meꞌunde-undeꞌIro.
2a041000c1	Iesu lumeko mboꞌu i Nasare i inie poꞌiangaNo langkai. Heleo biasano tempono oleo Penao-naoꞌa to Iahudi, Iwono lumeko la doha pesombaꞌa to Iahudi, ka mentada nggale mobasa Wunta Mempori.
2a041100a0	Iwono wineiꞌako Wunta henu inukino nabi Iesaia ka No wolaꞌo Wunta raaꞌa, No haweꞌo laino henu winusuNo kanoamba basaꞌo. Laino raaꞌa no pongee lenie,
2a0412011c	“Penaoro i Ue hina ndi Iaku, akono Iwono motoro Aku mompopotehaweꞌo Kareba Meꞌambo la mia henu mekarampini. Ka Iwono tumenaꞌAku mompalele tolaa la mia henu rinako tempono la mpeteaꞌa, ka mompalele la mia henu memorawu mongee iworo nggale tompa, motolahiro mia henu teꞌata,
2a0413004d	ka mompalele taꞌalu temponoto Ue Ala mopokiteo pompehohawaNo la bawaaNo.”
2a0414010b	Menseno umari No basaꞌo Wunta raaꞌa, No tutuꞌo Wunta raaꞌa ka No weiꞌakeo la mia henu moꞌangga la doha pesombaꞌa rahea. Kanoamba Iwono metunda, ka lowono mataro mia henu laro doha pesombaꞌa raaꞌa ntetutu ndi Iwono akono minggi mehoringo pompaguruNo.
2a0415007d	Umarino raaꞌa Iesu paguruꞌiro lenie, “Oleo neea mengkaaꞌoto pau henu teꞌuki la Wunta Mempori tempono imehoringo.”
2a04160099	Lowono mia mompau henu meꞌambo mongkono Iesu ka mengkombaa akono opio henu ngineeNo mompokosanaa aroa. Ro mpongee, “Kano Iwono ka neea anano Iusu?”
2a041700f2	Kanoamba No pongeeꞌakero, “Matantu ikomiu nggale mompau Akune potundaano pau neea, ‘O dotoro, pokotompaꞌo koroimu liomu.’ Pengkonoano, ‘Wowauꞌo koamboꞌu i inieMu neea, heleo henu ki mehoringo Ikomiu wowauꞌo i Kapernau.’”
2a04180071	Umarino raaꞌa Iesu mepau mboꞌu, “Pewowoloꞌo, kano hina nabi henu pinelangkai la mpoꞌianga teꞌembuano.
2a041900cc	Kanggo pewowoloꞌo, opio henu gagi la tempono nabi Elia saaꞌa. Otolu ntaꞌu torea epieno kano hori tii use, ranta kano gagi mokoninggoa la lowono tongku. Tempo raaꞌa adio tuwu erowai la to Isaraeli.
2a041a00d4	Maupono lesie, Ue Ala kano tenaꞌo i Elia lumeko tumulungio laꞌaso mia teꞌembu ndi iworo. Kanggo iwono tinena lumeko montulungi laꞌaso tuwu erowai henu kano mia to Isaraeli i inie Sarapa, i waawute Sidoni.
2a041b00d0	Liraꞌa koamboꞌu tempono nabi Elisa, adio mia Isaraeli henu kono haki melowe. Kanggo kano hina teꞌaso mia teꞌembu la to Isaraeli henu pinokotompa, butu i Naama mia to Siria raaꞌa henu pinokotompa.”
2a041c005c	Mehoringo raaꞌa, lowono mia henu i laro doha pesombaꞌa to Iahudi raaꞌa gagi mentekuda.
2a041d00e2	Kanoamba iworo mpentada mensaario Iesu teꞌembu i inie raaꞌa. Nasare winangu i wawono toruku. Gagi ro mewaweo Iesu hawe i wiwino wingke. Tinunggairo mewaweo Iesu rahea akono iworo minggi medontaiꞌo Iesu la wingke raaꞌa.
2a041e0030	Kanggo Iesu teliu i oloro, ka lumeko mobintairo.
2a041f0090	Kanoamba Iesu lumeko i Kapernau aso inie i waawute Galilea. Sombo oleo Penao-naoꞌa to Iahudi Iesu mompaguru i laro doha pesombaꞌa to Iahudi.
2a04200057	Iworo takau mengkombaa humoringo pompaguruNo, akono henu pinauNo nororonganio pobawaRo.
2a04210065	I doha pesombaꞌa to Iahudi raaꞌa hina aso mia henu pinendamohino onisu mepau mokora mongee lenie,
2a04220097	“He, Iesu to Nasare, opio tinunggaiMu ndi ikami? Iiko hawe nggale sumolangi kami? Iaku tumoꞌorio isia Iiko. Iiko henu mempori tinimakiro Ue Ala.”
2a042300ec	Kanggo Iesu wurasaiꞌo onisu raaꞌa ka mongee, “Komino, peluarako teꞌembu la mia raaꞌa!” Kanoamba onisu raaꞌa mepasiakeo mia raaꞌa i tonga-tongano mia adio ka meluarako teꞌembu la mia raaꞌa, kanggo kano pokomahakiꞌo.
2a042400b9	Mengkiteo raaꞌa lowono mia henu rahea gagi mengkombaa ka mpepau aso mia ka aso mia lenie, “Mahenu takau pauNo, akono saru pobawa No parentaꞌo onisu-onisu ranta karo mpeluarako.”
2a0425003b	Ka kareba mongkono Iesu tepalele la lowono waawute raaꞌa.
2a042600b7	Menseno Iesu mobintao doha pesombaꞌa, Iwono lumeko i dohano i Simo. Rahea, ineno walino i Simo tekonai mokula nsaꞌa. Iworo momonio ndi Iesu kano pokotompaꞌo ineno walino i Simo.
2a042700c4	Gagi Iesu mentada orambi la poturiano erowai raaꞌa, kanoamba kumuahakeo hakino raaꞌa. Hakino raaꞌa meluarako teꞌembu ndi iwono ka erowai raaꞌa ronga mewangu ka moꞌatoraꞌakero kaanga.
2a042800a8	Menseno sumooꞌoto oleo, lowono mia mewaweo petiaro henu memahaki ndi Iesu henu merupa-rupa hakino. Iwono motopao kaeNo i wawono aso mia ka aso mia ka mokotompaꞌiro.
2a042900ef	Ka onisu-onisu meluarako teꞌembu la adio mia saru meꞌoraꞌako, “Iiko anaro Ue Ala.” Kanggo Iesu umonto mateꞌiro onisu-onisu raaꞌa kano hooto ro pepau, akono ro mentoꞌorio mongee Iesu Mokole Pongkadudui Henu Dinandiro Ue Ala.
2a042a00ca	Isomono, Iesu mobintao inie raaꞌa ka lumeko laꞌaso poꞌianga henu molimbo. Adio mia wusuꞌo ka mengkonaiꞌo Iesu. Menseno ro mengkonaiꞌo Iesu, iworo peꞌusaha umontoo Iesu kaindono pobintairo.
2a042b00cf	Kanggo Iwono mepau ndi iworo, “Iaku asolekono lumeko i inie waali paleleꞌo Kareba Meꞌambo iwonoto Ue Ala mompuꞌu momparenta i olono bawaaNo, akono hoꞌioto Ue Ala tumenaꞌAku i wawontolino neea.”
2a042c0059	Gagi lumekooto Iesu mompalele Kareba Meꞌambo i doha-doha pesombaꞌa to Iahudi i Iudea.
2a05010074	Aso tempo Iesu mentada i wiwi rano Genesare. Adio mia mpedudumpali orambiakeo Iesu minggi mehoringakeo pauro Ue Ala.
2a0502005a	No kiteo oruo bangka i wiwi rano. To pobunde bou metiiꞌoto ka tekonai woꞌohio bundero.
2a050300d0	Mewueꞌakooto Iesu laꞌaso bangka, iwonoto bangkano i Simo ka tumenaꞌo i Simo sumorongo bangkano olai teꞌesi teꞌembu i wiwino rano. Kanoamba Iesu metunda ka mompaguru mia adio teꞌembu i wawo bangka.
2a05040083	Menseno umari mepau, No pongeeꞌakeoto i Simo, “Waweo bangkamiu la onaloano, ka petadiakeoto bundemiu kano ikomiu mohawe bou.”
2a050500b1	Sumangki i Simo, “Guru, aso wongito ki mpoꞌangga takau mobunde bou kanggo kano hina pio-pio ki mpohawe. Kanggo akono Ikomiu henu metena, aku nggale metadiakeo bunde neea.”
2a0506007e	Menseno i Simo ka pokowalino henu meꞌaso bangka mompetadiako bunde, iworo mohawe adio takau bou ranta bundero minggi tebire.
2a050700cd	Gagi ro mengkaweꞌo pokowaliro henu la bangka mesue mai mokowaliiro. Pokowaliro raaꞌa memai ka iworo mperonga-ronga meꞌihiꞌo oruo bangka raaꞌa bukeako bou ranta bangka-bangka raaꞌa minggi tondu.
2a05080085	Menseno i Simo Peturu kumiteo henu gagi, iwono menggoluntu i arono Iesu ka mongee, “Ue, pobinta aku, akono iaku neea mia tehala.”
2a0509006d	Iwono mepau liraꞌa akono iwono saru pokowalino takau mengkombaa mengkiteo adio takau bou henu ro bundeꞌo.
2a050a00ac	Liraꞌa koamboꞌu pokowalino i Simo iwonoto Iakobu ka Iohane, anano i Sebedeu. Mongeeꞌoto Iesu ndi i Simo, “Hooto doito, mompuꞌu oleo neea iiko gagi pobunde mia.”
2a050b0056	Menseno ro mediiꞌo bangkaro i wiwi rano, ro pobintao lowoakoano ka tumondaꞌo Iesu.
2a050c00e9	Aso tempo Iesu tekonai la inie langkai. Rahea hina aso mia henu koroino bukeako haki melowe. Menseno no kiteo Iesu, iwono metotoako i aroro Iesu ka momoni ndi Iesu ka mongee, “Ue, taꞌalu Ikomiu poli, Ikomiu bisa pokotompa aku.”
2a050d0092	Menseno humoringo, Iesu tumeteakeo kaeNo, numangkiho mia raaꞌa ka mongee, “Poli Iaku, tompato.” Tempo koa raaꞌa mboꞌu tompa haki loweno.
2a050e0113	Iesu umontoo mia raaꞌa pauꞌakeo la mia mesue mongkono opio henu gagi ka mongee, “Lekoto, popokiteo koroimu la puꞌu petewawo pesomba, pewengakeoto pesomba pokomemporia koroi teꞌembu la hakimu heleo henu petenano i Musa, kano mia mengkiteo taꞌalu iiko tompakoto.”
2a050f006c	Kanggo, kareba mongkono Iesu sani tepalele olai, ka adio mia mehawe mehoringakeo Iesu ka pinokotompa hakiro.
2a05100050	Maupo lesie Iwono tepipihe lumeko la mpoꞌia-ianga henu molimbo nggale mekakai.
2a0511011b	I aso tempo, tempono Iesu mompaguru, hina popioꞌiro mia to Parisi ka mia mpande atora Taura metunda mehoringakeo Iesu. Iworo mehawe teꞌembu i inie-inie i waawute Galilea ka Iudea ka teꞌembu i Ierusale. Pobawaro Ue Ala kumongkomio Iesu, ranta Iwono bisa mompokotompa mia mahaki.
2a051200a6	Tempo raaꞌa mboꞌu, hina popio mia molembara aso mia pungku i wawo poturiano. Iworo mpeꞌusaha mewaweo mia raaꞌa i laro doha kano iwono bisa ninaa i arono Iesu.
2a05130115	Kanggo iworo kano bisa mewaweo mewunso, akono adio mia rahea. Pokotompaano iworo mpewueꞌako mewaweo mia pungku raaꞌa i wawono ato doha henu melembo ka meꞌungkahio ato raaꞌa. Kanoamba ro potiiꞌo mia raaꞌa saru poturiano i tonga-tongano mia adio mepontu i arono Iesu.
2a0514005a	Tempono Iesu kumiteo pompeꞌalo-aloro, mepauꞌoto Iesu, “Petia, halamu inampunioto.”
2a051500e6	Mehoringo raaꞌa, mia mpande atora Taura ka mia to Parisi mompewowolo i laro aroano, “Iwono neea mepau bisa moꞌampuni hala, gagi Iwono neea sumosaꞌaiꞌo Ue Ala. Kano hina mia henu bisa moꞌampuni hala, saliwano Ue Ala.”
2a0516005a	Kanggo Iesu tumoꞌorio pinewowoloro, ka mongeeꞌakero, “Hootomiu pompewowolo liraꞌa.
2a05170081	Ndeake henu lalua moruana, Iaku mongeeꞌakeo la mia neea, ‘Halamu inampunioto’ ara mongee, ‘Pewanguto ka koleko-lekoto’?
2a051800f1	Kanggo lenie Iaku nggale mopokiteo ndi ikomiu taꞌalu i wawontolino neea Ana Manusia pobawa moꞌampuni hala.” Umarino raaꞌa, Iesu mepauꞌoto la mia pungku raaꞌa, “Kupauꞌakomu, pewanguto, bintio poturiamu ka pekuleto i dohamu.”
2a05190080	Tempo raaꞌa mboꞌu mewanguoto mia pungku raaꞌa i aroro, bintio poturiano ka mekule i dohano, saru umunde-undeꞌiro Ue Ala.
2a051a0093	Lowono mia mengkombaa ka umunde-undeꞌiro Ue Ala, ka iworo takau medoito. Mongeeiroto, “Oleo neea ikito mengkiteoto henu takau kombaaꞌakoa.”
2a051b00de	Umari raaꞌa, Iesu meluarako teꞌembu i inie raaꞌa ka kumiteo aso mia to ponsinga sima henu mengeengako i Lewi, tekonai metunda la mpoꞌianga poꞌanggaꞌaro to ponsinga sima. Iesu mepau ndi iwono, “Tonda Akuto!”
2a051c003a	Mentadaoto i Lewi mobintao lowoakoano ka tumondaꞌo Iesu.
2a051d008e	Menseno raaꞌa i Lewi mowowau aso rame-rame langkai tiano Iesu i dohano. Adio to ponsinga sima ka mia mesue monggaa meronga-ronga saru iworo.
2a051e00d2	Mengkiteo raaꞌa popioꞌiro to Parisi ka mia mpande atora Taura henu hina rahea mpoꞌamu-amu la ana guruno Iesu. Iworo mpongee, “Tembio ikomiu monggaa mperonga-ronga saru to ponsinga sima ka mia tehala?”
2a051f005c	Iesu sumangkiiro, “Mia moroso kano momparalu dotoro, mia mahaki koa henu momparalu dotoro.
2a05200082	Iaku hawe i tolino kano mompoboi mia henu rumekeꞌo koroino mentee, kanggo mompoboi mia tehala kano mosea teꞌembu la halaro.”
2a05210096	Popioꞌiro mia mongee ndi Iesu, “Ana guruno Iohane ka ana guruno to Parisi pia mepuasa ka mekakai, kanggo tembio ana guruMu monggaa ka moꞌenu?”
2a0522008f	Iesu sumangkiiro, “Kano pototono sambeꞌe umbu ngkoroi tama tinena mepuasa, taꞌalu umbu ngkoroi tama tekonai rumoronganiiro la mpetaoꞌa.
2a0523007b	Kanggo, hina teꞌingga tempono umbu ngkoroi tama raaꞌa inalo teꞌembu ndi iworo. Tempoto raaꞌa ro nggale mpepuasa.”
2a05240139	Kanoamba Iesu montutulu ndi iworo aso eo-eono tuwuꞌa sombo oleo lenie, “Kano hina mia teꞌaso mobire lemba woꞌu ka tinombeliako la tarango lemba. Akono taꞌalu lesie, lemba woꞌu raaꞌa nggale masola ka bana henu imebireho teꞌembu la lemba woꞌu raaꞌa kano pototono tinombeliako la tarango raaꞌa.
2a05250112	Liraꞌa mboꞌu uwoi anggoro henu da sarai, kano bisa inihii la kandu kuli mosuꞌo. Akono taꞌalu lesie, uwoi anggoro henu da sarai raaꞌa nggale teꞌili ka kandu kuli raaꞌa nggale tebire. Pokotompaano uwoi anggoro raaꞌa tesolo ka kandu kuli raaꞌa gagi tesia-sia.
2a05260048	Uwoi anggoro henu da sarai asolekono ninaa la kandu kuli henu da woꞌu.
2a052700c5	Ka kano hina teꞌaso mia henu umari moꞌenu uwoi anggoro henu epie minggi moꞌenu mboꞌu uwoi anggoro henu woꞌu, akono iwono nggale mongee, ‘Meꞌamboopo uwoi anggoro henu epieꞌoto.’”
2a060100c5	Tempono oleo Penao-naoꞌa to Iahudi, Iesu ka ana guruNo menteliu laꞌaso lere gandu. Tempono ro mengkoleko-leko, ana guruNo mpoꞌopu arapopio wuku gandu raaꞌa, ro mengkulisio ka ro mengkaango.
2a060200c8	Kanggo popioꞌiro to Parisi henu hina rahea mepau ndi iworo, “Menteeꞌano taꞌalu montonda atora agama, ikomiu kano bisa mpoꞌangga la oleo Penao-naoꞌa to Iahudi akono molinggei gau raaꞌa”
2a060300b0	Iesu sumangki, “Ikomiu matantu umari mebasaꞌo Wunta Mempori mongkono opio henu no wowauꞌo Daudi saaꞌa. Tempo raaꞌa iwono ka lowono mia henu mentondaꞌo memokoninggo.
2a06040128	Mokole Daudi mendamo la kemaro Ue Ala momoni kaanga la puꞌu petewawo pesomba ka moꞌalo roti henu pinesombaako ndi Ue Ala ka kumaango, kanoamba moweiꞌakeo mboꞌu la pokowalino. Kanggo menteeꞌano kano hina teꞌaso mia ineheako monggaa roti raaꞌa saliwano puꞌu petewawo pesomba koa.”
2a0605007e	Iesu mongee mboꞌu ndi iworo, “Ana Manusia henu pobawa mopatantu opio henu bisa winowau la oleo Penao-naoꞌa to Iahudi.”
2a0606008f	I tempo oleo Penao-naoꞌa to Iahudi henu mesue, Iesu mendamo la doha pesombaꞌa to Iahudi ka mompaguru. Rahea hina mia henu kape kae koanano.
2a060700db	Rahea mboꞌu hina popioꞌiro mia mpande atora Taura ka to Parisi. Iworo tekonai mempoporoꞌo Iesu taꞌalu Iwono nggale mompokotompa mia la oleo Penao-naoꞌa to Iahudi, kano iworo pohawe ansala pokontehalaꞌo Iesu.
2a060800b7	Kanggo Iesu tumoꞌorio pinewowoloro, kanoamba mepau la mia henu mate kae koanano raaꞌa, “Maito pentada i tonga-tongano endea!” Maiꞌoto mia raaꞌa ka mentada i tonga-tongaro.
2a060900e3	Kanoamba Iesu mepau la mia henu hina rahea, “Iaku nggale mesikeno ari ndi ikomiu, opio henu bisa winowau la oleo Penao-naoꞌa to Iahudi, mowowau henu meꞌambo ara mowowau henu mosaꞌa? Mongkadudui mia ara mompepate mia?”
2a060a00b2	Umarino raaꞌa Iesu mewalili mekaniiro henu i bolilino ka mepauꞌakeo mia henu kape kaeno raaꞌa, “Teteakeo kaemu.” Mia raaꞌa no teteakeo kaeno ka tompaoto suꞌu kaeno.
2a060b009d	Mengkiteo raaꞌa, mia mpande atora Taura ka to Parisi takau mentekuda. Kanoamba iworo mepau aso mia ka aso mia, opio henu asolekono ro mewowauꞌo ndi Iesu.
2a060c0066	Tempo raaꞌa, lumekooto Iesu mekakai laꞌaso tamungku. Rahea, No pekakai aso wongi takau ndi Ue Ala.
2a060d00c4	Menseno mewanta, No poboiꞌiro ana guruNo memai ndi Iwono, ka montimaki hopulo ka oruo teꞌembu i oloro. Kohopulo ka oruono mia henu No timakio raaꞌa, No ngeengakeo rasul. Ngee-ngeero iwonoto:
2a060e0066	I Simo henu No ngeengakeo Peturu, i Andaria andino i Simo, Iakobu ka Iohane, i Pilipu ka i Bartolomeu,
2a060f004b	Matiu ka i Tomasi, Iakobu anano i Alapiu, ka i Simo henu pinoboi to Seloti,
2a0610003f	Iudasi anano Iakobu ka Iudasi Iskarioti henu meꞌoliakeo Iesu.
2a06110135	Menseno Iesu ka ana guruNo metii teꞌembu la tamungku raaꞌa, iworo mpenao-nao ka mentada la melemboano. Adio mia henu pia tumondaꞌo Iesu tepumpu rahea meronga-ronga mia mesue henu hawe teꞌembu la lowono waawute Iudea, teꞌembu i Ierusale, teꞌembu i waawute Tirusu ka Sidoni henu moꞌia i wiwi tahi.
2a06120094	Iworo mehawe minggi mehoringakeo Iesu mompaguru ka kano pinokotompa teꞌembu la hakiro. Iworo henu pinendamohino onisu hawe mboꞌu ka pinokotompa.
2a06130081	Lowono mia raꞌiroa mpeꞌusaha minggi uminiꞌo Iesu, akono hina pobawa meluarako teꞌembu ndi Iesu henu mompokotompairo lowo.
2a06140080	Iesu mekaaniiro lowono ana guruNo ka mongee, “Memeꞌura komiuto henu mekarampini, akono ikomiuto bawaa la poparentano Ue Ala.
2a061500a0	Memeꞌura komiuto henu lenie mokoninggo, akono ikomiu ungga nggale pinokomowoto. Memeꞌura komiuto henu lenie mebaꞌie, akono ikomiu ungga nggale mototao.”
2a0616008d	“Memeꞌura komiuto, taꞌalu mia alieꞌakomiu, kano tarima komiu, peꞌuru-uru komiu ka tumata komiu akono ikomiu tumondario Ana Manusia.
2a061700ba	Mensanaa ka memawongko komiuto tempono mia mewowau komiu liraꞌa, akono saromu langkai i suruga. Ka liraꞌa mboꞌu mia mosuꞌoro asompihe mowowau henu mosaꞌa la nabi-nabi asompihe.
2a0618006d	Kanggo wainto komiupo suꞌu henu lenie mensugi, akono imentarimaꞌoto lowono sanaamiu i laro sugimiu lenie.
2a0619009d	Wainto komiupo suꞌu, henu lenie mowoto, akono ikomiu nggale mokoninggo. Wainto komiupo suꞌu, henu lenie mototao, akono ikomiu nggale masusa ka mebaꞌie.
2a061a00c6	Wainto komiupo suꞌu, taꞌalu lowono mia umunde-unde komiu, akono liraꞌa mboꞌu nabi-nabi henu kano mentee asompihe inunde-unde heleo raaꞌa mia mosuꞌono mia henu lenie umunde-unde komiu.”
2a061b0083	“Kanggo ikomiu henu mehoringaKune, Kupauꞌakomiu, impehohawaꞌo uwelimiu. Impowowauto meꞌambo la mia henu meꞌalieꞌakomiu.
2a061c007b	Pomonito ndi Ue Ala kano Iwono moweiꞌakeo ura la mia henu tumando komiu. Pekakaiꞌakeo mia henu mosaꞌa gauno ndi iiko.
2a061d00b6	Taꞌalu hina mia tumampeleꞌo kombisimu asonimbi, pewengakeo mboꞌu kombisimu henu asonimbino. Ka taꞌalu hina mia umaleo lemba mentaamu, pewengakeo mboꞌu lembamu henu mesueno.
2a061e0070	Isia tokoa henu momoni ndi iiko weiꞌakeoto, ka taꞌalu hina henu moꞌalo arapio-piomu, hooto pomonio mekule.
2a061f004a	Opio henu inehemu mia no powowau ndi iiko, wowauꞌo mboꞌu la mia mesue.
2a062000d1	Taꞌalu ikomiu butukoa mowowau pompehohawa la mpokowalimu henu mehohawako, hooto pomperorohi mongee Ue Ala nggale barakatiko akono pompehohawamu seea, akono mia tehala mboꞌu mehohawaꞌo mia mehohawaꞌiro.
2a062100a8	Taꞌalu ikomiu mowowau meꞌambo la mia henu mowowau meꞌambo ndi ikomiu, hooto pomperorohi mongee Ue Ala nggale barakatiko akono mia tehala mowowau liraꞌa mboꞌu.
2a062200ef	Taꞌalu ikomiu mompesaboꞌako doi la mia, ka komiu momperorohi pokuleno, hooto pomperorohi mongee Ue Ala nggale barakatiko. Akono mia tehala mboꞌu mompesaboꞌako doiro la mia henu tehala kano iworo tumarimaꞌo mekule menggena adiono.
2a0623015c	Kanggo, ikomiu asolekono mehohawaꞌo uwelimu ka powowau meꞌambo ndi iworo. Ponsaboꞌakeoto arapiomu la mia, ka hooto ponsikori pokuleno. Taꞌalu lesie impowowau, langkai saromiu ka hoꞌioto gaumiu mompokiteo koroimiu gagi anaro Ue Ala henu i Wawono Takau. Akono Ue Ala meꞌambo aroa la mia henu tai tumoꞌorio tarimakasi ka la mia mosaꞌa.
2a0624003d	Ikomiu asolekono meꞌaroa heleo Umamu i suruga meꞌaroa.”
2a062500a4	“Hooto impopokosala, kaindono Ro pokonsala komiu Ue Ala. Hooto impohuku mia, kaindono nohuku komiu Ue Ala. Ikomiu asolekono moꞌampuni mia, kano ikomiu inampuni.
2a062601a0	Poweiꞌakeo, kano ikomiu mboꞌu pinoweiꞌako Ue Ala adio takau. Pompoweiro Ue Ala henu adio takau ndi ikomiu raaꞌa, bisa pinokomenggena saru inuse henu sinaꞌu mompake ponsaꞌu henu mentee. Inuse raaꞌa inihii la ponsaꞌu raaꞌa ranta memunsu ka rinonso ranta modato, kanoamba tinambai mboꞌu ranta tesosala. Akono ponsaꞌu henu pinakemiu la mia mesue, hoꞌio mboꞌu henu Ue Ala pakeꞌo ndi ikomiu.”
2a06270097	Iesu mongee mboꞌu ndi iworo aso ande-ande mpau lenie, “Kano bisa mia morawu montaate mia morawu, akono oruo mia raaꞌa matantu tedontai la pareki.
2a06280075	Kano hina aso ana guru lumalumio guruno. Kanggo taꞌalu iwono umarioto mepaguru, iwono nggale menggena heleo guruno.
