2800000007	Matthew
280a1c008d	"And do not fear those who kill the body, but cannot kill the soul; but rather fear him who is able to destroy both soul and body in Gehenna.
280a1d0072	Do not two sparrows sell for a halfpenny? Yet not one of them will fall to the ground without your Father's leave.
280a1e003e	But as for you, the very hairs on your heads are all numbered.
280a1f0048	Away then with fear; you are more precious than a multitude of sparrows.
280a200064	"Every man who acknowledges me before men I also will acknowledge before my Father who is in Heaven.
280a210057	But whoever disowns me before men I also will disown before my Father who is in Heaven.
280a220063	"Do not suppose that I came to bring peace to the earth: I did not come to bring peace but a sword.
280a23007b	For I came to set a man against his father, a daughter against her mother, and a daughter-in-law against her mother-in-law;
280a240028	and a man's own family will be his foes.
280a25008c	Any one who loves father or mother more than me is not worthy of me, and any one who loves son or daughter more than me is not worthy of me;
280a260057	and any one who does not take up his cross and follow where I lead is not worthy of me.
280a270051	To save your life is to lose it, and to lose your life for my sake is to save it.
280a280054	"Whoever receives you receives me, and whoever receives me receives Him who sent me.
280a2900cd	Every one who receives a prophet, because he is a prophet, will receive a prophet's reward, and every one who receives a righteous man, because he is a righteous man, will receive a righteous man's reward.
280a2a009d	And whoever gives one of these little ones even a cup of cold water to drink because he is a disciple, I solemnly tell you that he will not lose his reward."
280b010093	When Jesus had concluded His instructions to His twelve disciples, He left in order to teach and to proclaim His Message in the neighbouring towns.
280b020065	Now John had heard in prison about the Christ's doings, and he sent some of his disciples to inquire:
280b03004c	"Are you the Coming One, or is it a different person that we are to expect?"
280b04003d	"Go and report to John what you see and hear," replied Jesus;
280b0500a7	"blind eyes receive sight, and cripples walk; lepers are cleansed, and deaf ears hear; the dead are raised to life, and the poor have the Good News proclaimed to them;
280b06004d	and blessed is every one who does not stumble and fall because of my claims."
280b0700af	When the messengers had taken their leave, Jesus proceeded to say to the multitude concerning John, "What did you go out into the Desert to gaze at? A reed waving in the wind?
280b08007e	But what did you go out to see? A man luxuriously dressed? Those who wear luxurious clothes are to be found in kings' palaces.
280b090057	But why did you go out? To see a prophet? Yes, I tell you, and far more than a prophet.
280b0a0080	This is he of whom it is written, "'See I am sending My messenger before Thy face, and he will make Thy road ready before Thee.'
280b0b00ba	"I solemnly tell you that among all of woman born no greater has ever been raised up than John the Baptist; yet one who is of lower rank in the Kingdom of the Heavens is greater than he.
280b0c009d	But from the time of John the Baptist till now, the Kingdom of the Heavens has been suffering violent assault, and the violent have been seizing it by force.
280b0d0033	For all the Prophets and the Law taught until John.
280b0e0048	And (if you are willing to receive it) he is the Elijah who was to come.
280b0f001f	Listen, every one who has ears!
280b100081	"But to what shall I compare the present generation? It is like children sitting in the open places, who call to their playmates.
280b110083	"'We have played the flute to you,' they say, 'and you have not danced: we have sung dirges, and you have not beaten your breasts.'
280b12004b	"For John came neither eating nor drinking, and they say, 'He has a demon.'
280b1300cf	The Son of Man came eating and drinking, and they exclaim, 'See this man! --given to gluttony and tippling, and a friend of tax-gatherers and notorious sinners!' And yet Wisdom is vindicated by her actions."
280b14006f	Then began He to upbraid the towns where most of His mighty works had been done--because they had not repented.
280b1500e2	"Alas for thee, Chorazin!" He cried. "Alas for thee, Bethsaida! For had the mighty works been done in Tyre and Sidon which have been done in both of you, they would long ere now have repented, covered with sackcloth and ashes.
280b160067	Only I tell you that it will be more endurable for Tyre and Sidon on the day of Judgement than for you.
280b1700c8	And thou, Capernaum, shalt thou be exalted even to Heaven? Even to Hades shalt thou descend. For had the mighty works been done in Sodom which have been done in thee, it would have remained until now.
280b180071	Only I tell you all, that it will be more endurable for the land of Sodom on the day of Judgement than for thee."
280b1900c5	About that time Jesus exclaimed, "I heartily praise Thee, Father, Lord of Heaven and of earth, that Thou hast hidden these things from sages and men of discernment, and hast unveiled them to babes.
280b1a0031	Yes, Father, for such has been Thy gracious will.
280b1b00cc	"All things have been handed over to me by my Father, and no one fully knows the Son except the Father, nor does any one fully know the Father except the Son and all to whom the Son chooses to reveal Him.
280b1c0049	"Come to me, all you toiling and burdened ones, and I will give you rest.
280b1d0073	Take my yoke upon you and learn from me; for I am gentle and lowly in heart, and you will find rest for your souls.
280b1e0038	For it is good to bear my yoke, and my burden is light."
280c010095	About that time Jesus passed on the Sabbath through the wheatfields; and His disciples became hungry, and began to gather ears of wheat and eat them.
