2800000006	MATAYO
28071a0077	“Ila munhu yoyose yohulika mbuli zangu na kuleka kuzisang'hana kolinga na munhu m'bozi yozenga ng'anda yake mmisenga.
28071b0077	Mvula itoa, nyanda zitula, na beho dibuma na kuitoa ng'anda hiyo, nayo itulika, na nhulika yake ikala ihile ng'hani!”
28071c0049	Yesu viyamambukize kulonga gano, didale da wanhu dikanganya mafundo gake,
28071d0063	kwavija hafundize kamba wafundiza zao wa Malagizo ga Musa, ila kafundiza kamba munhu yali na udaho.
2808010046	Yesu viyahumuluke kulawa mkigongo, madale makulu ga wanhu gamkoleleza.
2808020070	Na munhu yakalile na dikulu kamwizila na kamfugamila mavindi, kalonga, “Mndewa, uhalonda, kodaha kunihonya.”
2808030068	Yesu kagolosa mkono wake, kamkwasa, kamulongela, “Nolonda, uhonyigwe!” Bahaja kahonyigwa utamu wake.
28080400be	Abaho, Yesu kamulongela, “Tegeleza, sambiumulongele munhu, ila genda ukailaguse ha mkulu wa nhambiko, abaho ukalave nhosa kamba viyalagize Musa, giladi wanhu wose watogole kamba kuhona.”
280805004e	Yesu viyengile Kapenaumu, mkulu wa asikali mia wa Loma kamwizila, kamuyalalila
2808060053	na kulonga, “Mndewa, mtumigwa wangu katambalala ukae, kaholola, mtamu ng'hani.”
280807002a	Yesu kamulongela, “Nokwiza kumuhonya.”
2808080091	Ija imkulu wa asikali mia wa Loma kamwidika, “Mndewa, nie silumbile gweye wingile mng'anda yangu, ila longa mbuli tu, na mtumigwa wangu kohona.
28080900f4	Kwavija nie mwenyego na munhu nikigwe hasi ya udaho, nna asikali hasi yangu. Nomulongela imwe, ‘Genda!’ na heyo kochola, na nomulongela iyagwe, ‘Izo!’ na heyo kokwiza. Na nomulongela mtumigwa wangu, ‘Tenda vino!’ na heyo kotenda.”
28080a00ad	Yesu viyahulike vino, kakanganya na kuwalongela waja wakalile womkoleleza, “Nowalongela ikweli, sinamona munhu yoyose muisi ya Islaeli yali na nhamanila ng'hulu kamba ino.
28080b00a2	Nowalongela kamba wanhu bwando wokwiza kulawa haulawilo wa zua na hauswelo wa zua na wokala hana ulusona hamoja na Ablaham, Isaka, na Yakobo Muundewa wa Kuulanga.
28080c0053	Ila Wana wa Undewa wokwasigwa hanze mdiziza, ako kondawalile na kugegedula meno.”
28080d0091	Abaho, Yesu kalonga na ija imkulu wa asikali mia wa Loma, “Genda, yotendeka kamba vija vuutamanile.” Na kipigiti kikija mtumigwa wake kahona.
28080e005e	Yesu viyavikile hakae ha Petulo, kam'vika mama mkwe yake Petulo kawasa mulusazi mtamu wa homa.
28080f004f	Kamkwasa mkono wake, na homa imulawa, abaho kenuka na kusonga kumsang'hanikila.
280810009a	Viivikile ichungulo, wamgalila wanhu bwando wakalile na vinyamkela, na heyo kawawinga ivinyamkela mkuwakomhokela, na kawahonya wanhu wose wakalile watamu.
280811007a	Giladi gavikile gaja galongigwe na muhokozi Isaya, “Heyo mwenyego kausola unyondenyonde wetu na kavipapa vitamu vetu.”
2808120068	Yesu viyadiwene didale da wanhu domzunguluka, kawalagiza wanahina zake wachole mwambu uyagwe wa dilamba.
280813005f	Mfundiza Malagizo ga Musa kamcholela, kamulongela, “Mkulufunzi, nokuwinza kokose kuuchola.”
280814008c	Yesu kamulongela, “Mbwizi wana mhango, na ndege wa kuulanga wana mvulu, ila nie, Mwana wa Munhu, kabule hanhu ha kutambalika pala jake.”
2808150050	Mwanahina iyagwe kamulongela, “Mndewa, nileke tanhu nyhole hazike tataangu.”
2808160058	Yesu kamulongela, “Ng'hweleleza nie, waleke wadanganhike wazike wadanganhike wayao.”
2808170037	Abaho, Yesu kakwela muingalawa hamoja na wanahina zake.
2808180067	Bahaja dilawila kukuzumbi kulu mdilamba, avo mawimbi gaimemeza mazi ingalawa. Ila Yesu kakala yawasile.
2808190054	Wanahina zake wamcholela wamulamusa, walonga, “Mndewa, tukombole! Todanganhika!”
28081a0097	Yesu kawedika, “Mweye wanhu muli na nhamanila ndodo, habali mkona bwembwe?” Abaho, kenuka na kudikomhokela dibeho na gamawimbi, na kukala hapozike.
28081b0062	Wanahina zake wakanganya, walonga, “Ino iyo munhu wa vilihi? Hata beho na mawimbi vomuhulika!”
28081c00d6	Yesu viyavikile mwambu uyagwe wa idilamba hana iisi ya Gadala, kaiting'hana na wanhu wabili wali na vinyamkela wakalile wolawa mmapanga. Wakala wodumbiza ng'hani mbaka hakukalile na munhu yadahile kubita nzila iyo.
28081d006e	Waguta nyangi, walonga, “Kotulonda choni, Mwana wa Mulungu? Kwiza kutugaza kipigiti king'hali hakinavika?”
28081e0032	Behi na aho kukala na dale kulu da mitumbi wodila.
28081f006a	Vinyamkela wamuyalalila Yesu, walonga, “Uhatuwinga, tuleke tuchole tukengile mdidale dija da mitumbi.”
28082000a8	Yesu kawalongela, “Gendeni!” Avo walawa, wachola kuwengila mitumbi. Baho dale jose da imitumbi dihumulukila kubonde mdigema, dingila mdilamba na kudanganhika mmazi.
28082100a9	Waja iwanhu wakalile wowachunga imitumbi wakimbila, wachola hana ikiwambo na kuwalongela wanhu mbuli zose, hamoja na gaja gawalawilile waja wanhu wakalile na vinyamkela.
2808220069	Avo, wanhu wose wa ikiwambo kija walawa, wamcholela Yesu, na viwamuwene, wamuyalalila yahalawe muisi yao.
2809010039	Yesu kakwela muingalawa, kaloka na kuvika mkiwambo chake.
28090200b7	Wanhu wayagwe wamgalila munhu yaholole, yatambalale mulusazi. Yesu viyaiwene nhamanila yao, kamulongela ija imunhu yaholole, “Gangamala, mwanangu! Vilozo vako vigeligwa kumgongo.”
2809030069	Abaho, wafundiza Malagizo ga Musa wakalile baho wailongela wenyego kwa wenyego, “Munhu ino kofukula!”
280904005b	Yesu kavitanga vija viwakalile wogelegeza, kalonga, “Habali mgelegeza vihile mmioyo yenu?
280905006d	Dilihi dibuhile ng'hani, kulonga, ‘Vilozo vako vigeligwa kumgongo,’ ama kulonga, ‘Ima wima utembele?’
28090600c3	Nolonda m'vitange kamba, nie, Mwana wa Munhu, nna udaho wa kuvigela kumgongo vilozo va wanhu muisi.” Abaho, kamulongela ija imunhu yaholole, “Ima wima, papa lusazi lwako, uchole ukae yako!”
2809070026	Ija imunhu kema wima, na kuchola ukae.
2809080063	Wanhu viwonile gano, wakanganya na kudumba, na kumuyenzi Mulungu yawagwelele wanhu udaho kamba uja.
28090900b4	Yesu viyakalile yochola kulawa haja, kamona munhu yokemigwa Matayo yakalile muna ing'anda yake ya kulihila kodi, na heyo kamulongela, “Ng'holeleza.” Matayo kenuka, kamkoleleza.
28090a008d	Yesu na wanahina zake wakala woja mandia ga ichungulo hakae ya Matayo. Wawila kodi bwando na wene vilozo wayagwe weza na kuja hamoja na hewo.
28090b0079	Mafalisayo viwonile gano, wawauza wanahina zake, “Habali mkulufunzi wenu yoja na wawila kodi na wene vilozo wayagwe?”
28090c0067	Yesu viyahulike vino, kalonga, “Wanhu wagima hawamulonda mganga, ila waja wali watamu wawo womulonda.
28090d0097	Gendeni mkaifundize nhegulo ya ulonzi uno, ‘Nolonda bazi na sio nhosa.’ Kwavija sizile kuwakema wanhu walibule vilozo, ila wanhu wali na vilozo.”
28090e0083	Abaho, wanahina wa Yohana M'batiza wamcholela Yesu, wamuuza, “Habali tweye na Mafalisayo tofunga, ila wanahina zako hawafunga?”
28090f00bc	Yesu kawedika, “Wahenza wa mulawilamhambe wodaha vilihi kulila kipigiti viwali hamoja na heyo? Ila kipigiti chokwiza, mulawilamhambe vondayasegezigwe kulawa kumwao, leka na hewo wafunge.
2809100096	“Haduhu munhu yogela kidanga cha kivalo cha sambi muna ikivalo cha umwaka, kwavija ikidanga choikunza na kuchongeza ikizonzo cha ikivalo cha umwaka.
280911012c	Na wanhu hawagela divai ya sambi muna ivibuyu vitendigwe na kwembe va umwaka. Kamba wahatenda avo, ivibuyu vitendigwe na kwembe votulika, na idivai yokwitika, na ivibuyu vitendigwe na kwembe vobanangika. Ila divai ya sambi yogeligwa muna ivibuyu vitendigwe na kwembe va sambi, na vose vowa vigima.”
28091200c9	Yesu viyakalile yolonga vino, mkulu imwe wa ng'anda ya nhambiko kamcholela, kamfugamila mavindi, kamulongela, “Mndele wangu sambisambi kadanganhika, ila izo umwikile mkono wako na heyo kowa mgima.”
2809130036	Avo Yesu hamoja na wanahina zake, wenuka, wamkoleleza.
2809140097	Baho mtwanzi yakalile na utamu wa kutumika mkipigiti cha milao longo dimwe na mibili kamwizila Yesu kukisogo, abaho, kalukwasa lugigo lwa kivalo chake.
280915004e	Kwavija kakala yoilongela mwenyego, “Ihawa nihagoga tu valo jake, nohona.”
2809160079	Yesu kahinduka kamona, kamulongela, “Mndele, gangamala! Nhamanila yako ikuhonya.” Kipigiti kikija mtwanzi ija kahona.
2809170078	Yesu viyavikile hakae ya ija imkulu wa ng'anda ya nhambiko, na viyawawene wotoa mhalati, na wanhu bwando wolila ng'hani,
2809180058	kalonga, “Segeleni! Mndele ino hadanganhike, ila kawasa!” Abaho, wanhu wose wamseka.
2809190064	Didale da wanhu vidilavigwe kunze, Yesu kengila mng'anda, kamgoga mkono ija imndele, na heyo kenuka.
28091a0027	Mbuli zino zenela hanhu hose muisi ija.
28091b0078	Yesu viyakalile yochola kulawa haja, vimbugumbugu wabili wamkweleleza, woguta nyangi, “Tonele bazi, Mwana wa Daudi!”
28091c0093	Yesu viyengile mng'anda, waja vimbugumbugu wamcholela, na Yesu kawauza, “Motogola kamba nie nodaha kuwahonya mweye?” Wedika, “Ona, Mndewa!”
28091d004d	Abaho, kagakwasa meso gao, kalonga, “Mtendeligwe kamba vija vumtamanila!”
28091e006a	Na meso gao gagubuligwa. Yesu kawazuma ng'hani, kawalongela, “Sambimmulongele munhu yoyose mbuli ino!”
28091f0043	Ila hewo wachola na kubwililisa mbuli za Yesu kila hanhu muisi ija.
280920004d	Wanhu viwakalile wosegela, wamgalila munhu yakalile bubui yali na kinyamkela.
280921008c	Kinyamkela viyawingigwe, ija imunhu kasonga kulonga, na wanhu wose wakanganya, walonga, “Hatunachona kinhu kamba kino muisi ya Islaeli!”
2809220051	Ila Mafalisayo walonga, “Kowinga vinyamkela na mhiko za mkulu wa vinyamkela.”
28092300a3	Yesu kachola mmiwambo na m'viwambo vose, yofundiza mzing'anda zao za nhambiko, youpeta Usenga Unogile wa Undewa wa Mulungu, na kuhonya kila utamu na unyondenyonde.
2809240080	Viyadiwene didale da wanhu, kawonela bazi, kwavija wakala wogaya na wabule munhu wa kuwataza, kamba ng'hondolo walibule mchunga.
280925004d	Abaho, kawalongela wanahina zake, “Va kuhuna vimema ila wahunaji wadodo.”
280926003f	Avo mpuleni mwene mgunda, yawagale wahunaji wahune vakuja vake.
280a010084	Yesu kawakema wanahina zake longo dimwe na wabili na kuwagwelela udaho wa kuwinga vinyamkela na kuhonya kila utamu na unyondenyonde.
280a0200b3	Gano gago matwaga ga watumigwa wa Kilisto longo dimwe na wabili, wa mwanduso Simoni, yakalile yokemigwa Petulo, na ndugu yake Endelea, Yakobo na ndugu yake Yohana wanage Zebedayo,
280a030053	Filipo na Batolomayo, Tomaso na Matayo muwila kodi, Yakobo mwanage Alufayo, Tadayo,
280a04005b	Simoni, yakalile yokemigwa Mgombeleza Isi ya Islaeli, na Yuda Isikalioti, yamuhonzile Yesu.
280a05007d	Yesu kawalagiza wano longo dimwe na wabili, kawalongela, “Sambimchole muisi ya Wamhazi ama kwingila mkiwambo cha Wasamalia,
280a06003e	ila gendeni ha ng'hondolo wapotele, awo wali wanhu wa Islaeli.
280a070041	Ako kumchola, peteni mulonga, ‘Undewa wa Kuulanga ukwenhuka!’
280a080073	Honyeni watamu, zuseni wadanganhike, wahonyeni watamu wa dikulu, wingeni vinyamkela. Mgweleligwa bule, laveni bule.
280a090025	Sambimsole hela yoyose mmikwiji yenu,
280a0a0088	sambimsole mkoba wa mwanza, ama koti da ikabili, ama ng'hwabasa, ama fimbo. Kwavija msang'hana kolondigwa yagweleligwe kitumetume chake.
280a0b006b	“Vondamwingile mdiwambo ama mkiwambo, zahileni munhu yowatogola, giladi mkale hamwake mbaka vondamsegele.
280a0c003f	Vondamwingile muna ing'anda ija walamseni wanhu wa ng'anda ija.
280a0d0081	Na kamba wanhu wa ng'anda hiyo wahawabokela, walekeleni tindiwalo jenu, ila kamba hawawabokela, tindiwalo jenu diwabwelele mweye.
280a0e00e3	Ihawa munhu yoyose hawabokela mweye ama kuzitegeleza mbuli zenu, muhalawa muna ing'anda hiyo ama mkiwambo hicho, kung'unheni timbwisi dinanahile mmagulu genu, kamba usindila ulagusa kamba hewo wenyego waulema Usenga wa Mulungu.
280a0f0082	Nowalongela ikweli, yodahika wanhu wa viwambo va Sodoma na Gomola koneligwa bazi mdizua da nhaguso kubanza wanhu wa kiwambo hicho!
280a10007e	“Tegelezeni! Nie nowatuma kamba ng'hondolo mdidale da mbwizi, muwe na nzewele kamba nyoka na muwe na moyo uholile kamba hua.
280a11006a	Iteganyeni na wanhu, kwavija wowagala mweye kukitala, na wowalanha mbalati muna zing'anda zao za nhambiko.
280a120066	Mogaligwa ha wakulu wa isi na wandewa sama yangu nie, giladi munilavile usindila kumwao na ha Wamhazi.
280a130083	Vondamgaligwe mkitala, sambimgelegeze kamba mulonge choni ama mulonge vilihi, kwavija kipigiti kicho mogweleligwa mbuli ya kulonga.
280a140056	Kwavija sio mweye wondamulonge, ila Loho wa Tata wenu iyo yondayalonge kubitila mweye.
280a15008e	“Ndugu komuhonza ndugu yake giladi yakomigwe, na tata komuhonza mwanage, na wana wowahonza watata zao na wamama zao, na kuwatenda wakomigwe.
280a16006c	Mokwihilwa na wanhu wose sama ya twaga jangu. Ila yondayazaganye mbaka hakimambukizo, iyo yondayakomboligwa.
280a1700a3	Wahawagaza mkiwambo kimwe, kimbilileni mkiwambo kiyagwe. Nowalongela ikweli, nie, Mwana wa Munhu, nokwiza kipigiti hamnamambukiza kubita m'viwambo vose va Islaeli.
280a18004b	“Mwanahina ham'banza mkulufunzi wake, na nyakadala ham'banza mndewa wake.
280a1900c8	Yotosha mwanahina kuwa kamba mkulufunzi wake, na nyakadala kuwa kamba mndewa wake. Ihawa mkulu wa ng'anda kokemigwa Belizebuli, haibanza ng'hani wanhu wa ng'anda yake kukemigwa matwaga gehile ng'hani!
280a1a0083	“Avo sambimuwadumbe wanhu wano, kwavija haduhu kinhu kigubikigwe chondakileke kugubuligwa, ama kifisigwe chondakileke kutangigwa.
280a1b0062	Kiniwalongela mdiziza, kipeteni hamulangaza, na kimuhulika kinyong'onywa, kipeteni mwa wanhu wose.
280a1c0089	Sambimuwadumbe waja wose wokoma lukuli, ila hawadaha kukoma loho, mdumbeni Mulungu yodaha kubananga vose lukuli na loho na kuvasa kuzimu.
280a1d006c	Vitongwa vibili haviuzigwa na hela ndodo? Ila hata kitongwa kimwe hakilagala hasi kamba Tata wenu halondile.
280a1e002d	Na hata mvili zose zili mmapala genu zipetwa.
280a1f004d	Avo sambimdumbe, mweye mnogeligwa ng'hani na Mulungu kubanza vitongwa bwando!
280a20006d	“Munhu yoyose yonitogola haulongozi wa wanhu, vivija na nie nomtogola haulongozi wa Tataangu yali kuulanga.
280a21006b	Ila munhu yoyose yonilema haulongozi wa wanhu, vivija na nie nomulema haulongozi wa Tataangu yali kuulanga.
280a22005d	“Sambimgelegeze kamba niza kugala tindiwalo muisi. Bule, sizile kugala tindiwalo, ila zele.
280a23005f	Kwavija niza kugala uhasama ha munhu na tataake, mndele na mamaake, mkemwana na mama mkwe yake,
280a240031	na wadumuka wa munhu iwo waja wali mng'anda yake.
280a2500ae	“Munhu yoyose yomnogela tataake ama mamaake kubanza nie, hadaha kuwa mwanahina wangu, vivija yomnogela mmhale wake ama mndele wake kubanza nie, hadaha kuwa mwanahina wangu.
280a260051	Na munhu yoleka kusola msalaba wake na kunikoleleza, hadaha kuwa mwanahina wangu.
280a270061	Munhu yogeza kuukombola ugima wake kowagiza, ila munhu yowagiza ugima wake sama yangu koukombola.
280a28005f	“Munhu yowabokela mweye konibokela nie, na munhu yonibokela nie kom'bokela ija yanhumile nie.
280a2900e6	Munhu yoyose yom'bokela muhokozi kwavija viyali muhokozi, kobokela nhunza kamba iija iyobokela muhokozi. Na munhu yoyose yom'bokela munhu yanogile kwavija viyali munhu yanogile, kobokela nhunza kamba iija iyobokela munhu yanogile.
280a2a00a9	Nowalongela ikweli, munhu yoyose yolava hata kikasi cha mazi ga uzizimi ha munhu imwe wa wano wadodo kwavija viyali mwanahina wangu, haleka bule kubokela nhunza yake.”
280b01009e	Yesu viyamambukize kuwagwelela malagizo wanahina zake longo dimwe na wabili, kahalawa haja, kachola kufundiza na kuwapetela wanhu mmiwambo ya isi ya Galilaya.
280b020073	Yohana M'batiza viyakalile mkifungo, kazihulika sang'hano za Kilisto, avo kawalagiza wanahina zake wachole kumwake,
280b03003e	wakamuuze, “Gweye iyo ija yokwiza, ama tumulolele iyagwe?”
280b040049	Yesu kawedika, “Gendeni mkamulongele Yohana mbuli zimuhulika na kuzona,
280b050090	vimbugumbugu wolola, mbetembete wotembela, wene dikulu wohonywa, vinziwi wohulika, wadanganhike wozuka, na wakumbulu wopeteligwa Usenga Unogile.
280b060039	Kamota munhu ija nie nilekile kuwa king'hwaso kumwake!”
280b07009e	Wanahina wa Yohana viwacholile, Yesu kasonga kudilongela didale da wanhu mbuli ya Yohana, yolonga, “Mchola kulola choni mkiwala? Ludete vulutigiswa na beho?
280b08007f	Mchola kulola choni? Mchola kumulola munhu yavalile vivalo vinogile? Wanhu wovala vivalo vinogile wokala mming'anda ya kindewa!
280b090057	Mchola kulola choni? Muhokozi? Ona, nowalongela, yummuwene kana ukulu kubanza muhokozi.
280b0a0074	Yohana iyo munhu Nyandiko Zing'alile zimulonga, ‘Nomulagiza msenga wangu yakulongole, yondayaitande nzila yako.’
280b0b00bd	Nowalongela ikweli, mmwanza wa wanhu wose waleligwe na watwanzi, haduhu yali mkulu kubanza Yohana M'batiza. Ila munhu yali mdodo kubanza wose muna Undewa wa Kuulanga iyo mkulu kubanza heyo.
280b0c0082	Songela kipigiti cha Yohana M'batiza mbaka sambi, Undewa wa Kuulanga wokwingilwa na mhiko, na wanhu wali na mhiko wogeza kuusamha.
280b0d0056	Kwavija wahokozi wose wahokola na Malagizo ga Musa gahokola mbaka kipigiti cha Yohana.
280b0e004f	Na kamba motogola, Yohana iyo yalongigwe na wahokozi kamba iyo Eliya yondayeze.
280b0f001c	Yali na magwiti na yahulike.
280b100075	“Vino niwalinganyize na choni wanhu wa mazua gano? Walinga na wana wakalile hadibugano da soko na kuwakema wayagwe,
280b110072	‘Tuwatoela ngoma ya lusona lwa zengele, ila mweye ham'vinile! Twimba vawembaga hauzisi, ila mweye hamulilile!’
280b12005a	Kwavija Yohana viyezile halulukile kuja na kung'wa na hewo walonga, ‘Kana kinyamkela!’
280b1300c1	Mwana wa Munhu keza yoja na kung'wa, na hewo wolonga, ‘Munhu ino mmelo na mng'waji, mbwiga wa wawila kodi na wene vilozo wayagwe!’ Ila munhu kokoneka kana nzewele sama ya sang'hano zake.”
280b140091	Abaho, Yesu kasonga kuwakomhokela wanhu wa miwambo ija mgati yake iyatendile mizonza yake bwando kwavija wanhu zao hawalondile kuleka vilozo vao.
280b1500b3	“Kojona Kolazini! Kojona Betisaida! Ihawa mizonza itendeke kumwenu kamba ihatendeke Tilo na Sidoni, wanhu zao wahalekile vilozo vao umwaka mkuvala magunia na kukiibakaza mitozi!
280b160058	Ila nowalongela, yodahika Tilo na Sidoni koneligwa bazi mdizua da nhaguso kubanza mweye!
280b1700b2	Na gweye Kapenaumu! Kokiinula mwenyego mbaka kuulanga? Kohumuluswa mbaka kuzimu! Ihawa mizonza itendeke kumwako kamba ihatendeke Sodoma, kiwambo hicho kihakalile baho mbaka lelo!
280b180053	Ila nowalongela, yodahika Sodoma koneligwa bazi mdizua da nhaguso kubanza mweye!”
280b1900ad	Kipigiti kija Yesu kalonga, “Nokugwaa hewela, Tata, Mndewa wa kuulanga na isi, kwavija kuwafisa mbuli zino wanhu wali na nzewele na wasomile, ila kuwagubulila wana wadodo.
280b1a0032	Ona, Tata, kwavija vino vivo vuulondile vitendeke.
280b1b00a0	“Vinhu vose nigweleligwa na Tataangu. Haduhu munhu yomtanga Mwana ila Tata, na haduhu munhu yomtanga Tata ila Mwana na munhu yoyose Mwana yolonda kumgubulila.
280b1c005c	“Izoni kumwangu mweye mose mdonhile na mpapa mibahasha mikulu, na nie nowagwelela mhumulo.
280b1d007b	Ifungeni nila yangu, na mwiifunze kumwangu, kwavija nie nihola mmoyo na nikiihumulusa, na mweye mopata mhumulo mmioyo yenu.
280b1e0037	Kwavija nila yangu hailumiza na bahasha yangu ibuha.”
280c01009e	Kipigiti kija Yesu kakala yobita mmigunda ya ngano Mdizua da Mhumulo. Wanahina zake wona nzala, avo wasonga kufyola zisota za gamakungwi ga ngano na kudafuna.
280c020072	Mafalisayo viwawawene, wamulongela Yesu, “Lola, wanahina zako wotenda gagomeswe kutendigwa Mdizua da Mhumulo!”
280c030060	Yesu kawedika, “Hamsomile kija chayatendile Daudi kipigiti heyo na wayage viwakalile na nzala?
280c0400a5	Kengila mdihema da Mulungu, na heyo na wayage waija imikate ilavigwe nhosa, mbuli igomeswe na Malagizo ga Musa heyo ama wayage kuija, ila wakulu wa nhambiko weiyeka.
280c0500c2	Ama, hamsomile muna Gamalagizo ga Musa kamba wakulu wa nhambiko wotenda mbuli zigomesigwe kutendigwa Mdizua da Mhumulo muna Ing'anda ya Mulungu, na hawoneka na Mulungu kamba wotenda mbuli ihile?
