2a00000004	Luka
2a0f200084	Séŝo hesalu lüshü-lübajodume hado chemeje he ba ñuw ye dzüñe üshükülyetchodabi; moadabi, se hesalu tchülatchodabi.’”
2a100100ab	Sünda Jisu je í shürhaw ná che, “Nugo a ichi ge hokrüĝiw a duwme, sünda nüna na i howye se hokrüw í i bo-luko ná tsaĝudroahime cheñe usso ge trutchoañe ve.
2a10020087	Sünda nugo ye í balañe che, ‘He hawa no babo go ñu dzühuiye? Ba hokrüŝo cheñe shewe; momeje ba hokrüĝiw ge maĝyofijome.’
2a100300b5	Sündawñe hokrüĝiw ye vemchepüñe, ‘Hesalu no hadajobya? Hado chemeje no übraw ye hokrüĝiw go no lahuangkoibi: noje no machifi; seyo no tsatuĝujoje ŝüpo ñimtchüñ vei.
2a10040058	No danghudaba no ha dajoma: nó hokrüĝiw go lahuahuwñe nüna na nó nañe ge lajo.’
2a10050061	Sünda i übraw i chi gudzüdaw ná a a balañe dzüpüñe, no ubraw ichi ge ba küña dojo duwa?
2a10060066	I che, ‘Fuĝua tsow psüw tel du,’ sünda i í che, ba kutcho ĝyoañe kako ge pomĝü ĝijo dawe.
2a100700a8	Sünda i utro a í dzütcho, ‘Bachi küña dojo duwa?’ I che, ‘Pu ulumo fuĝua tsow dume,’ sündawñe i í che, ‘Bá kako lañe ŝügzüĝü ĝijo dawe.’”
2a100800ca	“Übraw ye se machiñiw hokrüĝiw í tro, hado chemeje i budzu yo chiĝa dadabi; hado chemeje he druguw-drulyiw go nüna na ná ñeto go nüna nadra chiĝa dasaw ge, müsaw go nüna ná fow budzu du.
2a10090087	Sünda no djo cheime, mauw go bo yo ba nudzo ubo üdra dalajo dawe; hado chemeje i kaahuñe, bá na shüwa-shüw lüshüw ge lamyosajo.
2a100a0081	Dju imisa yo je imisa ge usuima, ná añe ge je usujobamme: seyo dju imisa yo je imisa ge usu mowma: se na añe ge je usu mojome.
2a100b0052	Sündada ba he druguw-drulyiw ayo bo-luko ge usu mowbammeje, bo umso dju djüjowa?
2a100c0062	Sünda ba tuĝuda-ĝuvodzü i bo-luko ge je usu mowbammeje, ha ye bachi ma, se í dju djüjowa?”
2a100d00cd	“Dju kulo ye je übraw ksü í maĝaksüfijome hado chemeje i a í mahoĝoñ dajo seyo a í nülvo dajome; mome a udra gaaĝijo seyo a üdra magaĝijo: ba Tawgyewñe bo-luko naksü í maĝaksüfijome.”
2a100e0049	Farisi na, dju tsaĝotüdama, he na dzühulyeñe Jisu í maw-uw zekülye.
2a100f00bc	I ná che, “Djobó nüna na how ge uw dañe she, séŝo Tawgyew í djodru djolu ná danghuwme, hado chemeje ha gañ ye nünan na how ge dyew dama, se ye Tawgyew i iñigzü ge imisame.”
2a101000a9	Yohañ í kakuw kuw, shotuko-kunu seyo ñihow truw naje ná chiĝa daw. Sehu ñetogomdo Tawgyew i ñetrüĝüfo go shi-ñu truñe kaw, sünda vyow nüna na süna datsü.
2a10110044	Ñedzüñe no naksü í kabraĝiahu ye shotuko ütra a yo lyajobame.
2a1012008b	“Dju nudzo ufum udra braĝilyeñe utro nadra gzü daima, se na lalo dawme, seyo dju braĝiñe ĝyodaw mim í gzü daima se ye lalo dawme.
2a1013006a	“Nugo nüna a duw dju djüw rong seyo gye uw shewma, seyo shüwa-duwa lüshü-lübaw dañe ĝyonggudruw.
2a1014004c	Sünda Lajar iñiñ yo sapse seyo tsadu yo guñe í molgi ütrü toi tralye.
2a1015006e	Sünda í vew, nugo í tsamyew djoadaw yo uluhu í tsaŝelajo; momeje ŝulyo na je í tsadu í kañe tsalowba.
2a1016006f	Sünda se sapse ye dzütrükralye, sünda sorgomuko na í Abraham ichi laku. Seyo nugo ye je dzüdañe zuadabi,
2a1017006d	Sünda noĝu üŝü ge ŝüpo naw yo iñi voañe üĝa go hobanda, Lajar í Abraham í udru ge ĝgyodaw hohu.
2a101800c4	Sünda i ĝuksuñe che, ‘He Awa Abrahamya, no nülvo veñe, Lajar í kiñe, ügzütsü üdza ge hu pagzüñe nozelbüla í ngüadügyejo dawe, hado chemeje no he mi ulbu dzongkoige dzahiimme.’
2a101900b4	Séŝo Abraham i che, ‘Sawwa vehujodawe, ba bá shülye ge gye-ĝuvo uw shehulyewme, sünambo Lajar i gye-ĝuvo mauw, seŝo i hesalu age güdzüw pangkoimme, sünda ba namoahibi.
2a101a00bc	Sünda he ñu na traañe no seyo ba, ñiksüngko ye ĝo dyam a dzühadame, ago dju bachi ge jilaĝoñ dama, na majilafijomme, seyo sügo dju age nochi ge jikuĝoñdama na majikufijomme.’
2a101b0048	Lajar i che, ‘He awa, no ba chengkoime, ba no awu iñe ge kiyajo dawe,
2a101c007d	Hado chemeje no ñu pom duwlume, i na hovrow ge he ñu na trume ujome, mowmeje na he anambo ñiku-ñisüw no ge kakuñeme.’
2a101d0061	Abraham i í che, ‘Nachi ge Musa seyo ñihow truw ná kako duwbase, na se í chew büdzüda.’
2a101e0066	I che, ‘Awu Abrahamya, mowme; nüna dzüw a nachi ge jikülyameje, na nadrü-nalu vyegudoĝijome.’
2a101f008e	I í che, ‘Na Musa seyo ñihow truw na chew maje madzübi se í, nüna dzüw namko yo djudam üshükülyeñe jiadamje, na madzüjomme.’”
2a11010082	Sünda Jisu i í shürhaw ná che, “He ye umsome ha ñu ye lalo yo ma, se ye kakujome, séŝo se nüna í lalome dju yo kakuima.
2a11020079	Dju he ĝato kunu namko ye djudamje a í dügaima, ibo shedra psüm yo udum ge pyogolyeñe, huĝi ge djoahuye ufojobamme.
2a1103005a	Vemcheñe ĝyojodawe; bañuw datrulaimeje, zehajodawe, seyo vepalaimeje í muchoaijo dawe.
2a11040081	Í ahua ye ülye mro datrudamje bachi ge ülye mro jikuñe che, no datrudaŝomme, sündawñe ba í datrudaw í muchoaijo dawe.”
2a1105004e	Sündawñe í shürhaw na Tawgyew i che, “Ñí veksüw í damñeijo dawe.”
2a110600aa	Prabu i che, “Bachi ge pemdu üsü ütraña kuwdamje veksüw dumeje, ba he kumtchü iyañ í ükrügomdo taprülañe huĝi ge shüwe chejo, sündameje i ba chew dzüjo.
2a1107009d	“Sé djomko ye ana dju chejowa, dju kulo ye no chi momeje fugulu ná saw, sünda i vi go kakuwñe, sünda í che, ‘Kutcho age jeñe ĝyoñe ava tsabe?’
2a1108008f	Haña i ná machejoma, no ava dashütrübe: no tsangko tungkolui kuw toi baŝümpe í kidzagolalyeñe no hoiwe; sünda se fum ye baje tsa-tuwe.
2a11090052	Haña i se kulo í ulu yo vejoma, hado chemej i í dügyedaw chiĝa í aka dabada?
2a110a008a	Anambo ba je, se vyow chiĝa dügyedaw ná damdzoahuñe, baje chewe, ‘Ñi machiñiw kulome; ñi ha dasajo duma se í aka dabadame.’”
2a110b004f	Sünda ana da, Jisu Yarusalem jiw ge Samariañe Galili ñetrü yo jipseañe ji.
2a110c0061	Sünda ñetrü a ge jimyongkoi ge í südzüm ĝü ĝoĝo nadaw na tüva, dju na üĝa gudzudama.
2a110d0056	Sünda i üĝa ge gudzüñe, gó yo che, “He Jisu, he dadrüwa, no nülvojo dawe!”
2a110e006d	Jisu i í hoñe che, “Jebe; sünda bá nudzo í mügaw ná shejo dawe.” Seyo kabyo-kaĝyowñe güdrajebi.
2a110f0053	Sündawñe namko yo a ye hoñe dagyolagdabi, gow yo Tawgyew í troñe katrükralye.
2a1110005c	Seyo Jisu ishitrüge gaañe ukrumro yo ishi ge drüñe, ulvyu yo uw che; sünda í nüna uw.
2a11110050	He íbo Jisu i che, “Haña na ĝü güdraw malyama, nameje se sütü ye hanga?
2a11120047	Haña he tuĝuda-ĝuvodzü í tralyeñe dju ñimma Tawgyew í trojo?”
2a11130047	Sündawñe i í che, “Gudzuñe kabi; ba veksüw ye bá dagyodamme.”
2a1114008b	Farisi namko yo a í Tawgyew í ĝadzü ke kakülyajowa che dzüñe, Jisu ná che, “Tawgyew í ĝadzü ana holaw dañe makakülyajome.”
2a11150071	Sünda nüna naje ana machejome, age howe, age dume, süge dume. Hado chemeje, Tawgyew í ĝadzü djumko ye dume.
2a11160071	Sündawñe i shürhaw ná che, “Sé ñeto je kakujome, hai ba nüna üsaw í hoĝoñiw dzüajo, sé mahohujome.
2a1117007b	Nüna na ba chejome, ‘Howe, süge dume!’ Mome ‘Howe age dume!’ Séŝo ba djujejo dawe sünda nafum je djudajo dawe.
2a11180083	Hado chemeje ñedzü-lüĝaw ye ñedzü üdza a yo utro üdza ge kuw müsakumbo, nüna üsaw ye je í ñeto kuwñe kakülyejoŝome.
2a11190065	Séŝo uvromashü i ŝüpo ñiku-ñisüw gilajome, seyo he shülyiw yo nüna na í matsüñe chejome.
2a111a0048	Nuha i ñeto ge küna dadama, sünambo nüna üsaw i ñeto ge je dajome.
2a111b0089	Nuha i lü ulung ge magyomyolu kuw, nüna na tsa-tu ĝyo, seyo namko ye gzü dañe ĝyo; sündawñe hulüŝü kaküñe vyow mauw damdzoa.
2a111c0059	Seyo Lut i ñeto ge dambo veduw, nüna tsa-tuñe bumdzu daĝiw, shobro zuñe seo ñe daw.
2a111d006c	Séŝo ha ñeto Lut í Sadom ge kadama, sehu ñeto ñedzü go mi seyo ecid ŝükülyañe vyow mauw damdzoag.
2a111e0031	Nüna üsaw í kakülyahu ge je ana dajobamme.”
2a111f0098	“Sehu ñeto, dju ñelütsü ge duma; seyo na gañ ñe ulung ge du, na se na law ulung ge djukamyowe, sünda sünambo dju vi ge duma na fum ge djukawe.
2a11200017	Lut ufum í vehujodawe!
2a11210067	Dju nudzo í ĝaksüjoñe veima na maĝaksüfijome, seyo dju nudzo shüw í maĝaksüfima na basüjome.
2a1122006e	No djo trungkoime, se ñegi nüna ksü buĝo a ye üŝa dujome, a í latrayemjomme, seyo utro a í traalyjome.
2a11230042	Mim ksü ye ĝato üŝa ĝüjome, a í latrayejo, a í traayejome.
2a11240042	[Nüna ksü vi ge dujome, a í latrayejo seyo a í traayejome.]”
2a1125007c	He ná dzühuyeñe na í dzü, “He Tawgyewwa he na hai dajowa?” I ná che, “Hai ñimo duma, süge kurkukiñ dujome.”
2a1201005b	Sünda Jisu i ná he ubo go zeĝaw a trulyeñe udrü-ulu magaada, mamuduw küĝüweñe che:
2a1202005b	“Hange damje ñetrü a ye mukow a ĝyow; dju Tawgyew ije maĝew seyo nüna nabo je mavew.
2a12030081	Sünda se ñetrü ye müjem je a ĝyow: dju ichi ge jikunggudruñe í chenggudru, ‘No insaf djüiyeñe nobo ĝaksüiijodawe.’
2a12040073	I üĝaluw kuw madzü séŝo fum ye ulu ge vepüñeñe che, ‘No Tawgyew ije maĝew, seyo nüna nabo je mavetunow;
2a1205007f	Sedamje he müjem ye no matraa, sündada ubo insaf djüijo, mowmeje i nochi ge jikunggudruñe no ĝüdzüw maĝodügyejo.’”
2a1206003a	Tawgyew i che, “Dzüwe, he magüdraw mukow ye ha cheima?
2a12070085	Nameje: haña Tawgyew i í nüna basü ladaw ná mamutchoaijoma, dju ñegiw-ñetow í küĝüñe ĝyowma; seyo i ná üĝaluw vejoma?
2a12080078	No djo chengkoime, i mekutcho ná mutchoijome; sé nüna üsaw kakülyahuñe, i he druguw-drulyiw í umso vefijosoma?”
2a1209006c	Seyo Jisu i shürhaw na dju nudzo í güdrawñe veksüw veima, sünda utro na mauw daima ná ana zeĝaw che:
2a120a004b	“Nüna ksü ñegru ge küĝüw ji; a ye Farisi seyo a ye patso-law nüna.
2a120b00cc	Farisi i gudzulyiñe üdrü-ulu ge ana küĝü, ‘He Tawgyewwa no ba ulu yo uw cheime, no utro nüna na dambo tsaksu-laksuw, mütü chiĝa daw, seyo mim ĝubuw, seyo he patso-law na dambo nüna mowme.’
2a120c005f	No sopta ye ülye ksü tsaw-tuw matsaw ĝyowme, seyo no bo-luko dalaw gow üchea je djüwme.”
2a120d00a0	“Séŝo patso-law nüna ye üĝa gow gudzuñe, ñedzü ge je iñi maholyi dá i ülüjetchü ge güñe che, ‘He Tawgyewwa, he lalobraw no nülvoijo dawe!’
2a120e00ba	No djo cheime, i ufum yo mowme; séŝo he nüna ye güdrañe ñe ge kajeme; hado chemeje dju nudzo í dyewñe veima, i imisa lyajome; seyo dju nudzo í imisañe veima, i dyew lyajome.”
2a120f0074	Sünda nüna na na sa naje ichi ge lañe jikeñe nagzü Jisu udru ge vefijoñe; sünda shürhaw na hohuñe ná goha.
2a12100095	Jisu i angasa ná ichi ge balañe che, “Angasa ná nochi ge jigyejo dawe, seyo ná djugohajo dawe: hado chemeje Tawgyew í ĝadzü he nambo nabome.
2a12110066	No djo umso truime, dju Tawgyew í ĝadzü í angasa na dambo malama, ná keje süge majimyofijome.”
2a12120062	Djudamje dümbraw a ye í dzü, “He uw übrowa, no shüwa-shüw shüjo ye küna dameje ujowa?”
2a1213005f	Jisu i í che, “Ba nó hado uw chewwa? Djuje uw mowme, nüna a akasa uwbame, se ye Tawgyewme.
2a12140099	Ba shotuko-kunu í bo danghuŝo: ‘Mim dju ĝubuwe, djushiwe, djutsakŝuwe, mülaw-mütraw djutruwe, nudzo awuñe nudzo añ naksü í chew dzüwe.’”
2a1215003b	I che, “Nobo he ná vyew angasa ulvyu ladañe vewbame.”
2a121600c0	He í dzüwe, “Jisu i ná che, bachi ge yaje ñu a ñilumme, bachi vyew ha duma ná draatsülyeñe sapse ná hatsüwe; sünda bá ñedzü ge luko pajome, sünda kakuñe nofum kasajo dawe.”
2a12170040	He í dzühulyeñe i ŝüpo duhu da, hado chemeje i ŝüpo nugo.
2a12180061	Jisu i í holyeñe che, “Bo-luko duw na Tawgyew ichi ĝadzü ge ŝüpo ataĝa yo kamyofijobame.
2a12190061	Tawgyew i ĝadzü ge bo-luko duw na kamyojo í bo ut í sütrü üŝü yo kamyow je ufojomabe.”
2a121a0039	Sünda dzühu daw na che, “Nameje djú basüafijowa?”
2a121b003e	I che, “Haye nüna yo madafima, se ye Tawgyew i dafijome.”
2a121c0042	Patras i che, “Howe, nobó ñe-vi je tralyeñe bafum kasawme.”
2a121d0083	I í che, “No bá umso truime, ana djuje ñime, dju Tawgyew í ĝadzü ubo, ñe, mim-kiĝi, ñu, awu-añ seyo saw-sam ná trahuw.
2a121e0063	Sünda sa yo sa a na haje añe djupawe; seyo dzüwñe druguw-drulyiw ge shüw lüshüw pajodawe.”
2a121f00af	Sünda Jisu na ĝüyo ksü shürhaw ná üdra lañe ná che, “Ñi Yarusalem ge jingkoime, sünda küña ñu nüna üsaw ibo ñihow truw na ĝi vedama, se na vyow datsüjome.
2a12200077	Hado chemeje i tuĝuda-ĝuvodzü nagzü ge djüjome, sünda na í tchüĝoñe-hoĝojome, sünda zehu je müdrüdzajome.
2a12210055	Sünda na í güjome, sünda shijome, sünda i ñegi dzü ye üshükülyetchojome.”
2a12220074	Sünda na he ñu namko ye haje madzüsü sünda he ñu na namko ye müŝütsü, sünda ha trudama se ye na madzüla.
2a12230059	I Jeriko ñetrü ütrü üñisa jikulai sa a, iñi ĝew a ye üdza ge tsatuĝuñe ĝyoda.
2a1224004b	Sünda i upu na dügrü jiw dzühuñe dzüpüñe, “Ayo a ha dangkoiya?”
2a1225002b	Na í tru, “Jisu i Nasri ge jingkoime.”
2a1226004c	Sündawñe i ĝuksuñe che, “He Jisu, Dawud i üsaw, no nülvoijo dawe.”
2a12270075	Dju vro-vro jeima, na í madañda ĝyo cheñe ze, sé i umsow ŝogzukülye, “He Dawud üsawa, no nülvoijo dawe.”
2a1228005f	Sündawñe Jisu i gudzulyiñe í ichi ge lañe jikuwe che, sünda i iñisa jikuwñe, i í dzü,
2a12290051	Bá ha tsüda, “No babo daijome?” I che, “He Tawgyewa, nó hofidügyewe.”
2a122a003b	Jisu i í che, “Hojodabe, ba veksüw ye ba dagyojemme.”
2a122b0070	Sünda í djeañe hohu; sünda Tawgyew í troñe, ufum kase, sünda vyow nüna na hohuñe, Tawgyew íbo trotsü.
2a13010024	Jisu Jeriko ge jimyolye jimkoi sese.
2a1302004c	Süge Jakkai cheñe nüna duvo, i patso-law go mukyew sünda nügo je nügo.
2a13030059	I Jisu í hoĝoñ vyew i djuma cheñe? Seŝo upungda sese mahofi. Hado cheme i üchesada.
2a1304006b	Sese i í hojoñe vye uvro ge gyo djeñe lufuje shoñ udru a ye lyilyig, hado cheme Jisu i se ĝabo kajoda.
2a1305007c	Sese Jisu se a jikuñe, udru ge hotrolyiñe í che, “He Jakkai, kutcho lyiga; hado cheme yow no bá ñe ge ĝyojo dume”.
2a1306003d	I kutcho yo lyigalye lüshüldzulalye í ichi ñe ge la kake.
2a1307004d	He í hohulyebi nüna na zeĝi, “I bó se lalo nüna ichi ñe ge jijeba.”
2a130800c2	Jakkai i gudzuñe Tawgyew í che, “He Tawgyewwa, No nó bo-luko üchea ye ñiw ná djüjome, seyo üchea ye sena djüjome djuchi go no laĝamüñeda ma se na no psüĝingua fow djüpyojome.”
2a1309005f	Sese Jisu i í che, “Yow he ñe a muchoahuw jikudame, sündada he i je Abraham ichi sawbamme.
2a130a004a	Hado cheme nüna üsaw ye moadaw ná tchüw seyo ná basüaijo kakuwme.”
2a130b00af	Sese i he ñu ná dzümkoi sese, i zeĝaw a ze, sündada chedawa i Yarusalem ütrüañ a duda, seyo i vyesüw je vyesüw, se Tawgyew ichi ĝadzübraw ye hesahe kakudalaibiñe.
2a130c0059	Sünda: I che, “Nüna nugo a ye ge ñetrü üĝa ge ka sügo nugo pafiñe kakutchofijo.
2a130d0077	Seyo i í kulo naĝi yo ĝü ye balalye ná bosün uvyu ĝü djü, seyo ná che, ‘No kakuw kuw bumdzu davojo dawe.’
2a130e008b	Seŝo í ñetrü ge ĝyodaw na í mahoĝoñ daw, seyo ífum ge muko kiñe ñu che ki, se i ye no matsüme, se i ñidru ge ñubyu dañjo.”
2a130f00c1	“I ñubyu lyibiñe kakutchow sese, i ana a da, ichi se kulo ĝü ye dju í bosün uvyu ĝü djülyedama, se na itrü a balaku sünda danghujoñe vyeñe se na se i yo küña ha ha dashaladama.
2a13100071	Sese uvromashü yo a ye jiku che, He übrawwa bachi djüdaw bosüñ uvyu ĝü yo dañe ĝü müñew damñeladame.
2a1311008c	I í che, ‘He kulo ülüksüfowwa, bá ŝüvzüw me, ba ŝüpyo mesame sese ba umsowda kakülyeda, ayo ba ñetrü ĝü yo übraw dabei.’
2a1312005e	Sefum yo a ye jikuñe che, ‘He übrawwa, hoŝoa, bachi bosün yo uvyu pom dashamüñewme.’
2a13130036	I í chetcho, ‘Ba je ñetrü pom yo übraw dabei.’
2a13140085	Sefum ye a ye jikuñe chetcho, ‘He übrawwa, hoŝoa, bá bosün ye he duw ye, he í no nó gye güpaw üdza toi pyogoñe vyedaw he.
2a1315001f	Hado chemeje no bá ĝedabi.’
2a131600b0	I í che, ‘Mauw kuloa, no bamdzu yo bá no trudañe chei he me.’ Ba nó danghuwbi nüna mügzütchüwñe, ha ye no ma vyema se í dzula, seyo se no ma zuw, se í djoahuwme;
2a13170059	Ba nochi bo ye bo dashabraw ná hado madjüña, se í no kakuñe sashadaw ye lakeĝijobi?
2a13180090	Seyo dju nüna na üñisa gudzudama, se na í che, ‘Se bosün ye ichigo latchojodawe, seyo djuchi ge bosün ĝü duma se í djüpyojo dawe.’
2a13190039	Na í che, ‘He übrawwa, ichi bosün ĝü bó duŝo.’
2a131a007d	‘No bá chemkoime, se djuchi ge duma, í seyo djüpyojoluwe; seyo djuchi ñima ichi go se í je lajodawe se ichi ha dusama.
2a131b006e	Seŝo nochi se fugulu ná se vyeñidaw na se no nadru ge ñubyu dame, se na age lakuñe noñisa a shiwe.’”
2a131c0036	Jisu i he ñu na chelye i Yarusalem ge navro-navro ka.
2a131d0080	Seyo se i Jetun üñiñi yo pu sa a Betfage ñe Betniyah üñisa ge jikuwñe, sese i í shürhaw naĝi yo ksü ye ana cheñe ki,
2a131e009f	“Üñisa yo ñetrü ge jijo dawe, seyo süge jikubyo jikuĝyoñe giĝe ichi üsa a udru ge djusa je magyoluw, pyogo vyedaw bá pajome, se í tashalye lakuwe.
2a131f006b	Seyo djudamje bá dzülaimeje, hado tashamkoiya chemeje, se a ana chejodase, se Tawgyew i he í tsüdame”
2a1320003c	Se kidaw ná, na jikuñe i ná ha chesedama, süna pabadabi.
2a1321005f	Se na giĝe üsa ye tashamkoi se, ichi übraw ye ná dzü, “He üsasa ye hado tashamkoiya?”
2a13220028	Na che, “Tawgyew í he í tsüdame.”
2a1323006a	Na í Jisu ichi ge la kaku seyo nudzoĝ gye ye tapualye se udru a ñeilye Jisu í giĝe udru ge gyodügye.
2a13240040	Sünda na kamkoi sese, na nudzoĝ polu ye ĝabo toi ñevoñe ji.
2a132500af	Seyo üñisa kakulye se i Jetun pu i ĝo ge kaku, sese shürhaw na vyew upua na vyemoñe chiĝa dadaw ibó i hohuda na, lüshüldzuañe gow yo ñu zeñe Tawgyew ibo trokülye:
2a13260067	Ŝüvzüwme se ñubyu ye, dju Tawgyew iñiñi yo jikuma! Sorgo ge ĝüdzüw seyo ñedzü ge lüshüwme!
2a1327005b	Sese upu na yo süña Farisi na í chengkoibi, “He Danghubrawwa, bá shürhaw ná zea.”
2a13280058	I ná chetcho, “No djomko a chemkoime, he i maziw ĝyome, kunu na ŝogzukülyejome”.
2a13290034	Se Jisu üñisa kakuñe se ñetrü í holye ubo kse.
2a132a0082	Sündalye che, “Ha ye ujowa, he ba; am, ba bába, he ñeto ai lüshüjo ñu danghudama, séŝo se i yabó bañisa yo muŝuadabi.
2a132b007f	Hado cheme se ñeto ye badru ge kakujo se bá vyeñiw na sülyeñtchü pyogoñe bá djetuĝujome, seyo djetuĝulye bá ñujome.
2a132c00c8	Seyo bá seyo badra ayo a ná bachi angasa ná, nogüdzü nadra gülyiajome, seyo badru ge kunu yo je kunu matrüjome; hado cheme ba süna dajo ye kye badru ge nülvow vyeñe hojema sei madanghuje”.
2a132d003e	Sese Jisu i ñegru ge drüñe ĝyodaw ná nopsü ge lahuatsü.
2a132e0077	Seyo ná che, “Ĝidame; ‘Nochi ñe ye küĝüw ñejome,’ séŝo djo he í tsaĝa-laĝaw nachi ñe da joadamme.”
2a132f0088	Seyo i muhu-muhu ñegru ge shi-ñu truñgudru: seyo se müga sawlyiw na seyo shizew-ñu zew na vyew djekeĝiñe í shijoñe tumuñgudru.
2a1330007d	Séŝo haje ĝabo matchüla; he í küna dañe dajojema, hado chemeje vyew na dru-lu djübyo djüĝoñe ichi ñu dzüñgudru.
2a1401007b	Ahua ye ana a da, jisu i sese ñegru ge shi-ñu trumkoi sese, mügaw dew seyo shi zew-ñu zew kew nadra jikuñe sese gudzu.
2a14020085	Seyo chemkoibi, “Ba ñí truwe, ba he chiĝa ná dju dadügyedañe dawdo daña, seyo se i djua, dju bá he i daweñe dügyedaye?”
2a1403003b	I ná trutcho, “No je djó ñu a dzüjome; nó trujo dawe
2a1404003d	Yohañ ichi Baptisma djüw ye Soĝgo go ma mo nüna yo ma?”
2a14050092	Sündawñe naĝütchü zeĝi, “Se ñí chebammeje, ‘Soĝgo gobabi,’ sünchewñe i chetchojo; ‘Sünameje djo idru ge hado umso mavyeña?’
2a14060096	Seyo ñi chetchojobi, ‘Nüna yo me chetchobamme,’ se vyew na ñidru ge kunu trüjobi, hado cheme i umsow go danghudabi, Yohañ i ñihow cheñe.”
2a1407003e	Dañdañlye na tru, “Ñi madanghume, se i djuchi go jema.”
2a14080059	Seyo Jisu i ná che, “Nameje no je djo matrujome no he chi ná dju dügyeñe dadama.”
2a1409009d	Sese i se nüna ná he ana zeĝaw go tru, “Nüna a ye anggur zugua, sündalye vi daw ná howeñe bo ve seyo ŝüpo uwalaw kuw utro ñetrü ge jitrükralye.
2a140a0099	Bomdrü sese i vi daw nachi ge kulo a ki, se vi yo kakülyedaw anggur üje ibó je djüweñe cheñe k, sé vi daw na í gümoamdo gümoañe ufo kadügye.
2a140b0060	Sündawñe i kulo a ye kitcho, sé na se í je gütcholyebi zeaŝe zeameñe ügzü ufo kikutcho.
2a140c0052	Sündatchowñe i ülye dzü kitcho, seyo na se í je dzütchüzew gimoañe lahuag.
2a140d007c	Sündawñe se anggur go vi übraw ye che, ‘No há dajobabya? No nó saw í kijobaba, asha na í chew dzüw dujojeŝoma.’
2a140e0084	Sese vi daw na i hohulyebi naĝütchü poĝi, ‘He i bó üsaw ye ba; age djebya, ñi í shibow, sündañe he na ñichi lyajobi.’
2a140f0056	Seyo na í se anggur vi yo lahuañe shiag: sündada vi übraw i nadra ha dajobabya?”
2a14100085	“I kakuñe se anggur vi daw nüna ná damütrajo, seyo vi ye utro ná djüjo.” He í dzühulye na che, “Tawgyewwa ana djuda.”
2a1411008b	I nachi ge holye che, “Se he ye ha ĝida: ‘Ha kunu ye ñe dasüw na ha madaĝiwñe süñeadama, Se i ukutru go dakrükye se i lyada.’
2a1412006c	“Djudamje se kunu ge gaahima se i ganüajobamme, seyo djudru ge i gahima, se í ĝünü-ĝüĝajobamme.”
2a1413009f	Seŝügudo ye Shi-ñu zew nañe seyo Mügaw dew na í külyijoñe vye, hado cheme danghula dabi, i nabó magow ñu zeĝaw yo tru, seŝo í ná büĝedañe vye.
2a141400ad	Seyo na í hokrübabiñe seyo ichi ge hotumuw ki, se hadowo cheme i alyamo alya ye shi-ñu trutroameje sese ñustu kigojoñe, se í nugo ichi ge trutroadame che djüfijoñe.
2a141500a4	Na í ana dzü, “He dadrüwwa, ba mülaw truiñe ñi danghudame, Seyo dadrüw je darüi, Seyo djubó go goñeje mache; Semome Tawgyew ichi ĝabo ye umsow trufijo.
2a14160035	Hawa ñí Kesar í patso djümeje ujoma, mo mowma?”
2a14170027	I ná budzu yo dzüi ye dzüsülye che,
2a14180069	“Bosüñ a nó shejo dawe. He a djuchi ĝiĝe düdama seyo dju ñiñ duma?” Na che, “Kesar ichi.”
2a14190050	I ná chetcho, “Se Kesar ichimeje í djüwe, seyo Tawgyewchimeje í djüwe.”
2a141a0057	I nüna ñisa a se ñu ye madzüsüla, semome ichi ñu hutrodaw se i yo mavyenghuatsü.
2a141b0075	Sündatcholye Saduki i chew ye, nüna dzüw na kenghuaje maüshüjome, naĝi yo nüna üchea na ichi ge jikuñe dzü.
2a141c00d5	“He dadrüwwa, Musa i ñibó ana ĝidawa, ‘Se djuchi damje üyalyo a ichi ufum ye saw-sam malaluye dzütrükralyemeje se üñuw ye se mim üyañedra i gzü datchowe, seyo üyalyo íbó agü mulo sakülyewe.’
2a141d0059	Sünda ye alyoñuw mro duw, üyalyo nugowfow ye agü je masakülyelubi ye dzütrükralye.
2a141e000f	Sefum yo ye je,
2a141f006e	Seyo seladzü kiĝiw ye je se mimdra í gzü daladabi. Se ana dadañe namro mamro agü masakülye dzümdzoaha.
2a1420001e	Se nafum se mim ye je dzüase.
2a14210069	Se a na üshükülyemeje se mim ye djufum lyijowa, hado chemeje i na mro mamro üdra gzü datsüwdabi.”
2a1422003a	Jisu i ná che, “He ñefo go shüdaw agü na gzü daibi,
2a14230079	Se dju nüna damje ana lyifikülyemeje, sé ñeto go dzüdaw nüna na üshükülyetchojo lyifime, namko ai gzü madafijo.
2a14240080	Se i dzü je madzüjo; hado cheme i sorgomuko vyedujo, seyo güdrakoŝksüw yo agü üshükülyemeje Tawgyew ichi je agü lyijo.
2a1425009c	Seŝo he ñu ye dzüdaw na je üshütchoi, Musa je shoñ ge süna folakülyeda, i Tawgyew í ‘Abraham üsa, seyo Isahak üsa, seyo Yakub üsa ana chelyew.
2a14260065	Tawgyew ye dzüw nachi mow séŝo üshü nachi Tawgyew: hado chemeje ubo yo vyew na üshütsü.’”
2a1427005d	Sese na se í dzühulye Shi-ñu zekew küña duma na che, “He dadrüwwa ba uw chejejeba.”
2a1428001f	Seyo bó na í ha madzülofibi.
