2a00000004	Luka
2a0f18007b	Daja če ăsta bijatu alu mjov irja mort, a akuma je viuv! Irja purdut, a akuma je găsăt!’ Š ančiput s s veseljaskă.
2a0f190091	D vrijamaja fičoru maj bătărn alukrizat ăn polje. Kănd sa tors dăn polje š avinjit aupruapje la kasă, auzăt k nontru kăntă š žuakă.
2a0f1a0040	Akimat la jel p unu d argat s ăntrjabje če s dogodjaštje aja.
2a0f1b0087	Argatu ja zăs: ‘C sa tors fratutov. Tatutov adat s tijem maj bun mjel s proslavjaskă če nuavă sa tors bijatu viuv š zdravăn.’
2a0f1c0087	Ali maj bătărn fičor sa nikăžăt š aodbit s untrje ăn kasă. Aša tatusov aišăt afar s s ruađje mult d jel s utră ăn kasă.
2a0f1d00ab	A fičoru ja zăs: ‘Jakă, jo atăta aj c služăsk š nikad na odbit s fak aja če maj zăs, ali mije nikad nu madat čak š krapă d gozba amikă ku ortači alji mjej.
2a0f1e008e	Ali kănd sa tors ăsta bijatu alu tov karje ku prostitutkilje arasipit imanja ata, a tu adat s taje maj bun mjel š apriridit gozba d jel!’
2a0f1f005f	Tatusov ja zăs: ‘Fičoru alu mjov, tu ješt stalno ku minje. Tot če am pripadnjaštje cije.
2a0f200083	Ali trjebje s proslavim š s nji radujim daja če ăsta fratutov irja mort, a akuma je viuv! Irja purdut, a akuma je găsăt!’”
2a100100c7	Isusu arubit alu učenikulor asta vorbă: “Afost unu om karje irja bugat š avut om karje upravlja ku bugucija aluj. Una zuvă njeko azăs alu bogatašuluj kum upravitelju rasipjaštje imanja aluj.
2a100200f3	Bogatašu akimat la jel p omula karje upravljaštje ku imanja aluj š ja zăs: ‘Kum aputut aja s mi fač? Nu poc više s upravlještj ku bugacija amja. Pripremjaštje papirulje ăn karje skrij tuată imanja amja š činje če dugujaštje.’
2a10030092	Upravitelju p aja azăs săngur aluj: ‘Gospodaru osă m lasă. Kum akuma osă priživjesk? Nu sănt capăn s surp, š m rušănje s prosăsk.’
2a1004007e	Štiuv če osă fak kănd gospodaru m lăsa, osă fak aša k lumja osă m primjaskă ăn kasă alor š s pobrinjaskă d minje.
2a1005007e	Atunča akimat unu kăti unu p dužnikurlje alu gospodaruluj. P prvi antribat: ‘Kăt ješt datorj alu gospodaru alu mjov?’
2a100600ea	Dužniku ja zăs: ‘Usută d bătojurj d ulje.’ Upravitelju ja zăs: ‘Jakă računu p karje skrije k ajzăs k osă platještj usută. Šăz š majdată skrije još unu račun. Prominjaštje iznosu karje duguještj p činzăč.’
2a10070129	Atunča upravitelju p altu antribat: ‘Kăt ješt tu datorj?’ Dužniku ja zăs: ‘Usută d košarje d gruv.’ Upravitelju ja zăs: ‘Jakă računu p karje skrije k ajzăs k osă platještj usută. Šăz š majdată skrije još unu račun. Prominjaštje iznosu karje duguještj p optzăč.’
2a10080160	Kănd gospodaru auzăt aja ča fukut nepošteni upravitelju, la pohvalit ča fost aša d snalažljiv. Istina je k lumja p pămăntusta jaštje mult snalažljivi pănd s pripremjaštje d životu alor ăn pămăntusta. Jej jaštje maj mult snalažjivi dăla lumje karje trijaštje ăn lumină pănd s pripremjaštje d životu alor p pămănt karje vinje.
2a100900dd	Aša punjec binje urjajke: Koristic bugacija alu pămăntusta s ažutăc alu alcilor š steknic ortačj ăn čerj. Atunča kănd osă fic morc š lăsăc bugacija alu pămăntusta, osă primjaskă p voj ăn vječna kasă.
2a100a00ad	Činje god je vjeran ăn mič stvarurj, osă fije vjeran š ăn maj marj stvarurj, a činje god je nepošten ăn mič stvarurj, osă fije nepošten š ăn maj marj stvarurj.
2a100b005a	Akă nu ištjec vjerni ăn bugacija alu pămăntusta, činje osă vu dja bugacije p čerj?
2a100c0086	Š akă vuavă nu puatje s povirjaskă aja če pripadnjaštje alu njeko altuluj, činje osă vu dja aja če vuavă osă pripadnjaskă?
2a100d00d2	Ničunu argat nu puatje s služaskă p doj gospodarurj. P unu osă mrzaskă, a p altu osă vrja, ili alu unu osă fije vjeran, a p altu osă prezirjaskă. Nu putjec s služăc š alu Dimizov š alu bugacije.”
2a100e004b	Farizeji, karje avrut banji, la tot asta apus urjajke š sa ljigat d Isusu.
2a100f00d6	Atunča Isusu lja zăs: “Voj la intja alu lumjej fičec k ištjec pravedni, ali Dimizov kunaštje inimilje alji vuaštrje. Aja če lumja smatrjaštje k je bun, aja Dimizov smatrjaštje k nu vridjaštje nimika.”
2a101000f3	“Pănla vrijamjaja kănd avinjit Ivan karje bătjază, Dimizov arătat planu aluj pisti Zakonu alu Mojsije š knjigilje karje prorokurlje askris. Da tunča noj rubim Bună vorbă d cara alu Dimizov š nagovorim tuată lumje s untrje ăn jel.
2a10110095	Tot čije skris ăn Zakon osă s ispunjaskă. Maj ušurje osă nistanjaskă čerju š pămăntu njego s nu s ispunjaskă š maj mikă slovă d Zakon.
2a101200a5	Na primjer: činje god s rastavjaštje d mujarje š s suară dăpă alta fače preljub, š činje god s suară dăpă mujarje karje irja rastavită fače preljub.”
2a10130080	Isusu arubit asta vorbă: “Afost unu bogataš karje s ănbrka ăn skumpje cualje, š tuată zuva amănkat maj bună mănkarje.
2a10140056	A pănglă uša aluj azukut săraku karje sa kimat Lazar, karje afost pljin d čirurj.
2a101500a6	Lazar afost atăta flămănd k avrut s mălănčje čak š puškăji karje kădja dăpă astal alu bogatašuluj. Još maj rov, vinja kănji š linđja čirurlje aluj.
2a1016007f	Una zuvă amurit săraku š anđeli la dus pănla lok d čast pănglă Abraham. Maj ănklo amurit š bogatašu š la ăngrupat.
2a1017007c	Š bogatašu apljikat ănklo undje loku d kaznit. Pănd s muča, sa ujtat ăn sus, š avizut d dăpartje p Lazar ku Abraham.
2a101800c3	Bogatašu astrigat: ‘Tato Abrahame, smilujaštje mitje š trimjatje p Lazar s umučaskă vrhu alu đajštiluj ăn apă š s vije aiča s m ričaskă ljimba daja če mult patjesk ăn fokusta!’
2a101900a7	A Abraham ja zăs: ‘Bijatu alu mjov, dătje d gănd k tu ajdobidit bunje stvarurj pănd atrijit p pămănt, a Lazar rov. Akuma jel aiča utješăt, a tu t mučeštj.
2a101a00c4	Osim d aja, ăntră noj jaštje marje provalije. Ălja karje avrja da iča s trjakă la voj nu puatje s fakă aja, a nič d partja avuastră karje avrja s vije la noj nu puatje s trjakă aiča.’
2a101b00c9	Bogatašu ja zăs p aja: ‘Tato Abrahame, am činč frac. Mărog d tinje, trimjatălăj atunča p Lazar ăn kasa alu tatimjov s lji opominjaskă s nu vije jej ăn lokusta undje trpjesk marje mukă.’
2a101d00d2	Ali azăs Abraham alu bogatašuluj: ‘Nu vrjauv. Fracă alji tej arje p zakonu alu Mojsije š knjigilje karje prorokurlje d mult askris s lji opominjaskă. Trjebje alor s krjadă š s okrinjaskă dăla rov!’
2a101e0074	A bogatašu ja zăs: ‘Nu vrja, tato Abrahame! Ali akă lji vinja njeko dăla morc, osă okrinjaštje dăla rov.’
2a101f0096	Ali Abraham azăs alu bogatašuluj: ‘Akă nu krjadje alu Mojsije š alu prorokurj, nusă s uvirjaskă čak š akă njeko s skuală dăla morc.’”
2a110100b9	Atunča Isusu azăs alu učenikurlje aluj: “Lumja sigurno osă fakă stvarurj d karje p alcă navadjaštje p grešală. Ali grjev alu toc karje natirjaštje p njeko altu s grešaskă.
2a1102008a	Alu omula arfi majbinje njeko s la runče ăn apă ku marje buluvan pănglă găt, njego s navadjaskă p grešală p una dăla maj mik om.
2a1103009e	Pa păzăcăvă če fičec. Akă grešaštje još unu dăla učeniku alu mjov, zi k aja ča fukut k nuje binje š jartăj akă s okrinja dăla grešală aluj.
2a11040095	Čak š akă d šaptje vorj p zuvă grešaštje păntruv tinje š šaptje vorj s ăntuarčje š priznajaštje aja ča fukut k nuje binje, jartăj!”
2a11050052	Atunča apostoli azăs alu Domnuluj Isusuluj: “Ažutănje s kridjem maj mult!”
2a110600d8	A Domnu Isusu lja zăs: “Akă avjec vjeră atăta pucăn kašă sămănca alu goruščică, aputja s zăčec alu dudusta: ‘Skuatitje ku korijenu d pămănt š posadjaštitje ăn apă’, š apunja urjajke la voj.
2a110700c8	Zăčem k njeko dăla voj arje argat karje lukrjază ăn polje ili s brinjaštje d voj. Kănd argatu s ăntuarčje d polje, dali gospodaru iziča: ‘Vină akuma, šăz š mălănkă’? Nu ji zăče!
2a110800b9	Umjesto aja, osă zăkă gospodaru aša: ‘Priredjaštjem vičera! Dăzbrakitje š poslužaštje p minje ku mănkarja š ku bjarja! A kănd jo završa, poc tu s mălănč š s bjaj.’
2a1109006c	Dali gospodaru dugujaštje alu argatuluj s ji zahvaljaskă daja ča fukut aja če irja azapovjedit aluj? Nu!
2a110a00a7	Aša š voj, kănd fičec aja tot če vuavă Dimizov azapovjedit, zăčec: ‘Noj ištjem samo argac š nu zaslužăm pohvalje k samo fičem dužnost alu nostru.’”
2a110b0076	Pănd Isusu još uvjek pljika kătri Jeruzalem š putuja pănglă granică alu regije Samarije š alu regije Galileje,
2a110c0086	avinjit pănla njeki sat. Pănd untra ăn sat, la vizut zjače lumje karje avja gubă, zarazna buală p pjalje. Jej astat majdăpartje
2a110d005a	š ančiput s striđje dăn tot glasu: “Isusulje, gospodarulje, smilujaštitje p noj!”
2a110e0099	Kănd Isusu lja vizut, lja zăs: “Fuđic š pokazăcăvă la popje s puatje jej s vu pregledjaskă!” Pănd apljikat kătri popje, sa likujit d gubă.
2a110f004e	Kănd unu d jej avizut k je likujit, sa tors š aslavit p Dimizov p tot glasu.
2a11100061	Akăzut la intja alu Isusuluj ku fălči kătri pămănt š ja zahvaljit. Afost omula d Samarija.
2a11110075	P aja Isusu antribat p ălja karje afost ku jel: “Dali Dimizov na likujit p zjače lumje? Undje ălja alanc nuavă?
2a11120064	Kum puatje s fije k omusta karje nuje Židov jedini karje sa tors mije š azahvaljit alu Dimizov?”
2a11130056	A alu omula atunča Isusu azăs: “Skual š fuđ. Tu taj likujit daja čaj krizut.”
2a111400b0	Ăn una zuvă farizeji antribat p Isusu: “Kănd vinje cara alu Dimizov?” Isusu lja zăs: “Omu nu puatje s predvidjaskă kănd vinja cara ăn znakurj karje promatrjaštje.
2a11150084	Lumja nusă puată s zăkă: ‘Jakălăj aiča je!’, ili: ‘Jatălăj ănklo je!’ Jakă cara alu Dimizov akuma ăntră voj.”
2a11160098	Atunča alu učenikurlje aluj azăs: “Vinje vrijamja kănd s fic žaljnič s vidjec zuva kănd jo, Bijatu alu Omuluj, s m pojavjesk, ali nusă putjec.
2a11170077	A lumja s vu zăkă: ‘Jatălăj ănklo je’, š: ‘Jakălăj aiča je!’, ali nu dăc fuga dăpă jej s m kătăc.
2a11180071	K kum š toc vjadje munja kănd s pojavjaštje aša s fije ăn zuvaja kănd jo, Bijatu alu Omuluj, s m pojavjesk.
2a11190059	Ali majdată trjebje mult s trpjesk š lumja ăn asta vrijamje trjebje s m odbacaskă.”
2a111a008e	Š isto aša, kum afost ăn zuvilje kănd Noa afost viuv š aša osă fije ăn zuvilje majdată kănd jo, Bijatu alu Omuluj, osă m pojavjesk:
2a111b00c8	Kašă uvjek nastavja s mălănče š s bja, s s ănsuarje š s miritje, tot pănla zuvă kănd Noa auntrat ăn marje brod. A atunča avinjit potopu š p toc lja uništit karje na fost ăn marje brod.
2a111c00bb	Š isto aša kum afost ăn zuvilje kănd Lot afost viuv: lumja ăn asta regija kašă uvjek nastavja s mălănče š s bja, s kumprje š s vindă, s obradjaskă pămăntu š s gradjaskă.
2a111d00b7	Ali ăn zuvaja kănd Lot aišăt dăn trg Sodoma ăn karje atrijit, atunča dăn čerj foku ku buluvanji karje ardje akăzut ka pluaja p jej š aumurăt p tuată lumja ăn aja regija.
2a111e004e	Isto aša osă fije š ăn zuvă kănd osă m pojavjesk jo, Bijatu alu Omuluj.
2a111f00cd	Činje god ăn zuvaja p krovu alu kasăj, a stvarulje alor je ăn nontru, s nu s dja ăn zos ăn kasă la stvarurj aluj! Činje god s găsaštje ăn pijană, s nu s ăntuarkă ăndrăt s ja stvarulje aluj!
2a11200061	Dăcăvă d gănd če sa dogodit kănd mujarja alu Lot sa ujtat ăndrăt ăn Sodoma š apoginjit!
2a1121007e	Činje god pokušaštje s păzaskă životu aluj, osă l pjargă, a činje god spreman s lasă životu aluj, osă l păzaskă.
2a1122007d	Istina je, ăn nuaptaja kănd osă m pojavjesk, doj lumje karje s skulkă ăn isti pat, p unu osă ja, a p altu osă l lasă.
2a1123005a	Dăla duavă mujerj karje zajedno ăn mlin mačină, p una osă ja, a p alta osă l lasă.
2a11250099	Učenikurlje aluj l ăntrjabă: “Domnulje, undje asta osă fije?” Isusu lji zăče: “Undje zače lumja muartă, ănklo s sakupjaštje lešinari.”
2a12010076	Isusu rubja alu učenikurlje aluj asta vorbă s lji ănvacă kum trjebje uvjek s s ruagă š nikad s nu odustanjaskă:
2a12020059	“Irja ăn njeki trg unu sudac. Nič k irja aluj frikă d Dimizov nič ka marit d lumje.
2a1203007e	A ăn trgula irja š njeka udovică karje stalno vinja la jel š s ruga d jel: ‘Adăm pravdă păntruv dušmanu alu mjov!’
2a1204006b	Sudacu d mult na marit d aja, ali napokon agăndit: ‘Š akă numi frikă d Dimizov š nu marjesk d lumje,
2a1205006a	osă dauv pravdă alu asta udovică daja če m stalno zmitjaštje, s nu vije stalno s m dosadjaskă!’”
2a12060065	Zăče Domnu Isusu: “Ăsta sudac irja nepravedan, ali obratic pažnja p aja če jel ipak aodlučit!
2a12070091	Dali nusă dja Dimizov pravdă alu lumja aluj karje akuljes š karje zuva š nuaptja plănđe la jel? Dali Dimizov osă odgodjaskă s lja žută?
2a120800a4	Istina je, ănpripă Dimizov osă lji dja pravdă. Ali kănd jo, Bijatu alu Omuluj, mătork p pămănt, dal osă găsăsk p lumje karje aša krjadje ăn Dimizov?”
2a12090069	Isusu rubja asta vorbă alu lumjej karje s uzdja ăn jej k je pravedni, š găndja k je maj bunj d alcă:
2a120a0081	“Doj lumje avinjit ăn Hram s s ruađje. Unu afost farizej karje lumja l poštuja, a altu om irja carinik karje lumja l mrăza.
2a120b00b4	Farizeju astat š sa rugat d jel: ‘Dimizovulje, fala cije če nu sănt kašă alcă lumje: lopovj, ăštja karje nuje pravedni kătri lumje, preljubnikurj ili kašă carinikusta.
2a120c004d	Dadavorj ăn duminikă pustjesk š d tot če stiknjesk zdauv cije unu tal.’
2a120d00a6	A cariniku astat maj d partje š nu sa osudit s s ujtje ăn čerj. Jel tuguja š s bătja ăn tjept š rubja: ‘Dimizovulje, smilujaštje mije karje sănt om rov!’
2a120e0117	Istina je, Dimizov afost zadovoljan ku rugala alu poreznikuluj š da tunča Dimizov la smatrit k je bun om. Ali p farizeju, Dimizov la smatrit k nuje bun om. K činje p jel săngur adrikă, Dimizov osă l ponizaskă, a činje p jel săngur ponizaštje, Dimizov osă l adrikă.”
2a120f00a5	Jej duča alu Isusuluj š maj mič kupi s puje măna p jej š sa rugat s lji blagoslovjaskă Dimizov. Kănd učenikurlje aja opazăt, jej lja zabranit s adukă kupi.
2a121000a0	Ali Isusu avrut s vije kupi š zăče: “Lăsăc kupi s vije la minje š nu lji putiric k cara alu Dimizovuluj pripadnjaštje alu ălja karje kašă kupištja!
2a12110095	Istina je zăk vuavă, akă njeko vrja s primjaskă cara alu Dimizovuluj jel mora s postanjaskă kašă kupilu. Inače nikad nusă untrje ăn jel!”
2a12120076	Njeki poglavar ăntrijabă p Isusu: “Učiteljulje alu bun, če mora s fakă s primjesk vječni život ku Dimizov?”
2a12130047	Isusu l ăntrijabă: “Dăče m kjem k sănt bun? Bun je samo Dimizov.
2a121400a4	Zakonu alu Mojsije šti: ‘Nu fiča preljub’, ‘Nu umura’, ‘Nu fura’, ‘Nu optužuja ku minčunurlje’, š ‘Poštujaštje p tatutov š p mumuta!’”
2a12150059	Omu azăs: “Poštujesk tuatje aštja zapovjedi alu Mojsije još kănd irjam tănăr.”
2a121600bd	Isusu zăče alu omuluj: “Još nješto c faljaštje. Fuđ š vindje tot če aj, a banji podiljaštje alu lumje karje sărač š osă aj blago p čerj. A atunča vină š pratjaštimă!”
2a12170050	Ăla om irja mult bogat š mult sa žalostit kănd auzăt aja če ja zăs Isusu.
2a12180072	Kănd Isusu la vizut kăt je žalostit, jel azăs: “Kum je grjev alu bogatašilor s untră ăn cara alu Dimizov!
2a12190078	Maj ušurje arfi alu devăj s s provučaskă p rupă alu akuluj njego alu bogatašuluj s untră ăn cara alu Dimizov!”
2a121a004c	Ălja karje aja auzăt antribat: “Pa činje atunča puatje s spasaskă?”
2a121b0046	Isusu lja zăs: “Aja če lumje nu puatje s fakă, Dimizov puatje.”
2a121c0043	Petar zăče: “Jakă, noj tot alu nostru alăsat š t sljedim.”
2a121d0099	A Isusu lja zăs: “Istina je zăk vuavă, tot ăla karje alăsat kasa aluj, ili p mujarja, ili p fracă, ili p roditelji, ili p kupi d cara alu Dimizov
2a121e0087	već akuma p ăsta pămănt osă primjaskă maj mult njego ča lăsat, a p ăla pămănt karje vinje osă primjaskă vječni život.”
2a121f00c2	Isusu astrăns p duavăsprjače apostolurj š lja zăs: “Jakă untrăm ăn trg Jeruzalem. Ănklo osă s ispunjaskă tot če prorokurlje askris ăn Svăntă pismă d minje, d Bijatu alu Omuluj.
2a12200084	Osă m predajaskă alu lumjej karje narje frikă d Dimizov, osă sprdujaskă d minje, osă m zlostavljaskă š osă škupje p minje.
2a12210062	Š jej osă m bată ku biču š osă m umuară, ali d trje zălje jo osă m skuală dăla morc.”
2a122200bf	Ali učenikurlje na štijut d čaja Isusu rubjaštje. Na aputut s razumjaskă k aštja stvarurj osă ispunjaskă vorbilje alu prorokuluj. Daja jej na putut s shvatjaskă če Isusu alor azăs.
2a12230064	Kănd Isusu avinjit la uprapje d trg Jerihon, pănglă drum šadje njeki om karje nu vidja š prusa.
2a1224004c	Kănd vorbu auzăt p mulc lumje karje vinja kătri jel, ăntriba činje aja.
2a12250032	Jej ja zăs: “Jakă vinje Isusu dăn Nazaret.”
2a1226004a	Jel p aja astrigat: “Isusulje, Bijatu alu David, smilujaštitje mije!”
2a1227007d	Lumja karje afost la intje ja zăs s takă, ali jel samo još maj tarje strigă: “Bijatu alu David, smilujaštitje mije!”
2a12280078	Kănd Isusu auzăt, astat š zapovjedit alu lumjej s dukă omu la jel. Kănd vorbu avinjit maj uprapje, Isusu la tribat:
2a12290060	“Če vrjaj s fak d tinje?” Omu karje je vorb ja zăs: “Vrjauv s m torč vidu, Domnulje!”
2a122a003b	A Isusu ja zăs: “Vjez! Tu ta likujit daja ča krizut.”
2a122b0094	Omu karje nu vidja dăturdată avizut š apljikat p drum dăpă Isusu š slavja p Dimizov. Š tot narodu karje avizut aja zahvaljit alu Dimizovuluj.
2a13010036	Isusu auntrat ăn Jerihon. Pănd jel atrikut p trgula,
2a1302006a	afost ănklo unu om karje sa kimat Zakej. Jel irja glavni porezniku ăn aja regija d Rim š mult bogat om.
2a13030063	Apokušăt s vjadă p Isusu činje je jel, ali afost mik š nu putja s l vjadă pisti multă lumje.
2a13040070	Jel daja adat fuga la intje s s urče p smokvă pănglă karje atribja Isusu s trjače s puată p ja s l vjadă.
2a13050096	Kănd Isusu ažuns pănla smokvă, sa ujtat ăn sus š ja zăs aluj: “Zakeju, majdată dătje ăn zos! Astăz mora s viuv la tinje ăn gostjamje.”
2a1306004e	Zakej majdată sa dat ăn zos š la primit p Isusu ăn gostjamje, tot bukurat.
2a1307006f	Ali tuată lumja karje avizut aja ančiput s čakaljaskă: “Nu trjebje s pljače ăn gostjamje la omu rov!”
2a130800cb	A maj ănklo Zakej saskulat š zăče alu Domnuluj Isusuluj: “Jakă pola d imanja amja dau alu lumjej karje je sărakă, a p tot ăla p karje la šălat s ji tork d patru vorj kăta amlat dăla jel.”
2a13090065	Isusu azăs p aja: “Astăz ăn kasasta avinjit spasjala k š omusta je prava sămănca alu Abraham!
2a130a0051	Jo, Bijatu alu Omuluj, amvinjit s kat š s spasăsk p lumja karje je purdută.”
2a130b009f	Pănd lumje apus urjajke la Isusu, daja če irja la upruapje d Jeruzalem š jej agăndit k s cara alu Dimizov akuma s pojavjaštje, Isusu lja spus asta vorbă:
2a130c00d9	“Njeki om dăn familjije bună sa sprimit s putujaskă p dăpartje pămănt. Jel atribut s pljače ănklo s dobidjaskă vlastu dăla caru marje. Atunča s ăntuarče ăn pămăntu aluj s puată s vladjaskă ka caru.
2a130d008f	Majdată njego ča pljikat akimat p zjače argac aluj, adat alu tot usută kovanic d arđint š lja zăs: ‘Trgujic pănă god jo nu vinja.’
2a130e0082	Ali lumja d pămăntula aluj l mrza š atrimjes la caru alu marje p poslanikurlje s zăkă: ‘Nu vrjem jel s carujaskă p noj.’
2a130f00a0	Ali jel adobidit vlastu s fije car. Š kănd sa tors akasă, azapovidit s kjamje p argacă alu karje jel adat banji. Avrut s štije kăt tot ăla zaradit d jel.
2a1310007d	Prvi argat avinjit š zăče: ‘Gospodarulje amkoristit banjišta karje maj dat š afukut zaradă d zjače vorj maj mult.’
2a13110075	Zăče caru: ‘Bun lukru! Bun ješt argat. Daja ča fost vjeran ăn maj mikă, c dau s vladješt p zjače trgurj.’
2a13120083	Altu argat avinjit š zăče: ‘Gospodarulje, amkoristit banjišta karje maj dat š afukut zaradă d još činč vorj maj mult.’
2a13130040	Š p aja caru zăče: ‘Tu osă vladjaštje p činč trgurj.’
2a1314007b	Ali aldă trje argat avinjit frzdă zaradă š ji zăče: ‘Gospodarulje, jakăc arđintu. Lam cănut skuns ăn maramică.
2a131500a5	Ma fost frikă d tinje daja če ješt strog om. Jaj tuată zaradă dăla ăla če alcă uložăt d tinje š căj tuată bugacija dăla jej karje lukrizat d tinje.’
2a131600da	Caru ja zăs: ‘Argatulje alu rov! C sudjesk p aja ča zăs tu. Tu zăč k sănt strog. Tu zăč jo jav tuată zarada dăla ăla če alcă auložăt d minje š jo căv tuată bugacija dăla jej karje lukrizat d minje!
2a1317004e	Dăče atunča na pus banji alji mje p bankă? Aša barem adobidja kamatje.’
2a131800a2	Atunča caru zăče alu lumje karje afost aiča upruapje: ‘Lăcăj dăla jel usută kovanic d arđint š dăcăj alu ăla karje zaradit zjače vorj maj mult!’
2a13190043	Jej azăs: ‘Ali, gospodarulje, jel arje mij kovanic d arđint!’
2a131a00c1	Caru azăs, ‘Istina je tot ăla karje koristjaštje binilje aja ča dobidit, osă dobidjaskă još maj mult, a toc karje nu koristjaštje binilje aja ča dobidit, osă s s ja š aja če arje.
2a131b0073	Ali ălja dušmani alji mjej, karje na vurut s lji fiuv caru, dučecălje aiča š lji umurăc la intja amja.’”
2a131c004e	Dăpă aja če Isusu azăs, nastavit s pljače la intja alor kătri Jeruzalem.
2a131d0077	Kănd avinjit la upruapje d saturj Betfaga š Betanija maj upruapje p djal Maslina, atrimjes la intje p doj učenikurj.
2a131e00b9	Lja zăs: “Fuđic ăn satula la intja avuastră. Š čim untrăc, osă vidjec p magaracu alu tănăr karje je ljigat karje nimilja nu la jahit. Dizljigăcălăj š dučecălăj aiča.
2a131f007a	Akă ăntrijabă njeko p voj: ‘Dăče dizljigăc p magaracu alu tănăr?’ Zăčec samo: ‘Trjebje alu Domnuluj.’”
2a13200032	Jej apljikat š angăsăt toto kum lja zăs Isusu.
2a1321006b	Pănd jej adizljigat, lumja alu činje magaracu lja tribat: “Dăče dizljigăc p magaracu alu tănăr?”
2a1322002c	Jej lja zăs: “Alu Domnuluj ăntrjabje.”
2a13230071	Jej adus p magaracu alu tănăr la Isusu š prebacăt pisti jel ogrtači alor š apus p Isusu p magarac s šagă.
2a1324006d	Pănd Isusu pljika mulc lumje raširit alor ogrtačurlje p drum la intja alu Isusuluj s ji pokazaskă častu.
2a132500ed	Kănd Isusu sa približăt undje drumu s slubadje dăpă djal Maslina, učenikurj š mulcă lumje karje kridja ăn Isusu ančiput p tot glasu s s radujaskă š s slavjaskă p Dimizov d tuată čuda karje avizut če Isusu majdată afukut.
2a1326008a	Jej rubja: “Blagoslovit p caru p karje Domnu atrimjes! Hvaljic p Dimizov karje dă miru! Slava alu Dimizov karje vladjaštje p čerj!”
2a13270071	Ali njeki farizeji karje irja ănklo azăs: “Učiteljulje, zapovidjaštje alu učenikurlje alji tej s takă!”
2a1328005f	Isusu zăče: “Akă jej osă takă, istina je, š buluvanji p tot glasu osă s radujaskă!”
2a13290060	Kănd Isusu avinjit la upruapje la Jeruzalem š avizut trgu, plănđja dăpă lumjaja ăn trgula
2a132a005f	š azăs: “Kănd barem samo s štijec če vuavă osă adukă miru! Ali akuma je vuavă skuns.
2a132b00b3	K vinje vrijamja kănd dušmani alji voštri s gradjaskă kulje pănglă zidu alu trguluj s vu napadjaskă d tuatje părcă, vuastja alor osă vu okuljaskă š nu putjec s fuđic.
2a132c00d5	Nusă s lasă ăn trgu alu vostru nič unu buluvan p buluvan. Jej osă uništjaskă tot trgu alu vostru š tot čije ăn jel voj daja če na prepoznajit asta vrijamje kănd Dimizov p voj avinjit s vu spasaskă.”
2a132d0074	Kănd auntrat ăn dvorištja alu Hramuluj, Isusu ančiput dăn jel s putirjaskă p tuată lumja karje ănklo vindje.
2a132e0091	Isusu lja zăs: “Skris je ăn Svăntă pismă: ‘Alu mjov Hramu s fije loku d rugală’, a voj pretvorit ăn lok undje s strănđe lopovi!”
2a132f00cd	Dăpă aja Isusu tuată zuva ănvăca ăn dvorištja alu Hramuluj. Glavni popurlje š učitelji d zakonu alu Mojsije š alcă vođe alu židovilor s ujta kum s l apuče p Isusu š s l osudjaskă p muartje.
2a1330005f	Ali jej nu ja putut nimika s ji fakă daja če tot narodu upija tuată vorba karje Isusu rubja.
2a140100c0	Ăn una zuvă kănd Isusu ănvăca ăn dvorištja alu Hramuluj š rubja alu lumjej Bună vorbă d Dimizov avinjit upruapje la jel glavni popurlje š učitelji d zakonu alu Mojsije š vođilje.
2a14020066	Š jej la antribat: “Zi nuavă, dundjec pravo s fač aštja stvarurj? Činje ca dat vlast d asta?”
2a14030042	A Isusu lja zăs alor: “Š jo osă ăntrijeb p voj. Zăčec mije
2a14040066	činje adat vlast alu Ivan karje bătjază s rubjaskă š s fakă aja ča fukut, Dimizov ili lumja?”
2a14050098	Jej raspravlja ăntră jej če s zăkă alu Isusuluj. Jej azăs: “Akă zăčem: ‘Dimizov’, osă nji ăntrjabă: ‘Dăče atunča nu ja krizut?’
2a1406007d	A akă zăčem: ‘Lumja’, tuată lumja osă arunče buluvanji š osă nji muară daja če je uvjeric k je Ivan proroku.”
2a1407004b	Atunča jej zăče alu Isusuluj k jej nu štije činje adat vlast alu Ivan.
2a14080078	A Isusu lja zăs: “Kum voj mije nu zăčec činje alu Ivan adat vlast, š jo nu zăk vuavă činje mije adat vlast!”
2a140900b6	Atunča Isusu lji spunje asta vorbă alu lumjej: “Njeki om asadit vinograd š adat ăn zajam alu omuluj karje lukrjază ku vinogradu. Atunča omula apljikat š na vinjit mult lunj.
2a140a00dc	Kănd avinjit vrijamja d strugurj s lja dună, atrimjes gazda alu vinograduluj p argatu aluj s ja talu aluj d berbă. Ali lumja karje lukrjază ăn vinograd je la butut p argatu š la trimjes ăndrăt ku mănilje gualje.
2a140b0070	Atrimjes omu p altu argat, ali š p jel la butut š la dat d rušunje š la trimjes ăndrăt ku mănilje gualje.
2a140c0057	Gazda alu vinograduluj atrimjes aldă trje argat, ali jej p jel la ranit š la putirit.
2a140d008b	Atunča gazda alu vinograduluj zăče: ‘Če s fakă? Osă trimjet p bijatu mjov karje jo vrjauv. Vjerovatno p jel osă l poštujaskă.’
2a140e009a	Ali kănd lumja dăn vinograd avizut p bijatu, sa dogovorit š azăs: ‘Ăsta osă nasljedjaskă imanja. L umurăm š atunča imanja osă fije nostru!’
