0100000008	Gênesis
010a13008a	A fronteira dos cananeus era de Sidon - como você vai de Gerar para Gaza- como você vai de Sodoma, Gomorra, Admah, e Zeboiim para Lasha.
010a140072	Estes são os filhos de Ham, depois de suas famílias, de acordo com seus idiomas, em suas terras e suas nações.
010a150069	As crianças também nasceram de Shem (o irmão mais velho de Japheth), o pai de todos os filhos de Eber.
010a16003f	Os filhos de Shem foram: Elam, Asshur, Arpachshad, Lud, e Aram.
010a170058	Os filhos de Aram eram: Elão, Asshur, Arpachshad, Lud, e Aram: Uz, Hul, Gether, e Mash.
010a180044	Arpachshad tornou-se o pai de Selá. Shelah se tornou o pai de Eber.
010a190083	Para Eber nasceram dois filhos. O nome de um era Peleg, pois em seus dias a terra estava dividida. O nome de seu irmão era Joktan.
010a1a003f	Joktan tornou-se o pai de Almodad, Sheleph, Hazarmaveth, Jerah,
010a1b0016	Hadoram, Uzal, Diklah,
010a1c0015	Obal, Abimael, Sheba,
010a1d003c	Ophir, Havilah, e Jobab. Todos estes foram filhos de Joktan.
010a1e005e	Sua morada se estendia desde Mesha, enquanto se vai em direção a Sefar, a montanha do leste.
010a1f0061	Estes são os filhos de Shem, por suas famílias, de acordo com suas línguas, terras e nações.
010a200098	Estas são as famílias dos filhos de Noé, por suas gerações, de acordo com suas nações. As nações se dividiram destas na terra após o dilúvio.
010b010034	A Terra inteira era de uma língua e de um discurso.
010b020056	Ao viajarem para o leste, encontraram uma planície na terra de Shinar, e ali viveram.
010b030098	Disseram um ao outro: “Venham, vamos fazer tijolos, e queimá-los completamente”. Eles tinham tijolos para pedra, e usavam alcatrão para argamassa.
010b0400da	Eles disseram: “Venham, vamos construir uma cidade, e uma torre cujo topo alcança o céu, e vamos fazer um nome para nós mesmos, para que não fiquemos espalhados no exterior sobre a superfície de toda a terra”.
010b050051	Yahweh desceu para ver a cidade e a torre, que os filhos dos homens construíram.
010b0600af	Yahweh disse: “Eis que eles são um só povo, e todos eles têm uma só língua, e é isso que eles começam a fazer. Agora nada lhes será negado, o que pretendem fazer”.
010b07006a	Venha, vamos descer, e aí confundir a língua deles, para que não entendam o discurso uns dos outros”.
010b080077	Então Yahweh os espalhou dali para o exterior sobre a superfície de toda a terra. Eles pararam de construir a cidade.
010b0900a7	Portanto, seu nome foi chamado Babel, porque ali Javé confundiu a linguagem de toda a terra. De lá, Javé os espalhou para o exterior na superfície de toda a terra.
010b0a0080	Esta é a história das gerações de Shem: Shem tinha cem anos quando se tornou o pai de Arpachshad dois anos após a enchente.
010b0b006e	Shem viveu quinhentos anos depois de se tornar o pai de Arpachshad, e se tornou o pai de mais filhos e filhas.
010b0c0040	Arpachshad viveu trinta e cinco anos e tornou-se o pai de Selá.
010b0d0079	Arpachshad viveu quatrocentos e três anos depois de se tornar o pai de Selá, e se tornou o pai de mais filhos e filhas.
010b0e0034	Shelah viveu trinta anos, e tornou-se o pai de Eber.
010b0f0074	Shelah viveu quatrocentos e três anos depois de se tornar o pai de Eber, e se tornou o pai de mais filhos e filhas.
010b10003c	Eber viveu trinta e quatro anos, e tornou-se o pai de Peleg.
010b110074	Eber viveu quatrocentos e trinta anos depois de se tornar o pai de Peleg, e se tornou o pai de mais filhos e filhas.
010b120032	Peleg viveu trinta anos, e tornou-se o pai de Reu.
010b13006d	Peleg viveu duzentos e nove anos depois de se tornar o pai de Reu, e se tornou o pai de mais filhos e filhas.
010b140039	Reu viveu trinta e dois anos, e tornou-se o pai de Serug.
010b15006d	Reu viveu duzentos e sete anos depois de se tornar o pai de Serug, e se tornou o pai de mais filhos e filhas.
010b160034	Serug viveu trinta anos, e tornou-se o pai de Nahor.
010b170068	Serug viveu duzentos anos depois de se tornar o pai de Nahor, e se tornou o pai de mais filhos e filhas.
010b18003a	Nahor viveu vinte e nove anos, e tornou-se o pai de Terah.
010b190070	Nahor viveu cento e dezenove anos depois de se tornar o pai de Terah, e se tornou o pai de mais filhos e filhas.
010b1a0043	Terah viveu setenta anos e tornou-se o pai de Abram, Nahor e Haran.
010b1b007e	Now esta é a história das gerações de Terah. Terah tornou-se o pai de Abram, Nahor, e Haran. Haran se tornou o pai de Lot.
010b1c0062	Haran morreu na terra de seu nascimento, em Ur dos Caldeus, enquanto seu pai Terah ainda era vivo.
010b1d009d	Abram e Nahor casaram esposas. O nome da esposa de Abram era Sarai, e o nome da esposa de Nahor era Milcah, a filha de Haran, que também era o pai de Iscah.
010b1e002a	Sarai era estéril. Ela não tinha filhos.
010b1f00dc	Terah levou Abram seu filho, Lot o filho de Haran, o filho de seu filho, e Sarai sua nora, a esposa de Abram, seu filho. Eles foram de Ur dos Caldeus, para ir para a terra de Canaã. Eles vieram para Haran e viveram lá.
010b200044	Os dias de Terah foram duzentos e cinco anos. Terah morreu em Haran.
010c01007f	Now Yahweh disse a Abram: “Deixe seu país, e seus parentes, e a casa de seu pai, e vá para a terra que eu lhe mostrarei”.
010c020080	Vou fazer de vocês uma grande nação. Eu o abençoarei e farei de seu nome uma grande nação”. Vocês serão uma bênção.
010c03009f	Abençoarei aqueles que te abençoarem e amaldiçoarei aquele que te tratar com desprezo. Todas as famílias da terra serão abençoadas através de vocês”.
010c040088	Então Abram foi, como Yahweh lhe havia dito. Muita coisa foi com ele. Abram tinha setenta e cinco anos de idade quando partiu de Haran.
010c0500e9	Abram levou para a terra de Canaã Sarai sua esposa, o filho de Lot seu irmão, todos os seus bens que haviam reunido, e as pessoas que haviam adquirido em Harã, e eles foram para a terra de Canaã. Eles entraram na terra de Canaã.
010c060078	Abram passou pela terra até o lugar de Shechem, até o carvalho de Moreh. Naquela época, os cananeus estavam na terra.
010c070089	Yahweh apareceu a Abram e disse: “Darei esta terra aos seus descendentes”. Ele construiu ali um altar para Yahweh, que lhe aparecera.
010c0800b2	Ele partiu dali para ir para a montanha ao leste de Betel e armou sua tenda, tendo Betel ao oeste, e Ai ao leste. Lá ele construiu um altar para Iavé e invocou o nome de Iavé.
010c09002e	Abram viajou, continuando em direção ao Sul.
010c0a0071	Havia uma fome na terra. Abram foi para o Egito para viver como estrangeiro lá, pois a fome era severa na terra.
010c0b0083	Quando chegou perto de entrar no Egito, disse a Sarai sua esposa: “Veja agora, eu sei que você é uma bela mulher para se olhar.
010c0c007b	Acontecerá que quando os egípcios o virem, dirão: “Esta é sua esposa”. Eles vão me matar, mas vão te salvar vivo.
010c0d007c	Por favor, diga que você é minha irmã, que pode estar bem comigo por você, e que minha alma pode viver por sua causa”.
010c0e004f	Quando Abram chegou ao Egito, os egípcios viram que a mulher era muito bonita.
010c0f0065	Os príncipes do faraó a viram e a elogiaram ao faraó; e a mulher foi levada para a casa do faraó.
010c100081	Ele lidou bem com Abrão por causa dela. Ele tinha ovelhas, gado, burros machos, servos machos, servas, burros fêmeas e camelos.
010c11005c	Yahweh afligiu o faraó e sua casa com grandes pragas por causa de Sarai, a esposa de Abram.
010c120079	O Faraó chamou Abram e disse: “O que é isso que você fez comigo? Por que você não me disse que ela era sua esposa?
010c13009a	Por que você disse: “Ela é minha irmã”, para que eu a aceitasse como minha esposa? Agora, portanto, veja sua esposa, leve-a, e siga seu caminho”.
010c140065	O Faraó comandou homens a seu respeito, e eles o acompanharam com sua esposa e tudo o que ele tinha.
010d010058	Abram saiu do Egito - ele, sua esposa, tudo o que ele tinha, e Lot com ele - para o Sul.
010d020031	Abram era muito rico em gado, em prata e em ouro.
010d030071	Ele foi em suas viagens do Sul até Betel, até o lugar onde sua tenda havia estado no início, entre Betel e Ai,
010d04005e	até o lugar do altar, que ele havia feito lá no início. Lá Abram invocou o nome de Yahweh.
010d050042	Lot também, que foi com Abram, tinha rebanhos, rebanhos e tendas.
010d060083	A terra não podia suportá-los, para que pudessem viver juntos; pois seus bens eram tão grandes que não conseguiam viver juntos.
010d070093	Havia uma disputa entre os pastores do rebanho de Abram e os pastores do rebanho de Lot. Os cananeus e os perizitas viviam na terra naquela época.
010d080083	Abram disse a Lot: “Por favor, que não haja brigas entre você e eu, e entre seus pastores e meus pastores; pois somos parentes.
010d0900d2	A terra inteira não está diante de você? Por favor, separe-se de mim. Se você for para a mão esquerda, então eu irei para a direita. Ou se você for para a mão direita, então eu irei para a esquerda”.
010d0a00d8	Lot levantou os olhos, e viu toda a planície do Jordão, que estava bem regada em todos os lugares, antes de Javé destruir Sodoma e Gomorra, como o jardim de Javé, como a terra do Egito, enquanto você vai a Zoar.
010d0b0074	Então, Lot escolheu a planície do Jordão para si mesmo. Lot viajou para o leste, e eles se separaram um do outro.
010d0c0064	Abram viveu na terra de Canaã, e Lot viveu nas cidades da planície, e mudou sua tenda até Sodoma.
010d0d004e	Now os homens de Sodoma eram extremamente perversos e pecadores contra Yahweh.
010d0e009b	Yahweh disse a Abram, depois que Lot foi separado dele: “Agora, levante os olhos e olhe do lugar onde você está, para norte e sul e para leste e oeste,
010d0f0059	pois eu darei toda a terra que você vê para você e para sua descendência para sempre.
010d100082	farei sua prole como o pó da terra, para que se um homem puder contar o pó da terra, então sua prole também possa ser contada.
010d110058	Levanta-te, caminha pela terra em seu comprimento e em sua largura; pois eu te darei”.
010d12007f	Abram mudou sua tenda, e veio e viveu junto aos carvalhos de Mamre, que estão em Hebron, e construiu ali um altar para Yahweh.
010e01006e	Nos dias de Amraphel, rei de Shinar; Arioch, rei de Ellasar; Chedorlaomer, rei de Elam; e Tidal, rei de Goiim,
010e020097	fizeram guerra com Bera, rei de Sodoma; Birsha, rei de Gomorra; Shinab, rei de Admah; Shemeber, rei de Zeboiim; e o rei de Bela (também chamado Zoar).
010e030046	Todos estes unidos no vale de Siddim (também chamado de Mar Salgado).
010e04004c	Serviram Chedorlaomer por doze anos, e no décimo terceiro ano se rebelaram.
010e0500a5	No décimo quarto ano Chedorlaomer e os reis que estavam com ele vieram e atingiram o Rephaim em Ashteroth Karnaim, o Zuzim em Presunto, o Emim em Shaveh Kiriathaim,
010e060040	e os Horites em seu Monte Seir, a El Paran, que fica no deserto.
010e07009f	Eles voltaram, e vieram para En Mishpat (também chamada Kadesh), e atingiram todo o país dos amalequitas, e também os amoritas, que viviam em Hazazon Tamar.
010e0800aa	O rei de Sodoma, e o rei de Gomorra, o rei de Admah, o rei de Zeboiim, e o rei de Bela (também chamado Zoar) saíram; e ordenaram a batalha contra eles no vale de Siddim
010e09007f	contra Chedorlaomer, rei de Elam, rei de Goiim, Amraphel, rei de Shinar, e Arioch, rei de Ellasar; quatro reis contra os cinco.
010e0a00a0	Agora o vale de Siddim estava cheio de poços de alcatrão; e os reis de Sodoma e Gomorra fugiram, e alguns caíram ali. Os que ficaram fugiram para as colinas.
010e0b0055	Levaram todos os bens de Sodoma e Gomorra, e toda sua comida, e seguiram seu caminho.
010e0c0057	Levaram Ló, o filho do irmão de Abrão, que vivia em Sodoma, e seus bens, e partiram.
010e0d00b7	Um que tinha escapado veio e disse a Abram, o hebreu. Naquela época, ele vivia junto aos carvalhos de Mamre, o amorreu, irmão de Eshcol e irmão de Aner. Eles eram aliados de Abram.
010e0e009b	Quando Abram soube que seu parente tinha sido levado cativo, levou seus trezentos e dezoito homens treinados, nascidos em sua casa, e perseguidos até Dan.
010e0f0082	Ele se dividiu contra eles à noite, ele e seus servos, e os atingiu, e os perseguiu até Hobah, que está à esquerda de Damasco.
010e100087	Ele trouxe de volta todos os bens, e também trouxe de volta seu Lote relativo e seus bens, e as mulheres também, e as outras pessoas.
010e11009e	O rei de Sodoma saiu ao seu encontro após seu retorno da matança de Chedorlaomer e dos reis que estavam com ele, no vale de Shaveh (isto é, o Vale do Rei).
010e12005b	Melquisedeque, rei de Salém, trouxe pão e vinho. Ele era sacerdote do Altíssimo de Deus.
010e130064	Ele o abençoou e disse: “Bendito seja Abrão de Deus Altíssimo, possuidor do céu e da terra”.
010e14006e	Bendito seja o Deus Altíssimo, que entregou seus inimigos em suas mãos”. Abram lhe deu um décimo de tudo.
010e150050	O rei de Sodoma disse a Abrão: “Dê-me o povo e leve a mercadoria para si”.
010e16006f	Abram disse ao rei de Sodoma: “Levantei minha mão para Javé, Deus Altíssimo, possuidor do céu e da terra,
010e17007b	que não pegarei nem um fio, nem uma correia de sandália, nem nada que seja teu, para que não digas: 'Eu fiz Abram rico'.
