0100000008	Gênesis
010a1e0063	Eles habitaram a região que vai desde Messa até Sefar, uma região montanhosa que ficava a leste.
010a1f007c	São esses os descendentes de Sem, conforme os povos e nações, com suas diferentes línguas e localizações geográficas.
010a2000a4	São essas as famílias dos filhos de Noé, das quais se formaram os diferentes povos e nações. Todas essas nações se dispersaram pela terra depois do dilúvio.
010b01003b	Naquele tempo, toda a humanidade falava apenas uma língua.
010b02007b	As pessoas avançaram em direção ao leste, descobriram uma planície em Sinear, na terra da Babilônia, e se fixaram ali.
010b03008e	E disseram uns aos outros: “Vamos fazer tijolos de terra bem cozida”. Eles usavam tijolos em vez de pedras, e piche em lugar de argamassa.
010b0400a9	Então disseram: “Vamos construir uma grande cidade, com uma torre que chegue até os céus. Assim nos tornaremos famosos e não seremos espalhados pela terra toda”.
010b050055	O Senhor desceu para ver a cidade e a torre que os seres humanos estavam construindo,
010b060097	e disse: “Eles formam um só povo e falam a mesma língua e eis o que são capazes de fazer. Logo não haverá obstáculo para tudo o que planejarem.
010b07005f	Venham, desçamos e confundamos a língua deles, para que não entendam mais uns aos outros”.
010b080062	E foi dessa forma que o Senhor os espalhou por toda a terra, e eles pararam de construir a cidade.
010b090083	Por isso aquele lugar recebeu o nome de Babel, porque ali o Senhor confundiu a língua das pessoas, e espalhou-as por toda a terra.
010b0a008c	São estes os descendentes de Sem: Quando ele tinha 100 anos de idade, nasceu seu filho Arfaxade. Isso aconteceu dois anos após o dilúvio.
010b0b0052	Depois do nascimento de Arfaxade, Sem viveu mais 500 anos, e teve filhos e filhas.
010b0c0035	Arfaxade tinha 35 anos quando nasceu seu filho Salá.
010b0d0043	Depois disso, Arfaxade viveu mais 430 anos, e teve filhos e filhas.
010b0e0033	Salá tinha 35 anos quando nasceu seu filho Héber.
010b0f0040	Depois disso, Salá viveu mais 403 anos, e teve filhos e filhas.
010b100035	Héber tinha 34 anos quando nasceu seu filho Pelegue.
010b110041	Depois disso, Héber viveu mais 430 anos, e teve filhos e filhas.
010b120033	Pelegue tinha 30 anos quando nasceu seu filho Reú.
010b130042	Depois disso, Pelegue viveu mais 209 anos, e teve filhos e filhas.
010b140033	Reú tinha 32 anos quando nasceu seu filho Serugue.
010b15003f	Depois disso, Reú viveu mais 207 anos, e teve filhos e filhas.
010b160033	Serugue tinha 30 anos quando nasceu seu filho Naor.
010b170042	Depois disso, Serugue viveu mais 200 anos, e teve filhos e filhas.
010b180031	Naor tinha 29 anos quando nasceu seu filho Terá.
010b19003f	Depois disso, Naor viveu mais 119 anos, e teve filhos e filhas.
010b1a0041	Aos 70 anos, Terá era pai de três filhos: Abrão, Naor e Harã.
010b1b0068	Esta é a história de Terá: Terá foi o pai de Abrão, Naor e Harã. Harã tinha um filho chamado Ló.
010b1c007d	Mas Harã morreu ainda novo, em Ur dos caldeus, na terra em que tinha nascido. Terá, seu pai, ainda vivia quando ele morreu.
010b1d007d	Nesse meio tempo, Abrão e Naor casaram. Abrão casou-se com Sarai. Naor casou-se com Milca, filha de Harã e irmã de Iscá.
010b1e0026	Sarai era estéril; não tinha filhos.
010b1f00d9	Então Terá levou seu filho Abrão, seu neto Ló, filho de Harã, e sua nora Sarai, mulher de seu filho Abrão, e juntos saíram de Ur dos caldeus, para a terra de Canaã, mas pararam em Harã e estabeleceram-se ali.
010b200027	Terá viveu 205 anos e morreu em Harã.
010c010082	Então o Senhor disse a Abrão: “Deixa a sua terra, os seus parentes e a casa de seu pai, e vá para a terra que eu lhe mostrar.
010c020087	“Farei de você o pai de uma grande nação. Abençoarei você e tornarei o seu nome famoso. E você será uma bênção para muitos.
010c03009e	Abençoarei aqueles que abençoarem você. Amaldiçoarei aqueles que amaldiçoarem você. E por seu intermédio serão abençoados todos os povos da terra”.
010c04007f	Então Abrão partiu, como o Senhor lhe havia ordenado. E Ló também foi com ele. Abrão tinha 75 anos quando partiu de Harã.
010c05008e	Abrão levou sua mulher Sarai, seu sobrinho Ló, e todos os bens e escravos que tinha acumulado em Harã. Partiram para Canaã e lá chegaram.
010c06009c	Abrão percorreu a terra de Canaã e chegou perto de Siquém, onde acampou junto de um carvalho em Moré. Naquela época os cananeus habitavam aquela terra.
010c0700a1	Então o Senhor apareceu a Abrão e disse: “Vou dar esta terra aos seus descendentes”. E Abrão construiu ali um altar para lembrar o aparecimento do Senhor.
010c0800ca	Depois saiu daquele lugar e prosseguiu em direção à região montanhosa a leste de Betel e ali montou seu acampamento, ficando Betel a oeste e Ai a leste. Ali edificou um altar ao Senhor e orou a ele.
010c09004a	Mais tarde saiu dali e seguiu viagem, indo sempre em direção ao Neguebe.
010c0a0085	Naquela época houve uma fome terrível em toda a região, e Abrão desceu ao Egito, ficando algum tempo ali, pois a fome era grande.
010c0b005c	Quando estava chegando ao Egito, Abrão disse a Sarai, sua mulher: “Você é muito bonita.
010c0c006f	Quando os egípcios virem você, vão dizer: ‘Esta é a mulher dele. Vamos matar o marido e ficar com ela’.
010c0d0069	Por isso, diga que é a minha irmã, para que me tratem bem por sua causa e a minha vida seja poupada”.
010c0e0048	Mal chegaram ao Egito, os egípcios repararam na grande beleza de Sarai.
010c0f0068	Os homens da corte do faraó viram Sarai e lhe falaram da beleza dela, e ela foi levada ao seu palácio.
010c10006c	O Faraó tratou bem a Abrão por causa dela, dando-lhe ovelhas e bois, jumentos, servos e servas, e camelos.
010c11006d	No entanto, o Senhor puniu o faraó e a sua casa com pragas terríveis, por causa de Sarai, mulher de Abrão.
010c12007b	Por isso o faraó mandou chamar Abrão e perguntou: “O que você fez comigo? Por que não disse que ela era a sua mulher?
010c130081	Por que disse que era a sua irmã? Foi por isso que tomei Sarai como esposa. Aqui está a sua mulher. Leve-a embora com você!”
010c140088	Em seguida o faraó deu ordens para que providenciassem a partida de Abrão. Assim saíram Abrão e sua mulher com tudo o que possuíam.
010d010073	Saiu, pois, Abrão do Egito e dirigiu-se para o Neguebe, com sua mulher e com tudo o que possuía. E Ló foi junto.
010d020049	Abrão tinha-se tornado muito rico, tanto em gado quanto em prata e ouro.
010d03009a	Eles continuaram indo para o norte em direção a Betel, indo de um lugar para outro, até o lugar em que tinham acampado anteriormente, entre Betel e Ai.
010d040060	Chegaram ao lugar onde Abrão tinha construído um altar. Ali prestou novamente culto ao Senhor.
010d050079	Ló também enriquecera muito na companhia de Abrão, possuindo muitas ovelhas, muito gado e muita gente a serviço dele.
010d060073	Mas a região acabou tornando-se pequena para os dois porque tinham tantos bens que não havia sustento para ambos.
010d07007f	Por isso havia brigas entre os pastores de Abrão e os de Ló. Nessa época os cananeus e os ferezeus habitavam aquelas terras.
010d08008e	Então Abrão disse a Ló: “Não deve haver brigas entre mim e você, ou entre os seus pastores e os meus. Afinal, somos parentes próximos!
010d0900e5	Não está diante de você toda a terra? Vamos separar-nos. Se você escolher as terras do lado esquerdo, eu ficarei com as terras do lado direito; se escolher as terras do lado direito, ficarei com as terras do lado esquerdo”.
010d0a00f9	Ló então observou com atenção a bela planície do Jordão, toda ela irrigada, antes de o Senhor ter destruído Sodoma e Gomorra. Toda aquela região parecia o próprio jardim do Senhor. Era comparável à terra do Egito, como quem vai até Zoar.
010d0b0070	Então Ló escolheu toda a planície do Jordão e partiu em direção ao leste. E eles se separaram um do outro.
010d0c007d	Abrão continuou na terra de Canaã, e Ló armou suas tendas entre as cidades da planície, estabelecendo-se perto de Sodoma.
010d0d0047	Os homens de Sodoma eram extremamente maus e pecadores contra o Senhor.
010d0e009d	Disse o Senhor a Abrão, depois que Ló separou-se dele: “Olhe até onde a sua vista alcançar. Olhe para o norte, para o sul, para o leste e para o oeste.
010d0f005a	Toda esta terra que você está vendo vou dar a você e aos seus descendentes para sempre!
010d1000b4	Farei a sua descendência tão numerosa como o pó da terra. Será impossível contá-la. Se for possível contar o pó da terra, então será possível contar a sua descendência.
010d11006a	Comece a percorrer toda a terra, de norte a sul e de leste a oeste, porque eu darei esta terra a você”.
010d120083	Então Abrão mudou seu acampamento para perto dos carvalhos de Manre, próximo de Hebrom. Ali Abrão construiu um altar ao Senhor.
010e01006c	Nessa época Anrafel, rei de Sinear, Arioque rei de Elasar, Quedorlaomer, rei de Elão e Tidal, rei de Goim,
010e0200c4	estavam em guerra contra Bera, rei de Sodoma, contra Birsa, rei de Gomorra, contra Sinabe, rei de Admá, contra Semeber, rei de Zeboim, e contra o rei de Belá, depois conhecido pelo nome de Zoar.
010e030063	Estes últimos cinco reis mobilizaram os seus exércitos no vale de Sidim, onde fica o mar Salgado.
010e040064	Por doze anos tinham sido dominados pelo rei Quedorlaomer, mas no décimo terceiro ano se rebelaram.
010e05008f	No décimo quarto ano Quedorlaomer e os reis aliados derrotaram os refains em Asterote-Carnaim, os zuzins em Hã, os emins em Savé-Quiriataim,
010e06003f	e os horeus nos montes de Seir até El-Parã, perto do deserto.
010e0700a0	Na volta, passaram por En-Mispate — mais tarde chamada de Cades — e conquistaram os territórios dos amalequitas e dos amorreus que viviam em Hazazom-Tamar.
010e080081	Nisso os reis de Sodoma, de Gomorra, de Admá, de Zeboim e de Belá, que é Zoar, se prepararam para a batalha, no vale de Sidim,
010e0900ab	contra as forças de Quedorlaomer, rei de Elão, contra Tidal, rei de Golim, contra Anrafel, rei de Sinear, e contra Arioque, rei de Elasar. Eram quatro reis contra cinco.
010e0a00cd	Ocorreu que o vale de Sidim estava cheio de poços de piche. Quando os reis de Sodoma e Gomorra fugiram, alguns dos seus homens caíram nos poços de piche e o restante conseguiu escapar para as montanhas.
010e0b008d	Então os vencedores saquearam as cidades de Sodoma e Gomorra, levando consigo todas as riquezas e todo seu mantimento, e deixaram a região.
010e0c005a	Ló, sobrinho de Abrão, que morava em Sodoma, também foi levado, junto com os seus bens.
010e0d00d2	Um dos homens que conseguiu escapar veio relatar tudo o que havia ocorrido a Abrão, o hebreu. Abrão morava próximo aos carvalhos de Manre, o amorreu. Manre e seus irmãos Escol e Aner eram aliados de Abrão.
010e0e0096	Quando Abrão soube que seu sobrinho Ló tinha sido capturado, juntou os 318 homens treinados, nascidos na sua casa, e perseguiu os inimigos até Dã.
010e0f0083	Abrão dividiu os seus homens em grupos e atacou-os durante a noite, e os derrotou, perseguindo-os até Hobá, ao norte de Damasco,
010e10009b	recuperando todos os bens que tinham sido saqueados. Ele trouxe também de volta seu sobrinho Ló, os bens dele, as suas mulheres e os demais prisioneiros.
010e11009b	Abrão voltou vitorioso da luta contra Quedorlaomer e os reis aliados. No vale de Savé, isto é, o vale do Rei, veio encontrar-se com ele o rei de Sodoma.
010e12006c	Melquisedeque, rei de Salém (isto é, Jerusalém) e sacerdote do Deus Altíssimo, ofereceu-lhe pão e vinho
010e130073	e abençoou Abrão, dizendo: “Que a bênção do Deus Altíssimo, criador dos céus e da terra, seja sobre você,
010e140092	e bendito seja o Deus Altíssimo, que entregou os seus inimigos em suas mãos”. Então Abrão deu a Melquisedeque o dízimo de tudo o que tinha.
010e15005f	O rei de Sodoma disse a Abrão: “Dê-me as pessoas que você libertou e fique com os bens”.
010e16006f	Mas Abrão respondeu: “De mãos levantadas diante do Senhor, o Deus Altíssimo, criador dos céus e da terra,
010e1700ae	juro que não ficarei com coisa alguma do que é seu, nem um fio sequer ou uma simples correia de sandália. Para que você jamais venha a dizer: ‘Eu enriqueci a Abrão’.
010e1800be	Nada quero para mim, a não ser o que os meus servos comeram e ainda a parte que pertence aos meus aliados Aner, Escol e Manre, que combateram comigo. Eles poderão receber a parte deles”.
010f0100a0	Depois desses acontecimentos, o Senhor falou a Abrão por meio de uma visão: “Abrão, não tenha medo! Eu sou o seu escudo. A sua recompensa será enorme!”
010f02007e	Mas Abrão perguntou: “Ó Soberano Senhor, que me darás, se continuo sem filhos e o meu herdeiro é Eliezer, de Damasco?”
010f030067	E Abrão acrescentou: “Tu não me deste descendentes. Um servo da minha casa será o meu herdeiro”.
010f04007b	Disse, porém, o Senhor: “Não. Seu herdeiro não será Eliezer. O seu herdeiro será um filho gerado por você mesmo”.
