2800000005	Matei
280620008f	Pabha bhandu bhakakwaamanyanga a Nnungu bhanaabhushilanga yene yoweyo. Ainabhenunji bhali kunnungu bhamumanyi kuti nnakwiipinganga indu yoweyo.
2806210068	Ikabhe, nnoleyanje oti Upalume gwa a Nnungu na aki jabho na gene gowego, a Nnungu shibhannjenjesheyanje.
2806220080	Bhai, nnaabhushilanje ya malabhi, pabha malabhi shigaiabhushile gayene. Shilaje sha lyubha limo shinatogolela kwa lyubha lyolyo.
2807010040	“Nnaukumulanje bhananji, a Nnungu bhanakwiya kunng'ukumulanga.
280702009b	Pabha shinkwaukumulanga bhananji, nneyo peyo na mmanganyanji pushinng'ukumulwanje, shipimilo shinkwapimilanga bhananji na a Nnungu shibhampimilanje shosho.
2807030063	Bhai, pakuti nnakushibhona shipande shili nniyo lika mpwenu, na lipoto lili nniyo lyenu nnalibhone?
2807040074	Nkukombola bhuli kunnugulila mpwenu, ‘Leka nikushoye shipande nniyo lyako,’ akuno nninkwete lipande nniyo lyenu?
280705007d	Mmwe mmagulumba! Nshoyeti lipande litemi nniyo lyenu, penepo shinnole ukoto nikombola shoya shipande shili nniyo lika mpwenu.
280706008d	“Nnaapanganje ashimbwa indu ya ukonjelo, bhanatendebhukanga nikunnumanga, wala nnaaleshelelanje lulu yenunji ashingulubhe, bhanalibhatanga.
2807070085	“Nnjuganje na mmanganyanji shimpegwanje, nnoleyanje na mmanganyanji shimpatanje, nng'olishiyanje na mmanganyanji shing'ugulilwanje.
280708004a	Pabha, jojowe ajuga anaposhela, aloleya anapata, na aolishiya anaugulilwa.
2807090055	Bhuli, apali jojowe munkumbi gwenunji atenda mwanagwe annjugaga nkate shampe liganga?
28070a0024	Eu annjugaga shamaki, shampe lijoka?
28070b00d2	Bhai, monaga mmanganyanji, nkali nninginji mwangali bha mmbonenji, nnamanyanga kwaapanganga ashibhana bhenu indu ya mmbone, bhuli! Ainabhenunji bhali kunnungu bhakapunda kwapanganga ya mmbone bhakwaajugangabho?
28070c00b8	“Bhai yowe inkupinganga bhandu bhantendelanje na mmanganyanji mwaatendelanje nneyo peyo. Pabha genega ni malombolelo ga Shalia ja a Musha na majiganyo ga ashinkulondola bha a Nnungu.
28070d00aa	“Nnjinjilangane pitila nnango gwa nyilila, pabha mpanda guloya kuobha ushipanuka na nnango gwa jinjilila kweneko gushipanuka na bhabhagwinji bhaapitanga gwene mpandago.
28070e006c	Ikabheje nnango gwanshoko na mpanda gukwenda kugumi gushibhana na bhakuubhonanga gwene mpandago, bhashokope.
28070f007f	“Mwiteiganje na ashinkulondola bha unami, bhakunnjiilanga bhalibhonekanga mbuti ngondolo, ikabheje kwa nkati maogo ga jogoya.
280710007c	Bhai, shimwaamanyanje kwa itendi yabhonji. Bhuli, bhandu bhalikabhanga shabhibhu mmaukutu ga mibha, eu tini mmbigili? Ng'oo!
280711006e	Bhai, nkongo gwa mmbone gunaogoya iepo ya mmbone, nkongo gwangali gwa mmbone gunaogoya iepo yangali ya mmbone.
2807120070	Nkongo gwa mmbone gukaogoya iepo yangali ya mmbone, na wala nkongo gwangali gwa mmbone gukaogoya iepo ya mmbone.
280713004a	Nkongo gogowe gukaogoya iepo ya mmbone gupinga shelwa na leshelwa pa moto.
2807140048	Kwa nneyo, shimwaamanyanje ashinkulondola bha unami kwa itendi yabhonji.
2807150096	“Nngabha kila mundu anjema, ‘Mmakulungwa, Mmakulungwa,’ shajinjile Muupalume gwa Kunnungu, ikabhe jwene shatende ibhapinga Atati bhali Kunnungu.
28071600b7	Lyubha lya ukumu bhabhagwinji shibhamalanjilanje, ‘Mmakulungwa, Mmakulungwa! Kwa lina lyenu twatendaga londola na kwa lina lyenu twatendaga shoya maoka, na tenda ilapo yaigwinji.’
2807170074	Penepo shinaabhalanjilanje, ‘Ngu, nangammanyanga mmanganyanji, nnjokanganile apano mmanganya nkutendanga yambi.’
28071800d0	“Kwa nneyo, mundu jojowe apilikana malobhe gangu nitenda, shalandane naka mundu akwete lunda, ashenjile nyumba pa ndandali niolela iishi yakwe ukoto na nyumba nikamilika mbuti jishenjilwe pa liganga likulu.
28071900b1	Ula gujinyele, nushi gwigumbele mashi, mbungo jikulungwa jikupugaga nikoma nyumbajo, ikabheje jangagwa pabha jashinkuolelwa ukoto nikamilika mbuti jishenjilwe pa liganga likulu.
28071a0077	“Ikabheje jojowe apilikana malobhe gangu ninngatenda, shalandane naka mundu nngumba ashenjile nyumba jakwe pa lianji.
28071b0081	Ula gujinyele, na nushi guigumbele mashi, na mbungo gujipujile nikoma nyumba jila, gujigwile, numbe kwa ng'indo gwa nkulungwa.”
28071c0063	A Yeshu bhakamaliyeje kubheleketa gene malobhego, bhandu bhashinkukanganigwanga na majiganyo gabho.
28071d0069	Pabha bhatendaga jiganya malinga mundu akwete ukulungwa, nngabha malinga bhaajiganya bha Shalia bhananji.
280801004f	A Yeshu bhakaeleleje kopoka kushitumbi, bhandunji bhabhagwinji gubhaakagulenje.
2808020072	Bhai, gwaishe mundu jumo akwete mangundula nitindibhala alinkuti, “Mmakulungwa, mpingaga nnakombola kunamiya!”
2808030074	A Yeshu gubhagolweye nkono, gubhankwashiye bhalinkuti, “Ngunapinga! Ulame.” Shangupe gwalamile mangundula gakwe.
28080400c9	Kungai a Yeshu gubhannugulile, “Upilikane, unannugulile mundu jojowe, ikabhe ujende ukailanguye ku bhaabhishila, ukapeleshe mbepei malinga shiyalugwilwe na a Musha kwaakong'ondelanga kuti nnamile.”
2808050062	A Yeshu bhalijinjila ku Kapalanaumu, nkulungwa jwa manjola jumo gwabhajendele, gwabhashondelesheye
2808060049	alinkuti, “Mmakulungwa, ntumishi jwangu kumui, ashigona nnwele kaje.”
2808070030	A Yeshu gubhaalugulile, “Shinyie ninnamiye.”
28080800bc	Bhakulungwa bha manjola bhala gubhaajangwile bhalinkuti, “Mmakulungwa, nne nngabha najwa mmbone kwa jinjila mmwe nnyumba jangu, ikabheje mmelekete lilobhepe naka ntumishi jwangu shalame.
28080900e4	Pabha nkali nne nili pai ja ukulungwa uka mundu juna, njikola ashimanjola bhalinginji pai jangu. Ninnugulilaga jumo, ‘Jabhula!’ Anajabhula, naka juna, ‘Jia!’ Alikwiiya, naka ntumwa jwangu, ‘Tenda ashi!’ Anaatenda.”
28080a00d8	A Yeshu bhakapilikaneje genego, gubhakanganigwe, gubhaalugulilenje bhaakulupalilangaga bhala, “Kweli ngunakummalanjilanga, nganabhe kummona mundu pa shilambo sha Ishilaeli akwete ngulupai jikulungwa malinga jeneji.
28080b00de	Bhai, ngunakummalanjilanga kuti bhandu bhabhagwinji bhapinga kwiyangana kopoka kulikoposhela lyubha na kulititimila, nabhalabhonji bhapinga tamangana pa kalamu na a Bhulaimu na a Ishaka na a Yakobho Muupalume gwa Kunnungu.
28080c0077	Ikabheje bhapinjikwangaga kubha Muupalume shibhabhinjilwanje ku lubhindu lwa palanga, kushibhagutanje na tauna meno.”
28080d009f	Kungai a Yeshu gubhaalugulile bhakulungwa bha manjola bhala, “Mmuje kumui, ibhe malinga shinshite kulupalila.” Naka ntumishi jwabho gwalamile malanga gala.
28080e0085	A Yeshu gubhaishe kungwabho a Petili, gubhaaimene akwebhabho a Petili anyinabhabho akongobhabho bhali bhagonile pashinanda, bhalwele.
28080f007a	Bhai, a Yeshu gubhaakwashiye nkono gwabho bhalwele bhala na shilwele shila shikwaalekaga, gubhajinwishe nikwatumishilanga.
28081000a0	Likaishileje ligulo gubhaapeleshelenje bhandunji bhabhagwinji bhakwetenje maoka, gubhaabhinjilenje ashimaoka kwa bheleketape. Na kwaalamyanga bhalwelenji bhowe.
28081100a9	Bhashinkutenda nneyo nkupinga limalile lilobhe lyalugwilwe na ankulondola bha a Nnungu a Ishaya kuti, “Bhashitola ugwangali mashili gwetu, Bhashijigala ilwele yetu.”
2808120077	A Yeshu bhakalubhoneje lugwinjili lwa bhandu lwaatimbilile, gubhaamulishenje bhaajiganywa bhabho bhajombokanje litanda.
2808130076	A Mwalimu bha Shalia bhamo gubhaajendele, gubhaalugulile, “Mmaajiganya, nne mbinga kunkagula kokowe kushinnjende.”
280814007d	A Yeshu gubhaajangwile, “Nansheto akwete lishembo, na ijuni ishikola maui, ikabhe Mwana juka Mundu jwangali pa pumulila.”
2808150077	Kungai mundu jwa munkumbi gwa bhaajiganywa bhabho gwabhalugulile, “Mmakulungwa, nnesheoti nyende ngaashishe Atati.”
2808160099	Ikabheje a Yeshu gubhannugulile, “Ngagula! Bhandunji bhakakwaapinganga a Nnungu nimalinga bhawilenje, bhalekanje bhawilenje bhashikane ashaayenenji.”
280817004f	A Yeshu gubhakwelile muntumbwi, pamo na bhaajiganywa bhabho, gubhapitengenenje.
2808180093	Kashokope, mbungo jikulungwa jikupugaga nnitanda mula, mpaka mabhimbili ga mashi gugajinjile muntumbwi mula. Ikabheje a Yeshu bhashinkugona lugono.
2808190063	Bhaajiganywa bhabho gubhapite kwaajumuya bhalinkutinji, “Mmakulungwa, ntutapule, tunatitimila!”
28081a00af	A Yeshu gubhaalugulilenje, “Mmanganya nkwetenje ngulupai jishoko, pakuti nnajogopanga?” Bhai gubhajimi, gubhajikalipile mbungo na mabhimbili gala, guitendile jii kwa kaje.
28081b0071	Bhandu bhala gubhalapilenje bhalinkutinji, “Bhenebha bhandu bhashi? Nkali mbungo na mabhimbili inakwaakunda!”
28081c00cf	A Yeshu bhakaisheje kung'ambu ku shilambo sha Bhagadala, gubhaimenenje bhandunji bhabhili bhakwetenje maoka bhalikoposhelanga kumakabhuli. Bhashinkujogoyanga na jwakwa mundu akombolaga kupita gwene mpandago.
28081d0093	Gubhatandwibhenje jobhela bhalinkutinji, “Nkutuloleya nndi mmwe Bhanabhabho a Nnungu? Bhuli, nshikwiya kutupoteka gakanabhe ika malanga gakwe?”
28081e0044	Bhai, tome na penepo lyashinkupagwa likundi lya ngulubhe ilishungwa.
28081f0089	Bhai, ashimaoka bhala gubhaashondelesheyenje a Yeshu bhalinkutinji, “Ibhaga ntushoyaga, ntuleshe tukaajinjilanje ashingulubhe bhala.”
28082000c2	A Yeshu gubhalugulilenje, “Ayaga, nnjendangane.” Gubhaashoshileyenje bhandunji bhala, gubhapite kwaajinjilanga ashingulubhe. Likundi lyowe lya ngulubhe gulieleleshele nnitanda, guiwile yowe.
28082100a0	Ikabheje bhashunga bha ngulubhe ila gubhabhutukenje, gubhapitengene kunnjini. Kweneko gubhatalashiyenje ga ngulubhe ila na ga bhandunji bhakwetenje maoka bhala.
280822008e	Kwa nneyo bhandunji bhowe pa shilambo pala gubhaajendelenje a Yeshu, bhakaabhonanjeje gubhaashondolesheyenje bhajabhule pa shilambo shabhonji.
2809010053	A Yeshu gubhakwelile muntumbwi, gubhajombweshe litanda gubhaishe kushilambo shabho.
28090200d3	Kweneko bhandu gubhaapeleshelenje mundu jumo apolweshe, agonile pa shinanda. A Yeshu bhakajibhoneje ngulupai jabhonji, gubhammalanjile mundu apolweshe jula, “Ambwiga! Mwiilume ntima, yambi yenu nneshelelwe.”
2809030078	Bhaajiganya bha Shalia bhananji gubhaganishiyenje mmitima jabhonji kuti, “Bhene bhandubha bhanakwaakupulu a Nnungu!”
2809040066	A Yeshu gubhaimanyi ng'aniyo yabhonji, gubhashite, “Pakuti nnaganishiyanga ya nyata mmitima jenunji?
2809050060	Shei shipepeshe, kubheleketa, ‘Uleshelelwe yambi yako,’ eu kubheleketa, ‘Jinuka ujende?’
28090600dd	Ikabheje, mmumanyanje kuti Mwana juka Mundu ashikola ukulungwa pa shilambolyo gwa kwaaleshelelanga bhandu yambi yabhonji.” Penepo gubhammalanjile mundu apolweshe jula, “Jinuka utole shinanda shako ujende kunngwako.”
2809070036	Bhai mundu apolweshe jula gwajimi, gwapite kunngwakwe.
2809080090	Bhandu bhowe palugwinjili pala bhakaibhonanjeje yeneyo, gubhalapilenje na jogopa gubhaakushiyenje a Nnungu bhaapelenje bhandu gwene ukulungwago.
28090900d0	Na a Yeshu bhakajabhuleje penepo, gubhaabhweni bhandu bhamo lina lyabho a Matei, bhatemi nnyumba ja bhakamula koli. Bhai, a Yeshu gubhaabhalanjile, “Nngagule.” Nabhalabho a Matei gubhajimi, gubhaakagwile.
28090a00b3	A Yeshu bhakatameje kumui kwa a Matei nkulya shalya, bhakamula koli bhabhagwinji na bhakwetenje yambi bhananji, gubhaikengenenje nitamanabhonji nkulya pamo na bhaajiganywa bhabho.
28090b00a8	Ashimapalishayo bhakabhonanjeje nneyo, gubhabhalanjilenje bhaajiganywa bhabho, “Pakuti bhaajiganya bhenunji bhanalya shalya na bhakamula koli na bhakwetenje yambi?”
28090c0084	A Yeshu bhakapilikaneje, gubhaabhalanjilenje, “Bhakotonji bhakakunnoleyanga mmitela, ikabheje bhakunnoleyanga mmitela bhalwelenji.
28090d00b2	Bhai, nnjendangane nkaijiganyanje malombolelo ga gene malobhe gano, ‘Shingupinga shiya, nngabha mbepei.’ Nangaika kwaashemanga bhakwetenje aki, ikabheje bhakwetenje yambi.”
28090e00a7	Kungai bhaajiganywa bha a Yowana Bhabhatisha gubhaajendelenje a Yeshu, gubhaabhushiyenje, “Uwe na Mapalishayo tunatabha. Pakuti bhaajiganywa bhenu bhakaatabhanga?”
28090f00c1	A Yeshu gubhaajangwilenje, “Bhuli, bhashemilwenje kundowa bhalipinjikwanga kwigutanjila bhalinginji naka nnyene nkulomba? Ikabheje shigaishile mobha nkulomba shashoywe, penepo shibhatabhanje.
280910007e	“Jwakwa mundu atotela shibhamba sha ambi munngubho ja bhukala, pabha shibhambasho shishikwinyale nipunda pwengula nngubhojo.
28091100e9	Wala bhandu bhakaataganga divai ja ambi mmipatila ja bhukala. Bhatendangaga nneyo, divaijo shijikwebhe nipapula mipatilajo na divai nijitika, ikabheje bhandu bhanataganga divai ja ambi mmipatila ja ambi, na yowe shiilonjeye ukoto.”
28091200c4	A Yeshu bhalinkubheleketa genego, a kalongolele bha Shiyaudi gubhaishe, nitindibhala bhalinkuti, “Mwali jwangu ashiwa nnainope, shonde ngunakunnjuga tulongane nkammishile nkono gwenu shalame.”
280913003f	A Yeshu gubhajabhwile nikwaakagula pamo na bhaajiganywa bhabho.
280914009c	Bhakongwe bhamo bhalwalaga shilwele sha nsholosholo yaka likumi limo na ibhili, gubhaakagwile a Yeshu shilinyuma, gubhakwashiye libhiniko lya nngubho jabho.
280915005f	Bhashinkutenda nneyo pabha bhashinkwiibhalanjila bhayene, “Ngwayape nngubho jabho shiname.”
28091600bc	Bhai, a Yeshu gubhatendebhwishe nigubhaabhweni, gubhaabhalanjile, “Mwanangu, unakole lipamba! Ngulupai jako jikulamiye.” Bhakongwe bhala gubhalamile shilwele shabho shila malanga gala.
2809170086	A Yeshu bhakaisheje ku nyumba ja bhakulungwa bhala gubhaabhweninji bhaagombanga imbeta na bhandunji bhabhagwinji bhalinginji nshililo,
280918006a	gubhaabhalanjilenje, “Nshokangane! Mwaliju jwanngawa, ikabheje ashigonape.” Nigubhaeshilenje kwa kaje.
2809190077	Bhai, bhandunji bhala bhakashokangananjeje, a Yeshu gubhajinjile nkati, gubhankamwile nkono, mwali jula gwajimi nnyene.
28091a0029	Jene nganijo gujishumile nshilambo showe.
28091b0095	A Yeshu bhakajabhuleje penepo, ashinangalole bhabhili gubhaakagwilenje bhalijobhelanga, bhalinkutinji, “Mmaulongo gwa a Daudi, ntubhonele shiya.”
28091c00db	A Yeshu bhakaisheje kumui, ashinangalole bhabhili bhala gubhaajendelenje, bhalabho gubhabhushiyenje, “Bhuli, nnikulupalilanga kuti ngunaakombola kunnamiyanga?” Nabhalabhonji gubhaajangwilenje, “Elo Mmakulungwa,”
28091d0063	Penepo a Yeshu gubhakwashiye meyo gabhonji, bhalinkuti, “Ibhe malinga shinshite kulupalilanga.”
28091e006a	Meyo gabhonji gakubhalakukaga. Numbe a Yeshu gubhaakalipilenje, “Nnannugulilanje mundu jojowe genega.”
28091f0045	Ikabheje gubhajabhwilenje, nishumya ngani ja a Yeshu nshilambo showe.
2809200054	Na bhandunji pujabhulangaga, mundu jumo bhubhu akwete lioka, gwapelekwe kwa a Yeshu.
2809210098	Shangupe akashoyweje lioka, mundu jula gwatandwibhe bheleketa. Bhandunji gubhalapilenje bhalinkutinji, “Yene indui tukanabhe kuibhona pa Ishilaeli!”
2809220060	Ikabheje Mapalishayo gubhashitenje, “Bhanashoya maoka kwa mashili gaka nkulungwa jwa maoka.”
28092300b0	A Yeshu bhatendaga owela ilambo yowe na ijiji yowe, bhalijiganya mmashinagogi na lunguya Ngani ja Mmbone ja Upalume gwa a Nnungu, na lamya ilwele yowe na kila ungakola mashili.
280924009a	Bhai, bhakabhoneje lugwinjili lwa bhandu gubhaabhonelenje shiya, pabha bhashinkutotoshelanga na bhashinkukolanga lipamba malinga ngondolo yangali nshunga.
280925006f	Penepo gubhaabhalanjilenje bhaajiganywa bhabho, “Maneng'eno gamagwinji, ikabheje bhakamula maengo bhashokope.
2809260055	Bhai, mwaajuganje bhayene maneng'eno bhatume bhakamula maengo ku maneng'eno gabho.”
280a01009f	A Yeshu gubhaashemilenje bhaajiganywa bhabho likumi limo na bhabhili, gubhaapelenje mashili ga shoya maoka na lamya ilwele na ungakola mashili gwa kila namuna.
280a0200ac	Mena gabhonji mitume likumi limo na bhabhilibho ni gegano, bhantai a Shimoni bhashemwaga a Petili, na apwabho a Ndeleya, na a Yakobho na a Yowana bhana bha a Shebhedayo, na
280a030071	a Pilipi na a Bhatolomeyo, na a Tomashi na a Matei bhakamula koli, na a Yakobho bhanabhabho a Alupayo, na a Tadei
280a040048	na a Shimoni Bhakanaani, na a Yuda Ishikaliote bhaatendebhwishe a Yeshu.
280a0500b4	A Yeshu gubhaatumilenje mitume likumi limo na bhabhili bhala gubhaalajiyenje bhalinkuti, “Nnajendangane ku bhandu bhangabha Bhayaudi, wala nnajinjilanje mwiilambo ya Bhashamalia.
280a060048	Ikabhe nnjendangane ku bhandu bha Ishilaeli bhaobhilenje mbuti ngondolo.
280a07004c	Pushinnjendangane nnunguyanje nnei, ‘Upalume gwa Kunnungu ubhandishile.’
280a08008d	Nnamiyanje bhalwelenji, nnyuyanje bhawilenje na nnamyanje bhakwetenje mangundula na nshoyanje maoka. Nshipegwanga gwayoyo, nshoyanje gwayoyo.
280a09002a	Nnajigalanje mmbiya yoyowe mmiuko jenunji.
280a0a0088	Nnajigalanje nng'uko mumpanda, wala lishati lya tingiganya, wala ilatu ya tindiganya, wala imbo. Pabha atenda maengo anapinjikwa alipwe.
280a0b007d	“Nnjinjilangaga nshilambo eu shijiji shoshowe, munnoleyanje mundu jwa pwaa na ntamangane kunngwakwe mpaka pushinjabhulanje.
280a0c002d	Punkujinjilanga nnyumba, mwaajujilanje ulele.
280a0d0095	Na ashaayene gwene muigo bhamposhelangaga, bhai ulele gwenunji shugwapwaanje, ikabheje bhakamposhelanje, ulele gwenunji shugummujilanje mmanganyanji.
280a0e00d5	Monaga mundu akanaga kumposhelanga eu kumpilikanilanga, bhai pushinshokanje jene nyumbajo eu shene shilambosho, nkung'undanje ndutuli mmakongono genunji ibhe shilangulo sha kwaaleyanga ga kana ntenga gwa a Nnungu.
280a0f00a6	Kweli ngunakummalanjilanga, lyubha lya ukumu bhandunji bha shene shilambosho bhapinga patanga mboteko, kupunda yaapatilenje bhandunji bha ilambo ya Shodoma na Gomola.
280a100087	“Nnolanje, ngunakuntumanga malinga ngondolo munkumbi gwa maogo, bhai nkolanje lunda malinga lijoka na mwiitimalikanje malinga ngunda.
280a11006a	Mwiiteiganje na bhandunji, pabha shibhanshitakiyanje kulukumbi na kunkomanga ibhoko mmashinagogi gabhonji.
280a12008c	Shimpelekwanje ku bhatagwala na bhapalume kwa ligongo lyangu nne, nkupinga nngong'ondelanje kunngwabhonji na kubhandunji bhangabha Bhayaudi.
280a130088	Bhai, pushimpelekwanje ku bhaukumula, nnakolanje lipamba kuti shimmeleketanje nndi, pabha malanga gaishilaga shimpegwanje sha bheleketa.
280a140074	Pabha nngabha mmanganyanji shimmeleketanje, ikabhe Mbumu jwa Ainabhenunji a Nnungu abheleketa kupitila mmanganyanji.
280a15009c	“Mundu shantendebhushe mpwakwe nkupinga abhulagwe na ainamundu shibhantendebhushe mwanagwabho na bhana shibhaatendebhukanje bhaakwetenje nikwaabhulaganga.
280a160077	Bhandunji bhowe bhapinga kunshimanga mmanganya kwa ligongo lyangu nne. Ikabheje shaipililile mpaka kumpelo, shatapulwe.
280a1700a9	“Bhandu bhampotekangaga nshilambo shimo, mmutushilanje shilambo shina. Kweli ngunakummalanjilanga, nkamaliyanga ilambo yowe ya Ishilaeli Mwana juka Mundu akanabhe ika.
280a18005a	“Nkujiganywa akakumpunda nkujiganya jwakwe, wala ntumwa akakwaapunda bhakulungwa bhakwe.
280a1900da	Inakomboleka bhaajiganywa kubha malinga bhaajiganya bhabho, naka ntumwa kubha malinga bhakulungwa bhakwe. Monaga bhaashemilenje bhayene nyumba Bhelishebhuli, shibhaashemanje mena ga nyata kaje bhandu bha nnyumba jabho.
280a1a0082	“Bhai, nnaajogopanje bhene bhandunjibho, pabha shoshowe shiunishilwe shipinga unukulwa, na shoshowe shiishwe shipinga undukulwa.
280a1b0070	Lingummalanjilanga pa lubhindu, mmalanganje pashilangaya na limpilikenenje shinong'ona nnunguyanje palugwinjili.
280a1c0099	Nnaajogopanje bhabhulaganga shiilupe, ikabheje bhakaakombolanga kuobhya mbumu, mbaya kwaajogopa bhakombola kuobhya shiilu na mbumu kumoto gwa ku Jeanamu.
280a1d0076	Ndyondyo ibhili ikaushwa kwa ela jimope? Ikabheje jwakwa nkali jumo agwa pai gwangali Ainabhenunji a Nnungu kumumanya,
280a1e004a	ikabheje mmanganyanji, nkali umbo ya mmitwe jenunji ishibhalanganywa yowe.
280a1f0048	Bhai nnajogopanje, mmanganyanji mmammbonenji kupunda ndyondyo yaigwinji.
280a200068	“Mundu jojowe aangunda pa bhandu kuti jwangu, na nne shinyiye kunkong'ondela kwa Atati bhali kunnungu.
280a210053	Ikabheje jojowe shaangane pa bhandu, numbe nne shininkane kwa Atati bhali kunnungu.
280a22006b	“Nnaganishiyaje kuti njikwiya peleka ulele pa shilambolyo, nngabha! Nangajiya peleka ulele ikabhe ngondo.
280a23005e	Pabha njikwiya kwaalekanyanga mundu na ainagwe, mwali na akwabhe, akwemundu na nkamwanagwabho,
280a240033	ashaamagongo bhaka mundu, bhandu bha nnyumba jakwe.
280a2500b9	“Akwaapinga ainagwe eu akwabhe kupunda shaambinga nne, akakombola kubha nkujiganywa jwangu, wala akumpinga mwanagwe eu nabhiti jwakwe kupunda nne, akakombola kubha nkujiganywa jwangu.
280a260055	Wala mundu akaujigale nshalabha gwakwe ningagula akakombola kubha nkujiganywa jwangu.
280a27009f	Mundu apinga kulama gwangali ngulupalila nne, akakola gumi gwa pitipiti, ikabheje shakunde bhulagwa kwa ligongo lya ngulupalila nne, shakole gumi gwa pitipiti.
280a28005f	“Akumposhelanga mmanganya, anamboshela nne, na amboshela nne, anakwaposhela bhandumile bhala.
