0100000008	Gênesis
010a190082	Éber gerou dois filhos. O nome do primeiro foi Pelegue, porque nesses dias a terra foi dividida. O nome de seu irmão foi Joctã.
010a1a0030	Joctã gerou Almodá, Selefe, Hazarmavé, Jerá,
010a1b0016	Hadorão, Uzal, Dicla,
010a1c0015	Obal, Abimael, Sabá,
010a1d003e	Ofir, Havilá e Jobabe. Todos esses foram os filhos de Joctã.
010a1e004c	O território deles ia desde Messa até Sefar, incluindo montanhas ao Leste.
010a1f006f	Esses foram os descendentes de Sem, segundo as suas famílias e suas línguas, em suas terras, e suas nações.
010a2000d2	Essas são as famílias dos descendentes de Noé, segundo as suas genealogias, com suas nações. A partir dessas famílias, foram formaradas as nações e se dispersaram sobre toda a terra, depois do dilúvio.
010b010039	O mundo tinha uma só língua e uma só maneira de falar.
010b020059	Partindo eles do oriente, acharam uma planície na terra de Sinar e se estabeleceram ali.
010b030092	E disseram uns aos outros: "Vinde, façamos tijolos e queimemo-los completamente". Eles usaram tijolos em vez de pedras, e o piche como argamassa.
010b0400b7	E disseram: "Vinde, construamos uma cidade para nós, uma torre cujo topo alcance o céu, e façamos para nós um nome, a fim de que não nos espalhemos sobre a superfície da terra".
010b050050	E desceu Yahweh para ver a cidade e a torre que os filhos dos homens edificaram.
010b0600b0	Yahweh disse: "Eis que todos são um só povo e falam uma só língua. Isso é o que começaram a fazer; agora não haverá restrição alguma para tudo o que intentarem fazer.
010b070059	Vinde, desçamos e confundamos ali a sua língua, para que não entendam uns aos outros".
010b08005c	E Yahweh os espalhou dali sobre toda a superfície da terra; e pararam de edificar a cidade.
010b090084	Por isso, foi chamada Babel, porque foi ali que Yahweh confundiu a língua de toda a terra e os espalhou sobre toda a face da terra.
010b0a0072	Estas são as gerações de Sem. Ele tinha cem anos de idade, quando gerou Arfaxade, dois anos depois do dilúvio.
010b0b005a	Sem viveu quinhentos anos depois que gerou Arfaxade; também gerou outros filhos e filhas.
010b0c0037	Arfaxade tinha trinta e cinco anos, quando gerou Selá.
010b0d0067	Depois que gerou Selá, Arfaxade viveu quatrocentos e três anos; também gerou outros filhos e filhas.
010b0e002b	Selá tinha trinta anos quando gerou Éber.
010b0f0063	Selá viveu quatrocentos e três anos depois que gerou Éber; também gerou outros filhos e filhas.
010b100036	Éber tinha trinta e quatro anos quando gerou Pelegue.
010b110066	Éber viveu quatrocentos e trinta anos depois que gerou Pelegue; também gerou outros filhos e filhas.
010b12002d	Pelegue tinha trinta anos, quando gerou Reú.
010b13005f	Pelegue viveu duzentos e nove anos depois que gerou Reú; também gerou outros filhos e filhas.
010b140033	Reú tinha trinta e dois anos quando gerou Serugue.
010b15005f	Reú viveu duzentos e sete anos depois que gerou Serugue; também gerou outros filhos e filhas.
010b16002c	Serugue tinha trinta anos quando gerou Naor.
010b170058	Serugue viveu duzentos anos depois que gerou Naor; também gerou outros filhos e filhas.
010b180030	Naor tinha vinte e nove anos quando gerou Terá.
010b190038	Naor viveu cento e dezenove anos depois que gerou Terá.
010b1a003b	Terá tinha setenta anos quando gerou Abrão, Naor e Harã.
010b1b0059	Estes são os descendentes de Terá. Terá gerou Abrão, Naor e Harã; e Harã gerou Ló.
010b1c005a	Harã morreu na presença do seu pai Terá, na terra de seu nascimento, em Ur dos caldeus.
010b1d00ac	Abrão e Naor tomaram mulheres para si. O nome da mulher de Abrão era Sarai e o nome da mulher de Naor era Milca; esta era filha de Harã, que foi pai de Milca e de Iscá.
010b1e0026	Sarai era estéril: não tinha filhos.
010b1f00a5	Terá tomou seu filho Abrão e Ló, filho de seu filho, e a Sarai, sua nora, mulher de seu filho Abrão. E juntos deixaram Ur dos caldeus para ir à terra de Canaã.
010b200064	Foram até Harã e se estabeleceram ali. Terá viveu duzentos e cinco anos e depois morreu em Harã.
010c010086	Então, Yahweh disse a Abrão: "Sai da tua terra, e do meio dos teus parentes, e da casa de teu pai, para a terra que Eu te mostrarei.
010c020062	E farei de ti uma grande nação, te abençoarei, farei teu nome grande e tu serás uma bênção.
010c03008e	Eu abençoarei os que te abençoarem e amaldiçoarei os que te amaldiçoarem. Através de ti, todas as famílias da terra serão abençoadas".
010c040081	E foi Abrão como Yahweh havia lhe dito que fizesse, e Ló foi com ele. Abrão tinha setenta e cinco anos quando partiu de Harã.
010c0500ae	Levou consigo Sarai, sua mulher, e Ló, filho de seu irmão, e toda sua riqueza e as pessoas que havia adquirido em Harã. Eles saíram para a terra de Canaã e lá chegaram.
010c06006f	Abrão atravessou a terra até Siquém para o carvalho de Moré. Naquele tempo, os cananeus habitavam na terra.
010c0700a3	Yahweh apareceu para Abrão e disse: "Eu darei esta terra para os teus descendentes". Então, Abrão edificou um altar para Yahweh, Aquele que lhe havia aparecido.
010c0800b3	De lá, ele mudou-se para a montanha ao leste de Betel, onde armou sua tenda; estando Betel ao oeste e Ai, ao leste. Lá ele edificou um altar para Yahweh e invocou pelo Seu nome.
010c090033	Então, Abrão partiu dali em direção ao Neguebe.
010c0a006a	E houve fome na terra. Então, Abrão desceu até o Egito para ali ficar, pois a fome era severa na terra.
010c0b0081	E aconteceu que, quando ele estava se aproximando do Egito, disse para Sarai, sua mulher: "Vê, eu sei que tu és mulher formosa.
010c0c0062	Quando os egípcios te virem, dirão: 'Esta é a mulher dele'; irão matar-me e te manterão viva.
010c0d006d	Dize, pois, que és minha irmã e assim estarei bem, graças a ti, e minha vida será poupada por tua causa".
010c0e0064	Aconteceu que, quando Abrão entrou no Egito, os egípcios viram que Sarai era mulher muito formosa.
010c0f0069	Os oficiais do Faraó a viram, elogiaram-na diante do Faraó e a mulher foi levada para a casa do Faraó.
010c10006f	Ele tratou bem a Abrão por causa dela e lhes deu ovelhas, bois, jumentos, servos e servas, jumentas e camelos.
010c110066	Então, Yahweh afligiu a Faraó e a sua casa com grandes pragas, por causa de Sarai, mulher de Abrão.
010c12006a	Faraó chamou Abrão e disse: "O que é isto que fizeste? Por que não me relataste que ela é tua mulher?
010c130096	Por que me disseste que ela é tua irmã, de modo que a tomei para ser minha mulher? Agora, pois, aqui está a tua mulher, toma-a e segue teu caminho.
010c14007e	Então, Faraó deu ordens a seus homens a respeito dele, e levaram-no embora, junto com sua esposa e com tudo o que possuía".
010d01006a	Então, Abrão subiu do Egito para o Neguebe. Ele, sua mulher e tudo o que tinha. Ló também foi com ele.
010d020033	Abrão era muito rico: possuía gado, prata e ouro.
010d030070	Ele continuou sua jornada de Neguebe para Betel, até o lugar onde sua tenda já esteve antes, entre Betel e Ai.
010d040073	Esse é o lugar onde estava o altar que ele havia construído anteriormente, e ali Abrão invocou o nome de Yahweh.
010d05004e	Nessa época, Ló, que acompanhava Abrão, também possuía rebanhos e tendas.
010d060074	A terra não era suficiente para sustentá-los, pois os seus bens eram muitos, de modo que não podiam viver juntos.
010d070097	Houve contenda entre os pastores dos rebanhos de Abrão e os pastores dos rebanhos de Ló. Nesse tempo, os cananeus e os ferezeus habitavam essa terra.
010d08007e	Disse Abrão a Ló: "Que não haja contenda entre mim e ti, nem entre os meus pastores e os teus pastores, pois somos irmãos.
010d0900af	Não está diante de ti toda a terra? Peço-te que te apartes de mim. Se fores para a esquerda, então, irei para a direita. Ou se fores para a direita, irei para a esquerda".
010d0a00d2	Então, Ló olhou ao redor e viu que todo o vale do Jordão era bem irrigado por todo o caminho até Zoar; era como o jardim de Yahweh, como a terra do Egito. Isso foi antes de Yahweh destruir Sodoma e Gomorra.
010d0b0067	Assim, Ló escolheu para si todo o vale do Jordão e partiu para o Oriente, e se separaram um do outro.
010d0c005f	Abrão habitou na terra de Canaã, e Ló, nas cidades do vale, armando suas tendas até Sodoma.
010d0d0052	Ora, os homens de Sodoma eram extremamente maus e grandes pecadores contra Yahweh.
010d0e00a8	Yahweh disse a Abrão, após Ló ter se separado dele: "Ergue os teus olhos e olha desde o lugar onde estás para o norte, para o sul, para o oriente e para o ocidente.
010d0f004c	Toda esta terra que vês, Eu darei a ti e aos teus descendentes para sempre.
010d1000ac	E farei tua descendência tão numerosa quanto o pó da terra, de modo que, se alguém pudesse contar o pó da terra, então, tua descendência também poderia ser contada.
010d110054	Levanta-te, percorre esta terra no seu comprimento e largura, pois para ti a darei".
010d120080	Então, Abrão desarmou suas tendas e habitou perto dos carvalhos de Manre, situados no Hebrom, onde edificou um altar a Yahweh.
010e010074	Nos dias de Anrafel, rei de Sinar, de Arioque, rei de Elasar, de Quedorlaomer, rei de Elão e de Tidal, rei de Goim,
010e0200a4	estes fizeram uma guerra contra Bera, rei de Sodoma, Birsa, rei de Gomorra, Sinabe, rei de Admá, Semeber, rei de Zeboim e o rei de Belá (também chamada de Zoar).
010e030059	Esses últimos cinco reis ajuntaram-se no vale de Sidim (também chamado de Mar Salgado).
010e04005b	Durante doze anos, haviam servido Quedorlaomer, mas, no décimo terceiro ano, rebelaram-se.
010e0500a9	Depois do décimo quarto ano, Quedorlaomer e os reis que estavam com ele foram e atacaram os refains em Asterote-Carnaim, os zuzins em Hão, os emins em Savé-Quiriataim
010e060041	e os horeus de seu monte Seir até El-Parã, próximo ao deserto.
010e0700a6	Depois eles retornaram e foram para En-Mispate (também chamado de Cades), e conquistaram a terra dos amalequitas e também dos amorreus, que viviam em Hazazom-Tamar.
010e0800b7	Em seguida, o rei de Sodoma, o rei de Gomorra, o rei de Admá, o rei de Zeboim e o rei de Belá (também chamado de Zoar) deslocaram-se e prepararam-se para a batalha no vale de Sidim
010e09007f	contra Quedorlaomer, rei de Elão, Tidal, rei de Goim, Anrafel, rei de Sinar, Arioque, rei de Elasar: quatro reis contra cinco.
010e0a00a0	O vale de Sidim estava cheio de poços de piche, e os reis de Sodoma e Gomorra fugiram e caíram lá. Aqueles que estavam à esquerda fugiram para as montanhas.
010e0b0056	Então, os inimigos tomaram todos os bens e provisões de Sodoma e Gomorra e se foram.
010e0c006a	Eles tomaram também Ló, juntamente com suas posses. Ló era filho do irmão de Abrão e vivia em Sodoma.
010e0d00c5	Um que havia escapado foi e contou a Abrão, o hebreu; este estava habitando junto aos carvalhos que pertenciam a Manre, o amorreu, irmão de Escol e de Aner, os quais eram todos aliados de Abrão.
010e0e00a5	Quando Abrão ouviu que seus inimigos haviam capturado seu parente, liderou seus trezentos e dezoito homens treinados, nascidos em sua casa, e os perseguiu até Dã.
010e0f0066	Ele dividiu seus homens e atacou os inimigos à noite, perseguindo-os até Hobá, ao norte de Damasco.
010e100092	Assim, ele trouxe de volta todas as suas posses e também trouxe de volta seu parente Ló e seus bens, assim como as mulheres e as outras pessoas.
010e1100ad	Depois que Abrão retornou do ataque a Quedorlaomer e aos reis que estavam com ele, o rei de Sodoma saiu para encontrá-lo no vale de Savé (também chamado de Vale do Rei).
010e120058	Melquisedeque, rei de Salém, trouxe pão e vinho. Ele era sacerdote do Deus Altíssimo.
010e130067	Ele abençoou Abrão, dizendo: "Bendito seja Abrão pelo Deus Altíssimo, Criador dos céus e da terra.
010e140078	Bendito seja o Deus Altíssimo, que entregou os teus inimigos em tuas mãos". Então, Abrão deu-lhe um décimo de tudo.
010e150047	O rei de Sodoma disse a Abrão: "Dá-me o povo e toma os bens para ti".
010e160070	Abrão disse ao rei de Sodoma: "Eu levanto minhas mãos a Yahweh, Deus Altíssimo, Criador dos céus e da terra,
010e170095	que eu não tomarei nem uma linha, uma correia de sandália ou qualquer coisa que te pertença, para que nunca possas dizer: 'Eu enriqueci a Abrão'.
010e1800a6	Eu não levarei nada, exceto o que esses jovens já comeram. E, quanto à parte dos homens que vieram comigo, Aner, Escol e Manre, que eles peguem as suas porções".
010f010081	Depois disso, falou Yahweh a Abrão, numa visão, dizendo: "Não temas, Abrão! Eu Sou teu escudo e tua recompensa será grande".
010f020079	Abrão respondeu: "Senhor Yahweh, o que me darás, pois continuo sem filho, e o meu herdeiro será Eliézer de Damasco?".
010f030064	E acrescentou Abrão: "Tu não me deste descendente e o mordomo da minha casa será o meu herdeiro".
010f04008b	Então, veio a ele a palavra de Yahweh, dizendo: "Esse não será o teu herdeiro, mas aquele que será gerado por ti será o teu herdeiro".
010f05008c	E o Senhor o conduziu para fora e disse: "Olha para o céu e conta as estrelas, se puderes". E lhe disse: "Assim será a tua descendência".
010f06003e	Abrão creu em Yahweh e isso lhe foi atribuído como justiça.
010f070068	E disse Yahweh: "Eu Sou Yahweh, que te fez sair de Ur dos caldeus, para te dar esta terra por herança".
010f080046	Perguntou-lhe Abrão: "Senhor Yahweh, como vou saber que a herdarei?".
010f090077	Respondeu-lhe: "Traz-Me uma novilha, uma cabra e um carneiro, cada um com três anos de idade, um pombo e uma rolinha".
010f0a006d	Ele trouxe os animais, cortou-os ao meio e colocou cada parte em frente à outra, porém não cortou as aves.
010f0b0044	As aves de rapina desciam sobre as carcaças e Abrão as afugentava.
