0100000007	Genèse
0109150046	Et il but du vin, et s'enivra, et se découvrit au milieu de sa tente.
0109160063	Et Cham, père de Canaan, ayant vu la nudité de son père, le rapporta dehors à ses deux frères.
01091700e8	Mais Sem et Japhet prirent le manteau, le mirent tous deux sur leurs épaules, et marchant en arrière, ils couvrirent la nudité de leur père; et comme leurs visages étaient tournés, ils ne virent point la nudité de leur père.
010918004c	Et Noé, réveillé de son vin, apprit ce que son fils cadet lui avait fait.
010919004f	Et il dit: Maudit soit Canaan! il sera serviteur des serviteurs de ses frères.
01091a0053	Puis il dit: Béni soit l'Éternel, Dieu de Sem, et que Canaan soit leur serviteur!
01091b0062	Que Dieu étende Japhet et qu'il habite dans les tentes de Sem; et que Canaan soit leur serviteur!
01091c003c	Et Noé vécut, après le déluge, trois cent cinquante ans.
01091d0052	Tout le temps que Noé vécut fut donc de neuf cent cinquante ans; puis il mourut.
010a01006e	Voici les descendants des fils de Noé: Sem, Cham et Japhet, auxquels naquirent des enfants après le déluge.
010a02004e	Les fils de Japhet sont Gomer, Magog, Madaï, Javan, Tubal, Méshec, et Tiras.
010a030035	Et les fils de Gomer, Ashkénas, Riphath, et Togarma.
010a04003a	Et les fils de Javan, Elisha et Tarsis, Kittim et Dodanim.
010a050085	Par eux furent peuplées les îles des nations, dans leurs terres, chacun selon sa langue, selon leurs familles, selon leurs nations.
010a060039	Et les fils de Cham, sont Cush, Mitsraïm, Put et Canaan.
010a070061	Et les fils de Cush, Seba, Havila, Sabta, Raema et Sabteca. Et les fils de Raema, Sheba et Dedan.
010a080046	Et Cush engendra Nimrod, qui commença à être puissant sur la terre.
010a09007c	Il fut un puissant chasseur devant l'Éternel. C'est pour cela qu'on dit: Comme Nimrod, puissant chasseur devant l'Éternel.
010a0a005d	Et le commencement de son royaume fut Babel, Érec, Accad et Calné, dans le pays de Shinear.
010a0b004e	De ce pays-là il sortit en Assyrie, et il bâtit Ninive, Rehoboth-Ir, Calach,
010a0c0039	Et Résen, entre Ninive et Calach; c'est la grande ville.
010a0d0048	Et Mitsraïm engendra les Ludim, les Anamim, les Lehabim, les Naphtuhim,
010a0e0050	Les Pathrusim, les Casluhim (d'où sont sortis les Philistins) et les Caphtorim.
010a0f0033	Et Canaan engendra Sidon, son premier-né, et Heth;
010a10002f	Les Jébusiens, les Amoréens, les Guirgasiens;
010a110027	Les Héviens, les Arkiens, les Siniens;
010a120064	Les Arvadiens, les Tsemariens, les Hamathiens. Ensuite les familles des Cananéens se dispersèrent.
010a130099	Et la limite des Cananéens fut depuis Sidon, en venant vers Guérar, jusqu'à Gaza, en venant vers Sodome, Gomorrhe, Adma, et Tseboïm, jusqu'à Lésha.
010a14006f	Ce sont là les fils de Cham, selon leurs familles, selon leurs langues, dans leurs terres, dans leurs nations.
010a15005d	Il naquit aussi des fils à Sem, père de tous les fils d'Héber, et frère aîné de Japhet.
010a16003a	Les fils de Sem sont Élam, Assur, Arpacshad, Lud et Aram.
010a17002f	Et les fils d'Aram, Uts, Hul, Guéther et Mash.
010a18003c	Et Arpacshad engendra Shélach, et Shélach engendra Héber.
010a190092	Et à Héber il naquit deux fils: le nom de l'un est Péleg (partage), car en son temps la terre fut partagée; et le nom de son frère, Jockthan.
010a1a0040	Et Jockthan engendra Almodad, Sheleph, Hatsarmaveth, et Jérach;
010a1b0015	Hadoram, Uzal, Dikla,
010a1c0016	Obal, Abimaël, Sheba,
010a1d003d	Ophir, Havila, et Jobab. Tous ceux-là sont fils de Jockthan.
010a1e0057	Et leur demeure était depuis Mésha, en venant vers Sephar, vers la montagne d'Orient.
010a1f0070	Ce sont là les fils de Sem, selon leurs familles, selon leurs langues, selon leurs terres, selon leurs nations.
010a2000a4	Telles sont les familles des fils de Noé, selon leurs générations, dans leurs nations; et c'est d'eux que sont sorties les nations de la terre après le déluge.
010b01003c	Or toute la terre avait le même langage et les mêmes mots.
010b020081	Mais il arriva qu'étant partis du côté de l'Orient, ils trouvèrent une plaine dans le pays de Shinear, et ils y demeurèrent.
010b0300a4	Et ils se dirent l'un à l'autre: Allons, faisons des briques, et cuisons-les au feu. Et la brique leur tint lieu de pierre, et le bitume leur tint lieu de mortier.
010b0400be	Et ils dirent: Allons, bâtissons-nous une ville et une tour, dont le sommet soit dans les cieux, et faisons-nous un nom, de peur que nous ne soyons dispersés sur la face de toute la terre.
010b05005d	Et l'Éternel descendit pour voir la ville et la tour qu'avaient bâties les fils des hommes.
010b0600c8	Et l'Éternel dit: Voici, c'est un seul peuple, et ils ont tous le même langage, et voilà ce qu'ils commencent à faire; et maintenant rien ne les empêchera d'exécuter tout ce qu'ils ont projeté.
010b070071	Allons, descendons, et confondons là leur langage, en sorte qu'ils n'entendent point le langage l'un de l'autre.
010b080066	Et l'Éternel les dispersa de là sur la face de toute la terre, et ils cessèrent de bâtir la ville.
010b0900af	C'est pourquoi son nom fut appelé Babel (confusion); car l'Éternel y confondit le langage de toute la terre, et de là l'Éternel les dispersa sur toute la face de la terre.
010b0a0065	Voici les descendants de Sem: Sem, âgé de cent ans, engendra Arpacshad, deux ans après le déluge.
010b0b006b	Et Sem, après qu'il eut engendré Arpacshad, vécut cinq cents ans; et il engendra des fils et des filles.
010b0c003a	Et Arpacshad vécut trente-cinq ans, et engendra Shélach.
010b0d0077	Et Arpacshad, après qu'il eut engendré Shélach, vécut quatre cent trois ans; et il engendra des fils et des filles.
010b0e0032	Et Shélach vécut trente ans, et engendra Héber.
010b0f0074	Et Shélach, après qu'il eut engendré Héber, vécut quatre cent trois ans; et il engendra des fils et des filles.
010b100037	Et Héber vécut trente-quatre ans, et engendra Péleg.
010b110073	Et Héber, après qu'il eut engendré Péleg, vécut quatre cent trente ans; et il engendra des fils et des filles.
010b12002e	Et Péleg vécut trente ans, et engendra Rehu.
010b13006d	Et Péleg, après qu'il eut engendré Rehu, vécut deux cent neuf ans; et il engendra des fils et des filles.
010b140032	Et Rehu vécut trente-deux ans, et engendra Serug.
010b15006c	Et Rehu, après qu'il eut engendré Serug, vécut deux cent sept ans; et il engendra des fils et des filles.
010b16002f	Et Serug vécut trente ans, et engendra Nachor.
010b17006a	Et Serug, après qu'il eut engendré Nachor, vécut deux cents ans; et il engendra des fils et des filles.
010b180034	Et Nachor vécut vingt-neuf ans, et engendra Tharé.
010b19006e	Et Nachor, après qu'il eut engendré Tharé, vécut cent dix-neuf ans; et il engendra des fils et des filles.
010b1a0049	Et Tharé vécut soixante et dix ans, et engendra Abram, Nachor et Haran.
010b1b005f	Voici les descendants de Tharé: Tharé engendra Abram, Nachor et Haran; et Haran engendra Lot.
010b1c005f	Et Haran mourut en présence de Tharé son père, au pays de sa naissance, à Ur des Caldéens.
010b1d00aa	Et Abram et Nachor prirent des femmes. Le nom de la femme d'Abram était Saraï, et le nom de la femme de Nachor, Milca, fille de Haran, père de Milca et père de Jisca.
010b1e0039	Mais Saraï était stérile; elle n'avait point d'enfant.
010b1f00f9	Et Tharé prit Abram son fils, et Lot fils de Haran, son petit-fils, et Saraï sa belle-fille, femme d'Abram son fils, et ils sortirent ensemble d'Ur des Caldéens, pour aller au pays de Canaan. Et ils vinrent jusqu'à Charan, et ils y demeurèrent.
010b200052	Et les jours de Tharé furent de deux cent cinq ans; puis Tharé mourut à Charan.
010c01008e	Et l'Éternel avait dit à Abram: Va-t'en hors de ton pays, et de ta parenté, et de la maison de ton père, vers le pays que je te montrerai.
010c020078	Et je te ferai devenir une grande nation, et je te bénirai, et je rendrai ton nom grand, et tu seras une bénédiction.
010c030085	Et je bénirai ceux qui te béniront, et je maudirai ceux qui te maudiront; et toutes les familles de la terre seront bénies en toi.
010c040097	Et Abram s'en alla, comme l'Éternel le lui avait dit, et Lot alla avec lui. Et Abram était âgé de soixante et quinze ans quand il sortit de Charan.
010c0500ea	Et Abram prit Saraï sa femme, et Lot, fils de son frère, et tout le bien qu'ils avaient gagné, et les personnes qu'ils avaient acquises à Charan; et ils sortirent pour aller au pays de Canaan; et ils arrivèrent au pays de Canaan.
010c06007c	Et Abram traversa le pays jusqu'au lieu de Sichem, jusqu'au chêne de Moré. Or, les Cananéens étaient alors dans le pays.
010c070092	Et l'Éternel apparut à Abram, et lui dit: Je donnerai ce pays à ta postérité! Et il bâtit là un autel à l'Éternel, qui lui était apparu.
010c0800d0	Et il passa de là vers la montagne, à l'orient de Béthel, et il tendit ses tentes, ayant Béthel à l'Occident, et Aï à l'Orient. Et il bâtit là un autel à l'Éternel, et invoqua le nom de l'Éternel.
010c090044	Puis Abram partit, marchant de campement en campement, vers le Midi.
010c0a007f	Or il y eut une famine dans le pays, et Abram descendit en Égypte pour y séjourner; car la famine était grande dans le pays.
010c0b0072	Et comme il était près d'entrer en Égypte, il dit à Saraï sa femme: Voici, je sais que tu es une belle femme;
010c0c0084	Et il arrivera que lorsque les Égyptiens t'auront vue, ils diront: C'est sa femme; et ils me tueront; mais ils te laisseront vivre.
010c0d007c	Dis, je te prie, que tu es ma sœur, afin que je sois bien traité à cause de toi, et que j'aie la vie sauve grâce à toi.
010c0e0061	Et dès qu'Abram fut arrivé en Égypte, les Égyptiens virent que cette femme était fort belle.
010c0f0083	Et les princes de la cour de Pharaon la virent, et la louèrent devant Pharaon, et la femme fut emmenée dans la maison de Pharaon.
010c10009c	Et il fit du bien à Abram, à cause d'elle; et il eut des brebis et des bœufs et des ânes, des serviteurs et des servantes, des ânesses et des chameaux.
010c110061	Mais l'Éternel frappa de grandes plaies Pharaon et sa maison, à cause de Saraï, femme d'Abram.
010c12007c	Alors Pharaon appela Abram, et lui dit: Qu'est-ce que tu m'as fait? Pourquoi ne m'as-tu pas déclaré que c'était ta femme?
010c13007c	Pourquoi as-tu dit: C'est ma sœur; en sorte que je l'ai prise pour femme? Maintenant, voici ta femme, prends-la et va-t'en.
010c140073	Et Pharaon donna ordre pour lui à des gens qui le reconduisirent, lui et sa femme, et tout ce qui lui appartenait.
010d010068	Et Abram monta d'Égypte vers le Midi, lui et sa femme, et tout ce qui lui appartenait, et Lot avec lui.
010d02003b	Or Abram était très riche en bétail, en argent et en or.
010d030092	Puis il s'en retourna, par ses campements, du Midi jusqu'à Béthel, jusqu'au lieu où avait été sa tente au commencement, entre Béthel et Aï;
010d040062	Au lieu où était l'autel qu'il y avait fait auparavant, et Abram y invoqua le nom de l'Éternel.
010d050052	Or Lot, qui marchait avec Abram, avait aussi des brebis, des bœufs et des tentes.
010d060078	Et le pays ne leur suffit pas pour demeurer ensemble; car leur bien était si grand, qu'ils ne purent demeurer ensemble.
010d0700a6	Et il y eut une querelle entre les bergers du bétail d'Abram, et les bergers du bétail de Lot. Or les Cananéens et les Phéréziens demeuraient alors dans le pays.
010d080090	Et Abram dit à Lot: Qu'il n'y ait point, je te prie, de dispute entre moi et toi, ni entre mes bergers et tes bergers; car nous sommes frères.
010d090095	Tout le pays n'est-il pas devant toi? Sépare-toi donc de moi; si tu prends la gauche, j'irai à droite; et si tu prends la droite, j'irai à gauche.
010d0a00df	Alors Lot, levant les yeux, vit toute la plaine du Jourdain, qui (avant que l'Éternel eût détruit Sodome et Gomorrhe) était arrosée partout, en allant vers Tsoar, comme le jardin de l'Éternel, comme le pays d'Égypte.
010d0b0080	Et Lot choisit pour lui toute la plaine du Jourdain, et il partit du côté de l'Orient; et ils se séparèrent l'un de l'autre.
010d0c0076	Abram habita dans le pays de Canaan, et Lot habita dans les villes de la plaine, et dressa ses tentes jusqu'à Sodome.
010d0d0053	Or les gens de Sodome étaient méchants, et de grands pécheurs contre l'Éternel.
010d0e00b3	Et l'Éternel dit à Abram, après que Lot se fut séparé de lui: Lève donc les yeux, et regarde du lieu où tu es, vers le Nord, vers le Midi, vers l'Orient et vers l'Occident.
010d0f005c	Car, tout le pays que tu vois, je te le donnerai, à toi et à ta postérité pour toujours.
010d1000a1	Et je ferai que ta postérité sera comme la poussière de la terre; que si quelqu'un peut compter la poussière de la terre, ta postérité aussi sera comptée.
010d110057	Lève-toi, parcours le pays dans sa longueur et dans sa largeur; car je te le donnerai.
010d120088	Alors Abram transporta ses tentes, et vint demeurer aux chênes de Mamré, qui sont à Hébron, et il bâtit là un autel à l'Éternel.
010e010088	Or, il arriva, au temps d'Amraphel, roi de Shinear, d'Arjoc, roi d'Ellasar, de Kedor-Loamer, roi d'Élam, et de Tideal, roi des nations,
010e0200a7	Qu'ils firent la guerre à Béra, roi de Sodome, à Birsha, roi de Gomorrhe, à Shineab, roi d'Adma, à Shéméber, roi de Tseboïm, et au roi de Béla, qui est Tsoar.
010e030050	Tous ceux-ci se rassemblèrent dans la vallée de Siddim, qui est la mer salée.
010e040068	Douze ans ils avaient été assujettis à Kedor-Laomer; mais la treizième année, ils se révoltèrent.
010e0500bd	Et la quatorzième année, Kedor-Laomer et les rois qui étaient avec lui, vinrent et battirent les Rephaïm à Ashteroth-Karnaïm, les Zuzim à Ham, les Emim dans la plaine de Kirjathaïm,
010e060058	Et les Horiens dans leur montagne de Séir, jusqu'à El-Paran, qui est près du désert.
