2800000007	Matthew
280a2a009e	And whoever will give one of these little ones only a cup of cold water to drink, because he is a disciple, verily I say to you, he shall not lose his reward.
280b01008e	And it came to pass, when Jesus had made an end of commanding his twelve disciples, he departed thence to teach and to preach in their cities.
280b02005f	Now when John had heard in the prison of the works of the Christ, he sent two of his disciples,
280b03004b	and said to him: Art thou he that was to come, or must we look for another?
280b04004c	And Jesus answered and said to them: Go and tell John what you hear and see.
280b0500a1	The blind receive their sight, and the lame walk; the lepers are cleansed, and the deaf hear; the dead are raised, and the poor have the gospel preached to them;
280b06003c	and blessed is he that shall find in me no cause of offense.
280b07009a	As these were going away, Jesus began to say to the multitudes concerning John: What did you go out into the wilderness to see? A reed shaken by the wind?
280b080078	But what did you go out to see? A man clothed in soft raiment? Behold, those who wear soft clothing are in kings houses.
280b090056	But what did you go out to see? A prophet? Yes, I say to you, and more than a prophet.
280b0a0079	For this is he of whom it is written: Behold, I send my messenger before thy face, who shall prepare thy way before thee.
280b0b00a1	Verily, I say to you, Among those born of women, there has not risen a greater than John the Immerser. But the least in the kingdom of heaven is greater than he.
280b0c0083	From the days of John the Immerser till now, the kingdom of heaven is taken by violence, and men of violence seize upon it eagerly.
280b0d0036	For all the prophets and the law prophesied till John;
280b0e0044	and if you are willing to receive it, he is Elijah that was to come.
280b0f0027	He that has ears to hear, let him hear.
280b100077	But to what shall I liken this generation? It is like children sitting in the markets, and calling to their companions,
280b11007b	and saying: We have played on the pipe for you, and you have not danced; we have wailed for you, and you have not lamented.
280b120049	For John came, neither eating nor drinking, and they say: He has a demon.
280b1300b1	The Son of man has come eating and drinking, and they say: Behold, a glutton, and a drinker of wine, a friend of publicans and sinners. Yet wisdom is vindicated by her children.
280b140071	Then he began to reprove the cities in which most of his mighty works had been done, because they did not repent.
280b1500c2	Alas for thee, Chorazin! alas for thee, Bethsaida! for if the mighty works which have been clone in you had been done in Tyre and Sidon, they would have repented long ago in sackcloth and ashes.
280b160065	But I say to you, It will be more tolerable for Tyre and Sidon, in the day of judgment, than for you.
280b1700c9	And thou, Capernaum, that hast been exalted to heaven, shalt be brought down to hades. For if the mighty works which have been done in thee had been done in Sodom, it would have remained till this day.
280b18006a	But I say to you, It shall be more tolerable for the land of Sodom, in the day of judgment, than for thee.
280b1900b7	At that time Jesus answered and said: I thank thee, Father, Lord of heaven and of earth, because thou hast hid these things from the wise and prudent, and hast revealed them to babes.
280b1a0034	Even so, Father, for so it seemed good in thy sight.
280b1b00b3	All things have been delivered to me by my Father; and no one knows the Son, but the Father; nor does any one know the Father, but the Son, and he to whom the Son will reveal him.
280b1c0053	Come to me, all you that are weary, and heavily burdened, and I will give you rest.
280b1d0073	Take my yoke upon you, and learn from me; for I am meek and lowly in heart; and you shall find rest for your souls.
280b1e002c	For my yoke is easy, and my burden is light.
280c01009a	At that time Jesus was going, on the Sabbath, through the fields of grain; and his disciples were hungry, and began to pull the ears of grain, and to eat.
280c02007d	But when the Pharisees saw it, they said to him: Behold, your disciples are doing what it is not lawful to do on the Sabbath.
280c030067	But he said to them: Have you not read what David did, when he and those who were with him were hungry?
280c0400a7	how he entered the house of God, and ate the loaves of the presence, which it was not lawful for him to eat, nor for those who were with him, but for the priests only?
280c05007b	Or, have you not read in the law that on the Sabbath-days the priests in the temple profane the Sabbath, and are blameless?
280c060041	But I say to you, that something greater than the temple is here.
280c070076	But if you had known what this means―I desire mercy, and not sacrifice―you would not have condemned the blameless.
280c08002a	For the Son of man is Lord of the Sabbath.
280c090036	And he departed thence, and went into their synagogue.
280c0a0097	And behold, a man was there that had a withered hand. And they asked him, saying: Is it lawful to cure on the Sabbath-days? that they might accuse him.
280c0b00ae	And he said to them: What man shall there be among you, that shall have one sheep, and if this fall into a pit on the Sabbath-day, will he not lay hold on it and lift it out?
