2800000005	Matei
28061e00c6	Bhahe, anda Chapanga ulihwalicha naha lihamba lya mughonda deleno libhii na kilabho jhake ulitagha pa mwotu, bho, mangota nantendela jhe kupeta peniya? Mangota bhando bhumii na kihobholelo chandina!
28061f0057	“Bhahe, nkotoka kubhehe na kiholo, ‘Natulya nike, natunywa nike, natuhwala nike!’
2806200095	Nhwalo gheniya ghoha bhando bhangaumanya Chapanga bhang'ahikila gheniya. Tate gwino jwa kunane kwa Chapanga amanye kubhehe mighana ilebhe yenio yoha.
2806210058	Nambo mupalahe hote Unahota gwa Chapanga na ghapala ghoha na gheniya ghoha nanyonjekewa.
2806220089	Bhahe, nkotoka kubhehe na kiholo na ilebhe ya kilabho, kilabho ibhii na ilebhe yake. Malola gha lichiko limo ghakwela kwa lichiko lyenio.
2807010041	“Nkotoka kwahadabuu bhange, na mangota nahadabulwa na Chapanga,
280702007e	nhwalo chimahadabula bhange, ndi mangota nanhuadabulilwa kipemo cheche, chimwapemela bhange, ndi Chapanga nanhadabulila kwino.
280703007f	Bho, nhwalo gwa nike mukibhona kipalamande chikibhii muliho lya nnongo gwino, nambo mulibhona jhe lijhola lilibhii muliho lino?
2807040076	Amu mihoto bhole kunongolela nnongo gwino, Nnongo, denda nimohe lipande muliho lino, kongo nkwete lijhola muliho lino?
28070500aa	Mwenga mukitenda mundo jwaumbone! Mulibhohe hote lijhola lilibhii muliho lino na peniya ndi nanola telatela na kuhoto kubhoha lijhola lilibhii muliho lya nnongo gwino.”
28070600b6	“Nkotoka kwapela ghimbwa ilebhe ya Chapanga, bhahoto kughalambuka na kukachulana mangota amu nkotoka kwataghii magholobhe lwambo ya lulo bhahoto kughatimbatimba kwa magholo ghabhe.
2807070062	“Nnyope na mangota napelwa, mupalahangane nampata, nkong'onde litangala na mangota nadindulilwa.
2807080079	Nhwalo gwenio mundo jhojhoha jwajhopa upelwa, na mundo jhojhoha jwapalaha napata, na jwakong'onda litangala nadindulilwa.
280709005b	Bho, abhii jhojhoha pakate jhino jwanyopa mwana mundo libumunda, na jwenie napela lighanga?
28070a0030	Amu bho, anda anyopite luhomba, nampela lijhoka?
28070b00cf	Anda yenio bhahe, mangota pamonga na gwanganandela gwino, mimanya kwaipela yana hino yambone, chakaka Tate gwino jwa kunane kwa Chapanga natenda kuchocha kwa peniya. Nabhapela ghambone bhala bhibhannyopa.”
28070c00b7	“Ghoha ghumipala bhando bhantendele mangota, mwatendele bheniya helahela. Naha ndi chililonge Lilaghalikilo lya Chapanga lyakampekiye Mucha na mabholo gha milondole bha Chapanga.”
28070d00ba	“Nnyingile kwa kupete nnyango nkombaho. Kwa nhwalo ndela jhilongocha mukuwegha ndi ngolongwa, na litangala lya kujhingilila mwenio ndi ngolongwa, bhubhajhenda ndela jhenie bhabhii twe.
28070e00a6	Nambo ndela jhijhenda mughome gwa machiko ghoha ndi ngombaho, na litangala lya kujhingilila hele likombaho, ndi bhando bhandina tugha bhihoto kuimanya ndela jhene.”
28070f0078	“Mukilolekehe na milondole bhuwange. Bhene uhika kwino bhabhonekana ngita mambelele kwa panja, nambo kwa nkate mamehe.
2807100068	Namamanya kwa mahengo ghabhe. Bho, bhando upochomola mahuku mu mikongo jha mibha, amu ntine mu mikwanga?
2807110066	Bhahe, nkongo gwambone upambika uhohe gwa mbone, na nkongo gwanganandela upambika uhohe gwanganandela.
2807120076	Nkongo gwamaha uhoto ng'o kupambika uhohe gwangamanyika, hilu nkongo gwangamanyika uhoto jhe kupambika uhohe ghambone.
2807130048	Kila nkongo gwangapambika uhohe gwambone naupengulwa na kutagwa pamwotu.
280714002d	Kwa ngoheno, namamanya kwa mahengo ghabhe.”
28071500ba	“Chi kila mundo jwangema, ‘Bhambo, Bhambo,’ najhingila Munahota nkolongwa gwa kunane kwa Chapanga, nambo jhola tugha jwahenga ghala ghapala Tate gwango jwabhii kunane kwa Chapanga.
28071600be	Bhando bhamahele nabhanongolela lichiko lela lya luhadabulo, ‘Bhambo, Bhambo!’ Kwa liina lino tukatangiche malobhe ghino, na kwa liina lino tukabhengite michuka na kuhenga ikangacho twe.
280717006b	Peniya nanikanila, ‘Niumanyingine ng'o mangota, mmokengane palonge jhango, mangota bhumutenda mabhoho.’
280718009e	“Bhahe, kwa kila mundo jwajhokanikiya malobhe ghango na kughahenge lihengo, ahwanana na mundo jhuna malango, jwachengite nyumba jhake panane jha lindalabho.
28071900a2	Hula ijhakukoma, ngemba ijhakutwelela, kimbonga kijhapogha na kuhinyuanyua nyumba jhene. Nambo nyumba jhene ikagwii jhe nhwalo ikachengwite panane jha lindalabho.
28071a0094	“Nambo mundo jhojhoha jwajhoha malobhe ghango changaghahenge lihengo, nalandana na mundo jwapumbumwike jwachengite nyumba jhake panane jha ncheke.
28071b009d	Hula ijhakukoma, ngemba ijhakuheluka mache, kimbonga kijhakunyuanyua nyumba jhene, na nyumba jhene ijhakugwegha, na kugwegha kwenio kujhabhehe kukolongwa.”
28071c0061	Yecho pajhomolila kulonge malobhe gheniya, lilongo lya bhando bhajhakukangacha kwa mabholo ghake.
28071d0062	Nhwalo akibha jhe anda bhabhola bheniya bha malaghalikilo, nambo abholita ngita jhuna ukindendeke.
2808010049	Yecho pahelila ku kitombe, lilongo likolongwa lya bhando lijhakunkengama.
2808020072	Bhahe, akahikite mundo jhuna malohe, akanyinamile alongila, “Bhambo, anda uhoto kunyelebhula, unyelebhulajhe!”
2808030081	Yecho ajhakuhatambuu lubhoko lwake na kumpapaha na kulonge, “Nipala! Nnyelebhuke.” Papa mundo jwenio ajhakulama malohe gwake.
2808040111	Bhahe, Yecho ajhakunnobholela, Dolokeya, “Nkotoka kunobhole mundo jhojhoha, nambo nnyende mukakilangiye kwa mupiya litambiko jwa Chapanga, na mpeleke litambiko lino kwa nhwalo gwa kujhelebhuka kwino ngita chalaghalikiye Mucha nhwalo gwa kwalangii bhando bhoha nnamite.”
2808050094	Yecho pajhingila kubomane jha ku Kapelenaumo, nkolongwa jwa akakomana ngondo jhumo jwa ku Loma ajhakunyendelela Yecho na kumpembelekeya antangatile.
2808060061	Alongila, “Bhambo, ntumiche gwango agholwike unyumba, atengwike yegha na yegha jhoha ibhina.”
2808070030	Yecho ajhakunnobholela, “Nahika kunnamicha.”
28080800b5	Jwenio nkolongwa jwa akakomana ngondo ajhakunnobholela, “Bhambo, itope ndeka mwenga kujhingila nkate jha nyumba jhango. Nambo unnobholele lilobhe tugha, na ntumiche jwango nalama.
2808090115	Nhwalo nenga mii mundo pahe jha ukindendeke gwa bhange, ngwete akakomana ngondo pahe yango. Anda ninnobholile jhumo, ‘Jhenda!’ Na jwenio ujhenda, na ninnobholela jhonge ‘Ika!’ Na jwenio uhika. Anda ninnobholile ntumiche gwango, ‘Nhwenge lende.’ Na jwenio uhenga.”
28080a00cc	Yecho pajhohina malobhe gheniya, akakangiche hake, ajhakwalobholela bhando bhubhakibha bhankengima, “Ninnobholela chakaka, nanapatajhe kulola mundo jhojhoha ku Ichilahele jhuna kihobholelo ngita chenje.
28080b00d0	Bhahe, nalobholela bhando bhamahele nabhahika kuhumii kulipitii lyobha na kulitipikii lyobha, na bhene nabhatama pa unyagho gwa kulyegha pamonga na Ulahimo, Isaka na Yakobu mu Unahota gwa kunane kwa Chapanga.
28080c0076	Nambo bhala bhubhapalwa kubhehe mu Unahota gwono ndi bhataghwii panja, kulubhendo, kweno nabhalela na kuyagha mino.”
28080d00a2	Peniya Yecho ajhakunnobholela nkolo jwa akakomana ngondo jweno, “Nnyende kajha, na ibhehe ngita chimuhobholela.” Ntumiche gwake ajhakulama lichaa lelela lela.
28080e0079	Yecho ajhakujhenda ukajha kwa Petile, ajhakunkola nkoano mundo mwikeghe Petile agholwike pakindanda, itenda kupyopa hake.
28080f006d	Bhahe, Yecho ajhakumpapaha majhe jwenio lubhoko, na ulwalo ukannekekiye, ajhakujhema na kutumbuu kwatelekela.
28081000a7	Pikihikita kimiye, bhakannetile bhando twe bhubhakibha na michuka, na jwenio, kwa malobhe ghake, ajhakubhenga michuka jhene. Ajhakwalamicha bhando bhoha bhubhalalwita.
280811007f	Akatei gheniya ghighalongilwa na nnondole Isaya ghatimile, “Jwenio atoile malola ghito, agheghite malola na malwalo ghito.”
280812006d	Yecho pabhonita lilongo lya bhando lintindile, ajhakwalobholela, bhabholwa bhake bhajhende kwiye jha lilabha.
280813007e	Mmola jhumo jwa Malaghalikilo akanyendile Yecho, akannobholile, “Mmola, nenga naninkengama mwenga kokoha kola kumijhenda.”
28081400a2	Yecho akannyangwile, “Mabweya ghabhii na mikwembe jhabhe na ijhune ibhii na mihuhe jhabhe, nambo Mwana gwa Mundo akwete ndeka pakujhebhelekeya lubhaho lwake.”
2808150071	Peniya mundo jhonge pakate jha bhabholwa bhake ajhakunnobholela, “Bhambo, nnyende hote kunchika tate gwango.”
280816005d	Nambo Yecho ajhakunobholela, “Ungengame! Mwaleke bhubhawile bhachikane bhubhawile chika.”
2808170054	Yecho ajhakujhingii mungalabha, na bhabholwa bhake bhajhakujhenda pamonga na jwenio.
2808180084	Peniya kijhakupeti kimbonga kikolongwa mulilabha, matuhe gha mache ghajhatumbu kuyekelela ngalabha. Yecho akibha agholwike lugwenio.
280819005f	Bhabholwa bhakannyendile Yecho, bhajhakunyimuha bhalongila, “Bhambo, mutukombole, tuwegha!”
28081a00e3	Yecho ajhakwalobholela, “Mangota bhumii na kihobholelo chandina, bho, nhwalo gwa nike mijhoghopa?” Bhahe, akajhinwike, ajhakukipwatalila kimbonga na matuhe gha mache ghala gha mulilabha lela ghajhakubhehe njelembo na teeke.
28081b005d	Bhando bhakakangiche hake, bhalongila, “Bho, ojho mundo ghane ade kimbonga kinnyeketela?”
28081c00f1	Yecho akahikite ku kilambo cha bha Gelache kwiye jha lilabha, na kwono bhando bhabhele bhubhakibha na michuka bhakakonganiki nako bhahumila ku mambe. Bhando bheniya bhakibha bha kujhoghoha hake, abhii jhe mundo jwahotwila kupete ndela jhene.
28081d008a	Na bhene bhakatumbwii kulalama, “Mipala nike kwa nenga mwenga Mwana gwa Chapanga? Bho, uhikite kutung'aha kongo lichiko linahika jhe?”
28081e004d	Pahina na peniya pakibha na lilongo likolongwa lya magholobhe ghighaluchitwa.
28081f0075	Peniya michuka ikampembelikihe Yecho, “Anda mipala kutubhoha, bhahe, mutulekekehe tughajhingii magholobhe ghala.”
28082000de	Yecho akabhalobhalile, “Chakaka, nnyendengane.” Peniya bhajhakubhoka kwa bhando bheniya, na kughajhingii magholobhe. Lilongo lyoha lya magholobhe lijhakutilila muluhelelo na kutumbukila mulilabha na kuhobholela mwenio.
2808210093	Bhalucha magholobhe bhajhakutila na kujhenda kubomane. Kwalobholela bhando malobhe ghoha na mambu ghighapitile bhando bhala bhubhakibha na michuka.
2808220075	Bhahe, bhando bhoha bha muche ghola bhajhakubhoka, bhakanyendilii Yecho, na kumpembelekeya, abhoke mu kilambo chabhe.
280901004b	Yecho pakwelita mungalabha, ajhakujhomboka lilabha na kuhika mumuche gwake.
28090200d0	Peniya bhando bhakannetile mundo jhumo jwatengwike yegha, aghonikichwe mu nchekacheka. Yecho palolita kihobholelo chabhe, ajhakunnobholela mundo jwatengwike, “Kangamala mwanango! Nnekekiwe uhakaho gwino.”
280903006f	Bhabhola bhange bha Malaghalikilo gha mucha bhange bhakatumbwi kupwepwelana, “Mundo ojho innigha Chapanga!”
280904005d	Yecho akamanye chibhahola, akalongi, “Nhwalo ghane mihwachila ghanganandela kumiojho jhino?
280905005d	Nike chikijhojwike kulonge, ‘Uhakaho gwino ulekekiwe,’ amu kulonge, ‘Nnyeme ntyange?’
28090600d2	Bhahe, nipala umanye, Mwana gwa Mundo akwete ukindendeke pannema gwa kwalekekeya bhando uhakaho.” Peniya ajhakunnobholela mundo jwenio jwatengwike, “Jhimuka, tola nchekacheka gwino, nnyende ukajha kwino.”
2809070039	Mundo jwenio jwakatengwike akajhinwike, akajhawii ukajha.
28090800a0	Bhando bhoha pa lilongo lyenio pibhalolita gheniya, bhajhakukangacha na kujhoghopa, bhajhakunnomba Chapanga jwabhapekiye bhando ukindendeke gwa kuhenga gheniya.
28090900c7	Yecho ajhakubhoka peniya, na pabhokita, akamwene mundo jhumo jwakemitwa Matei, atamite munyumba jha kulepe kode. Bhahe, Yecho ajhakunnobholela, “Hika ungengame.” Matei akajhemite, ajhakunkengama.
28090a00b8	Yecho pakibha ukajha kwa Matei, na atamite pahe kwa nhwalo gwa kulyegha, bhibhalepecha kode bhamahele na bhibhahenga mabhoho bhakahikite na kutama pamonga na jwenio na bhabholwa bhake.
28090b00a2	Mapwalichayo pibhalolita gheniya, bhajhakwalobholela bhabholwa bhake, “Nhwalo ghane mmola gwino ilyegha pamonga na bhibhalepecha kode na bhibhahenga uhakaho?”
28090c0070	Yecho ajhakwajhoha, akalongi, “Bhando bhangalwalwa bhipala ndeka nng'anga, bhibhimpala ndi bhala bhibhalwalwa.
28090d00a3	Bhahe, mukakibhole mana jha malobhe agha, ‘Nipala kiya, na chi litambiko.’ Nakahikite jhe kwakema bhando bhambone palonge jha Chapanga, nambo bhina uhakaho.”
28090e00bd	Peniya, bhabholwa bha Yohane Mbatichajhe bhakannyendile Yecho, bhakankonyite, “Twenga na Mapwalichayo tipunga kulyegha mala jhamahele, bho, nhwalo ghane bhabholwa bhino bhipunga ndeka?”
28090f0103	Yecho ajhakwajhanguu, “Bho, bhando bhibhalalikwe kuunyagho gwa ndowa ipalwa kubhehe ngolongondi na peniya nnyinamwale abhii pamonga na bhene? Ihoto ndeka kupunga! Nambo lichiko libhii kuhika nnyinamwale nabhoka pakate jhabhe, peniya ndi nabhapunga kulyegha.
28091000b6	“Bhando bhibheka ndeka kibhambo cha ngobho yono na kuchonolela mukindukotuko. Nhwalo kindukonduko chenie naijwepula ngobho jha makacho, na pala pupakibha pajwepwike napajhonjekeka.
280911012a	Hilu bhando bhibheka ndeka divaye yono mulihako lya makacho lya limbendela. Anda bhatehi naha, lihako lyenio nalijwepuka na divaye naijhitika, na lihako yenio lya limbendela nailola. Bhando bhibheka divaye yono mulihako liyono, na yoha ibhena, lihako lya limbendela na divaye, naibhaha njelembo.”
28091200ba	Yecho palongila gheniya, nkolo jhumo Uyahude akahikite, akannyinamile na kulonge, “Nchikana gwango ahwii ngohengohe. Nambo chonde, tijhende ukamekele lubhoko lwino na jwenio nalama.”
2809130044	Yecho ajhakulongohana na bhabholwa bhake, bhajhakunkengama helahela.
280914008c	Majhe jhumo, atehila kulwalwa ulwalo gwa pihe kwa yaka kome na ibhele, ajhakunkengama Yecho chakuyeto, akapapihe lilombolo lya ngobho jhake.
2809150069	Ajhakukilobholela hote akahwachii ku mwojho gwake, “Anda mbapihe tugha ngobho jhake namaha njelembo.”
28091600a6	Bhahe, Yecho paghalambwika ajhakumona, ajhakunnobholela, “Nchikana gwango nkangamale mwojho, kihobholelo chino kinnamiche.” Nchikana jwenio akalamite papa peniya.
280917008d	Peniya Yecho akajhingii munyumba jha munahota jhola. Na kwabhona pibhahonita itolilo na lilongo lya bhando bhibhalela kongo bhayolayola pahe,
2809180067	alongila, “Mmokangane pamba! Nchikana jhonjo ahwii ndeka, agholwike tugha.” Na bhene bhajhakunheka.
2809190079	Bhahe, lilongo lya bhando pibhabhokita, Yecho akajhingii nkate, akankamwii nchikana jhola lubhoko, na jwenio ajhakujhema.
28091a0034	Malobhe gheniya ghajhakupechangana pa kilambo choha.
28091b0080	Yecho pibhabhokita peniya, pakibha ijhenda, bhangalola bhabhele bhajhakunkengama bhalalima, “Mwana gwa Daude, umonele kiya!”
28091c00bf	Yecho pajhingila munyumba, bhando bhabhele bheniya bhajhakunnyendela, na jwenio ajhakwakonya, “Bho, minnyeketela ngita nihotola kunamicha?” Na bhene bhakanyangwile, “Chakaka, Bhambo.”
28091d005a	Peniya, Yecho akapapihe miho ghabhe, alongila, “Na ibhaha kwino ngita chimuhobholela.”
28091e007e	Miho ghabhe ghakadindwike. Na jwenio Yecho ajhakwakanakiya kwa lilaka, “Nkotoka kunnobholela mundo jhojhoha kilebhe eche.”
28091f0057	Nambo bhene bhakabhokangine, na kughatangacha malobhe gha Yecho mu kilambo chela choha.
2809200074	Bhando bhala pubhabhokingina, bhando bhange bhajhakunnetela Yecho mundo jhumo jwangalongela nhwalo akibha na nchuka.
28092100bd	Papa peniya nchuka ghola pubhohitwa, mundo jwenio jwakibha ilonge ndeka akatumbwii kulonge kabhele. Bhando bhakakangiche na kulonge, “Lijhambu ngita elele likapiti ndeka mu Ichilahele!”
2809220061	Nambo Mapwalichayo bhakibha bhalongila, “Abhenga michuka kwa likakala lya nkolo gwa michuka.”
28092300d3	Yecho akatyangile miche jhoha na muchenda, ajhakubhola munyumba jha kukonganikii Akayahude ajhakutangacha Malobhe gha Mbone gha Unahota gwa Chapanga na kulamicha ulwalo gwoha na kwabhokeha bhando malagho ghabhe.
280924009a	Bhahe, pabhabhonita bhando ibhogha ibhogha, ajhakwabhone kiya nhwalo bhakibha bhatotokile na bhabhii na bhoghohe ngita mambelele ghangabhehe na nnuchajhe.
280925005e	Peniya ajhakwalobholela bhabholwa bhake, “Mahuno ghamahena, nambo bhahenga mahengo bhandina.
280926004d	Bhahe, munnyope nkolo mahuno abhalete bhahenga mahengo ahuna mahuno ghake.”
280a01008d	Yecho ajhakwakema pamonga bhabholwa bhake kome na bhabhele, na kwapela ukindendeke gwa kubhenga michuka na kulamicha ulwalo na malagho ghoha.
280a0200a3	Maina gha akatenga bheniya kome na bhabhele ndi ghanga: Simone jwakemitwa Petile na unung'una mundo Anduleya, na Yakobu mwana gwa Zebedayo, na Yohane nnongo mundo,
280a030062	Filipu na Batulomayo, na Tomache na Matei jwalepicha kode, na Yakobu mwana gwa Alufayo, na Tadayo,
280a040050	Simone mundo jwakikengelela kilambo chake, na Yuda Sikaliyote jwanyambila Yecho.
280a0500c9	Yecho ajhakwatuma na kwapela ukindendeke bhabholwa kome na bhabhele bheniya, ajhakwalaghalikiya, “Nkotoka kujhenda kwa bhando bha ilambo henge. Hilu nkotoka kujhingii miche jhojhoha jha bha Samaliya.
280a06005d	Nambo mwajhendelele bhando bha ku Ichilahele, nhwalo bhabhii ngita mambelele ghighahobhalile.
280a070054	Pumajhendelela mwatangachila naha, ‘Unahota gwa kunane kwa Chapanga nheghelile.’
280a080094	Mwalamiche bhibhalwalwa na mwayokeche bhubhawile na mwalamiche bhubhabhii na malohe na muhibhenge michuka. Mupatite jhajhe na mangota ntende jhajhe.
280a09004b	Nkotoka kughegha mu mahako ghino chaabo amu mbijha amu matobholo gha shaba.
280a0a009c	Nkotoka kughegha lihako lya mwanja amu ngobho ya kujhangangana amu maghubache amu nkongocho. Nhwalo jwahenga lihengo atope malepo ghake kwa kila lichiko.”
280a0b0082	“Pumujhingi pamuche amu chenda jhojhoha, mpalahe mundo jwapala kumpokela, na mangota ntame kwa jwenio ade pumubhokangana kwenio.
280a0c0061	Pumujhingii nkate mwajhambuche akolo muche, mwalobholela, ‘Uteeke ubhehe pa nyumba jhenjeno.’
280a0d0084	Anda akolo muche gwenio nabhapokela mangota, uteeke gwino utame nako, nambo nabhampokejhe bhahe, uteeke gwenio naghumujhila mabhene.
280a0e00a0	Bhahe, anda mundo jhojhoha akanile kupokela amu kunyokanikiya mangota, pumubhoka munyumba jhene amu muche gwenio, nkung'unde lutukunda lulubhii mumagholo ghino.
280a0f009c	Ninnobholela chakaka, lichiko lya Chapanga lya luhadabulo, muche gwenio nahubhaha mumalagho makolonga kuliku ghighapatite bhando bha ku Sodoma na ku Gomola!
280a100086	“Ngoheno mukilolekeye, nitumangana mangota ngita mambelele pakate jha mamehe. Nkola malango ngita lijhoka na ntokomala ngita ngunda.
280a110077	Mukilolekehe na bhando, nhwalo nabhatakalila panyumba jha mihalo na kunkenyuu yato munyumba jha kukonganikii Akayahude.
280a120090	Nabhampeleka palonge jha ilongoche na akanahota kwa nhwalo jha nenga, kwa kwalobholela malobhe gha mbone, helahela kwa bhando bha ilambo ahenge.
280a1300af	Bhahe, pubhantakalila munyumba jha mihalo, nkotoka kubhehe na kiholo nanongila kilebhe ghane amu nanongela kwa ndela ghane, lichiko lyenio pulipalakuhika, namolwa gha kulonge.
280a140063	Nhwalo mangota nanongela jhe kilebhe, nambo Uhuke gwa Tate gwino ghubhii nkate jhino ndi nalongela.
280a150085	“Nnongo nanyambila nnongo mundo akomwe na tate nanyambila mwana mundo, na yana yenio hele nabhakachulana akatate bhabhe na kwakoma.
280a160088	Bhando bhoha nabhanchimwa mangota kwa nhwalo gwa unnyeketile nenga. Nambo jhola jwapala kuhimbilila ade kujhomolela jwenio naghombokoka.
280a1700ab	Bhando bhubhang'aha mmuche ghumo, ntilile muche ghonge. Ninobholela chakaka, nanyomolele jhe kuntindila mumiche jhoha jha ku Ichilahele kabula jha Mwana gwa Mundo anahika.
280a180048	“Mmolwa ampeta ndeka mmola gwake, hilu ntumiche apeta jhe nkolo gwake.
280a1900e7	Nambo ikwela kwa mmolwa kulandana na mmola mundo na kwa mmanda alandana na nkolo mundo. Anda bhankemite nkolo jwa nyumba, Belechebule, bho, nabhankema jhe bhando bhange bhubhabhii munyumba jhene mahina ghanganandela kupeta lyenele?
280a1a0083	“Bhahe, nkotoka kwajhoghopa bhando. Kilebhe chochoha chikiyekelilwe nakiyekulilwa, na kila kilebhe chikihihitwe nakibhaha mbegha.
280a1b0076	Ghala ghunitangachila mulubhendo, mughalonge pakalamuhe na lininnobholila panga bhando mulilongele palonge jha bhando.
280a1c00c5	Nkotoka kwajhoghopa bhala bhibhahoto kukoma yegha, nambo bhahoto jhe kukoma uhuke, mbaha kunyoghopa jhola jwahoto kukoma yegha pamonga na uhuke na kuntaghii pa mwotu gwa machiko ghoha gwangahimika.
