2800000007	Matthew
280a28005c	“The one receiving you receives me, and the one receiving me receives the One who sent me.
280a2900c1	The one receiving a prophet in the name of a prophet will receive a prophet's reward, and the one receiving a righteous man in the name of a righteous man will receive a righteous man's reward.
280a2a00b0	And whoever should give so much as a cup of cold water to one of these little ones, in the name of a disciple, assuredly I say to you, he will certainly not lose his reward.”
280b010082	And so it was, when Jesus finished directing His twelve disciples, that He moved on from there to teach and preach in their towns.
280b020055	But John, hearing in prison about the works of the Messiah, sent two of his disciples
280b030047	to say to Him, “Are you the Coming One, or do we look for another?”
280b04005f	By way of answer Jesus said to them: “Go and report to John the things that you hear and see:
280b050072	blind regain sight and lame walk, lepers are cleansed and deaf hear, dead are raised and the poor are evangelized.
280b060031	And, blessed be whoever is not offended at Me!”
280b070093	So as they departed Jesus began to say to the crowds concerning John: “What did you go out into the wilderness to see, a reed shaken by the wind?
280b08007c	But what did you go out to see, a man clothed in soft garments? Actually, those who wear soft material are in kings' houses.
280b090060	But really, what did you go out to see, a prophet? Yes, I tell you, and far more than a prophet.
280b0a0081	For this is he of whom it is written: ‘Behold, I send my messenger before your face, who will prepare your way ahead of you.’
280b0b00ae	Assuredly I say to you, among those born of women there has not arisen a greater than John the Baptizer; but he who is least in the kingdom of the heavens is greater than he.
280b0c008a	But from the days of John the Baptizer until now the kingdom of the heavens is being aggressive and aggressive people are seizing upon it.
280b0d0037	For all the prophets and the Law prophesied until John,
280b0e0042	and if you are willing to receive it, he is Elijah who is to come.
280b0f0026	He who has ears to hear, let him hear!
280b100079	“But to what shall I compare this generation? It is like children sitting in a marketplace and calling to their friends
280b11006f	and saying, ‘We played the flute for you and you did not dance; we mourned for you and you did not lament.’
280b12004d	For John came neither eating nor drinking and they say, ‘He has a demon’;
280b1300bd	the Son of the Man came eating and drinking and they say, ‘Just look, a glutton and a drunkard, a friend of tax collectors and sinners!’ Indeed, wisdom is vindicated by her children.”
280b140072	Then He began to reproach the cities in which most of His mighty works had been done, because they did not repent.
280b1500bc	“Woe to you, Chorazin! Woe to you, Bethsaida! Because if the mighty works that were done in you had been done in Tyre and Sidon, they would have repented long ago in sackcloth and ashes.
280b160062	So I say to you, it will be more tolerable for Tyre and Sidon in the Day of judgment than for you!
280b1700d4	And you, Capernaum, ‘the one having been exalted to heaven’, you will be brought down to Hades! Because if the mighty works that were done in you had been done in Sodom, it would have remained until this day.
280b18006c	So I say to you that it will be more tolerable for the land of Sodom in the Day of judgment than for you.”
280b1900c1	At that time Jesus reacted and said: “‘I praise You, Father, Lord of heaven and earth, that You have hidden these things from the wise and intelligent and have revealed them to ‘babes’.
280b1a0030	Yes, Father, because thus it was good to You.’
280b1b00d3	“All things have been delivered to me by my Father, and no one really knows the Son except the Father; nor does anyone really know the Father except the Son, and the one to whom the Son may will to reveal Him.
280b1c0052	Come to me all you who are laboring and are loaded down, and I will give you rest.
280b1d0077	Take my yoke upon you and learn from me, because I am gentle and lowly in heart, and you will find rest for your souls;
280b1e002e	for my yoke is easy and my burden is light.”
280c01008e	At that time Jesus went through the grain fields on the Sabbath. But His disciples became hungry and began to pluck heads of grain and to eat.
280c020078	And upon seeing it the Pharisees said to Him, “Hey, your disciples are doing what is not lawful to do on a Sabbath!”
280c03006f	But He said to them: “Have you not read what David did when he became hungry, he and those who were with him,
280c04009a	how he entered the house of God and ate the loaves of presentation, which was not lawful for him to eat, nor for those with him, but only for the priests?
280c050075	Or have you not read in the Law that on the Sabbaths the priests in the temple profane the Sabbath and are guiltless?
280c060038	Yet I say to you that a greater than the temple is here.
280c070078	If you had but known what this means, ‘I desire mercy and not sacrifice,’ you would not have condemned the innocent.
