2a00000004	Luka
2a0f1b008f	Šă ju spus: ‘Fračitu atov su ăntors akasă šă tatusu u amurăt maj măndră rănjită vakă dăm ala rănd kă su ăntors sănătos!’
2a0f1c0084	Ali jăl are mirgiš šă nu gănđe să tunji ăm nontru. Šă aša u mers afară, a tatusu să aruga la jăl să vijă ăm nontru.
2a0f1d00db	Ali jăl u ăntors vorba alu tatusu: ‘Numa gănđeščići kă mulc ej šje am lukrat dă činji ka robu, šă uvek am făkut šje maj zăs šă tot nu maj dat njiš mikă kecă să pot ave slavalala ku urtašji amej.
2a0f1e00ad	Ali kănd astăs fišjoru atov u vinjit akasă kari u mănkat kutotu šje aj dat găzdăšije, ku bludnicur, atunšje tu či dušj šă amor rănjită vakă păntru jăl!’
2a0f1f0062	Tatusu u zăs aluj: ‘Fišjoru amnjov, tu ješć uvjek ku minji, šă kutotu šje am ju ăj atov.
2a0f2000b6	Isto aša benji ăj aku să slavalenj šă să nji ănfălušănj kă astăs fračilje atov are mort šă su ăntors ăm kust ăm napoj, šă jăl are pirdut šă aku su aflat!’”
2a100100c5	Asta usporedbă isto Isus u spus alu učenici: “Are om găzdak kari u dat lukru alu unu upravitelj, šă ju fost spus aluj kă upravitelju čăltešći šă răsăpă găzdăšije alu gazda aluj.
2a1002009e	Aša lu čimat pă jăl šă ju zăs: ‘Šje ăj asta šje audă dă činji? Dăm računu dă kutotu šje aj făkut, kă tu maj mult nu poc fi upravitelj!’
2a100300b2	Upravitelju u zăs atunšje aluj săngur: ‘Šje să fak, aku kănd gazda je ăndărăt lukru dă la minji? Nu am pučeri să kapalesk? U fi rušănji să mă duk să kuldujesk.
2a10040086	Šćuv šje uj fašji! Ju uj đirežji aša dă kănd mur măna dăm lukrusta tot uj fi apukat ăm benji la kăšălje ominjistora.’
2a1005009e	Aša jăl u mănat dă pă ominji šje as re dator alu gazda aluj, unu pă kići unu. Jăl u ăntribat pă elši om: ‘Kit ješć dător alu gazda amnjov?’
2a10060092	Jăl u ăntors vorba: ‘Sto bačvur dă uloj dăm maslinur.’ Upravitelju u zăs: ‘Šăz žjos, jec računu šă pă friš skrijă pedeset.’
2a1007009f	Šă jăl u ăntribat pă altu om: ‘Kit ješć tu dător?’ ‘Sto merur dă pšenică.’ Šă jăl ju zăs aluj: ‘Jec računu šă skrijă osamdeset.’
2a10080101	Atunšje gospodaru u ămărit pă nu đirept upravitelj kari ăm oči aluj nu are bun upravitelj, kă u arătat dăstafelă mărđuljijă kari nuj bună. Asta arată, kă ominji dă asta svet ăs maj mudri ăm stvarurlje alor dă kit dă ominji dă lumină.
2a100900d4	Šă ju vă zăk: ‘Koristilec găzdăšije šje fužji daje kă ăj nepravednă ku aje vă făšjec urtašj pă lăngă voj, aša kănd nu maj u fi găzdăšijă, atunšje voj vic fi apukac ăm nor dă erikeš.
2a100a00a8	Ala kari ăj vjeran ăm maj mišj stvarur, ăj isto aša vjeran ăm stvarurlje mar; šă ala kari nuj vjeran ăm stvarurlje mišj ăj isto nu vjeran ăm stvarurlje mar.
2a100b0078	Šă aša dakă nac fost vjerni ăm svetovno găzdăšijă šjinji vu ănkređi ku pravă găzdăšijă să upravljalec?
2a100c0063	Šă dakă nu šćijec upravljali ku altora benjilje, šjinji vu da aje šje pripadalešći avovă?
2a100d0102	Njiš una sluga nu poći să služulaskă pă doj gazdur dăm turdată, kă pă unu u zamrzăli a pă altu u plašji, ili u fi vjeran alu unu a pă halalănt nu u puće viđe ăm oč. Nu pučec služuli šă alu găzdăšijă šă alu Dimizov istovremeno.”
2a100e005e	Kutotu aje auze farizeji, kari asre lukumic dă banj, šă jej su apukat să ăš fakă šjuf.
2a100f00b4	Atunšje Isus u zăs: “Voj vă fišjec pravedni ăm oči alu lume, ali Dimizov šćijă sufljičilje avoštri. Šje lume tari cenilešći, skărbă ăj ăm nenće alu Dimizov.”
2a1010010a	Isus zăšji: “Zakonu alu Mojsije šă kenvijurlje alu proroci kari jej ur skris vridile păn šje no vinjit Ivan kari bučuza šă dă atunšje spunje Hir fălos dă kraljevstva alu Dimizov a noj trăbujenj să nagovurelenj să mergă ăm kraljevstva alu Dimizov.
2a1011009a	Nu značalešči kă zakonu alu Mojsije nuj bun. Majnti u trešji noru šă pămăntu, kită să propadalaskă zakonu ili să kadă una slovă dăm zakon.
2a101200b3	Kari să lasă dă la băšăcaš să să ănsori ku alta băšăca fašji preljub. Šă tot omu kari u ănsura pă mujeri kari ăj lăsată dă la bărbat isto fašji preljub.”
2a1013006f	Isus zăšji: “Are om găzdak kari să ămbrăka ăm colji skumpi šă ăm totă ză mănka skumpă mănkari.
2a10140085	Akulo are isto aša om sărak kari să čima Lazar kari are astupat ku čirevur pă jăl šă are pă košći la uša la ala găzdak.
2a101500a1	Jăl ăš kivinje să fijă rănjit ku mrvicurlje šje kăđe dă pă masa alu omuluje găzdak. Kănji delj divljă čak vinje la jăl šă ăj ljinže čirevur.
2a10160082	U vinjit vreme kănd u murit kuldužu, šă anđeji lor dus ăm bracă la Abraham. Omu găzdak isto u murit šă u fost ăngrupat.
2a10170084	Ăm mari mukă ăm podzemlje, găzdaku su ujtat sus šă u văzut pă Abraham dă dăparći šă pă Lazar kari are lăngă Abraham.
2a101800db	Šă jăl u plăns ăm mužjală: ‘Tata, Abraham fijăc milă dă minji! Mănăl pă Lazar la minji lasăl să ăntupaskă žježjitu ăm apă šă săm răšjaskă ljimba, kă mari mukur ăs pă minji ăm fokusta.’
2a101900eb	Abraham u ăntors vorba: ‘Fišjoru amnjov, tu trăbă să či ăngănđešć dă aje kănd arej pă pămănt tu avej mulći bunji stvarur, kănd Lazar ave mulći relji stvarur. Ali jăl ăj aku ăm utjehă, kănd ješć tu ăm mukă.
2a101a00c5	Šă dă kutotu asta, ăntri noj šă ăntri voj ăj mari gropă făr dă kraj. Eje kari ar gănđi să mergă dă ajišje la voj nu poći, šă njiš njime nu poći dă la voj să vijă la noj.’
2a101b006b	Atunšje omu šje are găzdak u zăs: ‘Mă arog la činji să ăl măj pă Lazar la kasa alu tata amnjov.
2a101c006f	Ju am šinšj frac kari akulo kustă. Lasă să lji upozurulaskă să nu vijă pă ista lok pljin dă mukă!’
2a101d0094	Abraham u ăntors vorba: ‘Jej ari kenvijur kari Mojsije šă proroci ari skris dă jej să lji opozurulaskă! Lasălji să pujă ureći la jej!’
2a101e007a	A jăl u zăs: ‘O nu, Tata amnjov Abraham. Alor lji trăbă să lji vijă šjinjiva dăm morc, šă jej sur ănkăji.’
2a101f008c	Abraham u ăntors vorba: ‘Dakă no punji ureče la Mojsije šă la prorokur, nur ănkređi njiš să să skolji šjinjiva dăm morc.’”
2a1101006a	Isus u zăs alu učenici aluj: “Napadajur dă relji trăbă să vijă ali jao alu ala om pă kari vinji.
2a1102008e	Aluj jar fi maj benji să ajvi petră dăm mlin ljigată la găt šă să să vărljaskă ăm apă, dă kit să puji pă grehur pă hej mišj.
2a11030063	Fijec ăm samă! Dakă fračitu ac vitešći ămpurišešćil; atunšje dakă su ănkăji, jartăj.
2a110400a8	Makar să zgrešilaskă protiv dă činji šapči (7) răndur ăm una ză, dakă vinji la činji šapči (7) răndur să priznalaskă dă aje šje u făkut, jartăj.”
2a1105003e	Apostolu u zăs alu Domnu: “Dănji maj mult ănkriđală!”
2a110600e9	Domnu anostru u ăntors vorba: “Să vi avut ănkriđală makar aša dă mikă ka sămănca dă gorušičino zrno voj ac puće zăšji alu ljemnusta: ‘Skočići dăm vănj šă sămănăći ăm more!’, šă voj vic punji ureći.
2a11070097	Šjinji dăm voj zăšji alu sluga aluj, dă pă šje u lukra ăm telek ili păze pă biršj, să ac zăkă kănd vinji dăm lukru: ‘Hajd jec lok?’
2a110800bc	Mar ju zăšji am lok dă aje: ‘Dući šă fă šjeva dă mănkat, ščimbăc coljilje, šă ašćaptămă să mănănk šă să bjov, dă pă aje poc tu să šăs šă să mănăšj!’
2a11090062	Šă ar kăpăta sluga šjeva ka posebnă zaslugă dă aje dă šje u făkut? Ju gănđesk kă nu.
2a110a0096	Šă voj isto făšjec kutotu šje am zapovjedalit, trăbă să zăšjec: ‘Noj šćenj numa obični slugur. Noj numa anj făkut lukru anostru!’”
2a110b006c	Aša pă kalje dă Jeruzalem, Isus u mers pă kalje kari sljedile granicurlje ăntri Samarija šă Galileja.
2a110c007b	Are aje să tunji ăm unu dăm saturljelje šă jăl u aflat pă drik zešji (10) ominj ku gubă. Jej ur stat pă dăparči
2a110d0043	šă ur mužjit la jăl: “O Isuse Domnu! Fijăc milă dă noj!”
2a110e00a9	Kănd u văzut pă jej, Isus u zăs: “Dušjec šă arătăcăvă la pop să vadă dakă ščec sănătoš.” Jej lur pus ureći, šă pă kalji jej ur fost čistilic.
2a110f0077	Atunšje unu dăm jej kănd u văzut kă u fost čistilit su ăntors ăm napoj šă dăm tot graju slavale pă Dimizov.
2a11100065	Jăl u kăzut žjos pă ubrazu la pišjorilje alu Isus šă ju zahvalalit. Ali omula are Samaritanac.
2a1111006b	Isus u ăntribat: “Nas re zešji (10) ominj kari as re čistilic? Hunđi ăs hešćelanc novă (9) ominj?
2a11120050	Nu su ăntors njime ăm napoj să đe slavalala alu Dimizov, čar strancusta?”
2a1113005a	Atunšje jăl u zăs: “Skolăći šă dući pă kaljec. Ănkriđala ata ću spasalit!”
2a111400c1	Kum u fost ăntribat dă la farizeji kănd u vinji Kraljevstvo alu Dimizov, Isus u ăntors vorba: “Kraljevstvo alu Dimizov nu vinji, aša să potă ominji să promatralaskă dă pă znakovur.
2a11150083	Aša lume să nu potă să zăkă: ‘Ujtăći! Ajiše ăj.’ Ili: ‘Akulo ăj!’ Nu! Kraljevstvo alu Dimizov ăj ăntri voj!”
2a111600bc	Jăl u zăs lu učenici aluj: “U vinji vremi kănd vic kivinji să viđec una dăm zăljiljelje kănd ju, Fišjoru Omuluj, uj vladali ka kralju, ali kivinjala avostră no fi ispunulită.
2a11170061	Orikic ur zăšji: ‘Ujtăći akulo ăj! Ajišje ăj!’ Nu fužjec ăm njikere nu vă maknalec!
2a111800bc	Kănd ju uj vinji Fišjoru alu Omuluj, ju uj vinji ka skripala pljin dă svetlă svitlăzănt dăm unu kap dă nor păn la altu kap dă nor. Aša u fi šă ku Fišjoru Omuluj ăm zua aluj.
2a11190066	Ali majnti dă aje, ju trăbujesk să patalaskă mult šă ju uj fi odbacalit dă la asta generacijă.
2a111a0061	Kum are ăm zăljilje kănd Noa kusta, aša u fi ăm zăljilje kănd ju Fišjoru Omuluj uj vinji.
2a111b00b0	Atunšje jej mănka šă bije, să ănsura šă să ămirita pănă ăm zuve kănd Noa u tunat ăm arkă. Šă poplava u vinjit šă u uništilit pă toc kari nas re ăm arkă.
2a111c0074	Isto aša are ăm zăljilje kănd Lot kusta. Jej mănka šă bije, kumpăra šă vinđe, šă sămăna šă gradale.
2a111d006c	Ali pă zuva šje Lot u fužjit dăm Sodoma u kăzut fok šă sumpor dăm nor šă u uništilit pă jej toc.
2a111e0053	Isto aša u fi dăm turdată pă zuve kănd ju, Fišjoru alu Omuluj muj ăntoršji.
2a111f00b6	Dakă ăj ăm aje zuva omu pă krovuš dă kasa a stvarurlje aluj ăs ăm kasa, nu mergă žjos dă pă jelji să ăš je ku jăl. Isto aša dakă ăj om ăm telek, nu mergă akasă.
2a1120003b	Ăngănđecavă dă băšăca alu Lot šje ju su dogodulit!
2a11210064	Šinji gođe ănšjarkă să ăš spasalaskă kustuš ala lu perđi a kari lu perđi ala u ave kust.
2a1122006a	Ăm aje nopći ju vă spuj ur fi doj ominj ăm ista pat šă unu dăm jej u fi lot, halalănt u fi lăsat.
2a11230050	Dovă mujer una ur meljali făn, šă una u fi lotă, hajelantă u rămănje.”
2a11250085	Učenici ur ăntribat pă Isus: “Hunđi u fi aje Domnu.” Jăl u odgovorulit: “Hunđi ăs ominj morc akulo u vinji lešinari.”
2a12010076	Isus u spus usporedba să areći alu učenikur kă om ar trăbuji uvjek să să aroži šă nikad să nu odustulaskă.
2a12020080	Jăl u zăs: “Ăm unu varoš are unu sudac. Omusta nu ave frikă dă Dimizov, njiš nu să brigale dă njime šje jej zăšji.
2a12030081	Šă akulo are una vădojă ăm varušula kari stalno vinje akulo la jăl, šă să aruga: ‘Apără mă dă dužmanu amnjov.’
2a1204008d	Una vremi nuj ažuta. Dă pă aje su apukat să să ăngănđaskă: ‘Nu am njiš šefălj frikă dă Dimizov, ili brigă pă lăngă ominj.
2a12050091	Kum gođe, ju uj ažuta alu asta udovică kă mult mă dosadalešći. Uj apăra, inače mu dosadali ku vinjala šă ku ăntribalurlje alji.’”
2a12060057	Atunšje Domnu Isus u zăs: “Ac băgat sama šje šu zăs săngur aluj sudacu hamiš?
2a12070094	Šă atunšje nu da Dimizov điriptaći šă zaštită alu lume akuljesă aluj kari plănži la jăl zuva šă nopće šă jăl are strpljiv ku jej.
2a120800b5	Ju vă zăk kă jăl u ažuta ku điriptači šă ku zaštită pă friš. Ali uj afla Fišjoru alu Omuluj dăstafelă ănkriđală ăm ominj kănd ju muj ăntoršji pă pămănt?”
2a12090085	Isus u spus alta puvešči, alu orikic ominj kari asre tari uvjerilică ăm pravednostu alor, a jej pă alci să ujtă ku măržnjă.
2a120a0072	Jăl u zăs: “Doj ominj ur mers sus ăm Hram să să aroži. Unu dăm jej are farizej, šă altu om are carinik.
2a120b00c6	Farizeju su skulat sus šă u zăs asta aruguminći păntru dă jăl: ‘O Dimizolje, ju dov hvală cijă kă nu mes ju ka hešćelanc ominj: pulkućic, hamiš, preljubnik, ili čak ka asta carinik.
2a120c005f	Ju postulesk dovă răndur pă săptămănă; dov desetina cijă dă kutotu šje zaradalesk.’
2a120d00bd	Cariniku pă haje parći, u rămas dă parći, šă nu su ăndura să răđiši očiš ăm nor, numa ăš băče čeptu dă žalji šă zăšje: ‘Dimizolje aj milă dă minji grešnik!’
2a120e00ae	Ju ăc zăk kă ala poreznik u mers akasă opravdan la Dimizov, a farizej nu. A tot omu kari să răđika săngur u fi ponizilit, ali eje kari u fi ponizni u fi răđikac.”
2a120f00b0	Jej ur adus isto aša šă pă mišj kupijiš, să pujă Isus mănjilje pă jej să lji blagoslovulaskă. Ali kănd ur văzut aje učenici jej ljur svătit să ăj đe uđină.
2a121000ad	Isus lju čimat atunšje la jăl šă u zăs: “Lasălji pă kupiji să vijă la minji šă nu lji branalec, kă kraljevstva alu Dimizov pripadalešći alu dastafel ka jej.
2a1211007a	Anume, ju vă zăk: ‘Kă kari gođe no fi ka kupiji mišj ponizni nor puće să tunji ăm kraljevstva alu Dimizov.’”
2a12120076	Are unu vladar akulo kari u ăntribat pă Isus: “Bun Učitelju, šje trăbă să fak să kapăt kust dă erikeš?”
2a12130056	Ju zăs Isus aluj: “Adăšje mă čem pă minji bun? Njime nuj bun čar unu Dimizov.
2a121400b4	Zapovjedurlje alu Dimizov šćijă: ‘Nu fă preljub’, ‘Nu amură’, ‘Nu fura’, ‘Nu svedočuli ăm mišjună’, ‘Poštivălešćic pă tatusu šă pă mumăta.’”
2a1215003d	Jăl zăs: “Da šă asta am păzăt dăm tănjireme ame.”
2a121600e1	Kănd u auzăt Isus aje, jăl ju zăs: “Ali ac ibizešći una stvară: dući šă vinđic kutotu šje aj, ămparcă banji alu sărašj, šă tu vi ave găzdăšijă ăm nor. Atunšje hajd šă sljedilešćimă pă minji.”
2a12170062	Ali kănd u auzăt aje, tari su ăntristat kă jăl are găzdak ša nu gănđe kutotu să văndă.
2a12180098	Kănd u văzut Isus kită dă tari su razočaralit, jăl u zăs: “Kită dă grov ăj dă eje kari ăs găzdašj să tunji ăm kraljevstva alu Dimizov!
2a12190078	Maj ušuri ăj alu devi să tunji păm urečilje dă ak, dă kită alu găzdak să tunji ăm kraljevstva alu Dimizov.”
2a121a004f	Hej šje punje ureći ur zăs pă aje: “Šinji atunšje poći fi spasalit?”
2a121b004f	Isus u ăntors vorba: “Šje ăj nemoguće alu om, ăj moguće alu Dimizov.”
2a121c005a	Atunšje Petar u zăs: “Benji noj anj lăsat kutotu, šă čanj sljedilit pă činji.”
2a121d00cc	Isus u ăntors u alor vorba: “Anume, ju vă zăk, kă šinji gođe ăš lasă kasaš, ili pă băšăcaš, ili pă fraciš, ili pă mumăsa šă pă tatusu, ili kupijiš păntru kraljevstva alu Dimizov,
2a121e0078	a să nu kapići dă aje maj mult ăm asta kust dă kit ave, a u kăpăta pă altu svet kari vinji kustu dă erikeš.”
2a121f00de	Isus u čimat pă dvanaest apostolur la jăl, šă u zăs: “Punjec ureči, noj mărženj ăm Jeruzalem šă kutotu akulo šje u fost skris dă la proroš ăm kenvija svăntă dă minji, Fišjoru Omuluj a aje su dogoduli:
2a12200075	Jej mu predali ăm mănjilje alu ominj kari nus Židovi šă dăm minji šor fašji šuf, uj fi bătut, jej mu skipa,
2a12210067	šă dă pă šje uj fi bičevălit šă uj fi amurăt, ali dă pă aje ju uj uskrsnuli treća zuva.”
2a1222007e	Učenici nu ščije njimik dă asta. Elje vorbi ljur fost askunšă, šă jej nor prišjiput njimika šje să ăngănđe Isus.
2a12230050	Kum ăs re apropi ăm Jerihon, šjeva ka omu orb šăđe pă drik šă kulduže.
2a12240057	Kănd omu orb u auzăt kă gărmadă trešji pă akulo, jăl su ăntribat šje ăj aje.
2a12250037	Aša jur spus kă Isus dăm Nazaret u trikut pă akulo.
2a12260059	Pă aje u mužjit: “Isuse Fišjoru alu David, mă arog la činji aj milă dă minji!”
2a1227009a	Lume kari umblă ăm nenći ăj zăšje să takă, ali jăl su apukat šă maj tari să mužjaskă la jăl: “O Fišjoru alu David aj milă dă minji!”
2a12280053	Atunšje Isus u stat šă u dat zapovjed să ăl adukă la jăl. Jăl lu ăntribat:
2a1229006f	“Šje gănđešć să fak păntru činji?” Šă jăl u ăntors vorba: “O Domnu, ju gănđesk să văd!”
2a122a003f	Isus ju zăs: “Ujtăći! Ănkriđala ata ću ozdravalită.”
2a122b0095	Šă jăl odma u kăpătat să vadă. Šă lu sljedilit pă Isus, šă slavale pă Dimizov. Šă totă lume kari ur văzut dăđe slavă alu Dimizov.
2a13010037	Isus u vinjit ăm Jerihon šă u trikut ăm ala varuš.
2a13020053	Šă akulo are om šje să čima Zakej. Jăl are glavni poreznik, šă are găzdak.
2a1303009c	Jăl ănšjărka să vadă pă Isus šă să saznalaskă šjinji ăj jăl. Ali nu ăl puće să ăl vadă akulo asre mulc ominj daje kă jăl are niskă om.
2a1304008f	Dăm ala rănd jăl u aljărgat ăm nenći šă su urkat pă ljemn dă divlja smokvă ăm nadă kă lu viđe daje kă Isus vinje pă aje kalje.
2a130500a9	Kănd u vinjit Isus pă lokula, jăl su ujtat sus šă lu văzut pă jăl, šă ju zăs: “Zakej, păfriš haj žjos, kă ju trăbă astăs să vju la činji akasă.”
2a13060046	Šă jăl su ăngribit să vijă žjos šă lu apukat ku fălušăjă.
2a13070058	Kănd ur văzut lume aje, jej toc gumunje: “Jăl u meržji la om kari ăj grešnik!”
2a130800b4	Zakej su skulat šă u zăs: “Domnu, ujtăći! Ju dov žămătaći dăm găzdăšije ame alu sărašj. Šă dakă am ănšjăljit pă šjinjiva, ăntork patru răndur majmult.”
2a13090064	Isus ju zăs aluj: “Astăs spasenje u vinjit la asta kasa, kă šă asta ăj fišjoru alu Abraham.
2a130a0064	Kă ju Fišjoru alu Omuluj am vinjit să kotă šă să spasalaskă pă ominj kari u fost pirdut.”
2a130b00b8	Mulc ominj ur auzăt elje vorbi, kum are dapropi dă Jeruzalem, šă ominji să gănđe kă kraljevstva alu Dimizov odma su apuka. Isus daje su apukat să lji spuji maj una usporedbă.
2a130c0083	Jăl u zăs: “Unu găzdak om su gătat să mergă ăm dăparći pămănt să kapići kraljevstva šă atunšje să să ăntorkă.
2a130d008b	Jăl u čimat pă zešji (10) slugur, šă lju dat pola kila dă aržjint, šă u zăs: ‘Făšjec korist aje păn šje nu mă ăntork.’
2a130e0097	Ali ominji dăm lokula aluj ăl mărzăle, šă u mănat pă predstavnišj dă pă jăl să zăkă: ‘Noj nu gănđenj asta om să nji fijă kralj.’
2a130f00b5	Ali jăl su ăntors ku autoritet dă kralj šă u dat zapovjed să ăj adukă pă slugurljelje alu kari u dat banj să vijă dădănenći să đe izvještaj šje ur făkut ku banji.
2a1310005b	Elši sluga kari u vinjit, u zăs: ‘Domnu, banji atej mu adus dă zešji (10) majmult.’
2a13110081	Šă jăl u zăs aluj: ‘Măndru! Tu ješć bun sluga. Daje kă are vjeran ku mik, aku aj autoritet pă zešji (10) varušur.’
2a1312005c	Altu om u vinjit, šă u zăs: ‘Domnu, banji atej su răđikat dă šinšj (5) răndur.’
2a13130051	Šă jăl u zăs isto astuje: ‘Ju cuj da autoritet pă šinšj (5) varušur.’
2a1314006d	Šă treći (3) u zăs: ‘Domnu, ajišje ăj banji atej, ju am păzăt păntru činji, am pus ăm maramică.
2a13150075	Mijă mi are frikă dă činji daje ka ješć strog om: Tu jej šje naj ulagalit šă akuljež šje naj sămănat.’
2a131600b9	Šă u zăs kralju ăm ănturšjală dă vorba: ‘Dăm gura ata cuj suduli, njiš korist sluga! Tu šćijej kă mes om strog, šă jov šje nuj amnjov, šă akuljeg šje nam sămănat.
2a1317006c	Atunšje adišje naj pus banji ăm bankă? Să vi putut šjeri banji ku kamaturlje kănd maš ăntoršji.’
2a1318007c	Atunšje kralju u zăs alu hej šje stăće akulo: ‘Loc banji dă la jăl šă dăđecăl alu ala kari ari zešji (10).’
2a1319004a	Jej ur zăs: ‘Ali Domnu, jăl mar ari šinšj (5) kilă dă aržjint!’
2a131a0069	Ju vă zăk: Kari ari u ave majmult, a heje kari nari čak šă haj pucăn šje ari u fi lot dă la jăl.
2a131b0074	A alu dužmanji amej kari nu gănđe să fjuv kralju alor, adušjecălji ajišje šă amurăcălji ăm oči amej!”
2a131c004e	Kănd Isus u spus usporedbe, u mers maj pă dăparći pă kalje dă Jeruzalem.
2a131d0088	Kănd Isus vinje mar apropi dă lok ăm Betfaga šă Betanija la planina dă maslinur, jăl u mănăt pă doj učenikur aluj ăm nenći.
2a131e009b	Jăl u zăs: “Dušjec ăm sat ăm nenči. Kum vinjec ăm lok, voj vic afla pă magar pă kari njime no šăzut. Dăzljigăcăl šă adušjecăl la minji.
2a131f0065	Dakă vu ăntriba šjinjiva: ‘Adišje ăl dăzljež?’, numa zăj: ‘Alu Domnu ăj trăbă.’”
2a1320003a	Šă kari u fost mănată ur aflat točno kum jăl u zăs.
2a13210056	Čak šă kănd dăzljiga pă magar, gazdurlje u ăntribat: “Adišje dăzljigăc?”
2a1322003d	Šă ănturšjala dă vorba are: “Alu Domnu ăj trăbă.”
2a13230067	Šă lu dus la Isus šă ur pus haljinurlje alor pă magar šă u pus pă Isus sus pă jăl să šadă.
2a1324006b	Kum măržje jăl ăm nenći, lume punje haljinurlje alor pă driku hunđi prušule să đe čast alu Isus.
2a132500ea	Šă baš kum vinje jăl apropi dă varuš hunđi planina dă maslinur să slăbođi žjos, toc učenici aluj sur apukat să kănći ăm mari fălušăjă, šă dăm tot graju slavale pă Dimizov dă kutotu mari čudur šje ur văzut.
2a1326007d	Jej mužje: “Blagoslovulit să fijă kralj kari vinji ăm numilje alu Domnu! Putuljală ăm nor, šă slava alu Dimizov!”
2a1327006a	Orikic dă farizej ăm gărmadă jur zăs: “Učitelju, zălji alu učenici atej să nu svitaskă aje.”
2a1328005a	A Isus lju zăs: “Dakă jej ur tăšje, petrilje sur apuka să mužjaskă ăm slavă.”
2a13290050	Kănd u vinjit Isus maj apropi la varuš su apukat să plăngă pă jej dasupra.
2a132a0072	Atunšje jăl u zăs: “Să vi šćut numa ăstăs šje adušji putuljala ata! Aku ăj askunsă dă la oči atej.
2a132b0084	Daje kă vinji vreme kănd dužmanji atej ur riđika falur pălăngă činji, jej čur opkululi šă čur ănkuje dăm totă parće.
2a132c00e0	Šă jej čur uništili pă činji do kraja šă kutotu šje kustă akulo šă no maj rămănje ăm činji njiš una petră pă alta petră, kutotu păntru aje kă nu aj prepoznulit vreme kănd Dimizov u vinjit la činji.”
2a132d0067	Isus u mers ăm Hram, šă su apukat să lji măji afară pă eje kari vinđe šă kumpăra ăm nontru.
2a132e0091	Jăl u zăs alor: “Skris ăj ăm svăntă kenvija: ‘Kasa ame u fi kasa dă aruguminći’ ali voj ac făkut ‘špiljă dă pljačkaš!’”
2a132f0099	Dă zuva Isus ănvăca ăm Hram, a mar popur šă učitelji dă zakonu alu Mojsije šă alci vođur kari as re židovur planărze să ăl amori pă jăl.
2a1330007f	Ali jej nor aflat njimika kum ar fašji aje, daje kă lume să cănje apropi dă jăl, šă punje tari ureći la vorbilje aluj.
2a140100ad	Mar popur, učitelji dă zakonu alu Mojsije šă alci vođur kari as re židovur ur vinjit la Isus ăm una ză kănd ănvăca pă lumi ăm Hram šă propovjedale Hir fălos.
2a1402006f	Jej lor ăntribat pă jăl: “Pă alu šinji autoritet fašj stvarurlješće? Šinji cu dat asta autoritet?”
2a1403006b	Jăl u zăs: “Lasăcămă pă minji să vă ăntreb una stvar šă ăj dă voj să ăm ănturšjec vorba:
2a1404005c	Anume Dimizov u zăs alu Ivan să bučuzaskă pă ominj, ili ominji u zăs aje să fakă?”
2a14050086	Jej ur svătit una ku alt šă zăšje: “Dăkă anj zăšji ‘dă la Dimizov’, u ăntriba: ‘Adăšje atunšje nu ănkriđec?’
2a1406008f	Ali dăkă anj zăšji noj: ‘Dă la ominj’, totă lume u vărlji petri pă noj să nji amori. Kă jej ăs uvjerilic kă Ivan are prorok.”
2a1407005a	Aša jej u ăntors vorba kă jej nu šćije dă hunđi u vinjit autoritet să bučuzaskă.
2a1408005b	Šă Isus u zăs: “Njiš ju nu vuj spunji ku alu šinji autoritet fak stvarurlješće.”
2a140900d2	Isus su apukat să spujă usporedbă alu lume: “Are unu om kari u sămănat vinograd šă u lăsat ăm najam vinogradu alu šjeva ka ominji, šă jăl atunšje u fužjit dăm pămăntula pă maj lungă vremi.
2a140a00b9	Kănd u vinjit vreme, jăl u mănat pă sluga la ominj ăm vinograd să ăj đe parće aluj dăm plodur kari jej duguvule aluj, ali ominji lor bătut šă lor mănat ku mănjilje golji.
2a140b006d	Atunšje u mănat pă altu sluga ali šă pă jăl lor bătut, vređălit šă lor mănat ku mănjilje golji.
2a140c005f	Jăl u ănšjirkat să măji pă treći sluga, ali šă pă jăl lor ranalit šă lor arukănt.
2a140d009c	Gazda dă vinograd u zăs pă aje: ‘Šje să fak? Ju uj măna pă fišjoru amnjov plăkut. Dar kănd lu viđe pă jăl, pălăngă jăl ur ave respekt.’
2a140e0095	Ali ominjije kănd lor văzut sur ligizit ăntri jej: ‘Jăl ăj nasljednik. Hajc să ăl amurănj aša nasljedstva aluj să nji rămăji anovă.’
2a140f005d	Atunšje lor dus afară dăm vinograd šă lor amurăt. Aku šje u fašji gazda dă vinograd?
2a141000b5	Jăl u vinji šă u uništili pă ominjije. Šă u da ăm najam vinogradu alu alci.” Kănd u auzăt jej aje kum ominji urăt să ponašalešči, jej ur zăs: “Nu đe Dimizov!”
2a141100ab	Jăl su ujtat pă jej, šă u zăs: “Skris ăj svăntă kenvija: ‘Petră kari graditelji u vărljit ăndărăt u fost aku petră zaglavnă?’ Šje značalešći asta?
2a1412005f	Toc kari kađi pă petre u fi zdrubit pă dărăbelji, šă toc pă kari kađi u fi zdrubic.”
2a141300cc	Učitelji dă zakonu alu Mojsije šă mar popur ur ănšjirkat să pujă mănjilje pă jăl ăm ala šas ali alor lji frikă dă lumi. Jej ur prišjiput kă jăl u spus dă asta usporedbă protiv dă jej.
