2800000006	Matayo
28070e006d	Iya sia iitayo mwe ugima ni sisii na uvi wa kwengiiya ni msisii, ni wantu wachechedu wadahao kuiyona sia iyo.
28070f007e	“Muwe hae nao waoni wahokho wowo weza kwenu wakaoneka inga ngoto kwa chongoi akini kwa ndani ni inga makui makai ya mzituni.
28071000a3	Mwendamuwamanye kwa wayagosoayo inga timanyavyo mti kulawana na matunda yakwe. Ivi tambe wantu watunda zabibu mwe migunga hambu matunda yetangwayo tini mwe mbigii?
280711004b	Iya mti mtana wavyaa matunda matana na mti mfyaimu wavyaa matunda mafyaimu.
2807120059	Mti mtana khaudaha kuvyaa matunda mafyaimi na mti mfyaimi khaudaha kuvyaa matunda matana.
2807130047	Kia mti wesao kuvyaa matunda matana wenda usengwe na kwasigwa mwe moto.
280714002a	Ivyo mwendamuwamanye kwa yada wayagosoayo.
280715008c	“Khio kia mntu anetangae ‘Zumbe, Zumbe,’ enda engie mwe Useuta wa uwanga kwa Muungu iya ni yudadu mgosoa yada ya Tate yangu wa uwanga.
2807160091	Wantu wangi wendawanambe misi ida, ‘Zumbe, Zumbe! Kwa zina dako tibiikia mbui zako na kwa zina dako tiwaavya mazaiko na kugosoa vihii vingi.’
280717005d	Aho nenda nimwambe ‘Nchekuwamanya nywie katu haukeni aha hangu nywie mgosoao mavigaviga.’
2807180079	“Ivyo kia mntu ategeezae mbui zangu na kuzigosoa aigana na mntu mwenye akii, mwekuzenga nyumba yakwe uwanga ya iwe kuu.
2807190082	Fua ikanya, mazigizigi ya mazi yakamema na khusi khai ikeza ikatoa iyo nyumba. Akini khayokugwa kwaviya izengwa uwanga ya iwe kuu.
28071a0078	“Na yoyose ategeezae mbui zangu izi na akesekuzitozeeza, aigana na mntu mhezi mwekuzenga nyumba yakwe uwanga ya sanga.
28071b007e	Fua ikanya, mazigizigi ya mazi yakamema, khusi khai ikeza na kuitoa iyo nyumba nayo ikagwa, naho kugwa uko kuwa kukuu muno.”
28071c0057	Yesu ekubindaho kugombeka mbui iyo zumwezumwe da wantu wakahondomazwa na mahinyo yakwe.
28071d0056	Kwaviya nee kawa akahinya khio inga wahinyi wa maagiiyo iya kahinya inga mwenye udaho.
280801003a	Yesu ekuseeaho kwe muima na zumwezumwe da wantu dikambasa.
2808020079	Nee eza mntu yumwe mwenye utamu wa nyoka khuu na akamkintia mavindi na kugombeka, “Zumbe ukakunda wadaha kuning'aza!”
280803007a	Yesu akaunyoosha mkono akamdonta na kugombeka, “Nakunda, ng'azika!” Ahoaho mntu uyo akahona utamu wakwe wa nyoka khuu.
280804009a	Naho akamwamba, “Kauwa, usekumwamba mntu yoyose, iya hita ukeonyeshe kwa mviki na kulavya malavyo inga akwambavyo Musa, na wantu wamanye kuwa kuhona.”
2808050046	Yesu ekuwaho engia mwe mzi wa Kapelinaumu, asikai mkuu yumwe akambasa,
2808060054	na kumwamba, “Zumbe, mndima yangu kagona kaya ni mtamu wa kuhooa na ahuma muno.”
280807002e	Yesu akamwamba, “Hita nendaneze kumhonya.”
2808080080	Uyo mkuu wa asikai akamwamba, “Zumbe, miye khifaa weye wengie kaya hangu. Akini wee gombeka mbui du na mndima yangu endaahone.
28080900d0	Kwaviya hata miye ni mntu mkuu mwenye udaho mkuu, nenao asikai asi yangu. Nikamwamba yumwe, ‘Hita!’ Nae aita na mtuhu ‘Soo’ Nae eza, naho nikamwamba mndima wangu, ‘Gosoa kintu iki!’ Nae agosoa.”
28080a009a	Yesu ekusikiaho ayo akahondomaa, akawagombeka wada wantu wekuwao wambasa, “Kwei nawamba khizati kumwona mntu mwe si ya Isilaeli mwenye uzumizi inga unu.
28080b00ad	Iya nawamba kwei wantu wangi wendaweze kulawa awio da zua na engiiyo da zua naho wendawekae he ntafuno hamwe na Ablahamu, na Isaka na Yakobo mwe Useuta wa uwanga kwa Muungu.
28080c0088	Iya wada Waisilaeli wose wekukundigwao kuwa mwe Useuta uwo wendawasigwe chongoi mwe kiza, na uko wendawaiye na kuuma meno kwa usungu.”
28080d0070	Aho Yesu akamwamba uyo asikai wa Kilumi, hita kaya na iwe inga wekuzumiavyo. Na mndima yakwe akahona saa idaida.
28080e005b	Yesu ekubuaho kaya kwa Petulo akamwona mkwewe da Petulo kagona mwe usazi, ana bomubomu kai.
28080f0049	Nee Yesu amdonta uyo mmaa mkono nee ahona, akenuka na kuvoka kumwembikia.
28081000a1	Yekubuaho guoni, wakamweeteya wantu wangi wekukwewao ni mazaiko, nae akayalavya ayo mazaiko kwa kugombeka mbui yakwe du, na wantu wose wekuwao watamu akawahonya.
2808110075	Kagosoa ivyo ili yada ekugombekayo muoni Isaya yaiganie, “Yee mwenye kadoa unyonge wetu na akayenua matamu yetu.”
280812006f	Yesu ekuonaho zumwezumwe da wantu dimuikia bunga akawamba wahina wakwe waite phande ya kaidi ya tondoo da mazi.
2808130062	Mhinyi yumwe wa miko akambasa na kumwamba, “Mhinyi miye nenda nikutongee hohose wendako uite.”
280814006d	Yesu akamtambaisa, “Ukwii wana maphanga, wadege wana masasa, iya Mwana wa Mntu khana hantu hakuhumwiiza.”
280815004f	Yumwe wa wahina wakwe akamwamba, “Zumbe unekhe uhusa niite nikamzike tate.”
2808160061	Akini Yesu akamtambaisa, “Nitongee! Wabade wekuuyao na nyuma wawazike wekuuyao na nyuma wao.”
280817003e	Naho Yesu akakwea ngaawa hamwe na wahina wakwe wakahauka wose.
2808180090	Na wekuwaho mwe tambo vuupuu mwe mazimshindo ikalawiiya khusi khai hata mkubwadiso wa mazi ukavoka kugubika ngaawa, iya Yesu nee kagona usisiza.
2808190048	Wahina wakambasa, wakamwenua wakagombeka, “Zumbe, tiohoe tadagamia!”
28081a00a2	Yesu akawatambaisa, “Kwambwai mwaogoha, nywie wantu wenye uzumizi mdodo?” Ahoaho akenuka akaiwakia ida khusi na mkubwaniso wa mazi twiyani, nee kwatwiiya tui.
28081b0067	Wada wantu wakahondomaa na kugombeka, “Uyu ni mntu yevivihi? Hata khusi na mkubwadiso vyamtegeeza!”
28081c00db	Yesu ekubuaho phande ya kaidi wa si ya Wagelasi na uko nekuwa na wagosi waidi wekuwao na mazaiko wakakintana nae, wowo nee walawiia mwe mbia. Awa nee ni wantu watisao muno, naho khahana mntu mwekudaha kwembokea sia iyo.
28081d0095	Wekukintanaho na Yesu nee wavoka kutoa vuzo, “Wakunda mbwai kwetu, wee Mwana wa Muungu? Kweza kutisuumiza kisingi kikundigwacho khakizati kubua?”
28081e0039	Hehi na hantu aho nee hawa na tintimo da nguuwe wakaiswa.
28081f0057	Nee ayo mazaiko yakamhembeeza Yesu, “Inga ukatilavya utibade tiwengie wada nguuwe.”
28082000c9	Yesu akawamba, “Hitani.” Aho wakalawa mwe wantu awo na kuwengiiya wada nguuwe, nee tintimo da nguuwe. Dikaseeya mwe mpoomoko mkai wakengia mwe tondoo da mazi, nguuwe wose wakauya na nyuma mwe mazi.
2808210089	Wada waisi wa awo nguuwe wakaguuka wakaita mwe mzi uko na kuwamba wantu mbui zose zekulawiiazo kwa wada wantu wekuwao wakwewa ni mazaiko.
280822006a	Nee wantu wose mwe mzi uda wakalawa mwe mzi na kumbasa Yesu na wekumuonaho wakamwombeza ahauke mwe si yao.
280901005d	Yesu akakwea ngaawa, akadumua ntondoo da mazi na kubua mwe mzi wa Kapelinaumu ekuwaho akekaa.
28090200a8	Aho wakamwetea mntu mwenye kuhooa mwii, kagonezwa mwe javi. Yesu ekuonaho uzumizi wao, akamwamba uyo mntu mwe kuhooa, “Ekhe moyo mwanangu! Kuekewa mavigaviga yako.”
2809030061	Naho wamwe wa wahinyi wa miko wakavoka kumamakhanya mwe mioyo yao, “Mntu uyu amdumua Muungu!”
2809040058	Yesu akayamanya wamamakhanyayo, akamba “Kwambwai mwamamakhanya ufyaimi mwe mioyo yenu?
280905005b	Ni dihi dekuhuhado muno, kugombeka, ‘kuekewa mavigaviga, hambu kugombeka, gooka wende?’
28090600a7	Naho, nakunda mmanye Mwana wa Mntu ana udaho mwe inusi ya kuwaekea wantu mavigaviga.” Aho akamwamba uyo mntu mwekuhoowa, “Enuka, udoe javi dako uite kaya kwako.”
2809070031	Yuda mntu ekuhooae akahauka na kuita kaya kwakwe.
2809080071	Zumwezumwe da wantu dekuwado hada, dikahondomaa na kuogoha, wakamtogoa Muungu ekuwekhae wantu udaho wa namna iyo.
28090900b9	Yesu akahauka hantu hada, na ekuwaho akaita zakwe, akamwoona mntu yumwe etangwae Matayo, kekaa mwe kazumba cha kuihiiya ushuu. Nee, Yesu amwamba, “Nibase.” Matayo akenuka, akambasa.
28090a0085	Yesu ekuwaho kaya kwa Matayo kekaa ada khande, watoza ushuu wangi na wenye mavigaviga wakeza na kwekaa hamwe na Yesu na wahina wakwe.
28090b007e	Mafalisayo wekuonaho, wakawamba wahina wakwe, “Kwambwai mhinyi yenu ada khande hamwe na watoza ushuu na wenye mavigaviga?”
28090c006e	Yesu ekuwategeezaho, akawatambaisa, “Wantu wenye ugima khawakunda mganga, iya watamu du nee wakundao mganga.
28090d0083	Akini hitani, mkehinye mana ya mbui inu. ‘Nakunda mbazi khio ntambiko.’ Nchekweza kuwetanga wantu wedi iya wenye mavigaviga.”
28090e008a	Naho wahina wa Yohana Mbatiiza wakamtimia Yesu, na kumuuza, “Swie na Mafalisayo tehiniza kuda, kwambwai wahina wako khawehiniza kuda?”
28090f00f4	Yesu akawatambaisa, “Ivi wekugonekwao kwe ndoza wadaha viivihi kutoa bwaimbo kisingi zumbe wa ndoza yuke hamwe nao? Havidaika! Iya kisingi chendakibue ambaho zumbe wa wiya endaho ausigwe gatigati yao, kisingi icho ndiho wendaho wehinize kuda.
28091000a0	“Wantu khawagea kilaka cha gwanda dihya mwe gwanda dekusakaayo. Kwa mana kilaka icho chendakitatue diya gwanda dekusakaayo, na hada hekutatukaho endahagenyee.
28091100d7	Naho wantu khawageya divai mphya mwe mikwiji yekusakaayo, inga akatenda ivyo iyo divai mphya yendaitatue iyo mikwiji na divai yendayetike na mikwiji iyo yendaibanike. Divai mphya yagewa mwe mikwiji ya babu mihya.”
28091200c8	Yesu ekuwaho akagombeka ayo, mkuu yumwe wa Wakiyahudi neabuwa, akamkintia mavindi na kugombeka, “Mwanangu ya kindee kauya kae na nyuma isasa ivi. Akini tite ukamwikie mkono, nae endaatende mgima.”
280913003c	Yesu akahauka akatongeana nae, nao wahina wakwe wakamtongea.
280914009c	Kisingi ichoicho, mmaa yumwe, mwekuwa na utamu wa mtuo kwa kisingi cha myaka kumi dimwe na mbii, nee amtongea Yesu kwa nyuma, akadonta msao wa gwanda dakwe.
2809150054	Kwaviya nee kegombekea mwe moyo wakwe, “Nikadonta du gwanda dakwe, nendanihone.”
2809160074	Yesu nee ahituka akamwona, akamwamba, “Ekhe moyo biti yangu! Uzumizi wako ukuohoa.” Mmaa uyo akahona saa idaida.
2809170078	Naho Yesu akengia nyumbani kwa yuda mkuu. Na ekuwaonaho wantu wavuzia fiimbi na zumwezumwe kuu da wantu wakatoa bwaimbo,
2809180057	akagombeka, “Haukeni aha! Mndee uyu khekuuya na nyuma, kagonadu.” Nawo nee wamseka.
2809190064	Naho, zumwezumwe da wantu dekuuswaho, Yesu akengia mda ndani, akamtoza mkono uyo mndee, nae akenuka.
28091a0025	Mbui iyo ikaambazika mwe si ida yose.
28091b006b	Yesu ekuwaho ahauka hantu aho, matuntu waidi wakambasa na kutoa vuzo, “Mwana wa Daudi, utifiiye mbazi!”
28091c009a	Yesu ekwengiaho nyumbani, wantu awo waidi wakamtimia, nae akawauza, “Ivi, mwazumiiya nadaha kutenda mbui iyo?” Nao nee wamtambaisa, “Eehe, Zumbe.”
28091d0044	Aho Yesu akayadonta meso yao, akawamba, “Naiwe inga mzuumiavyo!”
28091e0058	Meso yao yakagubulwa. Nee Yesu akawahaza muno, “Mwesekumwamba mntu yoyose mbui inu!”
28091f003e	Iya wowo wakalawa na kuambaza mbui zakwe Yesu mwe si ida yose.
280920006b	Wantu wada waidi wekuwaho wakahauka, watuhu wakamwetea Yesu mntu yumwe mwekuwa mbubu naho kakwewa ni zaiko.
28092100b0	Ahoaho uyo zaiko dekulavigwaho, mntu uyo mwekuwa mbubu akavoka kutamwiiya vituhu. Wantu wakahondomaa na kugombeka, “Mbui inga inu khaizati kulawiiya kwa wantu wa Isilaeli!”
2809220050	Iya Mafalisayo wakagombeka, “Ayaguusa mazaiko kwa udaho wa mkuu wa mazaiko.”
28092300a3	Yesu akavuiiya mizi yose mikuu na phaamo zose, akahinya he nyumba ya kukintania Wayahudi na kubiikia Mbui Yedi za Useuta wa Muungu, na kuwahonya wantu matamu yose.
280924008b	Na ekuwaonaho wantu, zumwezumwe kwa zumwezumwe, akawafiiya mbazi kwaajii newasokea muno na wenye maatumaatu inga ngoto wesao kuwa na muisi.
2809250050	Ivyo akawamba wahina wakwe, “Ubosi ni mwingi, iya wagosozi wandima niwacheche.
2809260052	Ivyo mwombezeni mwenye uwo ubosi aagiiye wagosozi wa ndima wabonde ubosi wakwe.”
280a010070	Naho Yesu akawetanga wahina wakwe kumi dimwe na waidi na kuwekha udaho wakulavya mazaiko na kuhonya matamu yose.
280a02008d	Mazina ya awo waagiiwa kumi dimwe na mbii, Wabosi ni Simoni etangwae Petulo na Andulea nduguye na Yakobo mwana wa Zebedayo na Yohana nduguye,
280a030061	Filipo na Batiomayo, na Tomasi na Matayo mwekuwa mtoza ushuu na Yakobo mwana wa Alifayo na Tadei,
280a040063	Simoni ambae nekawa mtoanaji kwaajii ya si yakwe hambu zelote na Yuda Isikaliote mwekumhituka Yesu.
280a0500a0	Yesu akawaagiiya awo waagiiwa kumi dimwe na mbii na kuwekha miagiiyo inu, “Mwesekuita kwa wantu wesao kuwa Wayahudi, naho mwesekwengiya mwe mizi ya Wasamalia.
280a060035	Iya hitani kwa wantu wa Isilaeli wekwagao inga ngoto.
280a070041	Na mwiitaho bikiani ivi, ‘Useuta wa uwanga kwa Muungu uhehi!’
280a08008a	Wahonyeni watamu na wekuyao na nyuma wayuyuseni, na wasunteni wenye utamu wa nyoka na lavyeni mazaiko. Mwekhigwa bue na nywie lavyeni bue.
280a090041	Mwesekudoa mwe mikwiji yenu zahabu, wala hea wala sensi za shaba.
280a0a009b	Mwesekudoa mfuko wa ntambo wa kuombezea vintu siai, wala gwanda da hakiba nawala sabana wala ngoda. Kwaviya mgosozi wa ndima akundigwa ekhigwe maiho yakwe.
280a0b008a	“Mkengia mwe mzi wowose mkuu hambu phaamo yoyose, ondezani mntu ambae akunda kuwahokea na ekaeni aho hake adi mwendaho mhauke hantu aho.
280a0c0056	Mwengiaho mwe nyumba iyo ugusani wenyezi wakwe, na kuwamba, ‘Uivanisa uwe nanywi.’
280a0d0072	Inga waaho wantu wedi umo ndani mkawaombee Muungu awajaiye, ati khawana wawe awo wantu wedi Muungu khana awajaiye.
280a0e0094	Inga mntu yoyose akaemea kuwahokea hambu kuwategeeza, naho mlawaho mwe nyumba iyo hambu mzi uwo kung'untani sanga ya mwe miundi yenu inga hazo kwao.
280a0f0079	Kwei nawagombeka, msi wakuamuiwa mzi uwo wenda wekhigwe sugusa khuu kusima ida yekwekhigwayo ya mizi ya Sodoma na Gomola.
280a100077	“Isasa miye nawaagiiya inga ngoto gatigati ya makui ya mzituni. Muwe na unyanyi inga nyoka na muwe wahuhusi inga sua.
280a11007d	Ekaeni hae na wantu, kwaviya wendawamigwiye na kuwegaa mwe mikonga, na wenda wamitoe ngoda mwe nyumba ya kukintania Wayahudi.
280a120084	Mwendamwegalwe hemeso ya wagookezi na Maseuta kwaajii yangu, ili mdahe kuwagombeka wowo mbui zangu na kwa wantu wesao kuwa Wayahudi.
280a13006e	Naho wendahowawegae he mikonga msekuogoha mwendavyo mgombeke, kwaviya saa idaida mwenda mwekhigwe yakugombeka.
280a140063	Kwaviya khio nywie mwendaomgombeke, iya ni Muye wa Muungu wa Tati yenu nee endaeagombeke umo mwenu.
280a150072	“Ndugu endamhituke nduguye akomwe, na tate endaamhituke mwanawe, wana nao wenda wawahituke wavywazi wao wakomwe.
280a160065	Wantu wose khawana wawakundise kwaajii yangu. Akini mwenda azizimize adi kisiikizi nee mwendaaoholwe.
280a170093	Wantu wakasumiiza mwe mzi unu guukani mzi mtuhu. Nawamba kwei, khamna mbindiize mizi yose ya wantu wa si ya Isilaeli hadi Mwana wa Mntu endaho eze.
280a180057	“Mhina khadaha kumwemboka mhinyi yakwe, na mndima nae khadaha kumwemboka zumbe yakwe.
280a1900ad	Yadahika mhina kuwa inga mhinyi yakwe na yadahika mndima kuwa inga zumbe yakwe. Ikawa wanetanga miye mkuu yenu Beelizebuli, Ivi nywie khawana wawetange mazina mafyaimi muno.
280a1a0071	“Naho msekuwaogoha wantu awo, kwaviya kia mbui yekugubikwayo yendaigubulwe, na kia chekufiswacho chendakioneke.
280a1b007b	Niwagombekayo nywie kandani myagombeke he wazo. Kiya niwanong'onezacho nawakunda mkitamwiiye kwa mgutio kiya mntu ategeeze.
280a1c0099	Msekuwaogoha wada waukomao mwii, akini khawadaha kuukoma muye. Mwakundigwa kumwogoha Muungu adahae kudagamiza mwii hamwe na muye mwe moto wesao kukomeka.
280a1d006c	Wadege waidi wadodo watagwa kwa sensi mwenga ndodo. Akini ata yumwe aho kagwa asi kwesiho Tate yenu kumanya.
280a1e0032	Hata ntaazia ya fii za mitwi yenu Muungu azimanya.
280a1f0049	Kwa iyo msekuogoha nywie ni watana he meso ya Muungu kusima wadege wangi.
280a200076	“Na yoyose mwendaye anizumiiye hemeso ya wantu, miye nami nendanimzumiiye hemeso ya Tate yangu wa uwanga kwa Muungu.
280a21006d	Iya yoyose mwendayeaniemee hemeso ya wantu, na miye nenda nimuemee hemeso ya Tate yangu wa uwanga kwa Muungu.
280a220050	“Msekumamakhanya kuwa ncheza kueta uivanisa mwe inusi iya ncheza kueta khondo.
280a230074	Kwaviya ncheza kueta kutokwevana kwa mntu na tati yakwe biti na mami yakwe, mkaza mwana na mame vyaa khawana wevane.
280a240028	Na mmasa wa mntu ni wantu wakaya kwakwe.
280a250094	“Amkundisae tate hambu mami yakwe kusima anikundisavyo miye, khadaha kuwa hamwe na miye na akundisae wanawe kusima miye, khadaha kuwa mhina wangu.
280a260046	Mntu mwesaekuudoa mhamba wakwe na kunitongea khadaha kuwa mhina wangu.
280a270067	Mntu akundae kuuhonya ugima wakwe endaawaze, akini endaeawaze ugima wakwe kwaajii yangu wenda wekhigwe.
280a28005f	“Na yoyose awahokea nywie anihokea miye. Na yoyose anihokea miye, amhokea yuda mwekuniagiiya.
280a2900cc	Na yoyose amhokeaye Muoni kwaajii ni Muoni, endaahokee funge da Muoni. Na yoyose amhokeaye mntu agosoaye yada akundayo Muungu, endaekhigwe funge idaida ambayo wekhingwa wada ambao wagosoa akundayo Muungu.
280a2a00a2	Nawagombeka kwei, yoyose mwenda amwekhe yumwe aho wa wadodo awa kikombe cha mazi ya pheho kwaajii ni mhina yangu, haika khana akose katu kwekhigwa funge dakwe.”
280b010071	Yesu ekubindaho kuwekha miagiiyo wahina wakwe, akalawa aho, akaita kuhinya na kubiikia mwe mizi yao uko Galilaya.
280b02005e	Yohana ekuwaho mwe kifungo nee asikia mbui za Klistu, akawaagiiya wahina wakwe, waite kumuuza,
280b03002b	weye nee yuda ezae, hambu timkauwiye mtuhu?
280b04004d	Yesu akawatambaisa, “Hitani mkamgombekee Yohana mbui mtegeezazo na kuziona,
280b05009e	matuntu waona, wesaokudaha kwenda wenda, na viziba wategeeza, na wenye utamu wa nyoka wasuntika na wekuuyao na nyuma wayuyuswa, na wakiwa wabiikiwa Mbui Yedi.
280b060038	Endaawe na nyemi mntu yuda ambae khana maatu na miye.”
280b0700d9	Wada wahina wa Yohana wekuwaho wakahauka, Yesu akavoka kugombeka na dia zumwezumwe kuusu Yohana, Mbatiiza. Akawauza, “Mwekuitaho kuda he nyika, mwita kukauwa mbwai? Ivi nee mkakunda kuona inde dikasingiswa ni khusi?
280b080094	Inga khivyo, mwiita kukauwa mbwai? Mwiita kukauwa mntu mwekwehasika magwanda matana? Wantu wehasikao magwanda inga ayo, wekaa mwe nyumba ya Maseuta.
280b09006d	Naho, mwita kukauwa mbwai? Muoni wa Muungu? Haika nawamba, nee mwiita kumuona mntu ekuwaye mkuu kusima muoni.
280b0a008d	Uyo nee ambae mbui zakwe ziandikwa mwe Maandiko ya Muungu, ‘Kauwa namuagiiya mwagiiwa yangu aniongweee, mwendayeagosoe sia he meso yako.’
280b0b00b3	Nagombeka kwei mwa wantu wekuvyaigwao na wavyee, khazati kulawiiya mntu mkuu inga Yohana Mbatiiza, akini ambae ni mdodo muno mwe useuta wa uwanga kwa Muungu, ni mkuu kusima Yohana
280b0c0086	Kuvokea kisingi cha Yohana Mbatiiza adi isasa Useuta wa uwanga kwa Muungu wapatikana kwa nguvu, naho wantu wenye udaho wageeza kuudoa.
280b0d0069	Kwaviya miko ya Musa na waoni wose na wazitamwiiya mbui za useuta wa Muungu wendavyo uwe kwa kisingi iki.
280b0e005c	Ikawa mwakunda kuzumia ido, yee Yohana nee uyo Eliya ambae waoni newawa wakagombeka endaeze.
280b0f001f	Yee mwenye magutwi na ategeeze!
280b10006b	“Akini nikiiganiye na mbwai kivyazi iki? Kiigana na wana wekaao gwiiyo, wawetangao wezwao na kuwagombeka,
280b11005c	‘Nee tiwatoea ngoma na wala khamwekuvina, na titoa wiya za bwaimbo na wala khamwekuiya.’
280b12006d	Kwaviya Yohana Mbatiiza keza akehiniza kuda na wala kuidomea divai, nao wakamwamba, ‘Kakwewa na mazaiko.’
280b1300e2	Mwana wa Mntu keza, ada khande na kudomea, nao wakamwamba. ‘Mkauweni uyu ni mmeo, na ni mkozi, wambuya wakwe ni watoza ushuu na wenye mavigaviga!’ Ata ivyo unyanyi wa Muungu imanyika kuwa niyedi kulawana na ndima yakwe.”
280b14007d	Ndiho Yesu akavoka kuihaza mizi ida ambayo kaigosweeya vihii vingi kusima kutuhu, kwaviya wantu wakwe khawakubada mavigaviga.
280b1500e4	Wendawakione wantu wa Kolozini! Wendawakione wantu wa Betisaida! Inga vihii vyekugosokavyo aha henu ati nee vigosoka kuda Tilo na Sidoni, wantu wakwe newavaa kae magwanda ya gunia na kwesisa mazeu na kuonyesha wabada mavigaviga.
280b16007b	Nagombeka kwei yendaiwe ihuha kwa wantu wa mizi ya Tilo na Sidoni kuzizimiza mwe msi wa kuamuiwa wa Muungu kusima aha henu.
280b1700d6	Na nywie wantu wa Kapelinaumu, ivi wenda wenulwe adi uwanga kwa Muungu? Eehe, wenda useezwe adi si ya wekuyao nyuma, kwaviya inga vihii vyekugosokavyo aho hako inga nevigosoka mwe Sodoma mzi uwo neukeaho adi ivyeo.
280b180057	Akini nagombeka kwei, msi wakuamwiiwa weye wenda wekhigwe sugusa khuu kusima ya Sodoma.
280b190098	Kisingi icho Yesu akagombeka, “Nakutogoa ee Tate, Zumbe wa uwanga na wa inusi, kwaviya kuwafisa wenye unyanyi na umanyi, na ukawagubwiiya wana wadodo.
280b1a001f	Eehe, Tate nee vyekukutamiavyo.
280b1b00a7	“Tate yangu kanekha vintu vyose. Khahana ammanyae Mwana iya Tate, nawala ammanyae Tate iya Mwana, na yoyose yuda ambae Mwana akunda kumgubwiiya uyo endaammanye Tate.
280b1c005e	“Sooni aha hangu nywie nyose muangadikao na kuzamiwa na mafuushi, na miye nendaniwahumwiize.
280b1d00b4	Mzumiye kuongoewa na miye inga viya njeku afungwaho nila kisingi cha kuima, mkehine kulawa kwangu, kwaviya miye niyedi naho ni mnyenyekevu wa moyo, na nywie mwenda mwekhigwe nyemi.
280b1e0041	Kwaviya yendaiwe vihufu kwenu kwamana mahinyo yangu ni mahufu.”
280c010087	Kisingi icho Yesu akembokea kwe minda ya uhemba msi wa kuhumwiiza. Aho wahina wakwe wakawa nasaa, kusenga uhemba, wakada khokhoo zakwe.
