2800000006	Matayo
2806090091	Ha bwéecho, íimwe mubéga nimuleembeleza Múungu ha kuzila muti, ‘Isíichwe oli omu igulu, izíina lyaawe likuzibwe. Obukáma bwaawe bwiíze.
28060a0039	Engoonzi zaawe zihikiílizwe, omu nsi nko okwo omu igulu.
28060b002f	Otuhe leélo ebyookulya byéetu bya buli chilo.
28060c004a	Otuganyile ebiheno byéetu, nko óokwo neechwe tuganyila abalikutuhénela.
28060d00b6	Otatutwáala omu kuleengesibwa, náho otuchuúngule ne elyo Izilwa, Isitáani. [Habwo kuba, obukáma, obuzizi ni ikuzo byóona ne ebyaáwe, kuhicha obucha no obuchiile. Amina!]’”
28060e00a6	Yeézu yaázeendelela kugaamba aáti, “Kamulaaba nimubaganyila abaantu ebiheno byáabo, Isíimwe óogwo ali omu igulu náwe alyaábaganyila íimwe ebiheno byáanyu.
28060f0086	Náho kamulaaba mutakubaganyila abaantu ebiheno byáabo, Isíimwe óogwo ali omu igulu náwe takubaganyila neemwe ebiheno byáanyu.”
28061000f0	“Káandi obuchilo musiibile, mwaáleka kweézila nka abagóbya boónyini bazeenda bahinyile obuso, iíngu abaantu babamanye nka nikwo basiíbile. Amazima butúnu niimbagaambila nka nikwo, abo baámazile kwiinaankula ensiimi yáabo yóona.
2806110053	Náho íiwe óobu waásiiba, síiga amazuta omútwe gwaawe, náaba omu buso bwaawe,
28061200a5	otamanywa na abaantu nka nikwo oli omu chisiibo, náho omanywe na Iíso weénka ogwo ali omu chihwe. Weényini abibona ebyo omu chihwe, náwe naába endihi yaawe.”
2806130099	“Mulekega kweébiikila ensabo omu nsi ezi, habwo kuba aho na ahaantu áaho zilikusiiswa ne embuungu no kucheleba, na abeebi bahasiísa babone kuzíiba.
2806140091	Náho baambo mweébikiile ensabo záanyu omu igulu habwo kuba aho tekusiiswa ne embuungu no kucheleba na abeebi tibakuhasiisagula babone kwíiba.
280615005c	Hoóna hóona áaho olikubíika ensabo yaawe, niho no omuganya gwaawe gulaaba guli ahonyini.
2806160089	“Améeso gaawe ni nko olumuli lwo omubili gwaawe. Améeso gaawe kagaba nigahweéza kuzima, omubili gwaawe gwóona gwiikala omu mwaanga.
28061700de	Náho elíiso lyaawe kalilaaba lifwiile, no omubili gwaawe gwóona nigwiikala omu nsiimbaazi. Mbwéenu, kábilaaba omwaanga ogwo oguli omu mubili gwaawe guhiindukile kuba ensiimbaazi, ensiimbaazi ezo neéba mpaango bwooli!
2806180107	“Táliho omuuntu óogwo yaakuhicha kuheéleza abakáma bábili. Habwo kuba, yaakaátamwa omukáma oómo no kweenda oóndi, nali yaakaákúunda ago omukáma oóli, na ayaanga ago omukáma ogu. Bityo neemwe, timwaákuhicha kugomookela Múungu hamo na amabonwa!”
2806190134	“Ha nsoonga ezo niimbagaambila nka nikwo, mutaákuba no kutahwa tahwa habwo obulami bwéenyu nkokwo nimulya chi, nali nimunywa chi, nali ha mibili yáanyu, nkokwo nimuzwaála chi. Ngási, nimweébwa nka nikwo obulami bwiina obukaani kuchila ebyookulya, no omubili nágwo gwiina obukaani kuchila ebizwáalo?
28061a00c8	Muleebe enyonyi. Tizikubiba, tizikugesa nali kuhunika ebyookulya omu bitala. No óobu bityo, Isíimwe óogwo ali omu igulu, aziliísa. Mbwéenu íimwe, timwiina obukaani buháango kuchila enyonyi ezo?
28061b0084	Noóha omuli íimwe ayaakuhicha kweéyoongeláho obulami bwoómwe nóobu nko omwáanya gwe esáaha eémo omu kutahwa tahwa kwoómwe?
28061c0090	“Ha bwaáchi nimutahwa tahwa habwe ebizwáalo? Muteekuze enyaso zo omu nkaamba óokwo zikuláho. Tizikukola emilimo nali kwóogosa ebizwáalo.
28061d0083	Náho niimbagaambila nka nikwo, nóobu omukáma Selemani omu ikuzo lyoómwe lyóona, talazweekilwe kuzima nka límo lye enyaso ezo!
28061e00be	Múungu azweeka enyaso na amababi go omu nkáamba, áago galiho leélo na nyeéncha niganágwa omu mulilo. Ngási, ta amazima nkokwo naabazweéka íimwe? Íimwe abaantu bo okwiikiliza kuche!
28061f008f	“Ha bwéecho, muleke nu kusiiba nimweetwaalalika nimuzila muti, ‘Tulaálya chi?’ nali ‘Tulaánywa chi?’ nali ‘Tulaázwáala chi?’
28062000a7	Ebiintu ebyo byóona, abaantu áabo babyaagalalíla na abatakumumanya Múungu. Isíimwe óogwo ali omu igulu naasoombookelwa kuzima nka nikwo mulikweenda ebyo byóona.
2806210078	Óobu íimwe, echa mbele muloondele obukáma bwa Múungu na amazima goómwe. Aho niho alaaboongéla agáandi ago góona.
28062200a4	Mbwéenu, mutaákuba no kweétwaalalika ebilaagwa nyeéncha, habwo kuba echilo cha nyeéncha chiina ebyaácho. Buli chilo chiina olwaágalalo lwaácho oluhikile.”
280701004a	“Mutaákuchwaaziika abáandi, kuba neemwe mutaákwiiza kuchwaáziikilwa.
28070200ef	Nko óokwo mulikuchwaáziika abáandi, nikwo kutyo nyini óokwo Múungu alibachwaaziikáho neemwe. Na habwe echigaambo cho kweéchwaaziika, endeengo éezo mulikubaleengeláho abáandi, niyo éezo nyini Múungu náwe alibaleengelamo neemwe.
2807030086	“Ha bwaáchi nooléeba akatokoozi áako kali omu líiso lya muzeenzi waawe, náho okabula kubona embago éezo eli omu líiso lyaawe?
28070400b0	Nali noohichaho oóta kumugaambila muzeenzi waawe oóti, ‘Nkuúndila nkwiíhilemo akatokoozi omu líiso lyaawe,’ obuchilo íiwe nyini oyine embago etuula omu líiso lyaawe?
2807050099	Ngóbya we! Obaánze oyihémo embago éezo eli omu líiso lyaawe, niho olaahicha kuleeba kuzima kwiihámo akatokoozi akali omu líiso lya muzeenzi waawe.
28070600d1	“Mutáliziha eémbwa ebiintu ebitakatíifu bya Múungu, habwo kuba zilaáhiindukila zibalaansamule ebinogoka nogoka. Káandi, mutálizinagila empunu ebiintu byo obukaani, habwo kuba zilyaábizuungagilila.”
2807070077	“Mumusabe Múungu, náwe naabaha éecho mulikumusaba. Mutaábuuze, mulyaábigwáho. Muchiinguze, mulyaáchiingulilwa.
2807080090	Habwo kuba, buli muuntu óogwo alikusaba, aheébwa: na buli muuntu óogwo ataábuuza, abigwaho: na buli muuntu óogwo achiinguza, achiingulilwa.
280709006a	“Ngási, ahali íimwe heena omuuntu weéna wéena, kaalikusabwa omukaate no omutábani, naamuha ibáale?
28070a002b	Nali kaalikusabwa eénfwi, naamuha enzóka?
28070b00bd	Ha bwéecho, nóobwo muli abazilwa, nimusoomboókelwa kubaha abáana beenyu egabo ezigasize. Ngási, Isíimwe óogwo ali omu igulu takuhicha kubaha bwooli ebiintu ebizima abo abalikumusaba?
28070c00c8	“Mbwéenu íimwe, choóna chóona éecho mweénda kuzililwa na abaantu abáandi, neemwe mube nicho echo mubazilile mútyo nyini. Ezo niyo ensoonga ye ebilagilo bya Musa na ameégeso ga ababáasi.”
28070d00de	“Otaahemo ha kulabila aha muháanda gwe echisasi chi iléembo elifuunzile. Kuba iléembo no omuháanda ogutwaala omu kusiingaalichwa guba ne echisasi chi iléembo ligazi káandi liháango, mala na abalilabamo ni béenzi.
28070e0083	Náho omuháanda gwi iléembo éelyo elilikweebeembeza kuza omu bulami liba lifuunzile. Nábo abaantu abalikulikugula, ni bache.”
28070f00a7	“Mweécheenge na ababáasi be ebisuba. Mazima abo na abaantu abalikubéezáho, nibeekola kuba abafula nke entaama, náho omu myooyo yáabo bali emisegwe ye enduluhe.
2807100083	Nimuhicha kubasoombookelwa habwa amagoomba gáabo. Abaantu tibakugesa emisumo ye emizabibu nali emitini kuluga omu miti ya amáhwa.
2807110052	Omuti muluunzi guzaala amagoomba mazima, náho omuti mubi guzaala amagoomba mábi.
280712006a	Omuti muluunzi tigukuhicha kulábya amagoomba mábi, no omuti mubi tigukuhicha kulábya amagoomba amazima.
2807130051	Buli muti óogwo ogutakulabya amagoomba amazima, gunogolwa no kunagwa omu mulilo.
2807140050	Bityo nyini na ababáasi be ebisuba, mubasoombookelwa habwa amagoomba gáabo.”
28071500e3	“Ti buli muuntu óogwo anyetoongelezaho aáti, ‘Íiwe Mukáma, íiwe Mukáma,’ iíngu niwe alitaaha omu bukáma bwo omu igulu. Náho no omuuntu óogwo akola engoonzi za Táata óogwo ali omu igulu, ogwo niwe alibutaahamo.
2807160123	Echilo cho omuchwaáziiko nichiíza, na abaantu béenzi balaángaambila báti, ‘Íiwe Mukáma, íiwe Mukáma! Nooyizuka nka nikwo tukasohoza obubáasi habwi izíina lyaawe? Na nka nikwo tukabiinga amazimu habwi izíina lyaawe? Na nka nikwo tukakola amahano méenzi habwi izíina lyaawe?’
2807170070	Niho ndibagaambila butúnu iínti, ‘Tiínkubamanya íimwe nakáti! Muundugého aha, íimwe enkola bíbi!’”
28071800a1	“Mbwéenu, omuuntu óogwo ahulila ameégeso gaanze no kugahicha, alyaásusaniswa kuba nko omuuntu owa amasala óogwo ayaayoombekile éenzu yoómwe aha luchili.
28071900d8	Chilo chimo, enzula ekagwa, améenzi ge emizela gaákonoka, no omuyaga muháango gwéeha no kusutula éenzu yoómwe. Náho éenzu ezo telagwiile, habwo kuba oluhazo lwaáyo lukaba lwoombekilwe aha lugulu yo oluchili.
28071a0097	Náho omuuntu óogwo ahulila ameégeso gaanze na tagahicha, ogwo alyaásusaniswa nko omuuntu omusilu óogwo ayaayoombekile éenzu yoómwe aha musényi.
28071b00b0	Obuchilo enzula ekagwa, améenzi ge emizela gakakonoka, no omuyaga muháango gukeeha no kusutula ezo éenzu yoómwe. Áaho éenzu ezo ekabutama, emigweele yaáyo ekachilaho.”
28071c0067	Yeézu kaágwiisa ebyo bigaambo, embága ezo ya abaantu eba yaásobelwa bwooli habwa ameégeso goómwe,
28071d0078	kuba akaba naayegesa nka ayina obuzizi, na ameégeso goómwe tigalabeele nka aga abeégesa báabo be ebilagilo bya Musa.
2808010064	Obuchilo Yeézu yaátuukile kuluga aho ahi ibaanga, ebipípi biháango bya abaantu bikamukulaátila.
28080200c6	Léeba, yeeza omuuntu oómo ayaabeele ali omubéembe, yaámwiililila, yaáteela ebizwi omu méeso ga Yeézu, yaámugaambila aáti, “Mukáma waanze, koólaayeénda, oyine obuhicha bwo kuunyéza.”
2808030092	Yeézu yaágolola omukóno gwoómwe, yaamukoláho, yaámugaambila aáti, “Niinyeénda ochile, oyele!” Ahonyini, yaayézwa obubéembe bwoómwe.
28080400ec	Niho, Yeézu yaámugaambila aáti, “Lola, otabigaambila muuntu weéna wéena! Choónka ozeénde oze kweéyoleka ha mugabe, osohoze echitáambo nka nikwo ebilagilo bya Musa bilikulagila, obóne kwoóleka abaantu nka nikwo waáchila.”
280805008c	Obuchilo Yeézu akaba naatáaha omuli Kaperinaumu, omwiímeelelezi oómo wa abalwaanila ngoma be Echirúumi yaamwiilukiláho abone kumuzuna.
280806008b	Yaámugaambila aáti, “Íiwe Mukáma, nnyina omuhálila omúka ali aha chihalala, yaábeele enséege, ayine obusaasi buháango bwooli.”
2808070036	Yeézu yaámugalulila aáti, “Niinyiza kumuchiza.”
28080800a3	Niho omwiímeelelezi ogwo yaámugalulila, “Mukáma, mazima tiinkwiílwe otaahemo omwaánze. Náho ogaámbe echigaambo kwoónka, omuhálila waanze náwe naachila.
280809013a	Habwo kuba neenye ndi ahaansi yo obutégeki bwa abakúlu baanze, nnyina abalwaanila ngoma abali ahaansi yaanze. Kaándikumulagila oómo, ‘Ozeénde’, ahonyini naazeénda. Kaándikumulagila oóndi, ‘Iíza’, náwe ahonyini naayiza. No omuhálila waanze, kaándikumulagila, ‘Kola oóti’, nikwo alaakola.”
28080a00ff	Obuchilo Yeézu yaáhuliile ago, yaásobelwa bwooli. Yaábagaambila abo abaabeele nibazeénda náze aáti, “Mazima butúnu niimbagaambila nka nikwo, no óobu omu Baiziraeli bóona, tiínkabwéene omuuntu weéna wéena owo kwiikiliza kuháango nko óoku!
28080b00e6	Niimbagaambila nka nikwo, obuchilo bwa amazenyi go kuhika kwo obukáma bwo omu igulu, abaantu béenzi nibeéza kulugiilila obutúluka no obugwa. Baleékala ahaansi babone kulya hamo na baguúku béetu Ibrahímu, Izáaka na Yakobo.
28080c0072	Náho abaantu bo obukáma obwo, balyaánagwa ahéelu omu nsiimbaazi, aho, halyaábaho okuchula no kusa améeno.”
28080d00ce	Mbwéenu, Yeézu yaágaambila omwiímeelelezi ogwo wa abalwaanila ngoma aáti, “Zeénda omúka. Chibe hali íiwe nka nikwo kuli okwiikiliza kwaawe.” Ako kaziingo nyini, omuhálila woómwe aba yaáchila.
28080e008e	Niho Yeézu kuzeenda omúka ya Peétero. Káyaataahilémo omu nzu, yaámubona nyinazaala wa Peétero alyaamile aha chitabo, atiilwe omuswiiza.
28080f0079	Yeézu yaámukola ha mukóno, entúlo eémo omuswiiza guba gwaamulugaho. Nikwo kwiimuka, yaábaanza kubatóna ebyookulya.
28081000d9	Izóoba kályaagwiilemo, baamuleetela Yeézu abaantu béenzi áabo abaabeele batuungamiilwe amazimu. Náwe yaágabiinga amazimu ago ha kulagila echigaambo. Káandi, yaáchíza abaantu bóona abaabeele bali abalwéele.
28081100c0	Yeézu akakola ago góona, abone kuhikiiliza echigaambo éecho echaabeele chigaambilwe habwa weényini no omubáasi Isaya chíti, “Akeemela ennáku zéetu, akahikiilila amalwáala géetu.”
2808120098	Obuchilo Yeézu akabona nka nikwo embága ya abaantu bamuzoongolokile, yaálagila abaheémba boómwe beloónze kwaambuka enyaanza bazeénde ha mulaambo.
28081300a2	Mbwéenu, omweégesa oómo we ebilagilo bya Musa yaamwiililáho Yeézu, yaámugaambila aáti, “Íiwe Mweégesa, niinkúkulaatila hoóna hóona áaho olaáza.”
28081400b9	Yeézu yaámugalulila aáti, “Nyamuhaábwa ziba ziina ameena gaázo ne enyonyi zizila ebyaali. Náho íinye Mutábani wo Omuuntu, tiinzila no óobu aho kubyaámika omútwe gwaanze!”
2808150079	Omuheémba oóndi womwa Yeézu yaámugaambila aáti, “Íiwe Mukáma, nkuúndila ntaandike nzeénde kumuziika táata.”
280816006c	Yeézu yaámugalulila aáti, “Íiwe onkulaatile, leka abáfwiile babaziíke abáfwiile bazeenzi báabo.”
280817004f	Mbwéenu, Yeézu yaátaaha omu bwáato, na abaheémba boómwe baámukulaatíla.
280818009d	Obuchilo kábaahikile ahagáti ye enyaanza, ahonyini gwéeha omuyaga muháango bwooli na amakóonzo gasweeka obwáato. Náho Yeézu weényini akaba ahuniile.
280819007b	Abaheémba boómwe baamwiililaho baámusisimula, nibateéla eyoombo báti, “Íiwe Mukáma, otuchize! Twaásiingaalika!”
28081a00b8	Yeézu yaábagaambila aáti, “Íimwe banya kwiikiliza kuche, ha bwaáchi nimutiína?” Ahonyini ayemeelela, agukáama omuyaga ne enyaanza. Entúlo eémo, enyaanza chaaba echineembe.
28081b0077	Abo baantu baásobelwa, baágaamba báti, “Omuuntu ogu ni muuntu chi, alikugomookelwa nóobwo omuyaga ne enyaanza?”
28081c0132	Obuchilo Yeézu akaba yaáyaambukile buseeli ye enyaanza, yaáhika éensi ya Abagadara. Yaábugana aho na abaantu bábili abakwaasilwe amazimu. Bábili abo bakaba nibaluga omu nyaanga zo kuziikilámo abáfwiile. Bóona bakaba bazaazahéele muno na táliho omuuntu óogwo ayaagimile kulabila ogwo muháanda.
28081d00d0	Mbwéenu, gaáhamuka nigagaámba gáti, “Íiwe Yeézu Mutábani wa Múungu, tukatuulanwa chi íiwe neechwe ka nootuloónda? Ngási, weeza kunu ezi kutwaágalaza gutakahikile omuhélo gwa akachilo kéetu?”
28081e0045	Héehi na aho baabeele bali, hakaba haliho obusho bwe empunu nizilya.
28081f008c	Niho amazimu ago gaámutoózela Yeézu, gaazila gáti, “Kábilaaba nootubiínga aha, otwiikililize tutáahémo omu busho bwe ezo mpunu.”
2808200109	Náwe yaágagaambila aáti, “Nimwiilóoko!” Mala, amazimu gabalugamo abaantu abo, gazeénda no kutaahilila omu mpunu ezo. Ahonyini, obwo busho bwóona bwaátuuka bwaangu aha ngolomoko nibweesiindikiliza no kuza kúgwa omu nyaanza, no kufwéela omu méenzi omwo.
28082100a9	Abalíisa kábaabweene ebyo, beéluka baaza omu iboma. Omu iboma omwo, baáteekeelela abaantu byóona ebyeeloongile hamo na ago agáabo abaabeele bakwaasilwe na amazimu.
280822007c	Abaantu bóona bo omu iboma baáyata kuza kubugana na Yeézu. Obuchilo bamubweéne, baámutoózela kuluga omu mbíbi záabo.
280901008f	Niho Yeézu yaáhanama omu bwáato, yaáyaambuka enyaanza ya Galiláaya káandi, yaásuba omuli Kaperinaumu, omu iboma éelyo yaátwíile omwo.
2809020151	Obuchilo yaáhikile óokwo, abaantu abáandi bamuletela omuuntu óogwo akaba ali enséege, alyaamile aha chitwaálilizi. Obuchilo Yeézu káyaabwéene echikolwa cha abaantu abo, yaámanya nka nikwo bakaba beena okwiikiliza, yaámugaambila ogwo mulwéele aáti, “Íiwe mwáana waanze, tiímbya omuganya! Waáganyiilwe ebiheno byaawe.”
280903008a	Niho abeégesa abáandi be ebilagilo áabo bakaba baliho aho bateekateeka omu miganya yáabo báti, “Omuuntu ogu naamulogota Múungu!”
2809040089	Náho Yeézu akasoombookelwa góona áago bakaba nibateekuza, yaábabúuza aáti, “Ha bwaáchi, nimuteekuza ebíbi omu miganya yáanyu?
280905009c	Ngási! Ni chiiha echilikuhuhuuka bwooli? Kumugaambila nka nikwo, ‘Waáganyiilwe ebiheno byaawe,’ nali kumugaambila nka nikwo, ‘Yemeelela, olibate?’
2809060109	Náho mubóne kusoomboókelwa kuluunzi nka nikwo, íinye Mutábani wo Omuuntu nheelwe obuzizi bwo kuganyila ebiheno omu nsi ezi.” Niho Yeézu yaámugaambila omuuntu óogwo akaba ali enséege aáti, “Yemeelela! Twaála echitwaálilizi chaawe, ozeénde omúka.”
280907002b	Ahonyini, yaáyemeelela, yaázeenda omúka.
2809080075	Obuchilo abaantu baabweene ago, baákwáatwa obutíini. Bamulamiliza Múungu óogwo akabaha abaantu obuzizi nko obwo.
2809090100	Obuchilo Yeézu akaba naazeénda, omu muháanda yaábona omuhaámbya oómo óogwo akaba naayétwa Matayo, ayikéele omu kazu koómwe kokutobesezamo oluhaambwe. Yeézu yaámugaambila aáti, “Onkuláatile.” Matayo yaáyemeelela, yaábaanza kumukulaatila.
28090a00e6	Mbwéenu, Yeézu yaázeenda kulya ebyookulya omwa Matayo hamo na abaheémba boómwe. Obuchilo bakaba beékeele omwo, bataahamo abahaámbya na abáandi béenzi áabo baámanyikile kuba abaheni, bakaba nibalya ebyookulya hamo nábo.
28090b00a6	Obuchilo Abafarisayo baabweene echo, baábagaambila abaheémba ba Yeézu báti, “Ha bwaáchi, omweégesa wáanyu naálya hamo na abahaámbya na abaheni abáandi!”
28090c00a0	Obuchilo Yeézu yaáhuliile amagaambo gáabo, yaábagaambila aáti, “Abaantu abeene enziingo nzima, tibakugaswa omulaguzi, náho abalwéele nibo abalikugaswa!
28090d0102	Mbwéenu, muze kweéyega ensoonga ya amagaambo ga Múungu omu Maandiko Matakatíifu naagaámba nka nikwo, ‘Niinyeénda abaantu booleke echiganyizi kuchila kusohoza echitáambo.’ Mbwéenu, íinye tiíndeezile kwéeta abaantu abagololoke, náho abaheni.”
28090e00a8	Niho abaheémba ba Yohana beeza hali Yeézu, baámubúuza báti, “Ha bwaáchi íichwe na Abafarisayo tuza omu chisiibo, náho abaheémba baawe tibaza omu chisiibo?”
28090f00e4	Yeézu yaábasubiza aáti, “Abasagazi ba chisweéla, nibahicha báta kuzululukilwa obuchilo bali hamo na chisweéla omu bweenga? Náho ebilo biliyo nibiíza niho balaáyakwa chisweéla. Obuchilo obwo, niho baliba ne echisiibo.
28091000a7	“Taliho omuuntu abaziilila echibatulo chisha aha mwéenda ogukokweele. Kaálaabazilila, echibatulo echisha chiguteémula omwéenda ogwo no kwoongela kubatuka bwooli.
280911015f	Káandi, taliho omuuntu óogwo alikuchenena evíini eénsha omu nfulebe ze eémpu enkokolo. Kuba kaalikukola aátyo, evíini keelikutuumba, enfulebe niziteemuka, evíini neeseéseka ne enfulebe nizisiisikala. Náho evíini eénsha neeyeendelwa kutéebwa omu nfulebe ze eémpu eénsha. Bityo, enfulebe eénsha ne evíini eénsha biikala bili bizima!”
2809120101	Obuchilo Yeézu achaáhooyela ago, omweébeembezi oómo wi isomelo, yéeza, yaáteela ebizwi omu méeso goómwe, yaámugaambila aáti, “Muhala waanze yaáfwa óobu nyini! Náho, tuzeénde oteho engalo yaawe hali weényini, náwe naába omulame káandi.”
2809130057	Niho, Yeézu yaázeenda hamo na abaheémba boómwe, bamukulaatíla omweébeembezi ogwo.
28091400cf	Mbwéenu, obuchilo obwo nyini omukázi oómo óogwo akaba naayagalazwa ne endwáala ye emizezi emyáaka ikúmi ne ibili, yéeza kuluga enyuma ya Yeézu, yaamukuumyaho aha lukugilo lwe ebizwaalóbye kwoónka.
2809150072	Akakola aátyo, habwo kuba naayeteekateéka aáti, “Kiíndakuumyáho kwoónka ebizwáalo byoómwe, niinchila.”
28091600f3	Obuchilo yaabikwaasileho, ahonyini Yeézu yeéchebuka. Yaámubona ogwo omukázi, yaámugaambila aáti, “Íiwe muhala waanze, tiímbya omuganya! Okwiikiliza kwaawe nikwo kwaákuchiza!” Omuli áako kaziingo nyini, omukázi ogwo aba yaachila.
