2800000009	ማቶሳ
28052d00dd	የይ ጋርክ ይ ኦꬅኮ፥ ሳሎ የዝ ይ አዳይስ ይ ናእታ ማቆዳ። ኤ ኢትታይስኔ ሎእታይስ አዋ ከስዛ፤ ጽልታይስኔ ናጋራንችታይስ ፋ እራ ቡክስዛ።
28052e00a4	ይንታን ቃꬍዛ አስ ኣዳ ይ ቃꬍኮ፥ ይንትስ አባ ዎይቶ የኔ? ሀራ አቶዝን፥ ቃራጸ ጋችስዝታይካ ይኖ ኦꬆሳ?
28052f00ba	ይንቲ፥ ይ እሽታይ ኣዳ ሳሮꬅኮ፥ Ꮊንክታይፕ አብ ሀራ ኣꬍዝባዝ ኦꬅኔ? ሀራ አቶዝን፥ ጾስ አማኖዋ አሳይካ ይኖ ኦꬆሳ?
2805300069	ይኬ፥ ሳሎ የዝ ይ አዳይ ፎሎ ማቄዛይ ጋርክ ይንትካ ፎሎ ማቆይታ።»
28060100df	«ጉጅካ የሱሳ Ꮊይ ጋርክ ዬጌዛ፤ አሲ ቦኦ ግ ይ ሎኦ ኦሳ አስ ቲና ኦꬃማይ ጋርክ ናግንቶይታ። የይፕ አትኮ ሳሎ የዝ ይ አዳይፕ ዎይቶ ደንጋሚ።
2806020137	«ይንቲ ማንቅታይስ እንግታር አስ ቲና ቦንችንቶዳይስ ግ ጩቢታይ ኦገ ዶናይዳኔ አይሁድታይ ዎሳ ኬꬅታይድ ኦꬅዛይ ጋርክ አሲ ቦኦ ግ ቱልቱላ ፑግስፓተ። ታ ይንትስ ቱሮ ኦድዛ፤ ኡንቲ ፋ ዋጋ ኤኬዛ።
280603007a	ዝን ይ ማንቅታይስ እንጎዳር ይ ኡሻች ኩሻይ ኦꬅዛና ይ ሀድርስ ኩሻይ ኤርፐ፤
2806040075	ይኬ እማይ ጌማ ማቆ። ጌማ ኦꬅዛና ብእዛ ይ አዳይ ይንትስ ዎይቶ ፕ እማዳ።
280605010e	«ዎሳ ዎስታር ጩቦ አሳይ ጋርክ ሀንፓተ። ኡ ፋና አሲ ቦኦ ግ አይሁድታይ ዎሳ ኬꬅ ጋንጨኔ ኦገ ዶናል ኤቂ ዎስዛና ዶስዛ። ታ ይንትስ ቱሮ ኦድዛ፤ ኡንቲ ፋ ኩንꬅ ጋተ ኤኬዛ።
28060600c1	ዝን ነ ዎስታር ነ ቆልአ ገሊ ጋዛራ ጎርዲ ጌማ የዝ ነ አዳይኮ ዎሶባ፤ ጌማ ኦስንቴዝ ባዝ ብእዛ ነ አዳይ ኔስ ነ ጋታ እማዳ።
28060700a4	ይ ዎስታር አማኖዋ አስ ጋርክ ጨረ ቃላ ማሂ ማሂ አዱስስ ዎስፓተ። ኡ አዱስስ ዎስኮ ጾሲ ስእዛ ግ ቆፕዛ።
28060800a5	የይ ግሾስ ኡንቲሳይ ጋርክ ሀንፓተ። አብስ ጊኮ ይ አዳይ ይንትስ አቢ ኮሽዛኮ ይ ዎሶዳይፕ ቲናቲ ኤርዛ።
280609006c	ይኬ፥ ይ ዬጊ ዎሶይታ፦ «‹ሳሎ የዝ ኑ አዳዮ፥ ነ ሱንꬃይ አንጅንቶ።
28060a0060	ነ ካተትꬃይ የኦ፥ ነ ሸናይ ሳሎ ሀኔዛይ ጋርክ ሳአላካ ሀኖ።
28060b0031	ጋላሳ ካꬃ Ꮊይኖ ኑስ እንጎባ።
28060c0071	ኑኒ ኑና ቆሄዝታይስ፥ አቶ ግዛይ ጋርክ፥ ኑስካ ኑ ቆሄዝ ባዝ አቶ ጎባ።
28060d0099	ኑና ኢታፕ አሾባፕ አትን ፓጨ ጋንጨ ገልስፐ። ካተትꬂ፥ ዎልቃኔ ቦንቾ መꬍናስ ኔሲ። አምንኤ።›
28060e007b	«ይ ይንታን ቆሄዝታይስ አቶ ጊኮ፥ ሳሎ የዝ ይ አዳይ ይ ቆሄዝ ባዝካ አቶ ጎዳ።
28060f0069	ዝን ይ ሀራ አስ ናጋራ አቶ ጋም እጽኮ ይ አዳይ ይ ናጋራ አቶ ጋሚ።»
28061000d4	«ይ ጾምታር ጩቢታይ ጋርክ ሹልፓተ። አብስ ጊኮ፥ ኡንቲ ጾምዛና አሲ ኤሮድ ጋርክ ፋ ስና ካይስዛ። ታ ቱሮ ኦድዛ፤ ኡንቲ ፋ ጋታ ኤኬዛ።
280611004f	«ዝን ነ ጾምታር ነ አፋ ሜጮባ፥ ነ ኦማ ትዥንቶባ።
28061200e2	የይ ጋርክ ነ ኦꬅኮ ነ ጾምዛ ጾማይ አሳፕ ጌምዛ፥ ዝን ጌማ የዝ ነ አዳይ ኤርዛ ጾማ ማቃዳ። ጌማ ኦስንቴዝ ባዝ ብእዛ ነ አዳይ ኔስ ዎይቶ እማዳ።
2806130083	«ብላኔ ዎሾ ꬋብስዛ አቆ፥ ካይዞ ቦኪ ኤክዛ አቆ፥ Ꮊ ሳአል፥ ይንትስ ሻሎ ሺሽፓተ።
280614007a	ዝን ብላኔ፥ ዎሾ፥ ꬋብሶዋ፥ ካይዞ ቦኪ ኤኮዋ አቆ ሳሎ ይንትስ ሻሎ ሺሾይታ።
2806150049	ነ ሻላይ የዛ አቆ ነ ዎዝናይካ ኤዛይድ የዞዳ።
280616008b	«ኣፈ አሰትꬅ ኡባስ ጾምፐ። የይ ግሾስ፥ ነ ኣፋይ ፓꬅ ማቅኮ ነ ጋላይ ኡባይ ፖኦ ማቅዛ።
28061700c2	ነ ኣፋይ ሀርግንትዛ ማቅኮ ነ ኩንꬅ አሰትꬃይ ꬉማ ማቅዛ። ይኬ፥ ኔል የዝ ፖአይ ꬉማ ማቅኮ፥ ꬉማይ አብ ጋርክ ኣꬊ ꬉሞደሻ!
28061800ec	«ፐቲ አሲ ናምኢ ጎድታይስ ሞድንቶዳይስ ዳንዳኦያ። ፐታ ቃꬊኮ Ꮊንካ እጽዛ፤ ዎይ ፐታ ቦንችኮ Ꮊንካ ለቂዛ። ጾስስኔ ሚሸስ ሞድንቶዳይስ ዳንዳኦያ።
28061900b3	«ይኬ፥ ስኦይታ! ይ ሸምፓይስ፥ ‹አብ ማዴ? አብ ኡዦደ? አብ ማኦደ?› ግ ቆፕፓተ፤ ሸምፖ ካꬃፕ፥ ጋላ ማኦፕ ኣꬎሳኔ?
28061a00c1	ሳሎ ካፍታ ቦኦይታ፤ ኡንቲ ዘሮያ፥ ቡጮያ፥ ሻለ ኦሎያ፥ ዝን ይ ሳሎ አዳይ ኡንታን ሙዝዛ። የዝን ይ ኡንታፕ ሎእꬂ ኣꬎሳኔ?
28061b0074	ይ ጋንጨፕ ኡንእንቲ ፋ ላይꬂል አፋ ፐቲ ጋላስ ጉጆዳይስ ዳንዳእዛይ የኔ?
28061c0097	«ማ ይንቲ ማእዛባዝስ አብስ ኡንእንትኔ? ዎራ የዝ ፉꬂታ ቦኦይታ፥ ኡ ኦሶር ዳቡሮያ ዎይ ሱቆያ።
28061d007d	ሀራ አቶዝን፥ ካት ሶሎሞነ ፋ ቦንቾ ኡባይር Ꮊ ፉꬂታይፕ ፐታይ ጋርክ ማኤካያ።
28061e00dd	ይንታኖ፥ አማኖ ፓጬዝታዮ፥ ጾሳይ Ꮊይኖ በንቲ ዎንታ ታማ ጋንጨ ዎꬋዳይስ የዝ ማታ ዬዚ ማእስዛ ማቅኮ፥ ይንታን ኡንታፕ ኣꬂ ዋይዚ ማእሶሳ?
28061f0069	የይ ግሾስ፥ ‹አብ ማዴ? አብ ኡዦደ? አብ ማኦደ?› ግ ኡንእንትፐተ።
28062000a8	Ꮊያ ኡባ ጾስ አማኖዋ አሳይ ጋንꬂ ደንጎዳይስ ኡንእንትዛ። ይ ሳሎ አዳይ የ ኡባይ ይንትስ ኮሽዛና ኤርዛ።
280621007d	ዝን ኡባፕ ቲን ጾስ ካተትꬅኔ ኤ ጽሎትꬅ ኮዦይታ፤ የ ኡባይ ይንትስ ጉዥንቶዳ።
28062200a6	የይ ግሾስ፥ ዎንታስ ቆፕታር ኡንእንትፓተ። ዎንታ ፓስ መትንቶ፤ ፐቲ ፐቲ ጋላሳይስ ኤ ኢታትꬃይ ግዶዳ።
2807010060	«ይንታል አፋ ፕርድንታማይ ጋርክ ሀራ አሳል አፋ ፕርድፓተ።
28070200ba	አብስ ጊኮ፥ ሀራ አሳል አፋ ይ ፕርድዛይ ጋርክ ይንታል አፋ ፕርዶዳ ይ ሀራ አስስ ማኬዝ ባዛር ይንትስ ማሂ ማክንቶዳ።
280703005d	ነ ኣፈ የዝ ቱሳ በኤካዛር ነ እሻይ ኣፈ የዝ ቡጻ አብስ በኤ?
280704006a	ነ ኣፈ ቱስ የዝን ነ እሻይ ኣፈ የዝ ቡጻ ከሶ ጎዳይስ ዋይዚ ዳንዳኤ?
28070500b8	ነኖ ጩባዮ፥ ቲናቲ ነ ኣፋይድ የዝ ቱሳ ከሶባ። ኤዛይፕ ጉየ ነ እሻይ ኣፋይድ የዝ ቡጻ ከሶዳይስ ነ ምልጽ ኡዲ በአዳ።
28070600d5	«ጉየ ማቂ ይንታን ꬋቃማይ ጋርክ ጌሽ ባዝ ካንታይስ ኦልፓተ። ፋ ቶካይር የꬊ ኢሳማይ ጋርክ ይ አልኦ እንቁ ጉዱዳይልታይ ቲና ኦልፓተ።
2807070087	«ዎሶይታ ይንትስ እንግንቶዳ፥ ኮዦይታ ይ ደማዳ ባለ ይኢ ጼጎይታ ይንትስ ዶይንቶዳ።
280708007c	ዎስዛ ኦስካ እንግንቶዳ ኮይዝ ኦስካ በንቶዳ ባለ ይኢ ጼግዝ ኦስካ ዶይንቶዳ።
2807090045	«ይንታፕ ናአ ዳቦ ዎስኮ ሹች እንግዛይ ኦኖ?
28070a0036	ዎይ ሞሎ ዎስኮ ሾሽ እንግዛይ የኔ?
28070b00b3	የዝን ይ ኢትታይ ይ ናእታይስ ሎኦ ባዝ እሞ ኤርኮ ሳሎ የዝ ይ አዳይ ፋና ዎስዝታይስ ሎኦ ባዝ ዋይዚ ጋንꬂ እንጋሞ?
28070c00cc	Ꮊንክታይ ይንትስ ኦꬆድ ጋርክ ይ ኮዥዝ ባዝ ኡባ ይንትካ ሀራ አስስ ኦꬆይታ። አብስ ጊኮ፥ ሙሰ ህጋይኔ ናብታይ ታማርስዛይ Ꮊያ።
28070d009b	«ኡንአ ፐንገር ገሎይታ፤ ꬋቦ ካንግዝ ኦጋይ ዳማ፥ ፐንጋይካ ዳልገ። ኤዛይር ገልዛ አሳይካ ጋመ።
28070e0072	ዝን ደኦኮ ካንግዝ ኦጋይኔ ፐንጋይ ኡንአ፤ ኤዛይር ገልዛ አሳይካ ጽቃ።
28070f0096	«አፋ ባጋር ዱረ ኣዚ ጋንጨር ፉገ ማቂ ቦንቆዳይስ ይ ጋንጨ ገልዛ ዎርዶ ናብታይፕ ናግንቶይታ።
2807100075	ይ ኡንታን፥ ኡ ኣፋይር ኤሮዳ፤ አንጉꬂፕ ዎይኔ፥ ግጀፕ ባላሰ ማጽንቶያ።
280711006c	የይ ጋርክ ሎኦ ምꬂ ኡባይ ሎኦ ኣፈ ኣፍዛ፤ ኢታ ምꬂ ኢታ ኣፈ ኣፍዛ።
280712006b	ሎኦ ምꬂ ኢታ ኣፈ ኣፎያ፥ ማ ኢታ ምꬂ ሎኦ ኣፈ ኣፎዳይስ ዳንዳኦያ።
280713005c	ሎኦ ኣፈ ኣፎዋ ምꬂ ኡቢታይ ጋችንቲ ታማ ጋንጨ ኦልንቶዳ።
2807140045	የይ ግሾስ፥ ይ ኡንታን፥ ኡ ኣፋትር ኤሮዳ።
28071500c6	«ሳሎ የዝ ታ አዳይ አዛዞ ኦꬂዛ አꬃይ ሳሎ ካተትꬃ ገሎዳይፕ አትን ጨር ታና ‹ጎዳዮ፥ ጎዳዮ› ግዝ ኡባይ ሳሎ ካተትꬅ ገሎያ።
28071600e2	የ ዎደ ጋምታይ፥ ‹ጎዳዮ፥ ጎዳዮ፥ ነ ሱንꬃር ትንቢተ ኑ ኦደካሳ? ነ ሱንꬃር ቱና አያንታ ኑ ከሰካሳ? ነ ሱንꬃር ጋመ ማላታ ኑ ኦꬃካሳ?› ዬጎዳ።
2807170070	የ ዎደ፥ ‹ታ ይንታን የሻ ኤሮያ፥ ይንቲ ዉጭታይ ታፕ ሃኮይታ› ዬጎዳ።
280718007c	«ይኬ፥ Ꮊ ታ ቃላ ስኢ ኦꬅዛ ኦንካ ፋ ኬꬃ ዛላል አፋ ኬጼዝ ዎዛናማ አስ ጋርከ።
28071900a8	እራ ቡኬዛ፥ ድኦ ድኤዛ፥ ጫርኮካ ጫርኪ የ ኬꬃና ኡርቄዛ። ዝን ኬꬃይ ዛላል አፋ ኬጽንቴዝ ግሾስ ዎደካያ።
28071a006d	Ꮊ ታ ቃላ ስኢ ኦꬆዋ ኦንካ ፋ ኬꬃ ሻፈል አፋ ኬጼዝ ቦዞ አꬃይ ጋርከ።
28071b00a1	እራ ቡኪ፥ ድኦ ድኢ፥ ጫርኮካ ጫርኪ፥ የ ኬꬃ ኡርቅን፥ የ ኬꬃይ ዎዴዛ፤ ኤ ዎድꬃይካ ዎልቃማ» ዬጌዛ።
28071c00e7	የሱሳ ፋ ኦዳ ዉርሴዛይፕ ኤ ትምርታይ ህገ አስታማርታይ ጋርክ ማቀካ ማዉተር የዝ አሳይሳይ ጋርክ ማቅዝ ግሾስ አሳይ ኤ ትምርታ Ꮊይ ማላባዝ ጌዛ።
2808010049	የሱሳ ደረላፕ ዎꬍዝ ዎደ ጋመ ዎያ ኤዛ ካሌዛ።
28080200c6	ፐቲ ቦርቆንቶር ሀርግንትዛይ ኤዝኮ ሺቂ፥ ኤ ቲናይድ ጹጉኒ፥ «ጎዳዮ፥ ነ ሸነ ማቅኮ ታና ጌሺ ፓꬆዳይስ ነ ዳንዳእዛ» ዬጌዛ።
2808030097	የሱሳ ፋ ኩሻ ዳኪ ኤዛ ቦቺ፥ «ኤ ታ ሸነ፥ ጌዦባ» ዬጌዛ። አꬃይ ቦርቆንታይፕ እዝር ጌዢ አቴዛ።
28080400ed	የሱሳ ኤዝኮ፥ «ነ ፓጻ ኦስካ ኦድፐ። ዝን Ꮊንጊ ነ ጌዢ ፓጼዛና ቄሰ ቤዞባ። ነ ፓጼዛይስ ማርካ ማቆዳይ ጋርክ Ꮊንጊ ሙሰ ኪቴዝ ያርሻ ያርሾባ» ዬጌዛ።
280805006d	የሱሳ ቅፍርናሆመ ግዝ ካታማ ሄሌዝ ዎደ ፐቲ ማቶ ሀላቃይ ኤዝኮ ሺቂ፥
2808060078	«ጎዳዮ፥ ታ አይላይ ጋላይ ስልን ኢታ ሀርግንቲ ካራ ዎይኢ የዛ» ዬጊ ዎሴዛ።
2808070050	የሱሳ ማሂ ኤዝኮ፥ «ታኒ Ꮊንጊ ኤዛ ፓꬆዳ» ዬጌዛ።
28080800bd	ዝን ማቶ ሀላቃይ ማሂ፥ «ጎዳዮ ነ ታ ካራ ገሎዳይስ ታ ቤዝዛ አስ ባያ፥ ዝን ነ Ꮊኔ በቲ ቃላ ኣዳ ኦዶባ ታ አይላይ ፓጾዳ።
2808090131	ታፕ አፋር ታና ኪትዛ አሳይ የዛ፥ ማ ታፕ ኣሞር ታስ ኪትንትዝታይ የዛ። ኡንታፕ ፐታ፥ ‹ቅቶባ› ጊኮ ቅትዛ፤ ማ Ꮊንካና ‹Ꮊና የኦባ!› ጊኮ ይእዛ። ታ አይላ፥ ‹Ꮊኖ ኦꬆባ› ጊኮ ኦꬂዛ» ዬጌዛ።
28080a00d0	የሱሳ የያ ስኢ ማላባዝ ግ፥ ፋና ካልዛ አሳይኮ፥ «ታ ይንትስ ቱሮ ኦድዛ፤ ታኒ Ꮊይ ጋርክ ጻላ አማኖ እስሬለ አሳይ ጋንጨካ በኤካያ።
28080b00c5	ታ ይንትስ ኦድዛ፤ ጋምታይ አዋ ከስኔ አዋ ገሎ ባጋፕ ይኢ፥ ሳሎ ካተትꬅ አፍራመር፥ እሳቃራኔ ያይቆባራ ዎላ እማቶል በቶዳ።
28080c00b6	ዝን ሳሎ ካተትꬅ ላቶዳይስ ቤዞዳር አቴዝታይ ባለ ꬉማ ኦልንቶዳ። ኤዛይድ ኡንትስ ዬፎኔ አች ጮንች ማቃዳ» ዬጌዛ።
28080d00a1	የሱሳ ማቶ ሀላቃይኮ፥ «ነ ካራ ቅቶባ፥ ነ አማናቲ ጋርክ ኔስ ሀኖ» ዬጌዛ። ኤ አይላይ ያ ሳታተ ፓጼዛ።
28080e009a	የሱሳ ጵጽሮሳ ካራ ገሎዳር ጵጽሮሳ ማቻት እንዳት ኦጸ ምሻ ሀርገር ሀርግንቲ ዎይኢ የዛኖ በኤዛ።
28080f0074	የሱሳ እ ኩሻ ቦቼዛን ጋርክ ኦጻይኔ ምሻይ ኤቄዛ። ፓጺ ደንዲ ኤዛ ሞኬዛ።
28081000d9	የ ዎደ ኦማꬅ ቱና አያናር አይክንቴዝ ጋመ አስታ፥ አሳይ የሱሳኮ ከኤዛ። ኤዝካ ቱና አያንታ ፋ ቃላር ከሴዛ፥ ሀርግንቴዝታ ኡብታ ፓꬅዛ።
2808110090	የይዳካ ናበ ኢሳያሳ፥ «ኤ ኑ ዳቡርሳ ፋስ ኤኬዛ፥ ኤ ኑ ሀርጋ ቶኬዛ» ጌዝ ቃላይ ፖልንቴዛ።
2808120089	የሱሳ ጋመ አሳይ ኤ ካለ ኤቄዝታ ብኢ፥ አባፕ ሰኮ ፕኖ ፒንጎድ ጋርክ ፋ ታማርታ ኪቴዛ።
2808130080	ህገ አስታማርታይፕ ፐታይ፥ «አስታማራዮ፥ ነ Ꮊንግዛ አቆ ኡባ ታ ካሎዳ» ዬጌዛ።
28081400b1	የሱሳ ኤዝኮ «ሻንታይስ ኦላ የዛ፥ ሳሎ ካፍታይስ ኬꬂ የዛ። ዝን አስ ናአይስ ፋ ኦማ ሸምፕስዛ አቆ ባያ» ዬጌዛ።
2808150085	የሱሳ ካልዛ አስታይፕ ፐታይ፥ «ጎዳዮ፥ ታኒ ቲናቲ Ꮊንጊ ታ አዳ ሞጊ የኦዳ» ዬጌዛ።
280816006a	ዝን የሱሳ፥ «Ꮊይቄዝታይ ፋ Ꮊይቂታ ሞጎ፤ ኔኒ ታና ካሎባ» ዬጌዛ።
2808170078	የሱሳ Ꮊማዳይስ ዎጎሎ ጋንጨ ገሎዳር ኤ ታማርታይካ ኤዛር Ꮊማዳይስ ካሌዛ።
28081800a3	ኡንቲ ቆፐካ የዝን፥ ዎልቃማ ጎተ አባል አፋ ደንድን ዎጎላይ ምትንቶዳይስ ሄሌዛ። ዝን የሱሳ ገንቴዛ።
2808190082	ኤ ታማርታይ ኤዝኮ ሺቂ ኤዛ ባርክꬂ፥ «ጎዳዮ፥ ኑ ꬋቦሆ ኑና አሾዬ» ዬጊ ደንꬄዛ።
28081a00c6	የሱሳ ኡንትኮ፥ «ይንታኖ፥ አማኖ ፓጬዝታዮ፥ አብስ ያሽተ?» ዬጌዛ። ደንዲ፥ ጫርካኔ ጎታ ሴርን ኤልሲ ኡባ ባዝ ጭጭርክ ጌዛ።
28081b008c	ኤ ታማርታይ ማላባዝ ግ፥ «Ꮊይ፥ ሀራ አቶዝን፥ ጎተነ አባ ኪትንትዛይ ዋፋ አሶ?» ዬጌዛ።
28081c011b	የሱሳ አባፕ ሰኮ ፕኖ የዝ ገርገሶነ ግዝ ቢታ ሄሎዳር ቱና አያና አይኬዝ ናምኢ አስታይ ዱፎፕ ከዚ ኤዛ ሄሌዛ። ኡ ኢታ ያሽዝ አስታ ማቄዝ ግሾስ አሲ የ አቃይር ኣꬎዳይስ ዳንዳኦያ።
28081d00a9	ኡንትካ፥ «ጾስ ናአዮ፥ ኑራኔ ኔራ አቢ ዎል ሄልꬂ? ኑ ቃማይ ሄለካዝን ኑና ፕርዶዳይስ ነ የኤኔ?» ግ ኡኬዛ።
28081e005a	ኡንታፕ ጋመ ሃከካዛር ጉዳይለ ዉደ ሄንግንትዝታይ የዛ።
28081f0096	ቱና አያንታይ የሱሳ፥ «ነ ኑና ከስዛ ባዝ ማቅኮ፥ ሰኮ ጉዳይለ ዉዳይ ጋንጨ ዳኮየ» ዬጊ ዎሴዛ።
28082000de	የሱሳ፥ «Ꮊንጎይታ» ዬጌዛ። ቱና አያንታይ ከዚ ጉዳይልታይል ገሌዛ። ጉዳይልታይ ኡባይ ጋጋ ዶናር ድርጊ Ꮊንጊ አባ ጋንጨ ምትንቲ Ꮊይቄዛ።
28082100c0	ጉዳይለ ዉደ ሄንግዝታይ ቆስንቲ ካታማ Ꮊንጊ፥ ሀኔዝባዝኔ ቱና አያናይ አይኬዝ አሳይል አፋ ኦስንቴዝ ባዝ ኡብታ ኦዴዛ።
28082200bd	የዝን፥ ካታማ ጋንጨ የዝ አስ ኡቢታይ የሱሳ በአዳይስ ከዜዝ። ኡንቲ የሱሳ በኤዝ ዎደ ፋ ቢታፕ ከዚ ቅቶድ ጋርክ ዎሴዛ።
280901006a	የይፕ ጉየ፥ የሱሳ ዎጎሎ ጋንጨ ገሊ፥ አባ ፒንጊ ፋ ካታማ Ꮊንጌዛ።
28090200da	አሳይ ፐቲ ስላ አꬃ አርሳር ቶኪ የሱሳኮ ከኤዛ። የሱሳ ኡ አማና ብኢ፥ ስላ አꬃ፥ «ታ ናአዮ፥ ያሽትፐ! ነ ናጋራይ አቶ ግንትንቴዛ» ዬጌዛ።
28090300a2	የ ሳታይድ፥ አይሁድታይ ህገ አስታማርታይፕ ፐታይ ፐታይ፥ «Ꮊይ ጾስ ጫዥዛ» ዬጊ ኡ ፋ ዎዝናር ቆፔዛ።
280904005b	የሱሳ ኡ ቆፋ ኤሪ፥ «ኢታ ባዝ ይ ዎዝናር አብስ ቆፔ? ዬጌዛ
2809050080	ዝን፥ ‹ነ ናጋራይ አቶ ግንትንቴዛ› ግዛይፐነ ‹ደንዲ ቅቶባ› ግዛይፕ ኣይ ኣꬌ?
28090600e9	ዝን ቢታል አፋ ናጋራ አቶ ጎዳይስ አስ ናአይስ ማዉተ የዛና ታ ይንታን ኤርሶዳ» ዬጊ፥ ስላ አꬃይኮ፥ «ደንዲ ነ አርሳ ቶኪ፥ ነ ካራ Ꮊንጎባ» ዬጌዛ።
2809070032	ስላ አꬃይ ደንዲ ፋ ካራ ቅቴዛ።
2809080077	ዎያይ የያ ብኢ ማላባዝ ጌዛ። የይ ጋርክ ማዉተ አስስ እንጌዝ ጾሳ ጋላቴዛ።
28090900c0	የሱሳ የይፕ ደንዲ Ꮊንግታር ማቶሳ ግዝ አꬃይ ቃራጸ ጋችስዝ አቆ በቴዝን ብኢ፥ «ታና ካሎባ» ዬጌዛ። ኤዝካ ደንዲ ካሌዛ።
28090a00d3	የሱሳ ማቶሳ ካራ ሙንታል አፋ በቴዝን፥ ቃራጸ ጋችዝ ጋመ አስታይኔ ናጋራ ኦꬅዝ አሳይ ይኢ ኤዛራኔ ኤ ታማርታይር ዎላ ማዳይስ በቴዛ።
28090b00c6	ፐቲ ፐቲ ፈርሳወ አሳይ የያ ብኢ፥ የሱሳ ታማርታ፥ «ይ አስታማራይ ቃራጸ ጋችሽዝታይራኔ ናጋራ ኦꬅዝታይር አብስ ሜ?» ዬጌዛ።
28090c0076	የሱሳ የያ ስኢ፥ «አክመ ኮሽዛይ ሀርግንቴዝታይስፕ አትን ፓꬅታይስ ባያ።
28090d0109	ዝን ይ Ꮊንጊ፥ ‹ታኒ ይ ያርሻ ባዝን ማሮትꬅ ኮይዛ› ጉሳይ ዋጉስዛኮ ኤሮይታ። አብስ ጊኮ፥ ታ ናጋራ ኦꬅዝታ ጼጎዳይስ የኤዛፕ አትን ጽልታ ጼጎዳይስ የኤካያ» ዬጌዛ።
28090e00b4	የ ዎደ ዋንሳ ታማርታይ የሱሳኮ ሺቂ፥ «ኑራኔ ፈርሳወ አሳይ ጾምዛ፥ ዝን ነ ታማርታይ አብስ ጾሞሳ?» ዬጊ ኦይጬዛ።
28090f00e6	የሱሳ ማሂ ኡንትኮ፥ «ማቾ ኤክዛይ ኡንታር የዝን ላዛንꬅታይ አዛኖዳይስ ዳንዳእኔ? ማቾ ኤክዛይ ኡ አቻፕ ኤክንቶድ ዎደ የኦዳ፥ ኡ የ ዎደ ጾሞዳ።
28091000be	«ኦሮꬅ ማኦፕ ፔꬃ ጭማ ማኦል አፋ ስክዛ ኦንካ ባያ። የይ ጋርክ ኦꬂኮ ኦሮꬃይ ጭማና ፐርእዛ። ፐርእꬃይካ ጉጂ ዳልግዛ።
28091101c0	ኦሮꬅ ዎይነ ጭማ ኦጎሮ ጋንጨ ዳኪ ጋድዛ ኦንካ ባያ። የይ ጋርክ ኦꬂኮ ኦሮꬅ ዎይናይ ጭማ ኦጎራ ꬉስዛ ዎይናይካ ላልንትዛ፤ ኦጎራይካ ናምአንꬆ አዶዋ ባዝ ማቅዛ። ዝን ኦሮꬅ ዎይነ ኦሮꬅ ኦጎሮ ጋንጨ ኦልንቶዳይስ ቤዝዛ። የይ ጋርክ ኦስንትኮ ናምእታይካ ኢተካዛር ናግንትዛ» ዬጌዛ።
2809120117	የሱሳ የያ ኦዶል አፋ የዝን፥ አይሁደ ሀላቅታይፕ ፐታይ ኤዝኮ ይኢ፥ ኤ ቲናይድ ጹጉኒ፥ «ታ ናአታ Ꮊት Ꮊይቄዛ፥ ዝን እዛ ፓጾድ ጋርክ ነ ይኢ ነ ኩሻ እዝል አፋ ጋዶየ» ግ ዎሴዛ።
2809130051	የሱሳ ደንዲ ኤዛር Ꮊንጌዛ፤ ኤ ታማርታይካ ካሌዛ።
280914009d	ኤ Ꮊማዳር ታጶ ናምኢ ላይꬅ ኩንꬅ ሱꬂ ጎግ ዋይꬅዛ ፐቲ አስታ ጉየር ሺቂ የሱሳ አፍላ ማጫራ ቦቼዛ።
280915006f	እዛ ፋ ዎዝናር፥ «ታ ኤ አፍላ ማጫርቶ ኣዳ ቦችዛኮ ፓጾዳ» ዬጊ ቆፔዛ።
28091600a6	የሱሳ ጉየ ማቂ እዞ ብኢ፥ «ታ ናአተ፥ ያሽትፐ! ነና ነ አማናይ ፓꬅዛ» ዬጌዛ። የ አስታ እዝር ፓጺ አቴዛ።
2809170068	የሱሳ አይሁደ ሀላቃይ ካራ ሄሎዳር ድንከ ፑግዝታኔ ዬክዝታ ብኢ፥
2809180094	«አን ሀልኦይታ፤ ጽቃ ናአታ ገንቴዛፕ አትን Ꮊይቀካያ» ዬጌዛ። ዝን አሳይ ኤዛል አፋ ሚጬዛ።
2809190077	አሳ ባለ ከሴዛይፕ ጉየ ካራ ገሊ፥ ናአት ኩሻ አይክን፥ ናአታ ደንዲ ኤቄዛ።
28091a002c	የ ዋራይ የ ቢታ ኡባ ሄሌዛ።
28091b00b8	የሱሳ ኤዛይር ገደ ቲና Ꮊንጎዳር ናምኢ ቶእታይ ፋ ቃላ ꬎቅ ኡዲ፥ «ዳዉተ ናአዮ፥ ኑና ማሮየ» ግ ኡክታር ኤዛ ካሌዛ።
28091c00ec	የሱሳ ካራ ገሎዳር ቶእታይ ኤዛ ካል የኤዛ። የሱሳ ኡንትኮ፥ «ታኒ የያ ኦꬆዳይስ ዳንዳእዛና ይ አማንኔ?» ዬጌዛ። ኡንትካ፥ «ኤ፥ ጎዳዮ» ዬጊ ማሄዛ።
28091d0085	የይፕ ጉየ፥ የሱሳ ኡ ኣፋና ቦቺ ኡንትኮ፥ «ይንትስ፥ ይ አማናይ ጋርክ ሀኖ» ዬጌዛ።
28091e007d	ኡ ኣፋይካ ዶይንቴዛ። የሱሳ ኡንትኮ፥ «Ꮊያ ኦስካ ኦድፓተ» ዬጊ ሚንꬂ ኦዴዛ።
