2800000005	Matei
28070e009b	Nambu njila yeyilongosa kuyingila kuwumi wa magono goha ndi ngalingasi na mlyangu waki ungalingasi, vandu vamahele lepi vevihotola kumanya njila yeniyi.”
28070f008e	“Mujiyangalila na vamlota va udese, vene vibwela kwinu vakujilangisa cha kuvala ngati limbelele, nambu chamugati ndi libwa likali la kudahi.
2807100075	Mukuvamanya ndava ya matendu gavi. Wu, vandu viyava matunda ga zabibu mumkongo wa minga amala tini mumkongo wa minga?
2807110065	Mewawa ndi kila mkongo wabwina wipambika matunda gabwina, na mkongo uhakau wipambika matunda gahakau.
2807120066	Mkongo wabwina nakuhotola kupambika matunda gahakau, kavili mkongo mhakau nakupambika matunda gabwina.
280713004b	Kila mkongo wangapambika matunda gabwina yati udumuliwa na kutagiwa kumotu.
280714002b	Hinu, mukuvamanya ndava ya matendu gavi.”
2807150097	“Lepi kila mundu mweakunikemela, ‘Bambu, Bambu,’ Yati iyingila Muunkosi wa Chapanga. Nambu ngayula mweihenga geigana Dadi wangu mweavi kunani.”
28071600c3	Vamahele, “Yati vakunijovela, ‘Ligono lila la uhamula wa Bambu, Bambu! Paliina laku tavakokosili vandu ujumbi waku, na paliina laku tavawusili vandu mizuka na kukita gachinamtiti yamahele.’
280717005f	Kangi yati nikuvajovela, katu nakuvamanya nyenye, muwuka palongolo yangu mwemuhenga gahakau!”
2807180094	“Hinu mundu yeyoha mweiyuwana malovi gangu na kugahenga, iwanangana na mundu mweavi na luhala lwabwina, mweajengili nyumba yaki panani ya litalau.
28071900a1	Fula yikatonya na mifuleni yikamema manji gamahele, mpungu wakabwela na kuyitova nyumba yeniyo. Nambu nyumba yeniyo nakugwa ndava yijengiwi panani ya litalau.”
28071a0084	“Nambu mundu yeyoha mweiyuwana malovi gangu na ibela kugahenga, iwanangana na mundu myimu mweijenga nyumba yaki panani ya msavati.
28071b0086	Fula yikatonya na mifuleni yikamema manji gamahele na mpungu ukabwela na kuitova nyumba yeniyo, nayene yikagwa na kudenyekana neju!”
28071c0053	Yesu peamali kujova malovi ago, msambi wa vandu ukakangaswa ndava ya mawuliwu gaki.
28071d0052	Muni awulayi ngati mundu mweavi na uhotola ndi lepi ngati vawula vavi va malagizu.
280801003d	Yesu peahelili kuhuma kuchitumbi, msambi wa vandu wamlandili.
2808020075	Hinu abwelili mundu mmonga mweavi na mabudi, akamfugamila na kujova, “Bambu, ngati wigana, uhotola kuninyambisa!”
2808030072	Yesu akatalambula chiwoko, akampamisa na kujova, “Nigana! Unyambasika!” Bahapo mundu yula akalama mabudi gaki.
28080400bd	Kangi Yesu akamjovela, “Yuwanila! Kotoka kumjovela mundu yeyoha yula, ndi uhamba ukajilangisa kwa mteta wa Chapanga na kumpela teta ngati chealagizi Musa ya kulangisa kuvya unyambiswi.”
2808050067	Yesu peayingili ku Kapelanaumu, mkulu wa manjolinjoli mmonga wa Loma akambwelela na kujova amtangatila,
280806005c	akamjovela “Bambu mtumisi wangu agonili munyumba, ana utamu wa kupola na iviniswa neju.”
280807002e	Yesu akamjovela, “Yati nibwela kumlamisa.”
280808008c	Mkulu wa manjolinjoli yula akajova, “Bambu, nigana lepi veve kuyingila munyumba yangu. Nambu ujova ndu lilovi na mtumisi wangu yati ilama.
2808090114	Muni, hati namwene namundu mwenivii pahi ya uhotola wa vakulu vangu na nivii na manjolinjoli pahi yangu. Nikuvalagiza manjolinjoli vevavi pahi yangu. Nikumjovela mmonga, ‘Amba!’ Ihamba, na yungi, ‘Bwela,’ Ndi ibwela na mtumisi wangu, henga aga! Namwene ihenga mewa.”
28080a00ac	Yesu peayuwini malovi ago akakangasa neju, akavajovela vandu vevamlandai vala, “Nikuvajovela chakaka, niwene lepi mundu mweavi na sadika yivaha ngati mwenuyu pa Isilaeli.
28080b00d7	Hinu, nikuvajovela vandu vamahele valabwela kuhuma kwe lihumila lilanga na kuhuma kwa litipama lilanga, vene valatama pamselebuko wa chakulya pamonga na Ibulahimu na Izaki na Yakobo. Muunkosi wa kunani kwa Chapanga.
28080c0078	Nambu vala vevaganikiwi kuvya muunkosi wenuwo yati vakuvataga kuvala, kuchitita, kwenuko yati vivemba na kuyaga minu.”
28080d0094	Kangi, Yesu amjovili mkulu wa manjolinjoli wa ku Loma, “Wuya kunyumba, gavyai mewa ngati cheusadika.” Ndi mtumisi waki alamili lukumbi lulalula.
28080e0068	Yesu ahikili panyumba ya Petili, amkolili nyina wa mdala waki Petili agonili pachitanda, ndava ya utamu.
28080f0055	Hinu, Yesu akampamisa mau yula chiwoko, na utamu waki wamlekili, akayima kumtelekela.
280810009d	Payavi kimihi, vamletili vandu vamahele vevatalaliwi na mizuka, mwene ayivingili mizuka kwa njila ya mawuliwu gaki. Ndi avalamisi vandu voha vevavi na utamu.
280811009b	Akitili chenicho, muni gatimila malovi geajovili Isaya mweavi mlota wa Chapanga, “Mwene atolili mang'ahiso gitu na ulenda witu, na kugega matamu gitu.”
2808120067	Yesu paauweni msambi wa vandu umtindili, akavalagiza vawuliwa vaki vakupuka kuhamba kumwambu ya nyanja.
280813006e	Muwula mmonga wa Malagizu amhambili Yesu, akamjovela, “Muwula, nene yati nikukulanda kwokwoha kwewihamba.”
2808140079	Yesu akayangula, “Lihogo lina mbugu na videge vina hisakanilu, nambu Mwana wa Mundu avi lepi na pandu pa kupumulila.”
2808150067	Mundu yungi pagati ya vawuliwa vaki akamjovela, “Bambu, nileka hoti nihamba nikamuzika Dadi wangu.”
2808160057	Nambu Yesu akamyangula, “Unilanda, valeka vevafwili vavazika vandu vavi vevafwili.”
280817003f	Yesu akayingila muwatu na vawuliwa vaki vakahamba pamonga nayu.
2808180086	Bahapo chimbungululu chivaha neju chikahumalila na manji gakatimbugana neju, hati gakatumbula kuugubika watu, nambu Yesu avi mulugono.
280819005f	Vawuliwa vakamhambila na kumuyumusa peagonili vakamjovela, “Bambu!” “Utisangula tifwa!”
28081a00aa	Yesu akavajovela, “Nyenye vandu mwemusadika padebe! Ndava kyani muyogopa?” Hinu akayima akahakalila mpungu na manji gakutimbugana neju na nyanja yikaguna kukavya nuu.
28081b0074	Vandu vakakangasa na kujova “Wu, mundu mwenuyu avi wuli? Hati mpungu na manji gakutimbugana neju vikumyidikila!”
28081c00e1	Yesu peakupwiki kumwambu ya nyanja akahika pamulima wa Wagadala, kwenuko akonganiki na vandu vavili vana mizuka vihumila kumatinda. Vandu venavo vavi na mizuka ya kuyogofya neju. Hati vandu valingili lepi kupita njila yeniyo.
28081d0070	Vakaywanga vijova, “Una kyani na tete veve Mwana wa Chapanga? Ubweli kutilemasa kwakona hati lukumbi lwitu?”
28081e0037	Papipi na penapo kwavili na msambi wa maguluvi gegilya.
28081f0076	Hinu penapo mizuka yila yikamjovela Yesu, “Ngati ukutiwusa, tileka tihamba tikayingili mumsambi wa maguluvi gala.”
28082000b2	Yesu akayangula “Ena muhamba.” Penapo gakawuka kwa vandu na kugayingila maguluvi. Msambi woha wa maguluvi wajumbili pamuhelelu na kujwigama munyaja, ndi goha gafwili mumanji.
2808210091	Vala vadimaji va maguluvi, vajumbili na kuhamba kumuji. Ndi vavadandaulili malovi na mambu gegavakolili vandu vavili vala vevatalaliwi na mizuka.
2808220066	Hinu, vandu voha pamuji wula, vakawuka vakamhambila Yesu, pevamuweni vakamgana, awukayi pamulima wavi.
2809010042	Yesu akayingila muwatu na kukupuka munyanja na kuhika kumuji wavi.
28090200ce	Penapo vandu vamletili mundu mmonga mweapoli higa, vamgonisi pa lusongwani. Yesu paavaweni chavisadika, akamjovela mundu mweapoli yula, “Jipolesa mtima mwana vangu! Kumbudila kwaku Chapanga ulekekiswi.”
2809030053	Vawula vangi va malagizu vakatumbula kuhololela, “Mundu uyu akumliga Chapanga!”
2809040051	Yesu amanyili maholo gavi akajova, “Ndava kyani mhololela gahakau mumtima winu?
2809050062	Chinonopa kiki kujova, ‘Ulekekiswi kumbudila Chapanga waku,’ Amala kujova, ‘Yima, ugenda?’
28090600c9	Hinu, nigana mmanya kuvya Mwana wa Mundu anauhotola pamulima kuvalekekesa vandu gevambudili Chapanga.” Penapo ndi akamjovela mundu mweapoli yula, “Yima ugega lusongwani lwaku amba kunyumba yaku!”
2809070032	Na mundu mwenuyo akawuka na kuhamba kunyumba yaki.
2809080078	Msambi wa vandu wula pevagaweni ago, vakakangasa na kuyogopa, vakamulumbalila Chapanga mweavapelii vandu uhotola wenuwu.
28090900b6	Yesu akawuka penapo, ndi peavili mukuhamba amuwene mundu mmonga mweikemiwa Matei, atamili munyumba ya kutolela kodi. Hinu, Yesu amjovili, “Unilanda.” Namwene akayima na kumlanda.
28090a0090	Yesu peatamili munyumba ya Matei, kulya chakulya, vatola kodi vamahele na vevakumbudila Chapanga vabwelili kulya nayu, pamonga na vawuliwa vaki.
28090b00a2	Pagati ya Vafalisayu vangi pavagaweni genago, vakavakota vawuliwa vaki, “Ndava kyani muwula winu ilya pamonga na vatola kodi na vandu vevakumbudila Chapanga?”
28090c006c	Yesu akavayuwana, akayangula, “Vandu vangalwala nakugana mlamisa, nambu vana matamu ndi vakumgana mlamisa.
28090d00d5	Hinu mukajiwula malovi aga mana yaki kyani, ‘Nigana lipyana, lepi luteta lwa kutinyisa.’ Nibweli lepi kuvakemela vandu vevihenga matendu gabwina palongolo ya Chapanga, nambu ndava ya vevakumbudila Chapanga.”
28090e00ca	Kangi, vawuliwa va Yohani Mbatizaji vamubwelili Yesu, vakamkota, “Tete na Vafalisayu tikujihinisa kulya chakulya pamahele ndava ya Bambu. Ndava kyani vawuliwa vaku vakujihinisa lepi kulya chakulya?”
28090f00f5	Yesu akayangula, “Wu, vandu vevagongoliwi kumselebuko wa pandowa yihotoleka vatama ngolongondi kuni vavi pamonga na mkolo ndowa? Lepi, nambu lwalabwela lukumbi lwa mkolo ndowa kuwusiwa, lwenulo ndi lukumbi lwavene kujihinisa kulya chakulya.”
28091000af	“Vandu vitota lepi chilaka cha nyula ya mupya munyula ya lindimula. Muni chilaka chenicho yati chipapula neju nyula lindimula na pandu pala yati piyonjokeseka neju kupapuka.
2809110114	Vandu nakusopa divayi ya mupya muchihaku cha chikumba chechilali. Ngati vasopii muchihaku cha chikumba chechilali yati chibayuka na divayi yati yiyitika. Nambu vandu visopa divayi ya mupya muchihaku cha chikumba cha mupya. Na vyoha, vihaku na divayi yati visindimala bwina.”
28091200c8	Yesu peavi akona angamala kujova malovi ago, chilongosi mmonga Myawudi ambwelili, akamfugamila na kujova, “Msikana wangu afwili hinu. Nambu chondi tihamba ukamvikila mawoko gaku yati itama kangi.”
2809130035	Yesu akayima na kumlanda na vawuliwa vaki vakamlanda.
2809140089	Mau mmonga, avi na utamu wa kuhuma ngasi lukumbi lwa miyaka kumi na yivili, amlandili Yesu mumbele, na kupamisa lugunyilu lwa nyula yaki.
2809150065	Akitili chenicho ndava ya aholalili mumtima waki kuvya, “Nakapamisa ndu nyula yaki, yati nilama.”
280916008b	Yesu ang'anamwiki na kumlola akamjovela, “Msikana wangu, kangamala mtima kusadika kwaku kukulamisi.” Mau yula akalama lukumbi lulalula.
2809170076	Yesu ayingili munyumba ya chilongosi yula na peavawene vabeta chitolilo na msambi wa vandu, vivembeneka na kugalawuka,
280918005e	avajovili vandu vala “Muwuka pandu apa! Msikana akona mumi, agonili ndu.” Vene vamkamheka.
2809190073	Hinu msambi wa vandu pavawukili, Yesu akayingila mugati na kumkamula msikana yula chiwoko, na msikana yula akayima.
28091a002f	Malovi ago gadandasiki neju pamulima wula woha.
28091b0080	Yesu akawuka pandu penapo, na peavi mukuhamba, vangalola vavili vamlandili na kuywanga, “Mwana wa Daudi utihengela lipyana!”
28091c0099	Yesu peayingili munyumba, vangalola vala vamhambili namwene avakotili, “Wu, mwisadika kuvya nihotola kuvalamisa?” Vene vakayangula, “Ena, Bambu.”
28091d0064	Penapo Yesu akavapamisi mumihu gavi na kujova, “Ndi, gavyai mewa kwa nyenye ngati chemwisadika!”
28091e0063	Mihu gavi gadindwiki. Namwene Yesu akavabesa neju, “Mkoto kumjovela mundu yeyoha lijambu lila.”
28091f0046	Nambu vene vawukili na kugadandaula malovi ga Yesu pamulima wula woha.
280920005f	Vandu pavawukili, vandu vangi vamletili Yesu mundu mmonga ngajova ndava ya kutalaliwa na mzuka.
28092100a0	Bahapo mzuka wula pawavingiwi, mundu yula akatumbula kujova kavili. Vandu voha vakakangasa na kujova “Lijambu ngati lenili kawaka peliwonekini pa Isilaeli!”
2809220053	Nambu Vafalisayu vakajova, “Akuyivinga mizuka kwa makakala ga mkulu wa mizuka.”
28092300bb	Yesu avi mukugenda mumiji na muhijiji yoha, awulayi munyumba za kukonganekela Vayawudi. Ikokosa Lilovi la Bwina la unkosi wa Chapanga, na kuvalamisa matamu gavi na kuvawusila ng'ani zavi.
2809240090	Hinu, peauwene msambi wa vandu, avahengili lipyana ndava vatotokili neju changali utangatila, ndi vavi na mtahu ngati mambelele gangali mdimaji.
280925004b	Kangi akavajovela vawuliwa vaki, “Mabenu gamahele, nambu vabenaji vadebe.
2809260048	Hinu muyupa mkolo mabenu gaki avatuma vanalihengu vabena mabenu gaki.”
280a010076	Yesu avakemili pamonga vawuliwa vaki kumi na vavili, akavapela uhotola wa kuvinga mizuka na kulamisa utamu ndalindali.
280a0200a2	Mahina ga vamitumi vaki kumi na vavili vala ndi aga: Kutumbula Simoni mweikemiwa Petili na Andelea mlongo waki na Yakobo mwana wa Zebedayo, na Yohani mlongo waki,
280a030060	vangi ndi Filipi na Batolomei na Tomasi na Matei mtola kodi na Yakobo mwana wa Alufayo na Tadei,
280a040066	Simoni mweavi mundu wa kukengelela mulima waki na Yuda Isikalioti, mwenuyu ndi mweamng'anamukili Yesu.
280a050092	Yesu avatumili kumi na vavili avo na kuvapela uhotola uwu, “Mkoto kuhamba kwa vandu vangali Vayawudi, mewa mkoto kuyingila kumiji ya Vasamaliya.
280a06003e	Nambu mhamba kwa vandu va Isilaeli vevayagili ngati limbelele.
280a07004b	Pemwihamba mvakokosela aga, ‘Unkosi wa kunani kwa Chapanga uvi papipi!’
280a080074	Mvalamisa vatamu, muvayusa vandu vevafwili, muvanyambisa vevavi na mabudi, mvinga mizuka. Mupatili waka muwusa waka.
280a090039	Mkoto kugega zahabu amala feza amala shaba mumahaku ginu.
280a0a0087	Mewawa mkoto kugega lihaku la lugendu amala magwanda gavili, amala champali amala mkongojo, mhengalihengu iganikiwa kupewa chakulya.”
280a0b00a7	“Pemwiyingila pamuji wowoha, amala muchijiji chochoha mulonda mundu mweigana kuvapokela kunyumba yaki, ndi mumgendela na mtama kwa mwenuyu mbaka pemwiwuka pandu apo.
280a0c002e	Pamuyingila panyumba muvajambusa vakolonjinji.
280a0d00a0	Ngati vandu va nyumba yeniyo vavapokili nyenye, jambusa yeniyo ya uteke yati yitama bahapo. Nambu ngati vavapokili lepi, jambusa yinu yati yikuvawuyila mwavene.
280a0e00c9	Ngati vakolo nyumba, vabeli kuvapokela amala kuvayuwanila malovi ginu, hinu pemwiwuka munyumba yeniyo amala muji wenuwo muvakung'undila lububu lwa mumagendelu ginu kulangisa kuvya vene vavabeli nyenye.
280a0f0070	Nikuvajovela chakaka, pa ligono la uhamula yati yivya mbanga kwa miji ya Sodoma na Gomola kuliku muji wenuwo.”
280a100088	“Hinu nene nikuvatuma nyenye ngati limbelele pagati ya libwa la mudahi. Mvya na luhala ngati liyoka na muvya ngolongondi ngati ngunda.
280a110084	Mujiyangalila na vandu, muni vakuvatakila nyenye mumabanji ga mihalu na valavatova mchapilu munyumba zavi za kukonganekela Vayawudi.
280a12008e	Yati vakuvapeleka palongolo ya vachilongosi na vankosi ndava ya nene, penapo muhotola kuvajovela vandu malovi gangu na vandu vangali Vayawudi.
280a13008a	Hinu vakavatakila nyenye mumabanji ga mihalu, mkoto kung'ahika kuholelela tijova kyani, ndava muni yati mwipewa gakujova lukumbi peluhika.
280a140050	Muni nyenye lepi mwemjova, nambu Mpungu wa Dadi winu yati wijova mugati yinu.”
280a15008f	“Mlongo alamgotola mlongo waki akomiwa na dadi alamgotola mwana waki, mewawa vana yati vakuvang'anamukila vadadi na vanyina vavi na kuvakoma.
280a16006b	Vandu voha vakuvayomela ndava nyenye mukunisadika nene. Nambu mweisindimala mbaka pamwishu yati isanguliwa.
280a170096	Vandu vakavavinga kumuji umonga mjumbila pamuji wungi. Nikuvajovela chakaka, mwakona kumala mumiji yoha ya Isilaeli kwakona Mwana wa Mundu kubwela.”
280a180052	“Muwuliwa akumpita lepi muwula waki, mewawa na mtumisi akumpita lepi mkulu waki.
280a1900d1	Yikola muwuliwa kuvya ngati muwula waki, mewawa na mvanda kuvya ngati mkulu waki. Ngati vamkemili mkulu mkolo nyumba Belizebuli, wu, yati vakuvakemela lepi vandu vangi va lukolo lwenulo mahina gahakau neju?”
280a1a0086	“Hinu mkoto kuvayogopa vandu muni chindu chochoha chechigubikwi yati chigubukuliwa na chindu chochoha chechifiyiki yati chifiyuliwa.
280a1b006c	Genikuvajovela nyenye muchitita, mulijovai mululangasa na lijambu lemwayuwini pachinunu, mulikokosa pavandu.
280a1c00ac	Mkoto kuvayogopa vala vevikoma higa, nambu nakuhotola kukoma mpungu. Mbanga neju kumuyogopa yula mweihotola kukoma higa pamonga na mpungu mumotu wa magono goha wangajimika.
280a1d007f	Mayeluyelu gavili gegiguliswa kwa lishonga limonga lidebe. Nambu hati limonga lihotola lepi kugwa pandima changagana Dadi winu.
280a1e004c	Nambu kwa upandi winu, mwene amanyili mvalangu wa mayunju goha ga mitu yinu.
280a1f004f	Hinu mkoto kuyogopa, muni nyenye mwitopeswa neju kuliku mayeluyelu gamahele.”
280a200079	“Kila mundu mweakuniyidakila nene palongolo ya vandu, na nene yati nikumyidakila palongolo ya Dadi wangu mweavi kunani.
280a21007b	Nambu mundu yeyoha mweakunibela nene palongolo ya vandu, na nene yati nikumbelela palongolo ya Dadi wangu mweavi kunani.”
280a220060	“Mkoto kuhololela ngati nibweli kuleta uteke pamulima. Nibweli lepi kuleta uteke nambu ngondo.
280a23006e	Muni nivaletili mpechenganu pagati yinu, mwana na dadi waki, msikana na nyina waki na mkamwana na nayala waki.
280a240033	Na vamakoko va mundu, ndi vala va panyumba yaki.”
280a2500d4	“Mwene mweakumgana neju dadi amala nyina waki kuliku nene, iganikiwa lepi kuvya muwuliwa wangu. Mewawa mundu yeyoha mweakumgana neju msongolo amala msikana waki kuliku nene, iganikiwa lepi kuvya muwuliwa wangu.
280a260050	Mundu angagega msalaba waki mwene na kunilanda nene, iganikiwa lepi kuvya wangu.
280a27007d	Mundu mweikamulila wumi waki yati akuuyagisa, nambu mundu mweakuuyagisa wumi waki ndava ya kunisadika nene yati akugapata.”
280a280068	“Mundu mweavapokela nyenye, akunipokela nene, mundu mweakunipokela nene, akumpokela yula mweanitumili.
280a2900df	Mundu mweakumpokela mlota wa Chapanga, ndava mlota wa Chapanga yati ipokela njombi ya ulota wa Chapanga. Mewawa Mundu mweakumpokela mundu mbwina palongolo ya Chapanga, ndava mundu mbwina yati ipokela njombi ya mundu mbwina.
280a2a00ac	Nikuvajovela chakaka, mundu yeyoha mweakumpela mmonga pagati ya vandu ava vangamanyikana chikombi cha manji gasisimu ndava mulanda wangu, chakaka ikosa lepi njombi yaki.”
280b01008a	Yesu peamali kuvapela malagizu vawuliwa vaki, kumi na vavili, akawuka penapo, kuhamba kuwula na kukokosa mumiji yeyavi papipi na Galilaya.
280b02005e	Yohani Mbatizaji akungiwi mu jela, peayuwini matendu ga Kilisitu, ndi avatumili vawuliwa vaki,
280b030048	vamkota Yesu, “Wu, veve ndi yula mweibwela, amala timlindila yungi?”
280b04004f	Yesu akavayangula, “Mhamba, mukamjovela Yohani gala gemukugalola na kuyuwana.
280b050099	Vangalola vilola na vangagenda vigenda, na vanamabudi vinyambiswa, na vangayuwa viyuwana na vevafwili viyukiswa na vangangu vikokoselewa Lilovi la Bwina.
280b06002e	Amotisiwa mundu yula mwangaleka kunisadika!”
280b0700c4	Hinu vawuliwa va Yohani vala pavawuyili, Yesu akavajovela msambi wa vandu wewamtindili, malovi ga Yohani, “Mwahambili kulugangatu kulola kiki? Wu mwaganili kulola linyai chelinyuguswa na mpungu?
280b080080	Hinu mwahambili kulola kyani? Mundu mweawalili nyula za kunyamba? Lola Vandu veviwala nyula za bwina vitama munyumba za vankosi.
280b09005f	Nambu mweambili kulola kyani? Mlota wa Chapanga? Ena, chakaka neju kuliku mlota wa Chapanga.”
280b0a0089	“Mwenuyu ndi Yohani mweajoviwi mu Mayandiku Gamsopi. ‘Yuwanila nene nikumtuma mjumbi wangu akulongolela, kutendelekela njila yaku.’
280b0b00bd	Nikuvajovela chakaka, pagati ya vandu vevitama pamulima angahumila mweavi mkulu kuliku Yohani Mbatizaji. Pamonga na ago yula mweavi mdebe neju muunkosi wa Chapanga, ndi mkulu kuliku Yohani.
280b0c008c	Kuhuma lukumbi lwa Yohani Mbatizaji mbaka lelu, Unkosi wa Chapanga ubelelewa neju, na vandu vevavi na makakala vilinga kuutola kwa makakala.
280b0d007e	Mawuliwu goha ga vamlota va Chapanga na vawula va Malagizu mbaka lukumbi ulu lwa Yohani galotili mambu ga lusenje lwa hinu.”
