2a00000004	Luke
2a050c00e2	Viename kaimelyje buvo sunkiai sergąs raupsais žmogus. Pamatęs Jėzų, jis parpuolė kniūbsčias ant dulkėtos žemės ir maldavo, kad pagydytų: „Viešpatie, jei tik Tu panorėsi, mano ligos gali nė žymės nelikti!“
2a050d0074	Jėzus, ištiesęs ranką, palietė ligonį ir tarė: „Žinoma, noriu, būk išgydytas!“ Raupsai staiga pranyko!
2a050e00d0	Jėzus liepė niekam nepasakoti, kas atsitiko, ir tuojau pasirodyti žydų kunigui. „Paaukok, kaip liepia Mozės įstatymas, už raupsų išgydymą, – tarė Jis. – Tai bus įrodymas, kad esi sveikas.“
2a050f0077	Dabar žinia apie Jo galią pasklido dar greičiau ir didelės minios ėjo klausytis Jo pamokslų ir gydytis nuo ligų.
2a05100032	Tačiau Jis dažnai pasitraukdavo į tyrus maldai.
2a051100f7	Vieną dieną, kai Jis mokydamas kalbėjo, keletas žydų religijos vadovai ir įstatymo mokytojai sėdėjo netoliese. Atrodė, kad jie susirinko iš visų Galilėjos, Judėjos kaimų, taip pat ir iš Jeruzalės. Viešpaties gydymo galia neblėso.
2a05120097	Staiga pasirodė keletas vyrų, nešančių patale paralyžiuotą žmogų. Jie stengėsi atnešti jį pas Jėzų, bet negalėjo prasibrauti per minią.
2a05130082	Tada jie užlipo ant stogo, išėmė keletą čerpių ir nuleido sergantį žmogų į minią su visu patalu tiesiai prieš Jėzų.
2a05140067	Matydamas jų tikėjimą, Jėzus pasakė tam žmogui: „Mano drauge, tavo nuodėmės atleidžiamos!“
2a05150093	„Kas Jis toks, kad piktžodžiauja? – šaukė fariziejai ir įstatymo mokytojai. – Tai apsišaukėlis! Atleisti nuodėmes gali tik Dievas!“
2a0516005d	Jėzus, žinodamas jų mintis, tarė jiems: „Kodėl jūs sakote, kad šventvagiškai kalbu?
2a05170118	Aš, Mesijas, turiu valdžią atleisti nuodėmes žemėje. Kad Mano žodžiai neatrodytų tušti, – nes bet kas gali taip kalbėti, – Aš išgydysiu šį žmogų.“ Ir, pasisukęs į paralyžiuotąjį, Jis pasakė: „Paimk savo patalą ir eik namo, nes tu esi išgydytas!“
2a05190081	Ir staiga visų akivaizdoje vyras pašoko ant kojų, paėmė patalą, kuriame gulėjo, ir nužingsniavo namo šlovindamas Dievą.
2a051a0069	Visus apėmė pagarbi baimė. Jie šlovino Dievą, sakydami: „Mes šiandien matėme keistų dalykų!“
2a051b00ba	Vėliau, jau beeidamas iš šio miestelio, Jėzus pamatė mokesčių rinkėją, garsų sukčių. To žmogaus vardas buvo Levis. Jėzus tarė jam: „Eikš, būsi vienas Mano mokinių!“
2a051c003c	Levis tučtuojau viską paliko ir atsistojęs nuėjo su Juo.
2a051d009d	Greitai Levis iškėlė didelį pokylį savo namuose ir pakvietė Jėzų būti garbės svečiu. Susirinko Levio draugai, mokesčių rinkėjai, kiti svečiai.
2a051e0078	Bet fariziejai bei Rašto žinovai labai priekaištavo mokiniams, kad Jėzus valgo su tokiais dideliais nusidėjėliais.
2a051f004f	Jėzus jiems atsakė: „Juk ne sveikiesiems reikia gydytojo, o sergantiesiems.
2a05200094	Mano tikslas – raginti nusidėjėlius nusigręžti nuo savo nuodėmių, o ne leisti laiką su tais, kurie galvoja, kad jie jau pakankamai geri.“
2a052100ea	Jie priekaištavo ir dėl to, kad Jėzaus mokiniai ne pasninkauja, o valgo ir geria. „Jono Krikštytojo mokiniai nuolat pasninkauja ir meldžiasi, – sakė jie. – Tai daro ir fariziejų mokiniai. Kodėl Tavieji valgo ir geria?“
2a05220069	Jėzus paklausė: „Ar laimingi žmonės pasninkauja? Ar vestuvių svečiai alksta jaunikio akivaizdoje?
2a0523005a	Bet ateis laikas, kai jaunikis bus nužudytas. Tada jie nenorės pagalvoti apie valgį.“
2a052400a8	Jėzus palygino: „Niekas neplėšo naujo drabužio, kad iš jo padarytų lopą senam. Ne tik naujas rūbas sugadintas, bet ir senas atrodytų prasčiau su nauju lopu.
2a05250082	Niekas nepila šviežio vyno į senas odines, nes vynas išsiveržtų iš senų vynmaišių, suplėšydamas juos ir išsiliedamas.
2a0526003a	Šviežias vynas turi būti pilamas į naujus vynmaišius.
2a0527006f	Ir niekas, paragavęs seno vyno, nebenori šviežio ir gaivaus. Nes sakoma: išmėginti būdai yra geriausi.“
2a0601007c	Vieną šeštadienį eidami per kviečių lauką, Jėzus ir Jo mokiniai skynė varpas ir, sutrynę rankomis, valgė grūdus.
2a0602009e	Tuomet keletas fariziejų sakė: „Toks elgesys prieštarauja įstatymams! Tavo mokiniai skina varpas, o žydų įstatymas draudžia dirbti šeštadienį.“
2a06030086	Jėzus atsakė: „Ar neskaitote Šventojo Rašto? Ar niekad neskaitėte, ką darė karalius Dovydas, kai jis ir jo vyrai buvo alkani?
2a0604008d	Jis nuėjo į šventyklą, paėmė duonos, skirtos Viešpačiui, ir – nors tai įstatymo laužymas – valgė ją ir dalijosi su kitais.“
2a06050045	Ir dar Jėzus pridūrė: „Mano valioje šeštadienio įstatymai.“
2a06060067	Kitą šeštadienį Jis mokė sinagogoje, o ten buvo žmogus, kurio dešinioji ranka buvo padžiūvusi.
2a06070088	Rašto žinovai ir fariziejai atidžiai stebėjo, ar Jis gydys žmogų tą dieną, nes buvo šeštadienis. Jie troško rasti kaltinimų.
2a0608009e	Kaip gerai Jėzus suprato jų mintis! Jis tik pasakė vyrui su padžiūvusia ranka: „Ateik, atsistok į vidurį, kad visi matytų.“ Taip tasai ir padarė.
2a0609008b	Tada Jėzus kreipėsi į fariziejus: „Tad klausiu jus, ar dera šeštadienį daryti gera ar pikta? Gelbėti gyvybę ar ją sunaikinti?“
2a060a006b	Apžvelgęs juos visus, Jis tarė vyrui: „Ištiesk ranką.“ Tas ištiesė, ir ranka visiškai pasveiko.
2a060b0044	Dėl to Jėzaus priešai siuto iš pykčio ir sumanė Jį nužudyti.
2a060c003f	Netrukus Jėzus išėjo į kalnus ir meldėsi ten visą naktį.
2a060d00a9	Auštant sukvietė visus Savo pasekėjus ir išsirinko dvylika – artimiausiųjų mokinių būrelį. (Jie buvo paskirti Jo apaštalais, o dar kitaip – misionieriais.)
2a060e010e	Štai jų vardai: Simonas (kurį Jis dar vadino Petru), Andriejus (Simono brolis), Jokūbas, Jonas, Pilypas, Baltramiejus, Matas, Tomas, Jokūbas (Alfiejaus sūnus), Simonas (zelotų grupės narys), Judas (Jokūbo sūnus), Judas Iskarijotas (kuris vėliau Jį išdavė).
2a06110126	Nusileidę nuo kalno šlaito, jie stovėjo greta Jėzaus drauge su kitais Jo sekėjais didelėje lygumoje apsupti minios. Žmonės ėjo iš visos Judėjos ir iš Jeruzalės, nuo tolimų Tyro ir Sidono šiaurinių pakrančių paklausyti Jo ar išsigydyti. Jis išvarė ir daug piktųjų dvasių.
2a06130046	Kiekvienas stengėsi Jį paliesti, nes tokiu būdu žmonės išgydavo.
2a06140070	Tada Jis pasisuko į mokinius ir prabilo: „Kokie palaiminti jūs, beturčiai, nes Dievo karalystė yra jūsų!
2a06150085	Palaiminti ir jūs, alkstantieji, nes būsite pasotinti! Palaiminti, kurie verkiate, nes ateis laikas, kai juoksitės iš džiaugsmo!
2a06160070	Kokia laimė, kai kiti jūsų neapkenčia, atstumia jus, įžeidinėja ir šmeižia dėl to, kad jūs su Manimi!
2a061700b6	Džiaukitės, kad šitaip atsitinka! Linksminkitės, nes jūsų laukia didelis atpildas danguje. Jūs būsite tarp gerų žmonių; taip buvo elgiamasi ir su senaisiais pranašais.“
2a0618005d	„Tačiau kokios kančios laukia turtingųjų! Savo vienintelę laimę jie jau patiria čia.
2a0619007b	Jie nusipenėję ir turtingi dabar, bet jų laukia baisus badmetis. Jų nerūpestingas juokas – būsimo skausmo ženklas.
2a061a0070	Ir koks nusivylimas laukia tų, kuriuos dabar šlovina minia, – netikrus pranašus ji visuomet šlovindavo.“
2a061b0054	„Klausykite visi! Mylėkite priešus. Darykite gera tiems, kurie jūsų nekenčia.
2a061c0050	Melskite laimės tiems, kurie jus keikia, laiminkite tuos, kurie jus persekioja.
2a061d008d	Jei kas smogia jums į vieną žandą, leiskite trenkti ir į kitą. Jei kas reikalauja jūsų apsiausto, atiduokite jam ir savo marškinius.
2a061e0088	Duokite, ką turite, kiekvienam, kuris tik paprašo jūsų, ir kai kas nors iš jūsų atimama, nesirūpinkite, kaip tai susigrąžinti.
2a061f0047	Elkitės su kitais taip, kaip norėtumėte, kad kiti su jumis elgtųsi.
2a06200060	Negi manote, jog esate nusipelnę, jei mylite tik tuos, kurie jus myli? Net bedieviai taip daro.
2a0621005e	Ir jei darote gera tik tiems, kurie jums geri, argi tai nuostabu? Taip daro ir nusidėjėliai.
2a062200bc	Ir jei skolinate pinigus tik tiems, kurie gali grąžinti skolą, koks jūsų nuopelnas? Juk ir didžiausi savanaudžiai nusidėjėliai skolina saviesiems, žinodami, kad skolą grąžins!
2a062300ec	Mylėkite priešus! Darykite jiems gera. Ir nesisielokite, jei tuo pačiu neatsilygins. Tada dangaus atpildas jums bus labai didelis, ir jūs būsite tikri Dievo vaikai, nes Viešpats gailestingas ir nedėkingiesiems, ir piktiesiems.“
2a06240032	„Stenkitės mylėti taip, kaip ir jūsų Tėvas.
2a0625007c	Nekritikuokite ir nesmerkite, nes patys būsite pasmerkti. Būkite kantrūs su kitais – tada ir jie bus kantrūs su jumis.
2a06260087	Jei jūs duosite, ir jums bus duota. Jūsų dovana grįš su kaupu. Kokiu saiku seikėsite, tuo pačiu saiku ir jums bus atseikėta.“
2a0627009d	Štai keletas palyginimų, kuriuos Jėzus vartojo Savo pamoksluose: „Kaip gali aklas žmogus vesti aklą? Jis įkris į duobę ir įtrauks kitą su savimi.
2a06280069	Kaip gali mokinys žinoti daugiau už savo mokytoją? Bet jei jis daug padirbės, gali tiek pat išmokti.
2a06290058	Kodėl matai krislą kito akyje, jo mažą klaidą, tačiau nepastebi rąsto savo akyje?
2a062a00d4	Kaip tu gali sakyti jam: „Broli, aš išimsiu krislą iš tavo akies“, kai savo akyje nematai rąsto? Veidmainy! Pirma išmesk rąstą iš savo akies, tada galbūt galėsi išimti krislą iš brolio akies!“
2a062b0050	„Geras medis neveda blogų vaisių, kaip ir menkas medis neveda gerų vaisių.
2a062c006d	Medį pažinsi pagal vaisių, kurį jis veda. Figos niekada neaugs ant uosių, ar vynuogės ant erškėčių.
2a062d00ad	Geras žmogus daro gerus darbus iš geros širdies. Blogo žmogaus blogi darbai sklinda iš širdyje slypinčio blogio. Kas tik yra širdyje, atsispindi žmogaus kalboje.“
2a062e0045	„Taigi kodėl vadinate Mane Viešpačiu ir nedarote, ką Aš sakau?
2a062f004b	Tačiau kiekvienas, kuris ateina ir klauso Mano žodžio bei Man paklūsta,
2a063000b8	panašus į žmogų, statantį namą ant tvirto pamato, kuris yra ant tvirtos uolos. Kai potvynio vandenys pakils ir atsimuš į tą namą, jis tvirtai stovės, nes tvirtai pastatytas.
2a063100a3	Bet tie, kurie klausosi ir nepaiso Manęs, panašūs į žmogų, statantį namą be pamato. Kai potvynis apsemia tą namą, jis pavirsta į griuvėsių krūvą.“
2a0701003f	Kai Jėzus baigė pamokslą, Jis grįžo į Kafarnaumo miestą.
2a07020066	Kaip tik tuo metu vienas didžiai vertinamas romėnų armijos kapitono tarnas sirgo ir buvo marinamas.
2a07030075	Išgirdęs apie Jėzų, kapitonas siuntė kelis gerbiamus žydų vyresniuosius su prašymu ateiti ir pagydyti tarną.
2a070400c5	Atėję jie karštai maldavo Jėzų, kad eitų su jais ir padėtų tam žmogui. Jie papasakojo, koks puikus žmogus yra kapitonas. „Jis labiau už bet ką vertas Tavo pagalbos, – sakė jie, –
2a0705004d	nes jis myli žydus ir netgi asmeniškai sumokėjo už sinagogos statybą!“
2a070600be	Jėzus nuėjo su jais, bet prieš atvykstant į namus, kapitonas pasiuntė keletą draugų, kad perspėtų: „Viešpatie, nesivargink eidamas į mano namus, nes aš nevertas tokios garbės,
2a07070077	nevertas net eiti Tavęs pasitikti. Tik tark žodį toje vietoje, kur esi, ir mano tarnas pagis. Aš tuo tvirtai tikiu,
2a07080134	kadangi esu aukštesnių pareigūnų valdžioje ir turiu sau pavaldžių kareivių. Man tik reikia pasakyti „eikite“, ir jie eina, arba – „ateikite“, ir jie ateina, ar savo tarnui – „daryk tai ir tai“, ir jis daro. Taigi tik pasakyk: „Būk išgydytas“, ir mano tarnas vėl bus sveikas!“
2a0709009a	Jėzus buvo sužavėtas. Pasisukęs į minią, Jis tarė: „Niekada tarp žydų Izraelyje nemačiau žmogaus, kuris turėtų tokį stiprų tikėjimą.“
2a070a004f	Ir kai kapitono draugai grįžo į jo namus, jie rado tarną visiškai sveiką.
2a070b006b	Netrukus po to Jėzus su Savo mokiniais nuvyko į Najino miestą. Jį kaip paprastai lydėjo didelė minia.
2a070c00b3	Pro miesto vartus ėjo laidotuvių procesija. Prisiartinę jie sužinojo, kad miręs berniukas buvo vienintelis našlės motinos sūnus, tad daug gedinčių iš miesto buvo su ja.
2a070d0055	Kai Viešpats ją pamatė, Jo širdį apėmė gailestis. „Neverk!“ – tarė Jis.
2a070e0072	Tada priėjo prie karsto, palietė jį ir nešikai sustojo. „Vaikine, – pasakė Jis, – sugrįžk gyventi.“
2a070f0068	Berniukas atsisėdo ir pradėjo kalbėtis su jį apsupusiais žmonėmis! Ir Jėzus atidavė jį motinai.
2a071000a5	Didelė baimė apėmė minią, ir jie šlovino Dievą, sakydami: „Galingas pranašas iškilo tarp mūsų, ir šiandien mes pamatėm galingą Viešpaties ranką.“
2a07110048	Žinia apie Jo stebuklą pasklido visoje Judėjoje ir net už jos ribų.
2a0712006b	Jono Krikštytojo mokiniai greitai išgirdo apie visa, ką Jėzus darė. Kai jie papasakojo apie tai Jonui,
2a0713006b	jis pasiuntė savo du mokinius pas Jėzų, kad paklaustų, ar Jis iš tiesų Mesijas, ar jiems kito laukti.
2a071401d6	Mokiniai rado Jėzų, kai Jis gydė ligonius, sergančius įvairiomis ligomis: luošus ir aklus, ir apsėstus piktosios dvasios. Kai jie paklausė, ko Jonas buvo prašęs, štai koks buvo atsakymas: „Grįžkite pas Joną ir papasakokite jam apie tai, ką čia šiandien matėte ir girdėjote: apie tai, kad akli regi, luošieji vaikšto nešlubuodami, raupsuotieji visiškai pagydomi. Kurtieji vėl girdi. Mirusieji prikeliami. O beturčiams skelbiama geroji naujiena.
2a07170048	Ir jam pasakykite: „Palaimintas, kuris nepraranda tikėjimo Manimi.“
2a071800f3	Kai jie išėjo, Jėzus kalbėjosi su žmonėmis apie Joną. „Kas tas žmogus, kurio pamatyti išėjote į Judėjos tyrus? – paklausė Jėzus. – Ar jis jums atrodė silpnas kaip žolė, kurią pajudina kiekvienas vėjelio pūstelėjimas?
2a07190076	Ar jis apsirengęs brangiais drabužiais? Ne! Tie, kurie brangiais drabužiais apsirengę, tie rūmuose, o ne tyruose.
2a071a0032	Ar pranašą pamatėte? Taip! Ir ne tik pranašą.
2a071b007b	Jis tas, apie kurį Raštuose parašyta: „Žiūrėkite! Štai Aš siunčiu pasiuntinį, kad jis paruoštų Tau kelią.“
2a071c007d	Visa žmonija nėra mačiusi pranašesnio už Joną. Bet vis dėlto mažiausiasis Dievo karalystėje yra didesnis už jį.“
2a071d008d	Visi, kurie girdėjo Joną pamokslaujantį, net patys blogiausieji pripažino, kad Dievo reikalavimai teisingi, ir panoro būti krikštijami.
2a071e0072	Visi, išskyrus fariziejus ir Mozės įstatymo mokytojus. Šie atmetė Dievo sumanymą ir atsisakė Jono krikšto.
2a071f0061	„Ką galiu pasakyti apie tokius žmones? – paklausė Jėzus. – Su kuo juos galiu palyginti?
2a072000b7	Jie panašūs į vaikus, sėdinčius prekyvietėje, kurie skundžiasi draugams: „Jums nepatinka, jei mes žaidžiame „vestuves“, nepatinka, jei mes žaidžiame „laidotuves“!
2a072100b1	Kadangi Jonas Krikštytojas paprastai nieko nevalgydavo ir visą savo gyvenimą nebuvo išgėręs nė lašo svaiginančio gėrimo, jūs sakėte: „Jis tikriausiai pamišęs.“
2a0722007b	Štai Aš valgau ir geriu vyną, o jūs sakote: „Koks Jėzus rajūnas, kiek Jis geria! O jau Jo draugai – padugnės!“
2a07230051	Bet Aš esu tikras, kad jūs visada rasite pateisinimą savo prieštaravimams.“
2a07240060	Vienas fariziejus pakvietė Jėzų į namus pietų, ir Jėzus sutiko. Kai jie atsisėdo valgyti,
2a0725005b	gatvės moteriškė, išgirdusi, kad Jėzus čia, atsinešė puikų indąbrangių kvepalų.
2a07260072	Įėjusi atsiklaupė, bučiavo Jo kojas ir laistė jas ašaromis, šluostė savo plaukais bei tepė jas kvepalais.
2a072700d9	Kada šeimininkas, fariziejus, pamatė, kas vyksta ir kas yra ta moteris, tarė pats sau vienas: „Tai rodo, kad Jėzus nėra pranašas; jei Dievas iš tiesų būtų Jį siuntęs, Jis žinotų, kas yra ta moteris!“
2a072800be	Staiga Jėzus prabilo, atsiliepdamas į jo mintis: „Simonai, – kreipėsi Jis į fariziejų. – Aš turiu tau kai ką pasakyti.“ „Gerai, Mokytojau, – atsakė Simonas. – Sakyk.“
2a0729009c	Tada Jėzus papasakojo jam tokią istoriją: „Žmogus paskolino pinigų dviem žmonėms – vienam penkis šimtus denarų, o kitam penkiasdešimt denarų.
2a072a0074	Bet nė vienas jų negalėjo grąžinti skolos, todėl jis abiem skolą dovanojo. Kuris po to jį labiau mylėjo?“
2a072b006f	„Aš manau, kad tas, kuris buvo jam daugiau skolingas“, – atsakė Simonas. „Taip“, – sutiko Jėzus.
2a072c00d8	Tada Jis atsigręžė į moterį ir pasakė Simonui: „Žiūrėk! Štai klūpanti moteris! Kai Aš įėjau į tavo namus, tu nenuplovei Mano dulkėtų kojų, o ji nuplovė jas savo ašaromis ir nušluostė plaukais.
2a072d0065	Tu nepabučiavai Manęs susitikimo vardan, o ji nesiliovė bučiavusi Man kojas, kai tik Aš įėjau.
2a072e004d	Tu nepatepei aliejumi Mano galvos, o ji tepė Mano kojas brangiais kvepalais.
2a072f008f	Todėl jos nuodėmės – nors jų daug – atleidžiamos, nes ji labai pamilo mane; o tas, kuriam mažai dovanota, nedaug meilės teparodo.“
2a07300039	Jis moteriai pasakė: „Tau atleidžiamos nuodėmės.“
2a07310088	Tada prie stalo sėdėję vyrai tarpusavyje ėmė kalbėtis patys sau: „Kas Šis Žmogus manosi esąs, kad ir nuodėmes atleidžia?“
2a0732004b	O Jėzus tarė moteriai: „Tavo tikėjimas išgelbėjo tave, būk rami.“
2a08010091	Netrukus Jis pradėjo kelionę per Galilėjos miestus ir kaimus, skelbdamas Dievo karalystės atėjimą, ir pasiėmė dvylika mokinių su Savimi.
2a080200b4	Dalis moterų, iš kurių Jis išvarė piktąsias dvasias arba išgydė, ėjo kartu su Juo. Tarp jų buvo Marija Magdalietė (Jėzus išvarė iš jos septynias piktąsias dvasias),
2a080300aa	Joana, Chuzos žmona (Chuza buvo karaliaus Erodo rūmų valdininkas), Zuzana ir daug kitų, kurios asmeninėmis santaupomis prisidėdavo išlaikant Jėzų ir Jo mokinius.
2a08040084	Vieną dieną Jis papasakojo istoriją didelei miniai, kuri rinkosi Jo paklausyti, kiti iš aplinkinių miestų dar tebebuvo kelyje.
2a080500bc	„Ūkininkas išėjo į laukus sėti. Jis išbarstė sėklas ant žemės. Kai kurios krito ant tako ir buvo sumindžiotos. Atskrido paukščiai ir sulesė jas, nes jos buvo gerai matomos.
2a08060080	Kitos sėklos krito į nederlingą dirvą ant uolos. Šios sėklos pradėjo dygti, bet greitai sudžiūvo dėl drėgmės stokos.
2a08070055	Dar kitos sėklos krito tarp erškėčių, ir jauni daigeliai greitai buvo nustelbti.
2a080800a8	Tačiau didelė dalis krito į derlingą dirvą. Ši sėkla išaugo ir davė šimteriopą derlių.“ Šitaip palyginęs, Jis pasakė: „Kas turi ausis, tesiklauso.“
2a08090031	Apaštalai klausė, ką ši istorija reiškianti.
2a080a00cc	Jis atsakė: „Dievas leido jums sužinoti šio palyginimo prasmę, kadangi čia kalbama apie Dievo karalystę. Tačiau minia, kaip senasis pranašas ir buvo sakęs, viską girdėjo, bet nieko nesuprato.
2a080b003a	Štai ką jis reiškia: Sėkla yra Dievo Žodis žmonėms.
2a080c00b6	Išmintas takas, kur nukrenta sėklos, reiškia kietas širdis tų, kurie girdi Dievo žodžius, tačiau juos atima atėjęs velnias, kad žmonės netikėtų ir nebūtų išgelbėti.
