2800000006	Matayo
28071600b9	Siku ya nhaguso yahavika, wanhu wengi wonongela, ‘Mndewa, Mndewa! Kwa twaga jako tuwapetela wanhu usenga wa Mulungu, na kwa twaga jako tuwalava wanhu vinyamkela na kutenda unzonza!’
2807170062	Abaho nowalongela, ‘Ka, mweye siwajuwile bule. Segeleni kumwangu, mweye wanhu mutenda gehile!’
2807180070	“Munhu yoyose yohulika mbuli zangu na kuzigoga, ayo kaigala na munhu mbala yazengile ng'anda yake mdibwe kulu.
2807190088	Mvula itowa, vizanda vimema mazi, beho dibuma na kuitowa ng'anda ija, lakini hailagale bule, kwavija chandusilo chake kizengigwa mdibwe.
28071a007b	“Lakini munhu yoyose yohulika mbuli zangu na kolema kuzigoga, ayo kaigala na munhu mbozi yazengile ng'anda yake mumsanga.
28071b005d	Mvula itowa, vizanda vimema mazi, beho dibuma na kuitowa ng'anda ija, nayo igwa kwa nguvu.”
28071c0054	Yesu viyamambukize kulonga avo, lunhu lose lwa wanhu lukanganywa kwa mafundizo gake,
28071d0056	kwavija hafundize kamba wafundiza wao wa Malagizo ga Musa, lakini kafundiza kwa udahi.
2808010040	Yesu viyahumuluke kulawa kukigongo lunhu lwa wanhu lumkweleleza.
2808020075	Munhu imoja yeli na utamu wa dikulu kamgendela Yesu, kamfugamila kalonga, “Go mkulu, wahalonda kodaha kunihonya.”
2808030066	Yesu kamgolosela mkono wake, kamkwasa munhu ayo kalonga, “Nolonda, hona!” Bahaja munhu ayo kahona.
28080400de	Abaho Yesu kamulongela, “Tegeleza! Sekeumulongele munhu yoyose, lakini goga inzila mbaka kwa mulava nhosa yakakulolese lolese. Abaho kalave nhosa kamba viyalagize Musa ili kutenda kila munhu yatogole kamba kuhonyigwa.”
2808050057	Yesu viyengile Kapelinaumu, mkulu imoja wa wakalizi wa Lumi kamgendela kampula yamtaze.
2808060055	Kalonga, “Go mkulu, msang'hanaji wangu kawasa ukae, kaholola na kolumwa ng'hani.”
280807002a	Yesu kamulongela, “Nochola kumuhonya.”
280808007b	Mkulu ayo kamwidika, “Go mkulu niye sifaya gweye wingile mng'anda yangu. Lakini longa mbuli na msang'hanaji wangu kohona.
28080900f1	Naniye vivija na hasi ya udahi wa wakulu na nina wakalizi hasi yangu. Nahamulongela ino ‘Chola!’ nayo kochola, nahamulongela iyagwe ‘Izo!’ nayo kokwiza, vivija nahamulongela msang'hanaji wangu, ‘Tenda vino!’ nayo kotenda vivo.”
28080a008f	Yesu viyahulike avo, kakanganya kawalongela waja wamkweleleza, “Nowalongeleni, sinamona munhu yoyose mwiisi ya Izilaeli yotamanila kamba ino.
28080b00b6	Nowalongeleni ukweli, wanhu wengi wokwiza kulawa mwambu wa kudilawila zuwa na mwambu wa kudihongela, wokala hamoja na Abulahamu na Isaka na Yakobo mna ulujo kuna Uundewa wa kuulanga.
28080c0069	Lakini waja wolondeka wawe muundewa wa Mulungu wokwasigwa kunze kudiziza, ako wolila na kudafuna meno.”
28080d0076	Abaho Yesu kamulongela mkulu ayo, “Chola ukae, na kija chuupulile chotendigwa.” Saa iija msang'hanaji wake kahona.
28080e0062	Yesu viyacholile ukayake Petulo, kamvika mkwe wa kitwanzi wa Petulo kawasa mulusazi, kolumwa homa.
28080f004d	Yesu kamgoga mkono wake na homa imulawa, nayo kenuka kasonga kuwasang'hanila.
2808100090	Ichungulo viivikile, wanhu wamgalila Yesu wanhu wengi wakalile na vinyamkela. Yesu kawalava vinyamkela kwa kulonga na kawahonya wakalile watamu.
280811008a	Katenda avo muladi kilawilile kija kiyalongile mtula ndagu wa Mulungu Isaya, “Heyo mwenyego kasola magayo getu na kapapa mitamu yetu.”
2808120065	Yesu viyaluwone lunhu lwa wanhu lumzunguluka, kawalagiza wanahina zake waloke mwambu uyagwe wa lamba.
2808130062	Mfundiza Malagizo ga Musa imoja kamcholela kamulongela, “Mfundiza, nokuwinza kokose kuuchola.”
280814006f	Yesu kamwidika, “Vizongo wana mhango na ndege wana mvulu, lakini Mwana wa Munhu kaduhu hanhu ha kubwihila.”
2808150059	Mwanahina wake imoja kamulongela, “Go mkulu, beta tanhu mbweleganye hamzike tatangu.”
280816005a	Lakini Yesu kamulongela, “Nikweleleze, waleke wanhu wafile wawazike wanhu wao wafile.”
2808170037	Yesu kengila mwiingalawa na wanahina zake wamkweleleza.
280818008a	Bahaja dilawilila beho kulu kudilamba, na mawimbi ga mazi gaitowa ingalawa, mbaka ingalawa ilonda kudidimila. Lakini Yesu kakala yawasile.
2808190056	Wanahina zake wamgendela wamulamusa, wamulongela “Go mkulu, tukombole todidimila!”
28081a0092	Yesu kawalongela, “Mweye mutamanila kidogo, habali modumba?” Avo kenuka kadikomhokela beho na ng'humbi ya mazi vinyamale na baho kukala tuluu.
28081b0056	Wanhu wakanganya, wauza, “Vino ino munhu gani? Mbaka beho na ng'humbi vomuhulika!”
28081c00bb	Yesu viyavikile umwambu, mwiisi ya Gadala, kaiting'hana na wanhu wabili weli na vinyamkela, walawa kuna gamapanga. Wanhu awo wakala wodumbigwa, avo kuduhu munhu yadahile kubita nzila ayo.
28081d008b	Bahaja viwamone Yesu waguta mizangi wolonga, “Gweye Mwana wa Mulungu, kotulonda choni? Kwiza kutudununza kipindi king'hali hakinavika?”
28081e0034	Behi na hanhu aho hakala na bumbila da nguluwe woja.
28081f004d	Avo vinyamkela wampula Yesu, “Wahatulava tuleke twingile mna iwanguluwe.”
280820008c	Yesu kawalongela, “Choleni,” Avo walawa na wengila mna iwanguluwe. Bumbila jose dihumulukila mna ingema ya dilamba na wose wafa mgamazi.
280821008f	Wasusilaji wa nguluwe awo wakimbila, wachola kudibuga, ako walonga mbuli zose zilawilile na walonga mbuli ya wanhu waja wakalile na vinyamkela.
280822006b	Avo wanhu wose walawa kudibuga dija, wachola kuiting'hana na Yesu. Na viwamone wampula yasegele mwiisi yao.
280901004f	Yesu kengila mwiingalawa kaloka umwambu wa lamba kachola kunadibuga diyakalile.
28090200bc	Wanhu wayagwe wamgalila munhu yaholole lukuli, yatambalale mulusazi. Yesu viyone kutamanila kwao, kamulongela munhu ayo yaholole, “Mwanangu, gangamala! Nzambi zako zigeligwa kumgongo.”
2809030050	Wafundiza Malagizo ga Musa wayagwe wailongela, “Munhu ino komuliga Mulungu!”
2809040052	Yesu kajuwa viwagesile, avo kawalongela, “Habali mogesa gehile mna imizoyo yenu?
2809050064	Vino choni kibuhile kulonga, ‘Nzambi zako zigeligwa kumgongo,’ hebu kulonga, ‘Ima utembele’?
28090600b7	Lakini nolonda mujuwe vino, Mwana wa Munhu kana udahi mwiisi wa kuzigela kumgongo nzambi za wanhu.” Avo kamulongela munhu ija yaholole, “Ima, papa lusazi lwako, uchole ukayako!”
2809070021	Munhu ija kenuka kachola ukayake.
280908004c	Wanhu viwonile avo, wadumba, wamtogola Mulungu kwa kuwagwaa wanhu udahi awo.
28090900b7	Yesu kasegela hanhu aho, na viyakalile kochola, kamona mbokela kodi, twaga jake Matayo, kakala hanhu hakulipila kodi. Yesu kamulongela, “Nikweleleze.” Matayo kenuka, kamkweleleza.
28090a0078	Yesu viyakalile koja mng'anda ya Matayo, wabokela kodi wengi na wanhu wehile weza, waja hamoja na Yesu na wanahina zake.
28090b006b	Mafalisayo wayagwe viwone avo, wawauza wanahina zake, “Habali mfundiza wenu koja hamoja na wanhu wano?”
28090c0053	Yesu viyahulike avo, kalonga, “Wanhu wagima hawamulonda mganga, ila wanhu watamu.
28090d00c0	Lakini choleni mkaifunze mna Gamaandiko Gang'alile, Mulungu kalonga, ‘Kinilonda niye bazi, siyo nhosa.’ Niye sizile kuwakema wanhu wogesa wanoga, lakini niza kuwakema wanhu wene nzambi.”
28090e00a2	Wanahina wa Yohana Mbatizaji wamcholela Yesu wamuuza, “Habali tweye tofunga kuja na Mafalisayo vivija wofunga kuja, lakini wanahina zako hawafunga kuja bule?”
28090f00dc	Yesu kawedika, “Vino yodahika vilihi wanhu wagonekigwe kuna idizengele wanyunyuwale kipindi munhu yosola kahamoja nao? Haidahika bule! Lakini kipindi chokwiza munhu yosola vonda yasegezigwe kumwao, aho wofunga kuja.”
280910009c	“Kuduhu munhu yokwika kilaka cha sambi mna ikiwalo cha umwaka, yahatenda vivo kilaka cha sambi chokidega kiwalo cha umwaka na aho hadegeke hokongezeka.”
28091100fb	“Vivija kuduhu munhu yogida divai ya sambi mna imifuko ya ng'hwembe ya umwaka, kwavija yahatenda avo imifuko ayo yotulika, divai yokwitika na imifuko yobanangika. Ila divai ya sambi yogidigwa mna imifuko ya ng'hwembe ya sambi, vose vokuwa vigima.”
280912009a	Yesu viyakalile kolonga avo, mkulu wa Wayahudi kamgendela kamfugamila kalonga, “Mwanangu kafa, nokupula tuchole ukamwikile makono, nayo kokuwa mgima.”
2809130032	Yesu na wanahina zake wenuka, wachola hamoja nayo.
2809140081	Mtwanzi imoja yakalile na utamu wa kutumika kwa miyaka longo na mibili, kamcholela Yesu kukisogo, kakwasa mhindo ya kiwalo chake.
280915003a	Kailongela mwenyego, “Nahakwasa kiwalo chake, nohona.”
2809160080	Yesu kahinduka, kamona mtwanzi ayo, kamulongela, “Mndele, gangamala! Kutamanila kwako kukuhonya.” Bahaja mtwanzi ija kahona.
2809170078	Yesu viyengile mna ing'anda ya mkulu ija, kawona watowa ving'weng'we va nyila za ndilo na lunhu lwa wanhu lukala lolila.
280918004d	Kawalongela, “Laweni kunze. Imwana hafile bule, ila kawasa!” Nao wamseka.
2809190067	Lunhu lwa wanhu vilulawile kunze, Yesu kengila kudigati da mndele ayo, kamgoga mkono wake, nayo kenuka.
28091a002b	Mbuli ayo ibwililika kila hanhu mwiisi ija.
28091b0084	Yesu kasegela hanhu aho, viyakalile kochola wanhu wabili wasuwameso wamkweleleza kuno wokemelela, “Mwana wa Daudi, tonele bazi!”
28091c0090	Yesu viyengile mng'anda, wasuwameso waja wabili wamgendela, Yesu kawauza, “Motogola kamba nodaha kuwahonya?” Wamwidika, “Ona, go mkulu!”
28091d0043	Yesu kawakwasa meso gao, kalonga, “Ilawilile kamba vimutogola.”
28091e0055	Meso gao galola, Yesu kawazuma ng'hani, “Sekemumulongele munhu yoyose mbuli ino!”
28091f0040	Lakini wao wachola, wazibwililisa mbuli za Yesu mwiisi ija yose.
280920006d	Wanhu viwakalile wosegela, wanhu wayagwe wamgalila Yesu munhu yakalile halonga, kwavija kakala na kinyamkela.
2809210098	Kinyamkela viyalavigwe, munhu ija yakalile halonga, kasonga kulonga. Wanhu wakanganya na kulonga, “Hatunachona kinhu kamba kino mwiisi ya Izilaeli!”
280922005a	Lakini Mafalisayo walonga, “Kana mwenembago ayo yomgwaa udahi wa kuwalava vinyamkela.”
28092300b6	Yesu kachola mna gamabuga gose na ivijiji, kafundiza mna izing'anda zao za kumpula Mulungu, kawapetela Mbuli Inogile ya Undewa wa Mulungu na kuwahonya wanhu weli na mitamu na magayo.
280924007a	Yesu viyawone wanhu, kawonela bazi kwavija wakala wogaya na waduhu munhu wa kuwataza, kamba ng'hondolo weliduhu msusilaji.
280925004e	Abaho kawalongela wanahina zake, “Ndiya nyingi, lakini wasang'hanaji wadodo.
2809260042	Mpuleni Mndewa wa indiya, yawatume wasang'hanaji mumgunda wake.”
280a01006d	Yesu kawakema wanahina zake longo na wabili na kawagwaa udahi wa kulava vinyamkela, kuhonya mitamu na magayo.
280a02009a	Gano gago matwaga ga watumigwa longo na wabili, wa ichanduso Simoni yakemigwe Petulo na ndugu yake Andeleya, Yakobo na ndugu yake Yohana wana wa Zebedayo.
280a030058	Filipo na Batulumayo, Tomaso na Matayo mbokela kodi, Yakobo mwana wa Alufayo, na Tadayo,
280a040037	Simoni Mkananayo, na Yuda Isikaliote, yamuhinduke Yesu.
280a050083	Yesu kawatuma watumigwa wano longo na wabili kawalagiza, “Sekemuchole kwa wanhu wamhazi, hebu kwingila mna gamabuga ga Wasamalia.
280a06004a	Ila choleni kwa wanhu wa isi ya Izilaeli waigalile na ng'hondolo wapotele.
280a070047	Mwahachola, wapeteleni usenga uno, ‘Undewa wa kuulanga wa mmabehi!’
280a080083	Muwahonye watamu, wazilibuleni wafile, muwahonye waja weli na utamu wa dikulu, muwalave vinyamkela. Mugweleligwa bule, laveni bule.
280a09003a	Mna imifuko yenu, sekemusole zahabu hebu shaba hebu sente.
280a0a008a	Muumwanza wenu, sekemusole mkoba hebu viwalo vibili hebu vilatu hebu mkongoja. Kwavija msang'hanaji kolondeka yagweleligwe kija kilondeka.
280a0b0077	“Mwahengila mna dibuga jojose hebu mna ikijiji, mumzahile munhu yonda yawabokele, kaleni ukayake mbaka vondamusegele.
280a0c0028	Mwahengila mng'anda, walamuseni wenekae.
280a0d0081	Wanhu wa ng'anda ayo wahawabokela goya, tindiwalo jenu dokala nao, kamba wahaleka kuwabokela, tindiwalo jenu dowabweleleni mweye.
280a0e0087	Munhu yoyose yahalema kuwabokela hebu kuwategeleza, vondamusegele baho kung'huseni matimbwisi mmagulu genu kamba kilaguso cha kuwalema.
280a0f0077	Nowalongeleni ukweli mna isiku ya nhaguso Mulungu kowonela bazi wanhu wa buga da Sodoma na Gomola kubanza buga dijo.”
280a10005f	“Nowatuma kamba ng'hondolo hagati ya mbwizi. Avo muwe wabala kamba zoka na wahole kamba huwa.
280a110066	Muiteganye na wanhu, kwavija wowagala mna ivitala, wowatowa mbalati mna izing'anda za kumpula Mulungu.
280a120069	Mbuli ya niye mogaligwa haulongozi ha wakulu na wandewa, muladi muwalongela wao na wamhazi Mbuli Inogile.
280a130064	Vonda wawagale mkitala, sekemugese gaja gondamulonge, kipindi chahavika mogweleligwa cha kulonga.”
280a14004f	Kwavija siyo mweye mondamulonge, lakini Loho wa Tataenu kolonga kubitila mweye.
280a150088	“Munhu komuhinduka ndugu yake too yakomigwe na tata komuhinduka mwanage yakomigwe, na wana wowahinduka tata zao na mama zao wakomigwe.
280a160074	Wanhu wose wowehila mweye mbuli ya twaga jangu. Lakini yoyose yonda yafunge umoyo mbaka kukimambukizo, kokomboligwa.
280a1700b2	Wahawadununza kudibuga dimoja, kimbilileni kudibuga diyagwe, nowalongeleni ukweli, hamumambukiza sang'hano yenu kuna gamabuga gose ga Izilaeli yang'hali Mwana wa Munhu hanakwiza.
280a18004f	“Mwanahina hali mkulu kubanza mfundiza wake, wala mtumwa hambita mndewa wake.
280a1900c1	Vimnogela mwanahina kuigala na mfundiza wake na mtumwa kuigala na mndewa wake. Kamba mkulu wa ng'anda kakemigwa Belizebuli, vino wanhu wa ng'anda yake honda wakemigwe matwaga gehile ng'hani?”
280a1a005e	“Avo sekemuwadumbe wanhu. Chochose kigubikigwe chogubuligwa na chochose kifisigwe chokoneka.
280a1b0066	Kiniwalongeleni mdiziza, mkilonge imisi, na mbuli imuihulike kwa kinyelegezi, mweye ilongeni mkiswili.
280a1c0089	Sekemuwadumbe waja iwokoma lukuli, lakini hawadaha kuikoma loho, ila mumdumbe Mulungu yodaha kulukoma lukuli na loho muumoto wa jehanamu.
280a1d0068	Vino nhongwa wabili hawauzigwa kwa sente imoja? Lakini kuduhu hata imoja wao yofa bila Tata yenu kujuwa.
280a1e003a	Lakini mweye, hata mvili zili mmapala genu zipetigwa zose.
280a1f003f	Avo sekemudumbe, mweye munoga ng'hani kubanza nhongwa wengi!”
280a200064	“Munhu yoyose yonitogola niye mgameso ga wanhu na niye nomtogola mgameso ga Tatangu yeli kuulanga.
280a210067	Lakini munhu yoyose yonibela niye mgameso ga wanhu na niye nombela mgameso ga Tatangu yeli kuulanga.”
280a220061	“Sekemugese kamba niza kugala tindiwalo kwa wanhu wa mwiisi. Sizile kugala tindiwalo, ila zele.
280a23005b	Kwavija niza kuwagola wana na tatazao wandele na mamazao, wandele na wakwe zao wa kitwanzi.
280a24002a	Wehi wa munhu ni wanhu wa mng'anda mmwake.
280a2500b3	“Munhu yoyose yomnogela tatake hebu mamake kubanza niye hafaya yawe mwanahina wangu. Na munhu yoyose yowanogela wanage hebu mndele wake kubanza niye hafaya yawe mwanahina wangu.
280a26005b	Munhu yoyose yoleka kupapa msalaba wake na kunikweleleza niye, hafaya yawe mwanahina wangu.
280a27005b	Munhu yougomesa ugima wake kowagiza lakini munhu youlava ugima wake mbuli ya niye, koupata.
280a280068	“Munhu yoyose yowabokela mweye kombokela niye, na munhu yoyose yombokela niye kombokela ija yanhumile.
280a2900cc	Munhu yoyose yombokela mtula ndagu wa Mulungu, kwavija ayo mtula ndagu wa Mulungu, kobokela nhunza ya munhu ayo. Na munhu yoyose yombokela munhu yanogile, kwavija heyo kanoga kobokela nhunza ya munhu ayo.
280a2a0091	Nowalongeleni ukweli, munhu yoyose yomgwaa mwanahina kikasi cha mazi govega kwavija heyo imoja wa wanahina zangu wadodo, kobokela nhunza yake.”
280b01009c	Yesu viyamambukize kuwagwaa malagizo gano wanahina zake longo na wabili, kasegela hanhu aho, kachola kufundiza na kuwapetela wanhu mna gamabuga ga Galilaya.
280b020070	Yohana Mbatizaji yakalile mkifungo viyahulike gaja gayakalile yotenda Kilisito, kawatuma wanahina zake kwa Yesu.
280b030057	Wamuuza Yesu, “Vino gweye heyo ija iyalongile Yohana kokwiza, hebu tumbete iyagwe?”
280b040048	Yesu kawedika, “Bweleni mkamulongele Yohana gaja gomuhulika na kugona,
280b0500a3	wasuwameso wolola, mbetembete wotembela, na weli na utamu wa dikulu wohonyigwa na wanhu hawahulika wohulika, wafile wozilibuka na wakiwa wopeteligwa Mbuli Inogile.
280b06002c	Wamweda waja wose weliduhu shaka na niye!”
280b0700b8	Wanahina wa Yohana viwakalile wosegela, Yesu kasonga kululongela lunhu mbuli za Yohana, “Vino vimucholile kuluwala muchola kulola choni? Muchola kulola lusanze vilutigisigwa na beho?
280b080084	Kumbe muchola kulola choni? Muchola kumulola munhu yavalile viwalo vinogile? Wanhu wovala kamba avo wokala mna zing'anda za Wandewa!
280b09008d	Nongeleni, vino muchola kulola choni? Muchola kumulola mtula ndagu wa Mulungu? Ona, lakini mona vingi ng'hani kubanza mtula ndagu wa Mulungu.
280b0a0088	Kwavija Yohana ayo yalongigwe mna Gamaandiko Gang'alile, ‘Mulungu kalonga, nomtuma msenga wangu yakulongolele, yaitande nzila yako.’
280b0b00ae	Nowalongeleni ukweli, hanalawilila munhu yoyose yeli munhu mkulu kubanza Yohana Mbatizaji. Lakini yeli munhu mdodo ng'hani Muundewa wa kuulanga ni munhu mkulu kubanza Yohana.
280b0c007f	Kulawa kipindi cha Yohana Mbatizaji mbaka sambi, wanhu waulema kwa nguvu Undewa wa kuulanga na wanhu wene nguvu wogeza kuuboka.
280b0d006e	Kwavija Malagizo ga Musa na watula ndagu wa Mulungu, galonga mbuli ya undewa mbaka kwiza kwa Yohana Mbatizaji.
280b0e003e	Mwahazitogola mbuli zao, Yohana heyo Eliya yalongigwe kokwiza.
280b0f0019	Yeli na magwiti yahulike!
280b100089	“Vino wanhu wa lukolo lwa sambi waigala na choni? Waigala na wana wadodo wakalile mna gamagulilo. Kibumbila kimoja chokemelela kiyagwe,
280b11006a	‘Tuwatowela gombe sugu, lakini hamuvinile bule! Tuwembila nyila za kuiyalala, lakini hamulilile bule!’
280b12005c	Kwavija Yohana viyezile kafunga kuja na hang'wile divai, nao walonga, ‘Kana kinyamkela!’
280b1300d0	Mwana wa Munhu viyezile, kaja na kung'wa, nao walonga, ‘Muloleni munhu ino! Mmelo na mlevi, mbwiga zake wabokela kodi na wanhu wene nzambi!’ Lakini nzewele ya Mulungu yokoneka inoga kwa sang'hano zake.”
280b140076	Yesu kasonga kuwakomhokela wanhu wa mabuga gayatendile unzonza mwingi, kwavija wanhu awo hawazilekile bule nzambi zao.
280b150105	“Kogaya, gweye buga da Kolazini! Kogaya gweye buga da Betisaida! Maza unzonza utendigwe kumwenu mweye, wahatendigwe mna gamabuga ga Tilo na Sidoni, wanhu zake wahalekile mwaka nzambi zao na kuvala magunia na kuibakaza mitozi, kulagusa kamba waleka nzambi zao!
280b160069	Nowalongeleni ukweli, siku ya nhaguso Mulungu kowonela bazi wanhu wa isi za Tilo na Sidoni kubanza mweye!
280b1700cf	Vivija na gweye Kapelinaumu! Vino kolonda kuinula mwenyego mbaka kuulanga? Kohumulusigwa mbaka kowochola wanhu wafile! Maza unzonza utendigwe kumwako gweye wahatendigwe Sodoma, isi ayo yahasigale mbaka lelo!
280b180062	Nowalongeleni, mna isiku ya nhaguso Mulungu kowonela bazi wanhu wa isi ya Sodoma kubanza mweye!”
280b1900aa	Mna ikipindi acho Yesu kalonga, “Tata, Mndewa wa kuulanga na mwiisi, nokutogola kwavija kuwafisa mbuli zino wanhu weli na nzewele na ubala, na kuwagubulila wana wadodo.
280b1a0020	Ona, Tata, vino vivo viulondile.
280b1b00b4	“Tatangu kanigwaa vinhu vose. Kuduhu munhu yamjuwile Mwana ila Tata yaiyeka, na kuduhu munhu yamjuwile Tata, ila Mwana yaiyeka na waja Mwana yawasagule kuwagubulila wamjuwe Tata.
280b1c005f	“Izoni kumwangu mweye mose mugaya na kulemelwa na mizigo mikulu, na niye nowatenda mubwihile.
280b1d006f	Soleni nila yangu muifunze kumwangu, kwavija niye simgaza munhu hebu kumwehula, na mweye mokala mizoyo iholile.
280b1e003d	Kwavija nila yangu ibuha na mizigo yonda niwadikwe mibewe.”
280c010098	Mna ikipindi acho, Yesu kakala yobita mna imigunda ya uhemba, mwiisiku ya Kubwihila. Wanahina zake wakala na nzala, avo wasonga kuhulula uhemba na kuja.
280c020080	Mafalisayo viwonile avo, wamulongela Yesu, “Lola, wanahina zako wotenda kinhu kigomesigwe kutendigwa mwiisiku ya Kubwihila!”
280c030060	Yesu kawedika, “Hamusomile kija kiyatendile Daudi, kipindi heyo na wayage viwakalile na nzala?
