0100000006	1 Mose
01080c0073	Und er wartete noch sieben andere Tage und ließ die Taube aus; und sie kehrte hinfort nicht wieder zu ihm zurück.
01080d00d5	Und es geschah im 601. Jahre, im ersten Monat, am Ersten des Monats, da waren die Wasser von der Erde vertrocknet. Und Noah tat die Decke von der Arche und sah: und siehe, die Fläche des Erdbodens war getrocknet.
01080e0043	Und im zweiten Monat, am 27. Tage des Monats, war die Erde trocken.
01080f0023	Und Gott redete zu Noah und sprach:
010810005b	Gehe aus der Arche, du und dein Weib und deine Söhne und die Weiber deiner Söhne mit dir.
01081100e0	Alles Getier, das bei dir ist, von allem Fleische, an Gevögel und an Vieh und an allem Gewürm, das sich auf der Erde regt, laß mit dir hinausgehen, daß sie wimmeln auf Erden und fruchtbar seien und sich mehren auf Erden.
0108120059	Und Noah ging hinaus und seine Söhne und sein Weib und die Weiber seiner Söhne mit ihm.
0108130079	Alles Getier, alles Gewürm und alles Gevögel, alles was sich auf der Erde regt, nach ihren Arten, gingen aus der Arche.
0108140088	Und Noah baute Jehova einen Altar; und er nahm von allem reinen Vieh und von allem reinen Gevögel und opferte Brandopfer auf dem Altar.
0108150177	Und Jehova roch den lieblichen Geruch, [Eig. den Geruch [Duft] der Beruhigung] und Jehova sprach in seinem Herzen: Nicht mehr will ich hinfort den Erdboden verfluchen um des Menschen willen; denn das Dichten [Eig. das Gebilde; wie Kap. 6,5] des menschlichen Herzens ist böse von seiner Jugend an; und nicht mehr will ich hinfort alles Lebendige schlagen, wie ich getan habe.
0108160082	Forthin, alle Tage der Erde, sollen nicht aufhören Saat und Ernte, und Frost und Hitze, und Sommer und Winter, und Tag und Nacht.
0109010070	Und Gott segnete Noah und seine Söhne und sprach zu ihnen: Seid fruchtbar und mehret euch und füllet die Erde;
01090200cf	und die Furcht und der Schrecken vor euch sei auf allem Getier der Erde und auf allem Gevögel des Himmels! Alles, was sich auf dem Erdboden regt, und alle Fische des Meeres, in eure Hände sind sie gegeben:
010903006a	alles, was sich regt, was da lebt, soll euch zur Speise sein; wie das grüne Kraut gebe ich es euch alles.
0109040046	Nur das Fleisch mit seiner Seele, seinem Blute, sollt ihr nicht essen;
010905012e	und wahrlich, euer Blut, nach euren Seelen, werde ich fordern; [d. h. euer Blut werde ich rächen, wessen es auch sei] von jedem Tiere [W. von der Hand jedes Tieres] werde ich es fordern, und von der Hand des Menschen, von der Hand eines jeden, seines Bruders, werde ich die Seele des Menschen fordern.
0109060081	Wer Menschenblut vergießt, durch den Menschen soll sein Blut vergossen werden; denn im Bilde Gottes hat er den Menschen gemacht.
0109070056	Ihr nun, seid fruchtbar und mehret euch, wimmelt auf der Erde und mehret euch auf ihr!
0109080040	Und Gott sprach zu Noah und zu seinen Söhnen mit ihm und sagte:
0109090050	Und ich, siehe, ich errichte meinen Bund mit euch und mit eurem Samen nach euch;
01090a00ae	und mit jedem lebendigen Wesen, das bei euch ist, an Gevögel, an Vieh und an allem Getier der Erde bei euch, was irgend von allem Getier der Erde aus der Arche gegangen ist.
01090b00ac	Und ich errichte meinen Bund mit euch; und nicht mehr soll alles Fleisch ausgerottet werden durch die Wasser der Flut, und keine Flut soll mehr sein, die Erde zu verderben.
01090c00a0	Und Gott sprach: Dies ist das Zeichen des Bundes, den ich stifte zwischen mir und euch und jeder lebendigen Seele, die bei euch ist, auf ewige Geschlechter hin:
01090d0068	Meinen Bogen setze ich in die Wolken, und er soll das Zeichen des Bundes sein zwischen mir und der Erde.
01090e0069	Und es wird geschehen, wenn ich Wolken über die Erde führe, so soll der Bogen in den Wolken erscheinen,
01090f00c6	und ich werde meines Bundes gedenken, der zwischen mir und euch ist und jedem lebendigen Wesen, von allem Fleische; und nicht mehr sollen die Wasser zu einer Flut werden, alles Fleisch zu verderben.
01091000b2	Und der Bogen wird in den Wolken sein; und ich werde ihn ansehen, um zu gedenken des ewigen Bundes zwischen Gott und jedem lebendigen Wesen von allem Fleische, das auf Erden ist.
0109110083	Und Gott sprach zu Noah: Das ist das Zeichen des Bundes, den ich errichtet habe zwischen mir und allem Fleische, das auf Erden ist.
010912006c	Und die Söhne Noahs, die aus der Arche gingen, waren Sem und Ham und Japhet; und Ham ist der Vater Kanaans.
0109130092	Diese drei sind die Söhne Noahs und von diesen aus ist die ganze Erde bevölkert worden. [W. hat sich die ganze Erde [Erdbevölkerung] zerstreut]
010914006f	Und Noah fing an ein Ackermann zu werden [O. Noah, der ein Ackermann war, fing an] und pflanzte einen Weinberg.
0109150055	Und er trank von dem Weine und ward trunken, und er entblößte sich in seinem Zelte.
010916006c	Und Ham, der Vater Kanaans, sah die Blöße seines Vaters und berichtete es seinen beiden Brüdern draußen.
01091700e0	Da nahmen Sem und Japhet das Obergewand und legten es beide auf ihre Schultern und gingen rücklings und bedeckten die Blöße ihres Vaters; und ihre Angesichter waren abgewandt, und sie sahen die Blöße ihres Vaters nicht.
0109180057	Und Noah erwachte von seinem Weine und erfuhr, was sein jüngster Sohn ihm getan hatte.
0109190053	Und er sprach: Verflucht sei Kanaan! Ein Knecht der Knechte sei er seinen Brüdern!
01091a00a6	Und er sprach: Gepriesen [Im Hebr. dasselbe Wort wie segnen] sei Jehova, der Gott Sems; und Kanaan sei sein [W. ihr, d. h. des Geschlechtes Sems bzw. Japhets] Knecht!
01091b008e	Weit mache es Gott dem Japhet, und er wohne in den Zelten Sems; und Kanaan sei sein [W. ihr, d. h. des Geschlechtes Sems bzw. Japhets] Knecht!
01091c0027	Und Noah lebte nach der Flut 350 Jahre;
01091d0032	und alle Tage Noahs waren 950 Jahre, und er starb.
010a010073	Und dies sind die Geschlechter der Söhne Noahs, Sem, Ham und Japhet: es wurden ihnen Söhne geboren nach der Flut.
010a020057	Die Söhne Japhets: Gomer und Magog und Madai und Jawan und Tubal und Mesech und Tiras.
010a030036	Und die Söhne Gomers: Askenas und Riphat und Togarma.
010a040044	Und die Söhne Jawans: Elisa und Tarsis, die Kittim und die Dodanim.
010a050143	Von diesen aus verteilten sich die Bewohner der Inseln [O. Küstengebiete. Das hebräische Wort bezeichnet überall im Alten Testament die Inseln und Küstengebiete des Mittelländischen Meeres von Kleinasien bis Spanien] der Nationen in ihren Ländern, eine jede nach ihrer Sprache, nach ihren Familien, in ihren Nationen.
010a060064	Und die Söhne Hams: Kusch und Mizraim und Put [Äthiopien und Ägypten und Mauretanien] und Kanaan.
010a070072	Und die Söhne Kuschs: Seba und Hawila und Sabta und Raghma und Sabteka. Und die Söhne Raghmas: Scheba und Dedan.
010a08004a	Und Kusch zeugte Nimrod; der fing an, ein Gewaltiger zu sein auf der Erde.
010a090066	Er war ein gewaltiger Jäger vor Jehova; darum sagt man: Wie Nimrod, ein gewaltiger Jäger vor Jehova!
010a0a0055	Und der Anfang seines Reiches war Babel und Erek und Akkad und Kalne im Lande Sinear.
010a0b0080	Von diesem Lande zog er aus nach Assur [And. üb.: Von diesem Lande ging Assur aus] und baute Ninive und Rechobot-Ir und Kalach,
010a0c0041	und Resen zwischen Ninive und Kalach: das ist die große Stadt. -
010a0d004e	Und Mizraim zeugte die Ludim und die Anamim und die Lehabim und die Naphtuchim
010a0e0074	und die Pathrusim und die Kasluchim [von welchen die Philister [H. Pelischtim] ausgegangen sind,] und die Kaphtorim.
010a0f0038	Und Kanaan zeugte Zidon, seinen Erstgeborenen, und Heth,
010a100036	und den Jebusiter und den Amoriter und den Girgasiter,
010a110030	und den Hewiter und den Arkiter und den Siniter,
010a120075	und den Arwaditer und den Zemariter und den Hamathiter. Und nachher haben sich die Familien der Kanaaniter zerstreut.
010a1300fa	Und das Gebiet der Kanaaniter erstreckte sich von Zidon nach Gerar hin, [W. wenn du nach kommst und gehst: eine stehende Redensart. So auch v 19 am Ende, v 30; Kap. 13,10;25,18] bis Gasa; nach Sodom und Gomorra und Adama und Zeboim hin, bis Lescha. -
010a140068	Das sind die Söhne Hams nach ihren Familien, nach ihren Sprachen, in ihren Ländern, in ihren Nationen.
010a150077	Und dem Sem, dem Vater aller Söhne Hebers, dem Bruder Japhets, des [O. dem] ältesten, auch ihm wurden Söhne geboren.
010a16003e	Die Söhne Sems: Elam und Assur und Arpaksad und Lud und Aram.
010a170036	Und die Söhne Arams: Uz und Hul und Gether und Masch.
010a180038	Und Arpaksad zeugte Schelach, und Schelach zeugte Heber.
010a1900d5	Und dem Heber wurden zwei Söhne geboren: der Name des einen war Peleg, [Teilung] denn in seinen Tagen wurde die Erde verteilt; [O. verteilte sich die Bevölkerung der Erde] und der Name seines Bruders war Joktan.
010a1a0041	Und Joktan zeugte Almodad und Scheleph und Hazarmaweth und Jerach
010a1b001e	und Hadoram und Usal und Dikla
010a1c001f	und Obal und Abimael und Scheba
010a1d0040	und Ophir und Hawila und Jobab; diese alle waren Söhne Joktans.
010a1e004b	Und ihr Wohnsitz war von Meschar nach Sephar hin, dem Gebirge des Ostens. -
010a1f006a	Das sind die Söhne Sems nach ihren Familien, nach ihren Sprachen, in ihren Ländern, nach ihren Nationen.
010a2000a3	Das sind die Familien der Söhne Noahs nach ihren Geschlechtern, in ihren Nationen; und von diesen aus haben sich nach der Flut die Nationen auf der Erde verteilt.
010b010042	Und die ganze Erde hatte [W. war] eine Sprache und einerlei Worte.
010b020071	Und es geschah, als sie nach [O. von] Osten zogen, da fanden sie eine Ebene im Lande Sinear und wohnten daselbst.
010b0300a9	Und sie sprachen einer zum anderen: Wohlan, laßt uns Ziegel streichen und hart brennen! Und der Ziegel diente ihnen als Stein, und das Erdharz diente ihnen als Mörtel.
010b0400f3	Und sie sprachen: Wohlan, bauen wir uns eine Stadt und einen Turm, dessen Spitze an den Himmel reiche, und machen wir uns einen Namen, daß wir nicht zerstreut werden über die ganze Erde! [W. über die Fläche der ganzen Erde; so auch v 8. 9]
010b05005d	Und Jehova fuhr hernieder, die Stadt und den Turm zu sehen, welche die Menschenkinder bauten.
010b0600b2	Und Jehova sprach: Siehe, sie sind ein Volk und haben alle eine Sprache, und dies haben sie angefangen zu tun; und nun wird ihnen nichts verwehrt werden, was sie zu tun ersinnen.
010b07007a	Wohlan, laßt uns herniederfahren und ihre Sprache daselbst verwirren, daß sie einer des anderen Sprache nicht verstehen!
010b080063	Und Jehova zerstreute sie von dannen über die ganze Erde; und sie hörten auf, die Stadt zu bauen.
010b0900a6	Darum gab man ihr den Namen Babel; [Verwirrung] denn daselbst verwirrte Jehova die Sprache der ganzen Erde, und von dannen zerstreute sie Jehova über die ganze Erde.
010b0a0065	Dies sind die Geschlechter Sems: Sem war 100 Jahre alt und zeugte Arpaksad, zwei Jahre nach der Flut.
010b0b005d	Und Sem lebte, nachdem er Arpaksad gezeugt hatte, 500 Jahre und zeugte Söhne und Töchter. -
010b0c0030	Und Arpaksad lebte 35 Jahre und zeugte Schelach.
010b0d0062	Und Arpaksad lebte, nachdem er Schelach gezeugt hatte, 403 Jahre und zeugte Söhne und Töchter. -
010b0e002d	Und Schelach lebte 30 Jahre und zeugte Heber.
010b0f005f	Und Schelach lebte, nachdem er Heber gezeugt hatte, 403 Jahre und zeugte Söhne und Töchter. -
010b10002a	Und Heber lebte 34 Jahre und zeugte Peleg.
010b11005c	Und Heber lebte, nachdem er Peleg gezeugt hatte, 430 Jahre und zeugte Söhne und Töchter. -
010b12002a	Und Peleg lebte 30 Jahre und zeugte Reghu.
010b13005c	Und Peleg lebte, nachdem er Reghu gezeugt hatte, 209 Jahre und zeugte Söhne und Töchter. -
010b14002a	Und Reghu lebte 32 Jahre und zeugte Serug.
010b15005c	Und Reghu lebte, nachdem er Serug gezeugt hatte, 207 Jahre und zeugte Söhne und Töchter. -
010b16002a	Und Serug lebte 30 Jahre und zeugte Nahor.
010b17005c	Und Serug lebte, nachdem er Nahor gezeugt hatte, 200 Jahre und zeugte Söhne und Töchter. -
010b180036	Und Nahor lebte 29 Jahre und zeugte Tarah. [H. Terach]
010b19005c	Und Nahor lebte, nachdem er Tarah gezeugt hatte, 119 Jahre und zeugte Söhne und Töchter. -
010b1a003b	Und Tarah lebte 70 Jahre und zeugte Abram, Nahor und Haran.
010b1b0061	Und dies sind die Geschlechter Tarahs: Tarah zeugte Abram, Nahor und Haran; und Haran zeugte Lot.
010b1c0093	Und Haran starb vor dem Angesicht seines Vaters Tarah, in dem Lande seiner Geburt, zu Ur in Chaldäa. [W. der Chaldäer, ebenso v 31 und Kap. 15,7]
010b1d00b6	Und Abram und Nahor nahmen sich Weiber; der Name des Weibes Abrams war Sarai, und der Name des Weibes Nahors Milka, die Tochter Harans, des Vaters der Milka und des Vaters der Jiska.
010b1e002f	Und Sarai war unfruchtbar, sie hatte kein Kind.
010b1f015c	Und Tarah nahm seinen Sohn Abram und Lot, den Sohn Harans, seines Sohnes Sohn, und Sarai, seine Schwiegertochter, das Weib seines Sohnes Abram; und sie zogen miteinander [W. mit ihnen. And. l.: und führte sie hinweg] aus Ur in Chaldäa, um in das Land Kanaan zu gehen; und sie kamen bis Haran [im nordwestlichen Mesopotamien] und wohnten daselbst.
010b20003e	Und die Tage Tarahs waren 205 Jahre, und Tarah starb in Haran.
010c010093	Und Jehova sprach zu Abram: Gehe aus deinem Lande und aus deiner Verwandtschaft und aus deines Vaters Hause, in das Land, das ich dir zeigen werde.
010c020087	Und ich will dich zu einer großen Nation machen und dich segnen, und ich will deinen Namen groß machen; und du sollst ein Segen sein!
010c030091	Und ich will segnen, die dich segnen, und wer dir flucht, den werde ich verfluchen; und in dir sollen gesegnet werden alle Geschlechter der Erde!
010c04007c	Und Abram ging hin, wie Jehova zu ihm geredet hatte, und Lot ging mit ihm; und Abram war 75 Jahre alt, als er aus Haran zog.
010c0500eb	Und Abram nahm Sarai, sein Weib, und Lot, seines Bruders Sohn, und alle ihre Habe, die sie erworben, und die Seelen, die sie in Haran gewonnen hatten, und sie zogen aus, um in das Land Kanaan zu gehen; und sie kamen in das Land Kanaan.
010c060077	Und Abram durchzog das Land bis zu dem Orte Sichem, bis zur Terebinthe Mores. Und die Kanaaniter waren damals im Lande.
010c070095	Und Jehova erschien dem Abram und sprach: Deinem Samen will ich dieses Land geben. Und er baute daselbst Jehova, der ihm erschienen war, einen Altar.
010c0800cb	Und er brach auf von dannen nach dem Gebirge ostwärts von Bethel und schlug sein Zelt auf, Bethel gegen Westen und Ai gegen Osten; und er baute daselbst Jehova einen Altar und rief den Namen Jehovas an.
010c09007a	Und Abram zog fort, immer weiter ziehend, nach dem Süden. [Das hebräische Wort bezeichnet die Südgegend von Palästina]
010c0a0111	Es entstand aber eine Hungersnot im Lande; und Abram zog nach Ägypten hinab, um sich daselbst aufzuhalten, [O. um daselbst als Fremdling zu weilen, d. h. ohne ansässig zu werden; vergl. Kap. 19,9;20,1;21,23 und viele and. Stellen] denn die Hungersnot war schwer im Lande.
010c0b00a7	Und es geschah, als er nahe daran war, nach Ägypten zu kommen, da sprach er zu Sarai, seinem Weibe: Siehe doch, ich weiß, daß du ein Weib, schön von Ansehen, bist;
010c0c0092	und es wird geschehen, wenn die Ägypter dich sehen, so werden sie sagen: Sie ist sein Weib; und sie werden mich erschlagen und dich leben lassen.
010c0d007c	Sage doch, du seiest meine Schwester, auf daß es mir wohlgehe um deinetwillen und meine Seele am Leben bleibe deinethalben.
010c0e0062	Und es geschah, als Abram in Ägypten ankam, da sahen die Ägypter, daß das Weib sehr schön war.
010c0f0073	Und die Fürsten des Pharao sahen sie und priesen sie dem Pharao; und das Weib wurde in das Haus des Pharao geholt.
010c100082	Und er tat Abram Gutes um ihretwillen; und er bekam Kleinvieh und Rinder und Esel und Knechte und Mägde und Eselinnen und Kamele.
010c110062	Und Jehova schlug den Pharao und sein Haus mit großen Plagen um Sarais willen, des Weibes Abrams.
010c120081	Und der Pharao ließ Abram rufen und sprach: Was hast du mir da getan? Warum hast du mir nicht kundgetan, daß sie dein Weib ist?
010c13008a	Warum hast du gesagt: Sie ist meine Schwester, so daß ich sie mir zum Weibe nahm? Und nun siehe, da ist dein Weib, nimm sie und gehe hin.
010c140068	Und der Pharao entbot seinetwegen Männer, und sie geleiteten ihn und sein Weib und alles, was er hatte.
010d01008f	Und Abram zog herauf aus Ägypten, er und sein Weib und alles, was er hatte, und Lot mit ihm, nach dem Süden. [S. die Anmerkung zu Kap. 12. 9]
