2a00000004	Luke
2a0403006f	Kakati Satanie ipaki kauna, “Ne suwau Xoiteupo Nono xatia, kunawau mua xe pirixina tupumoru xepina,” wotai.
2a04040088	Kakati Yesusue xiyeri ipaki kauna, “Xoiteupo Nakaue kunauna, ‘xuiapu nini tupumoru xosa kireni ekinikioma puropuworixe,’” wotai.
2a0405005c	Kakati Satanie xouro sou xouna, sapauni mua ouropu xokupa sokisoki sanawa Yesusu ataruwotai.
2a040600d2	Kakerina Satanie ipaki kauna, “Ye mua xokupa sanawa yakuwowaire sokisoki tinitia, ne xiri kokaipa wenini tuku xewai.” Pani Yesusu kauna, “Mua xokupa sapia yeu. Ye kire apu tuwopure xineia, ye tuwopine.”
2a04070069	Pani xiyeri kauna, “Ne xonitapa ukurounau ye xosa muris tinauwa, ye mua xokupa sapi tinepine,” wotai.
2a040800a4	Kakati Yesusue xiyeri ipaki kauna, “Xoiteupo Nakaue kunauna, ‘Ne neu Xoiteu Kokaipa irue purinau, nu xosa kireni xonitapa ukurounau muris te xetai,’” wotai.
2a04090097	Kakati Satanie Yesusu Yerusalemu sou xouna Xoiteupo ata xouroni kutu iyaretai. Kakerina ipaki kauna, “Ne suwau Xoiteupo Nono xatia, paina oro potixe.
2a040a005e	Pa amure, Xoiteupo Nakaue kunauna, ‘Xoiteue nupo xenikorokoro kanikatia ati yakunepineri.’
2a040b0066	Kakineria ‘Ninie xupunikiro xemeinepineri, kakeria kire xei sieni woropuwati xana xuwe,’” wotai.
2a040c0073	Kakati Yesusue xiyeri kauna, “Xoiteupo nakaue kunauna, ‘Ne neu Xoiteu Kokaipa kaki xanau eruruwou,’” wotai.
2a040d0054	Satanie Yesusu erururou erururouwatia xuwe xati, kire yause eruruwopure weu xowotai.
2a040e009d	Xoiteupo Sokisoki Supo Youyapu sokisokirei, Yesusu Kalili Tistrik xiyeri xowotai. Kakati xuiapu payau puroteneaie, Yesusu kou Kalili purina kuna iyeseteneai.
2a040f0070	Xokupa yause Yuta nikau kununu ata yau xuiapu kuna utei tinikirouna. Kakati xokupa xuiapue wenumu xouroreteneai.
2a041000be	Yesusue Nasareti xowotai. Nu nono yauseni, pa wese purina asaxetai. Xokupa yause kakirouna sieni, Yuta nikau arikepi yause xosa kununu atoro manetai. Mana Xoiteupo kuna ninaxepure tumuratia,
2a04110062	kunatureture Aisaiapu nakau tuwoteneai. Yesusue ti kaiyeina mua kuna masa purotai xekeri ninaxina,
2a041201cd	“Xoiteupo Sokisoki Supo Youyae kou ye xosa purina, amure, nukoe tumuyerati xounei xauna puroteneai apimi xosa asinaku kuna utei kanikepineure, Xoiteu nukoe tapiro oripu xona kusawotai. Ye apimi kakauya xosa puroteneai kanikiti kakauya weti xowori, ekiniki sasauwoki xiyeri ekiniki perewopinerire xesayati kanikepure koutiai. Xesayati apimi nikau xu xuweiyerinikepure koutiai, kireue xoronikineri xoxixoxiniketeneai apimi nikau xu xesauwepure xesayati koutiai.
2a0413005f	Kokaipae nupo xuiapu ati kutunikepina yause putawotai xi yei kanikepineure xesayetai,” xetai.
2a0414009f	Yesusue nakau xotorina apu nakau yakurouna xiyeri tuwati tina iyaratia, nuko misirotai. Kakati xokupa xuiapu kununu atoro puroteneaie Yesusu soki kukowoteneai.
2a04150065	Kakeri kanikina, “Mua Xoiteupo nakau xosa kuna iyesikiriaia, mua suwauni kutu yaraxina,” niketai.
2a041600be	Kakati Yesusupo wenumu xourorineri, asinaku kuna kunawotaire nanunanu ti xouxou woroteneai. Kakeri kunauneri, “Sini sipa, nu Yosepupo nono, nu amaki muanumu kuna kunawopinana?” xeteneai.
2a0417012e	Kakeri Yesusue ipaki kanikina, “Tini mua kuna xuiapue yeure kunaurouneri kuna kunawakuairau, kunaunaria, ‘Sipetua, ne nakipo mupuni atierinauweye xakuai.’ Kaki kunaunaria, ‘Ne Kapaneamu saina tiai kuna sini iyesikiriai. Paina nakipo weseni kutu pa saina titiai sieni kake xakuai,’” niketai.
2a04180089	Kakeri kunauna, “Ye suwauni kutu katikine, kire kunatureturepu kuna paiya nukou wesepu xuiapuni kutue nupo kuna iyesirouwori xana xuwe.
2a041900e6	Ye suwauni kutu katikine, Ilaisapu yause xosa xokupa xui xamunikimana xumuweki oyemasie Israil puroniai. Pa yause xosa mena xirini paraurati, xeimore xitosani 6-teu poita ene mopu xuwe. Kakati wesewese kokaipa mause xosa puroniai.
2a041a009f	Pa yause Xoiteue kire Israilipo xui xosa Ilaisa xesawopu xuwe. Kire xui oyemasi Sarepati ere wesepu kokaipa erewese Saiton tomuro purota xosa kireni xesawoyai.
2a041b00ee	Kunatureture Elisapu yause xosa rania, xokupa apu lilies supa tuku Israil puroniai. Pa supa xopua kire apu ara nupo supa xuwe xepu xuwe. Xuwena. Siria sanawapu apu Namani kireni nupo supa xuweiroati, xoukemu teteiwoki puroyai,” niketai.
2a041c0053	Xokupa apu pa kununu atoro puroteneaie pa kuna iyeserineri, xiri kisamaira niketai.
2a041d00a2	Kakeri sarineri, Yesusu erewese kisauira xesawori xowotai. Pa ninipo erewese paiya kire totou xouro purina. Pa xati kire iri xoxi kararo otuwopure sou xowoteneai.
2a041e002c	Kakeria Yesusue apu xopurei weniki xourotai.
2a041f0082	Yesusue Kalili Tistrikipo erewese toupa Kapaneam xou purina, kire Yuta nikau arikepi yause xosa Xoiteupo kuna xuiapu uworiniketai.
2a04200075	Kakati ninie nupo kuna iyeserineri kokai ure urewoteneai. Pa amure, nu apu weniniki tukue kuna uteiyewati kaketeneai.
2a04210065	Kire yause kire apu xoxi yaniyani tukue kununu atoro Yuta nikau purotai. Ere urue Yesusu ipaki yauna,
2a042200b0	“Eio! Nasaretipo Yesusu, ne sini amu amakisikepure koutiana? Sini xoxixoxi sikepure ne koutiairau? Ye ne sipa. Ne apu xeseu asinakuni kutu Xoiteu nukoreini koutiai,” xetai.
2a042300be	Kakatia Yesusue pa xoxi yaniyani auwori ipaki kauna, “Ne kuna wetinau mua apu wete,” wotai. Kakati pa xoxi yaniyanie pa apu wasuwati apu xopu oro uraki munatia, xoma xuweuni weu xowotai.
2a042400d4	Kakati xokupa xuiapue urerineri nikoniko ipaki kunauneri, “Xawaxura, mua amukau kunarau? Nu apu sokisoki weniniki tukue xoxi yaniyani kuna tinikieuna. Kakati nupo kuna iyeserineri, weti xourouneri,” xeteneai.
2a04250052	Yesusue saina tina asinaku kapia kaketaire kuna, Kapaneam sanawayau ou papaiwotai.
2a042600a5	Yesusue sarouna pa kununu ata wetina Saimonipo atoro manetai. Saimonipo tanau xui supa tuku xati mupokemu xepie keriewotai. Kakati Yesusue atiwopinaure kotowoteneai.
2a0427009e	Kakeri Yesusue xui nutiemu xona tumurouna sokisoki kuna kunawotai, supae pa xui wetepinaure. Kakati supae pa xui wetati, sapauni sarouna xoye ireiyeriniketai.
2a042800c1	Asau iru munopure xatia, apimie emenikimana xetaxetau supa tukutuku, xurinikeri Yesusu xosa soniki koteneai. Kakeri Yesusue kireni kireni xui apu xosa xupo iyarati, supa ekiniki kakatiwoteneai.
2a04290132	Yesusue xoxi yaniyani xesaxesanikati, xokupa xuiapu wetinikiteteneai. Kakati xoxi yaniyanie xuiapu weniki xouneria ipaki yaxirouneri, “Ne Xoiteupo Nono,” xirouneri. Kakeria aunikeri kanikina, kaki xanari kunawakunikirouna. Pa amure, nini sipa, Yesusu nu xuiapu tinikepinaure Xoiteue xesawati kotai apu.
2a042a009a	Yesusue xoripesauni kutu erewese wetina kire apu xuweu wese xowotai. Kakati xuiapue xirekipa utu xekeri, kire wese xowopina xineri taiyeruwopure xeteneai.
2a042b00a3	Kakeri ipaki kanikina, “Ye Xoiteu waiwai purotai wesepu asinaku kuna kireu erewese rania uteiwopine. Ye mua saina tepineure Xoiteue xesayati koutiai,” niketai.
2a042c004d	Kakerina Yutia Tistriki texina Yuta nikau kununu ata yau kuna uteipa texetai.
2a05010095	Kire yause Yesusue Kenesaret ene maro usie ukauro tumu puratia, xokupa xuiapue Xoiteupo kuna iyesepure kouneri, nutiemu tumuneri xiri koitauwoteneai.
2a0502007f	Kakeri Yesusue wese titinikau tauro aimore ene maro xekotai. Niko pa tauro aimore wetineri urinakinaki kurowopi saina teteneai.
2a050300b4	Yesusue Saimon Pitapu tauro xosa epiti manetai. Marina Saimon kawati mana pa tauro suwati, xayakaxayaka usie wetetai. Kakati Yesusue tauro xouro misirouna xuiapu kuna uworiniketai.
2a0504009d	Yesusue kuna tinikieinapa Saimon ipaki kauna, “Wese takuaire ene nukuroni kutu tauro iraupa munanari, wese takuai urinakinaki otuworinau wese ta,” wotai.
2a050500dc	Kakati Saimonie ipaki kauna, “Xesepei apu, sini ukumani irerei xinikiri ekisikiro xumi xetaina, xayaka xi kire wese ara tepu xuwe,” wotai. Kakeri kauna, “Muaiya neu kuna tainei urinakinaki otuxanauwopine,” wotai.
2a05060051	Yesusupo kuna taineri, wese xana wese teri, urinakinaki teu kurukerewopure xetai.
2a050700df	Kakati saina emenikimana kire tauro xosa puroteneaie ma tianikepinerire xupunikie mariniketeneai. Kakeri ninie maneri aimore tauro xosa tianikineri imoroteneai. Pa tauro aimore xiri koiroati ene minika munautepure xeteneai.
2a0508007e	Saimon Pitae pa kapia xekerina, Yesusu nutiemu xoutapa ukurourouna ipaki kauna, “Kokaipa, ne wei xouwo ye xunutua,” wotai.
2a0509005a	Kakerina emeumanapu pa wese xana wese teteneai xekerineri, kokaipa ureni kutu urewoteneai.
2a050a0100	Kakeri Saimonipo saina emeumana aimore Yemusino Yonino, nini Sepeti niraumana, ninie rania ureri ximikieteneai. Kakeria Yesusue Saimon kauna, “Ne kaki xanau ximikeu. Ximine xokupa wese titiai sieni sewai xokupa xuiapu tinikauwa iko taiyepineri,” wotai.
2a050b0056	Kakeri tauro iraupa utu xururo putarineri, ninipo xokupa xuru weti Yesusu taiwoteneai.
2a050c0116	Kire yause Yesusue kire erewese purati, kire apu lilies supa tuku mupokemu xiri xoxietaie purotai. Yesusu xekeri xoutapa ukurourouna, tutuki puri sokisoki kunairae ipaki kauna, “Kokaipa, ne atierepure xinauwa, ye atiyau xoikemu teteiwati Xoiteu ekero asinaku xepine,” wotai.
2a050d0098	Kakati Yesusue nu xosa xupo iyari ipaki kauna, “Ye kakepure xine,” wotai. Kakati sapauni supa lilies xuweiroati, pa apu xou mupo saiyeina meruketai.
2a050e011e	Yesusue pa apu sokisoki xoka kuna ipaki kauna, “Mua kapia ne xosani yaraxetaire, kaki xanau kire apu kawou. Xuwe. Mosesipo tue kunawoyai sie, neu xonikemu teteiwotaire xou xuriatiti atarunau xouiwo neu xonikemu merukepina. Kakauwa neu supa xuweirotaire xuiapue sipawopineri,” wotai.
2a050f00be	Pana Yesusue saina tina asinaku kapia kaketaire kuna oi pani wesewese xowotai. Paire xokuxokupa xuiapuni kutue nupo kuna iyesepure koteneai. Pani atinikati supa xuwexepinaure xeika koteneai.
2a05100047	Kakeria xokupa yause xuiapu weniki xouna, apu xuweu wese kunikunirouna.
2a05110116	Kire yause Yesusue kuna tiniki puratia, Parisi apimie tu xotapa sipa apimi xeika misi puroteneai. Nini Yerusalemu erewese xeika, xokupa wese Kalili Tistrik xeika Yutia Tistrik xeikapue wese weti koteneai. Kakeri Xoiteupo sokisokie Yesusu xosa purati supa tuku xuiapu atiniketai.
2a05120091	Kire apu teue kire apu xeme moteneai. Pa apupo eupara xiri xumueki xayaisa xosa xini purotai. Ata minika xeme maneri Yesusu nutiemu iyarepineria,
2a051300e1	xokupa xuiapue purineri ata iri koirotai xati, supa apu xeme manepineri ime xuwe xetai. Kakeri Yesusue purotai ata xouro maneri ata you kereuweineri, pa apu xayaisapu muri xaike iyososowori xuiapu xopu Yesusu nutiemu munotai.
2a0514005f	Yesusue xekenikatia xiri xonikiesuwori, kunauna, “Yewapu, ye neu xunu xesauweitiai,” xetai.
2a051500e3	Yesusupo kuna tu xotapa sipa apimi xeika, Parisi apimi xeikae iyeserineri ipaki kunauneri, “Mua apu nu yue Xoiteupo iri tepure kunaunana? Kire aipu apue xunu xesauwepu wati xana xuwe. Paiya Xoiteupo saina kireni,” xeteneai.
2a0516007a	Kakeri Yesusue ninipo nanunanu sipauweina, xiyeri ipaki kanikina, “Tini amakati xotikiro muanumu nanunanu tuku xinukuna?
2a0517008e	Ye amu sariau kunani kutu kunawopinena? Ye kunaunei, ‘Neu xunu xesauweine xepinere?’ e ye sariau kunaunei, ‘Ne sarounau xouwo xepine?’
2a05180109	Kakeri pani kanikina, ‘Tini sipawakuaire ye katikine, Apupo Nono nu mua ouro nu sokisoki tuku, paxati, nu xunu xesawopina itou,’” niketai. Kunarina pa apu eupara xumueki xekeu puri kauna, “Ye kanine, ne sarounau neu xayaisa tinau, neu atoro xouwo,” wotai.
2a0519007e	Kakati pa apue sapauni xuiapu ekinikiro sarouna, nupo xinetai xayaisa tina Xoiteupo wenumu xouroipa xina, nukou atoro xowotai.
2a051a00e3	Xokupa xuiapue pa kapia xekerineri, kokaipa ureni kutu urewoteneai. Xoiteupo kokaipa sokisoki xekerineri xonikikemu saroati wenumu xourori kunauneri, “Ximine sini xetau xonuxonu kapiani kutu akipa xati xekeunuku,” xeteneai.
2a051b00a9	Xurise Yesusue teipa xonana kire apu kapmanipo xe titie xe tirouna atoro misi purati xekotai. Pa apupo wenumu Liwai. Yesusue ipaki kauna, “Ne manau ye taiye,” wotai.
2a051c003b	Kakati Liwaie xokupa sapi weti, sarouna Yesusu tai xowotai.
2a051d009c	Liwaie nukou atoro Yesusu kokaipa xoye xoyeruwotai. Kakati xokupa apu kapmanipo xe titi xeika, xetau apu teu xeikae rania misineri nini xeika xoye neteneai.
2a051e00e4	Kakeri Parisi apimie nikou tu xotapa sipa apimi xeikae, Yesusupo tataiwopi xeika kuna tuwata xineri kunani kunauneri, “Tini amakati xe tineri xoxixoxi kapia tirouneri apimi xeika xoye ninuku xisa neteurounukuna?” niketeneai.
2a051f008a	Kakeri Yesusue xiyeri kuna kanikina, “Apu supa xuweuwa sipe apu xosa xourouworixe. Xuwe. Supa tuku apu kirenie sipe apu xosa xourouneri.
2a052000a7	Panumu sie, ye apu asinaku puroteneai yainikiti xoniki pirixepinerire kopu xuwe. Xuwe. Ye apu xoxi kapia tirouneri yainikiti xoniki pirixepinerire koutiai,” niketai.
2a052100ca	Apimie Yesusu ipaki kauneri, “Xokupa yause Yonipo tataiwopie xoye xurikineri kunikunirouworia, Parisi nikau tatainikepie rania kakirouneri. Pana neu tatainepia xoye nineri xisa nirouneri,” woteneai.
2a05220082	Kakeri Yesusue ipaki kanikina, “Kire apu xui tepure xatia emeumana kanikari, nu poroni purianikati xoye xurikepinerire?” Xuwe.
2a05230033	Sewai, pa apu sou xowori paiyeye xoye xurikepineri.
2a05240119	Yesusue kire xonu kuna xeika tiniketai. Ipaki kanikina, “Kire xipiki mari yeis tuku xatia, kire apue tatama xepure oma mari xaku kirai tina, xipiki xosa yeis tatamaxepuwatixe. Nu kakina paiya, oma mari iwaurikepina, pa xeika pa oma mari xakua xipiki sieni xepuwatixe,” niketai.
2a052500b6	Pani kanikina, “Apue xipiki meme ipisa xosa oma xisa warouwatixe. Nu kakina paiya, oma xisae xipiki meme ipisa kereuwatia, xisa oro kusawopina. Kakatia meme ipisa rania xoxixepina.
2a05260035	Pa xati nini oma meme ipisa xosa oma xisa woropineri.
2a0527006f	Apu xipiki xisa netaiepa nu oma xisaure xirouwatixe. Nu kunauna, ‘Xipiki xisa asinaku xirouna,’” niketai.
2a0601009d	Kire Yuta nikau arikepi yause xosa Yesusue wit saina nikiyau texetai. Kakati nupo tataiwopie wit waxi tineri, xupunikie nouneri samu xesauneri meru neteneai.
2a06020098	Kakeri kireu Parisi apimie xekenikeri kunauneri, “Yuta nikau arikepi yause xosa apue mua kapia kakepi xeseuna, amakati tini kakinukuna?” niketeneai.
2a06030177	Kakeri Yesusue xiyeri kuna kanikina, “Tini Tepitie kakeyaire asi ninaxepu xuwerau? Pa yause nupo apu teu xeika iria nikati, Tepitie Xoiteupo ataro mana xuria titie Xoiteu xouineri moaro iyareri, purirouna tupumoru teyaire kunaune. Pa tupumoru paiya xeseu, xuriatiti kirenie nepineri. Tepitie nina nupo apu teu rania arenikeyai. Tini pa kuna ninaxepu xuwere, wo?” niketai.
2a0605005a	Pani Yesusue ipaki kanikina, “Apupo Nono nu Yuta nikau arikepi yause yakuna,” niketai.
2a06060092	Pani kire Yuta Nikau Arikepi Yause xosa Yesusue Yuta nikau kununu ata mana xuiapu kuna tiniketai. Kakati kire apu, xupo meruira xumuwekie purotai.
2a060700e3	Tu xotapa sipa apimi xeika Parisi apimi xeikae Yesusu atineri tuworoteneai. Pa amure, Yuta nikau arikepi yause xosa apu atinikepinare, xuwere xineri sipawopure kaketeneai. Ime xekeunukua kuna xosa iyarepinuku xineri kaketeneai.
2a060800a4	Kakeri Yesusue ninipo nanunanu sipauweina, pa apu xupo xoxixeki ipaki kauna, “Ne sarounau mua apu ekinikiro tumurouwo,” wotai. Kakati pa apue sarouna tumurotai.
2a060900fc	Kakati Yesusue ipaki kanikina, “Ye tini kototikepure xine. Mosesipo tu xotapa taiwopure xinukua, sini Yuta nikau arikepi yause xosa asinaku kapia kakepure, e xoxi kapia kakepu? Sini apu tianikikiri ati puropinerire, e apu xoxixoxi nikepu,” niketai.
2a060a0096	Kakerina xokupa apimi xekexekenikipa utu suweina, pa apu ipaki kauna, “Neu xupuni kutuwore,” wotai. Pa apue kakati, nupo xupo xiyeri asinakuwetai.
2a060b008a	Paire tu xotapa sipa apimi xeika Parisi apimi xeikae xiri kisamairanikati nikoniko kunauneri, “Sini Yesusu amu amakuwopuna?” xeteneai.
2a060c0065	Pa yause xosa Yesusue kunikuniwopure, kire totou xouro xouna Xoiteure kunikuni xinati ekero xumietai.
2a060d0079	Xoripesau asau moatia, nupo tataiwopi yainikati maiyewoteneai. Mori apu 12-teu tumunikerina, tianiyepi xina weni niketai.
2a060e0077	Kire Saimon, Yesusue wenuna Pita wotai. Saimonipo xameyau Entru rania tumuworina, pani Yemusu, Yoni, Pilipu, Patolomiu,
2a060f003e	Matyu, Tomasi, Alpiusi nirau Yemusu, Selotipo apu kini Saimon,
2a06100060	Yemusipo nirau Yutas, Yutas Iskoriat, pa apue xurise Yesusu xiwaixiwai woteneai apimi tiniketai.
2a061100f0	Yesusue nupo tianuwopi xeika totou munaneri, kire ou ku xosa nupo kokaipa tataiwopi teu xeika tumuwotai. Kakati xokupa xuiapu Yutia tistrik wesewesepu, Yerusalemu ere wesepu, Tair ere wese xeika Saiton xeikapu usie maropue rania puroteneai.
2a0612009d	Yesusupo kuna iyesepure koto, atinikati supa xuwe xepinaure xeika kotowoteneai. Xuiapu xoxi yaniyanie xoxixoxi niketai rania, Yesusue atinikati meruketeneai.
2a0613008a	Kokaipa sokisokie Yesusu xosa purati, nu xosa xupuniki iyareria merukirouneri, pa xati xokupa xuiapue nu xosa xupuniki iyarepure xeteneai.
2a06140086	Yesusue nupo tataiwopi xekeniki puri kunauna, “Tini xauna teu nimaririwa. Pa amure, tini Xoiteue yakuniketai xuiapu xopuro purinuku.
2a061500a1	“Tini apu mua iriapu purikiriaia, tini nimaririwa. Sewai tini naria ukatikepina. “Tini apu mua muri purikiriaia, tini nimaririwa. Sewai tini xitepi worakuai.
2a061600b3	“Sewai apue xeketikeri Apupo Nono taiwaria, nini xonikikemu xoxixoxi xati, ninia tikete xesatiketeuneria, wenitiki ororepineri. Pa xokupa kapia kakeria, tini pani nimaririwakua.
2a061700f5	Pa xokupa kapia xoxi tini xosa kakeria, tini nimaririrei popotinari xotikikemu asinakuni kutu xakuai. Iyesa. Xoiteue mena xouro asinaku sapie xotiki iwopure iyari purina. Ekime asinikimanae muanumu kapiani kunatureture xosa kakeniai,” niketai.
2a061800ac	Pani kanikina, “Tini xe tuku xinuku karainaku sasaikiriai apimi, tini sosopa epixakuawai. Tini xotikemu asinaku purakuai xuru tieikiriai. Tini sewai xoxi puropi purakuai.
2a061900f3	“Tini mua xoye nari ukatikirouna, tini sosopa epixakuai. Sewai tini iriatikatia xoxi puropi purakuai. “Tini mua xitepi warounuku, tini sosopa epixakuai. Sewai moraria morepi waxi ekitikirei kiririwatia. Kakinaria tini xoxi puropi purakuai.
2a061a00a8	Xokupa apue wenitiki xouroreria, tini xoxixakuaire kakinerina sosopa epixakuai. Ekime asinikimanae xoreixorei kunatureture xosa panumu kapiani kakinikeniai,” niketai.
2a061b00aa	Pani Yesusue ipaki kanikina, “Tini yeu kuna iyesirounuku apimi, tini xiwaiyatikimana xotiki tinikinari, tinire xonikikemu xoxixoxirouneri apimi xosa asinaku kapia kaka.
2a061c00d1	Kireu apue kunauneri, Xoiteue tini xoxixoxi tikepina xeria, tinie Xoiteu kotowaria, nue asinaku kapia nini xosa kakepina. Tini kunikuni waria, Xoiteue tini xoxixoxitiketeneai apimi xosa asinaku kapia kakepina.
2a061d008d	Kire apue ounina sokaniro ratia, pani pirixinau kireira tuwo. Kire apue neu kumukumu keinatia, pani wetau neu mupuniropu erieri rania tepina.
2a061e0077	Xokupa apue xuru sike xineri kotoneria, tinike. Kire apue neu xuru terinatia, xiyeri tinepinaure sokisoki kuna kunawou.
2a061f0069	Xokupa asinaku kapia kireu xuiapue tini xosa kakepineri sieni, tinie rania pa kapiani nini xosa kakakuai.
2a06200098	“Tinire xonikieurouneri apimire kireni xinaria, yuerau nanunapa tini apu asinaku xepina? Apu xunu tuwae rania, ninire xirouneri apure xonikieurouneri.
2a0621009f	Tini apu asinaku kapia tini xosa kakirouneri sieni nini xosa kakinaria, yuerau nanunapa tini asinaku xuiapu xepina? Apu xunutuae rania, pa kapiani kakirouneri.
2a062200e5	Tini apu xiyeri xe xapa sikepineri xinari tinikinaria, yuerau nanunapa, tini asinaku xuiapu, xepina? Apu xunutuae rania emenikimana xunutua xe xapa tinikirouneri, pa amure, nini sipa, pa apu teua nini xiyeri xe xapa tinikepineri.
2a06230134	Tini xiwayatikimana xotikikemu tinikinari, asinaku kapia nini xosa kaka. Tini apu xe tinikerinaria, xiyeri xapa tepure xaku. Tini pa kakinaria, sewai asinaku nutupipi puropini kutu tinaria, Xouropu Xoiteupo nono purakuai. Xoiteua nu eiyasewopu xuweurouneri apu xeika xoxi apu xeika rania xoukemu tinikirouna.
2a0624005c	Xoiteue takire xousuwa xirouna sieni, tinie rania xokupa xuiapure xotikisuwa xa,” niketai.
2a0625013a	Yesusue pani kunauna, “Tini kireu nikau kapia sapauni uteiwopu xuweunaria Xoiteue tinipo kapia sapauni uteiwopu xana xuwe. Tini apu xoxi xuwe xi kunaunaria Xoiteue tini xoxi tikepu wati xana xuwe. Panumu kapiani Xoiteue taki xosa rania kakexete. Tini kireu nikau xunu wetaria, Xoiteue tinipo xunu weteritikepina.
