0100000006	1 Mose
01081100e4	Sämtliche Tiere von allen Arten, die bei dir sind, Vögel, Vieh und alles Gewürm, das auf der Erde kriecht, laß mit dir hinausgehen, damit sie sich auf der Erde frei bewegen und fruchtbar seien und sich mehren auf der Erde.«
0108120053	Da ging Noah mit seinen Söhnen, seinem Weibe und seinen Schwiegertöchtern hinaus;
010813008b	auch alle vierfüßigen Tiere, alles Gewürm, alle Vögel, alles, was sich auf der Erde regt, gingen nach ihren Arten aus der Arche hinaus.
010814009a	Noah baute dann dem HERRN einen Altar, nahm von allen reinen Tieren und von allen reinen Vögeln (je ein Stück) und brachte Brandopfer auf dem Altar dar.
0108150141	Als nun der HERR den lieblichen Duft roch, sagte er bei sich selbst: »Ich will hinfort den Erdboden nicht noch einmal um der Menschen willen verfluchen; denn das Sinnen und Trachten des Menschenherzens ist böse von Jugend auf; auch will ich hinfort nicht noch einmal alles Lebende sterben lassen, wie ich es getan habe.
0108160083	Hinfort, solange die Erde steht, sollen Säen und Ernten, Frost und Hitze, Sommer und Winter, Tag und Nacht nicht mehr aufhören!«
0109010074	Dann segnete Gott Noah und seine Söhne mit folgenden Worten: »Seid fruchtbar und mehret euch und füllet die Erde.
01090200d3	Die Furcht und der Schrecken vor euch soll auf allem Getier der Erde liegen und auf allen Vögeln des Himmels! Alles, was sich auf dem Erdboden regt, auch alle Fische des Meeres: in eure Gewalt sind sie gegeben.
0109030090	Alles, was sich regt und was da lebt, soll euch zur Nahrung dienen: wie (einstmals) die grünenden Pflanzen, so weise ich euch (jetzt) alles zu.
010904005b	Nur Fleisch, das noch seine Seele, nämlich sein Blut, in sich hat, dürft ihr nicht essen.
01090500db	Jedoch euer eigenes Blut, um wessen Leben es sich auch bei euch handle, will ich rächen; an jedem Tiere will ich es rächen; und auch an jedem Menschen, an euch untereinander, will ich das Leben jedes Menschen rächen:
010906008d	Wer Menschenblut vergießt, dessen Blut soll wieder durch Menschen vergossen werden; denn nach seinem Bilde hat Gott den Menschen geschaffen.
0109070061	Ihr aber – seid fruchtbar und mehret euch, wimmelt auf der Erde und werdet zahlreich auf ihr!«
010908004b	Weiter sagte Gott zu Noah und seinen Söhnen, die bei ihm waren, folgendes:
010909006a	»Ich will (jetzt) einen Bund mit euch aufrichten und mit eurer Nachkommenschaft, die nach euch sein wird,
01090a00d5	auch mit allen lebenden Wesen, die bei euch sind, mit den Vögeln, den zahmen und allen wilden Tieren, die bei euch sind, nämlich mit allen denen, die aus der Arche herausgegangen sind, mit allem Getier der Erde.
01090b00ec	Ich schließe also meinen Bund mit euch dahin, daß hinfort niemals wieder alle lebenden Geschöpfe durch das Wasser einer Sintflut vertilgt werden sollen und daß niemals wieder eine Sintflut eintreten soll, um die Erde zu verheeren!«
01090c00a4	Dann fuhr Gott fort: »Dies soll das Zeichen des Bundes sein, den ich zwischen mir und euch und allen lebenden Wesen, die bei euch sind, auf ewige Zeiten festsetze:
01090d0066	meinen Bogen stelle ich in die Wolken; der soll das Zeichen des Bundes zwischen mir und der Erde sein!
01090e0059	Wenn ich hinfort Gewölk über der Erde sammle und der Bogen in den Wolken sichtbar wird,
01090f00df	dann will ich meines Bundes gedenken, der zwischen mir und euch und allen lebenden Wesen jeglicher Fleischesart besteht; und das Wasser soll niemals wieder zu einer Sintflut werden, um alle lebenden Geschöpfe zu vertilgen.
01091000c1	Nein, wenn der Bogen in den Wolken steht, so will ich ihn anschauen, um des ewigen Bundes zwischen Gott und allen lebenden Wesen von jeglicher Fleischesart, die auf der Erde ist, zu gedenken.«
010911009b	Und Gott schloß mit den Worten an Noah: »Dies ist das Zeichen des Bundes, den ich zwischen mir und allen lebenden Wesen auf der Erde aufgerichtet habe.«
0109120067	Die Söhne Noahs, die aus der Arche gingen, waren Sem, Ham und Japheth; Ham aber ist der Vater Kanaans.
010913005b	Diese drei waren die Söhne Noahs, und von diesen aus ist die ganze Erde bevölkert worden.
0109140042	Noah aber wurde nun ein Landmann und legte auch einen Weinberg an.
0109150059	Als er dann aber von dem Weine trank, wurde er trunken und lag entblößt in seinem Zelt.
010916007e	Als nun Ham, der Vater Kanaans, seinen Vater entblößt hatte daliegen sehen, erzählte er es seinen beiden Brüdern draußen.
0109170105	Da nahmen Sem und Japheth das Obergewand (ihres Vaters), legten es beide gemeinsam auf ihre Schultern, traten rückwärts hinzu und bedeckten ihren entblößten Vater damit; ihr Gesicht aber war dabei abgewandt, so daß sie die Blöße ihres Vaters nicht sahen.
010918006a	Als nun Noah von seinem Rausch erwachte und erfuhr, wie sein jüngster Sohn sich gegen ihn benommen hatte,
010919005a	rief er aus: »Verflucht sei Kanaan! Der niedrigste Knecht soll er seinen Brüdern sein!«
01091a005e	Dann fuhr er fort: »Gepriesen sei der HERR, der Gott Sems! Kanaan aber soll sein Knecht sein!
01091b006b	Weiten Raum schaffe Gott dem Japheth, und er wohne in den Zelten Sems! Kanaan aber soll sein Knecht sein!«
01091c003c	Nach der Sintflut lebte Noah noch dreihundertfünfzig Jahre;
01091d0056	demnach betrug die ganze Lebenszeit Noahs neunhundertundfünfzig Jahre; dann starb er.
010a010070	Dies ist der Stammbaum der Noahsöhne, Sem, Ham und Japheth; Söhne wurden ihnen erst nach der Sintflut geboren.
010a020051	Die Söhne Japheths waren: Gomer, Magog, Madai, Jawan, Thubal, Mesech und Thiras.
010a030037	Die Söhne Gomers waren: Askenas, Riphath und Thogarma.
010a04004a	Und die Söhne Jawans: Elisa und Tharsis, die Kitthiter und die Dodaniter.
010a0500e2	Von diesen aus haben sich die Bewohner der Meeresländer der (heidnischen) Völker abgezweigt. Dies sind die Söhne Japheths nach ihren Ländern, jeder nach seiner Sprache, nach ihren Geschlechtern, nach ihren Völkerschaften.
010a060036	Die Söhne Hams waren: Kusch, Mizraim, Put und Kanaan.
010a07006d	Und die Söhne Kuschs: Seba, Hawila, Sabtha, Ragma und Sabthecha; und die Söhne Ragmas: Seban und Dedan. –
010a08004d	Kusch war der Vater Nimrods; dieser wurde der erste Gewalthaber auf der Erde.
010a09007a	Er war ein gewaltiger Jäger vor dem HERRN; darum pflegt man zu sagen: »Ein gewaltiger Jäger vor dem HERRN wie Nimrod.«
010a0a0054	Den Anfang seines Königtums bildeten Babel, Erech, Akkad und Kalne im Lande Sinear.
010a0b004d	Von diesem Lande zog er nach Assur und erbaute Ninive, Rehoboth-Ir und Kalah,
010a0c0043	dazu Resen zwischen Ninive und Kalah, das ist die große Stadt. –
010a0d004b	Von Mizraim sodann stammen die Luditer, Anamiter, Lehabiter, Naphthuchiter,
010a0e0058	Pathrusiter, Kasluchiter und Kaphthoriter, von denen die Philister ausgegangen sind. –
010a0f0043	Kanaan aber hatte zu Söhnen Sidon, seinen Erstgeborenen, und Heth,
010a10002b	ferner die Jebusiter, Amoriter, Girgasiter,
010a11001a	Hewiter, Arkiter, Siniter,
010a120067	Arwaditer, Zemariter und Hamathiter. Später haben sich dann die Geschlechter der Kanaaniter zerstreut,
010a13009e	so daß das Gebiet der Kanaaniter von Sidon in der Richtung auf Gerar bis Gaza, dann in der Richtung auf Sodom und Gomorrha, Adma und Zeboim bis Lesa reichte.
010a140065	Dies sind die Söhne Hams nach ihren Stämmen, ihren Sprachen, ihren Ländern, ihren Völkerschaften.
010a15006a	Aber auch dem Sem, dem Stammvater aller Söhne Ebers, dem älteren Bruder Japheths, wurden Söhne geboren.
010a16003c	Die Söhne Sems waren: Elam, Assur, Arpachsad, Lud und Aram.
010a170034	Und die Söhne Arams waren: Uz, Hul, Gether und Mas.
010a18003e	Arpachsad aber war der Vater Selahs und Selah der Vater Ebers.
010a190087	Dem Eber aber wurden zwei Söhne geboren; der eine hieß Peleg, weil sich die Erde zu seiner Zeit teilte; und sein Bruder hieß Joktan.
010a1a003c	Joktan hatte zu Söhnen Almodad, Seleph, Hazarmaweth, Jerah,
010a1b0015	Hadoram, Usal, Dikla,
010a1c0014	Obal, Abimael, Seba,
010a1d0039	Ophir, Hawila und Jobab; diese alle waren Söhne Joktans,
010a1e005b	und ihre Wohnsitze erstreckten sich von Mesa in der Richtung auf Sephar bis zum Ostgebirge.
010a1f006f	Dies sind die Söhne Sems nach ihren Geschlechtern, nach ihren Sprachen, ihren Ländern, ihren Völkerschaften.
010a2000b2	Dies sind die Geschlechter der Söhne Noahs nach ihrer Abstammung, nach ihren Völkerschaften; und von ihnen aus haben sich die Völker auf der Erde nach der Sintflut abgezweigt.
010b010050	Es hatte aber die ganze Erdbevölkerung eine einzige Sprache und einerlei Worte.
010b020064	Als sie nun nach Osten hin zogen, fanden sie eine Tiefebene im Lande Sinear und blieben dort wohnen.
010b0300b7	Da sagten sie zueinander: »Auf! Wir wollen Ziegel streichen und sie im Feuer hart brennen!« So dienten ihnen denn die Ziegel als Bausteine, und das Erdharz diente ihnen als Mörtel.
010b0400d5	Dann sagten sie: »Auf! Wir wollen uns eine Stadt und einen Turm bauen, dessen Spitze bis in den Himmel reichen soll, und wollen uns einen Namen schaffen, damit wir uns nicht über die ganze Erde hin zerstreuen!«
010b05005f	Da fuhr der HERR herab, um sich die Stadt und den Turm anzusehen, welche die Menschen erbauten.
010b0600d6	Da sagte der HERR: »Fürwahr, sie sind ein einziges Volk und haben alle dieselbe Sprache, und dies ist erst der Anfang ihres Unternehmens: hinfort wird ihnen nichts mehr unausführbar sein, was sie sich vornehmen.
010b070073	Auf! wir wollen hinabfahren und ihre Sprache dort verwirren, so daß keiner mehr die Sprache des andern versteht!«
010b08006e	So zerstreute sie denn der HERR von dort über die ganze Erde, so daß sie den Bau der Stadt aufgeben mußten.
010b0900a0	Daher gab man der Stadt den Namen Babel; denn dort hat der HERR die Sprache der ganzen Erdbevölkerung verwirrt und sie von dort über die ganze Erde zerstreut.
010b0a0072	Dies ist der Stammbaum Sems: Als Sem 100 Jahre alt war, wurde ihm Arpachsad geboren, zwei Jahre nach der Sintflut.
010b0b005b	Nach der Geburt Arpachsads aber lebte Sem noch 500 Jahre und hatte Söhne und Töchter. –
010b0c003a	Als Arpachsad 35 Jahre alt war, wurde er der Vater Selahs.
010b0d0058	Nach der Geburt Selahs lebte Arpachsad noch 403 Jahre und hatte Söhne und Töchter. –
010b0e003d	Als Selah 30 Jahre alt war, wurde ihm sein Sohn Eber geboren.
010b0f0053	Nach der Geburt Ebers lebte Selah noch 403 Jahre und hatte Söhne und Töchter. –
010b10003d	Als Eber 34 Jahre alt war, wurde ihm sein Sohn Peleg geboren.
010b110053	Nach der Geburt Pelegs lebte Eber noch 430 Jahre und hatte Söhne und Töchter. –
010b12003d	Als Peleg 30 Jahre alt war, wurde ihm sein Sohn Rehu geboren.
010b130053	Nach der Geburt Rehus lebte Peleg noch 209 Jahre und hatte Söhne und Töchter. –
010b14003d	Als Rehu 32 Jahre alt war, wurde ihm sein Sohn Serug geboren.
010b150053	Nach der Geburt Serugs lebte Rehu noch 207 Jahre und hatte Söhne und Töchter. –
010b160036	Als Serug 30 Jahre alt war, wurde er der Vater Nahors.
010b170054	Nach der Geburt Nahors lebte Serug noch 200 Jahre und hatte Söhne und Töchter. –
010b180037	Als Nahor 29 Jahre alt war, wurde er der Vater Tharahs.
010b190055	Nach der Geburt Tharahs lebte Nahor noch 119 Jahre und hatte Söhne und Töchter. –
010b1a0054	Als Tharah 70 Jahre alt war, wurden ihm seine Söhne Abram, Nahor und Haran geboren.
010b1b0074	Und dies ist der Stammbaum Tharahs: Tharah hatte drei Söhne: Abram, Nahor und Haran; Haran aber war der Vater Lots.
010b1c0063	Haran starb dann noch bei Lebzeiten seines Vaters Tharah in seinem Geburtslande, zu Ur in Chaldäa.
010b1d00ab	Abram und Nahor aber nahmen sich ebenfalls Frauen: Abrams Frau hieß Sarai, und Nahors Frau hieß Milka; diese war eine Tochter Harans, des Vaters der Milka und der Jiska.
010b1e0033	Sarai aber war unfruchtbar: sie hatte keine Kinder.
010b1f0119	Da nahm Tharah seinen Sohn Abram und seinen Enkel Lot, den Sohn Harans, und seine Schwiegertochter Sarai, die Frau seines Sohnes Abram, und zog mit ihnen aus Ur in Chaldäa weg, um sich ins Land Kanaan zu begeben; als sie aber bis Haran gekommen waren, blieben sie daselbst wohnen.
010b200055	Tharah brachte hierauf sein Leben auf zweihundertfünf Jahre; dann starb er in Haran.
010c010090	Der HERR sprach zu Abram: »Verlaß dein Land und deine Verwandtschaft und deines Vaters Haus (und ziehe) in das Land, das ich dir zeigen werde;
010c020083	denn ich will ich zu einem großen Volke machen und will dich segnen und deinen Namen groß machen, und du sollst ein Segen werden.
010c030096	Ich will die segnen, die dich segnen, und wer dich verflucht, den will ich verfluchen; und in dir sollen alle Geschlechter der Erde gesegnet werden.«
010c04009c	Da machte sich Abram auf den Weg, wie der HERR ihm geboten hatte, auch Lot zog mit ihm; Abram aber war fünfundsiebzig Jahre alt, als er aus Haran aufbrach.
010c050109	Abram nahm also seine Frau Sarai und Lot, den Sohn seines Bruders (Haran), und alle Habe, die sie besaßen, und alles Gesinde, das sie in Haran erworben hatten, und so zogen sie aus, um nach dem Lande Kanaan zu wandern. Als sie nun in diesem Lande angekommen waren,
010c060083	zog Abram im Lande umher bis zu der heiligen Stätte von Sichem, bis zur Orakel-Terebinthe; die Kanaanäer wohnten damals im Lande.
010c0700a3	Da erschien der HERR dem Abram und sagte zu ihm: »Deinen Nachkommen will ich dieses Land geben!« Da baute er dort dem HERRN, der ihm erschienen war, einen Altar.
010c0800ce	Hierauf zog er von dort weiter nach dem Berglande östlich von Bethel und schlug sein Zelt zwischen Bethel im Westen und Ai im Osten auf; dort baute er dem HERRN einen Altar und rief den Namen des HERRN an.
010c090042	Dann brach er wieder auf und zog immer weiter nach dem Südgau zu.
010c0a00ab	Als dann eine Hungersnot im Lande ausbrach, zog Abram nach Ägypten hinab, um dort als Fremdling eine Zeitlang zu verbleiben; denn die Hungersnot lag schwer auf dem Lande.
010c0b00aa	Als er nun auf seinem Zuge von Ägypten nicht mehr weit entfernt war, sagte er zu seiner Frau Sarai: »Ich weiß sehr wohl, daß du eine Frau von großer Schönheit bist.
010c0c008a	Wenn dich nun die Ägypter sehen und denken: ›Das ist seine Frau‹, dann werden sie mich erschlagen, während sie dich am Leben lassen.
010c0d0089	Sage doch, du seiest meine Schwester, damit es mir um deinetwillen gut ergehe und ich, soweit es sich um dich handelt, am Leben bleibe.«
010c0e0057	Als nun Abram in Ägypten ankam, sahen die Ägypter, daß die Frau überaus schön war;
010c0f0093	und als die Hofleute des Pharaos sie zu Gesicht bekommen hatten, rühmten sie die Frau dem Pharao gegenüber; da wurde sie in dessen Palast geholt.
010c1000a4	Dem Abram aber bewies sich der Pharao um ihretwillen wohlwollend, so daß er Kleinvieh und Rinder, Esel, Knechte und Mägde, Eselinnen und Kamele geschenkt erhielt.
010c110065	Aber der HERR suchte den Pharao und sein Haus mit schweren Plagen heim wegen Sarais, der Frau Abrams.
010c12008c	Da ließ der Pharao Abram rufen und sagte zu ihm: »Was hast du mir da angetan! Warum hast du mir nicht mitgeteilt, daß sie deine Frau ist?
010c130099	Warum hast du sie für deine Schwester ausgegeben, so daß ich sie mir zur Frau genommen habe? Doch nun – hier hast du deine Frau: nimm sie und gehe!«
010c14007f	Hierauf entbot der Pharao seinethalben Leute, die ihn samt seiner Frau und seiner ganzen Habe (aus dem Lande) geleiten mußten.
010d010083	So zog denn Abram mit seiner Frau und mit all seinem Hab und Gut aus Ägypten wieder hinauf nach dem Südgau; auch Lot war bei ihm.
010d020038	Abram war aber sehr reich an Herden, an Silber und Gold;
010d0300a4	und er zog weiter von einem Lagerplatz zum andern aus dem Südgau bis nach Bethel, bis an die Stätte, wo sein Zelt anfangs gestanden hatte, zwischen Bethel und Ai,
010d04006f	zu der Stätte, wo der Altar stand, den er dort zuvor gebaut hatte; und Abram rief dort den Namen des HERRN an.
010d050045	Aber auch Lot, der mit Abram zog, besaß Kleinvieh, Rinder und Zelte.
010d0600a7	So reichte denn das Land nicht aus, daß beide hätten beisammen bleiben können; denn ihr Hab und Gut war groß geworden; daher konnten sie nicht beieinander bleiben.
