2800000007	Matthew
2a0e1f00c8	Or what king, going to engage another king, with whom he is at war, does not first consult, by himself, whether he can, with ten thousand men, encounter him who comes against him with twenty thousand;
2a0e20005f	that if he can not, he may, while the other is at a distance, send an embassy to sue for peace.
2a0e210062	So then, whosoever he be of you, who does not renounce all that he has, he can not be my disciple.
2a0e22004d	Salt is good; but if the salt become insipid, with what shall it be seasoned?
2a0e230073	It is fit neither for the land, nor for the dunghill, but is thrown away. Whosoever has ears to hear, let him hear.
2a0f010046	Now, all the publicans and the sinners resorted to Jesus, to hear him.
2a0f020060	But the Pharisees and the Scribes murmured, saying, This man admits sinners, and eats with them.
2a0f03002a	Then he addressed this similitude to them:
2a0f0400a6	What man, amongst you, who has a hundred sheep, if he lose one of them, does not leave the ninety-nine in the desert, to go after that which is lost, till he find it?
2a0f050042	And having found it, does he not joyfully lay it on his shoulders,
2a0f060087	and when he is come home, convene his friends and neighbors, saying to them, Rejoice with me, for I have found my sheep which was lost?
2a0f07008f	Thus, I assure you, there is greater joy in heaven for one sinner who reforms, than for ninety-nine righteous persons, who need no reformation.
2a0f080088	Or what woman, who has ten drachmas, if she lose one, does not light a lamp, and sweep the house, and search carefully till she find it?
2a0f090094	And having found it, does she not assemble her female friends and neighbors, saying, Rejoice with me, for I have found the drachma which I had lost!
2a0f0a0048	Such joy, I assure you, have the angels of God, when any sinner reforms.
2a0f0b002a	He said, also, A certain man had two sons.
2a0f0c007b	and the younger of them said to his father, Father, give me my portion of the estate. And he allotted to them their shares.
2a0f0d007f	Soon after, the younger son gathered all together, and traveled into a distant country, and there wasted his substance in riot.
2a0f0e0053	When all was spent, a great famine came upon that land, and he began to be in want.
2a0f0f0065	Then he applied to one of the inhabitants of the country, who sent him into his fields to keep swine.
2a0f100075	And he desired to appease his hunger with the husks on which the swine were feeding; for no person gave him anything.
2a0f110090	At length, coming to himself, he said, How many hirelings has my father, who have all more bread than suffices them, while I perish with hunger!
2a0f120065	I will arise, and go to my father, and will say to him, Father, I have sinned against heaven and you,
2a0f13002e	and am no longer worthy to be called your son.
2a0f1400a1	And he arose, and went to his father. When he was yet afar off, his father saw him, and had compassion, and ran, and threw himself upon his neck, and kissed him.
2a0f15006e	And the son said, Father, I have sinned against heaven and you, and am no longer worthy to be called your son.
2a0f16008b	But the father said to his servants, Bring here the principal robe, and put it on him, and put a ring on his finger, and shoes on his feet:
2a0f170046	bring also the fatted calf, and kill it, and let us eat, and be merry;
2a0f180065	for this, my son, was dead, and is alive again; he was lost, and is found. So they began to be merry.
2a0f19006c	Now his elder son was in the field, walking home. And as he drew near the house, he heard music and dancing.
2a0f1a0048	He, therefore, called one of the servants, and asked the reason of this.
2a0f1b0079	He answered, Your brother is returned, and your father has killed the fatted calf, because he has received him in health.
2a0f1c0059	And he was angry, and would not go in; therefore, his father came out, and entreated him.
2a0f1d00b2	He answering, said to his father, These many years I have served you, without disobeying your command in anything; yet you never gave me a kid, that I might entertain my friends;
2a0f1e0081	but no sooner did this, your son, return, who had squandered your living on prostitutes, than you killed for him the fatted calf.
2a0f1f004e	Son, replied the father, you are always with me, and all that I have is yours:
2a0f20008f	it was but reasonable that we should rejoice and be merry; because this, your brother, was dead, and is alive again; he was lost, and is found.
2a10010074	He said, likewise, to his disciples, A certain rich man had a steward, who was accused to him of wasting his estate.
2a10020092	Having, therefore, called him, he said, What is this that I hear of you? Render an account of your management, for you shall be steward no longer.
2a10030084	And the steward said within himself, What shall I do? My master takes from me the stewardship; I can not dig, and am ashamed to beg.
2a1004006c	I am resolved what to do, that when I am discarded, there may be some who will receive me into their houses.
2a1005006c	Having, therefore, sent severally for all his master's debtors, he asked one, How much do you owe my master?
2a1006006f	He answered, A hundred baths of oil. Take back your bill, said the steward, sit down directly, and write fifty.
2a10070083	Then he asked another, How much do you owe? He answered, A hundred homers of wheat. Take back your bill, said he, and write eighty.
2a100800a1	The master commended the prudence of the unjust steward; for the children of this world are more prudent in conducting their affairs, than the children of light.
2a10090094	Therefore, I say to you, with the deceitful riches procure to yourself friends, who, after your discharge, may receive you into the eternal mansion.
2a100a006c	Whoso is faithful in little is faithful also in much: and whoso is unjust in little, is unjust also in much.
2a100b0064	If, therefore, you have not been honest in the deceitful, who will intrust you with the true riches?
2a100c006a	And if you have been unfaithful managers for another, who will give you anything to manage for yourselves?
2a100d00ad	A servant can not serve two masters: for either he will hate one, and love the other; or, at least, will attend one, and neglect the other. You can not serve God and mammon.
2a100e0050	When the Pharisees, who loved money, heard all these things, they ridiculed him.
2a100f00a1	But he said to them, As for you, you make yourselves pass upon men for righteous, but God knows your hearts; for that which is admired of men is abhorred of God.
