2a00000004	Luke
2a0e160063	Nau wauwau hasenehethauhuk, Vahadāhene, naasedaunau hasenehesene nau nausunauthauyauau, hathāhuk.
2a0e17009e	Nau Vahadāhede haeāedauwuna wauwaune, Yehau hathenavaunaa nau nethauchayaunaa nau hadjādasauaunaunauau hadejejedāthee, henee naudauauwuu hadeechauchaunaa.
2a0e18006a	Hanau nāedauwunathane, henee hegau hena henanenauau neadethathee hadnehauwuvajadauwu nadethunevethehewau.
2a0e190056	Nau hena haenethaunau havathenanedanede: nau hanaāejaaagude, nau hanaāāedauwunaude,
2a0e1a00c4	Hith daun henane hedasānaugu, hau jasānauwauhuk henesaunaune, nau henaune, nau henene, nau dāeyaunauau, nau henethesaunau, nau hedasāwau, haa nau nehayau hedenaedede jea, nāhauwuneethauguhaa.
2a0e1b0049	Nau daun janenevaa henaugauchu, nau thauguhānaugu, nāhauwuneethauguhaa.
2a0e1c007e	Hanaa nananena vanadaunesedede hayauauwun gauhadjejanaugu nedauau hadnayādede hadauchuunee, wauau hanaadauchanenee hesehenee?
2a0e1d0071	Havaene hesejenanauhuk hauunauganau, nau hanājeneesedede, vahee henee hathāenauhaudauau hadneevavavayaudenenee.
2a0e1e0036	Naa henane nenesedede, hau hajeneesedede, hanāthāde.
2a0e1f00dc	Wauāthe daun naja, vadauvauthauhuk jachau najane, hanājanaugude nedauau, nau hanāgaugauanadauau wauau haneene nauguu vadadauchu vasevadadausauau hadnenuchaunaude henee hejevenahedaunau nauguu nesauau vasevadadausauau?
2a0e20005a	Wauāthe, hajesenausujechaugunethe, hanāyethautheavede, nau hanānayāthenedauāwaunaude.
2a0e21005c	Nau naasauau, daun nananena henee janenaunaudauau vahee henetheyaunau, nāhauwuneethauguhaa.
2a0e220054	Nejauauwuu hethadee: hau hith nejauauwuu jevanujaudāgu, hayew hadneenejauauwujauau?
2a0e230088	Daudause hehauwuuthade vedauauwuu, wauāthe heee vehethe; hau henanenauau hanāneāgudede. Daun henaudaununede heenedauvahek jaathedeha.
2a0f010051	Hanaāeauchaunāde vahee hauāyāhehau nau wauwauchudauhuhau heee hadjaathehāde.
2a0f02008b	Nau Nesethajauhuhau nau Wauthaunauhāhehau haeneneedenenau, Naa henane hanesedanaude wauwauchudauhuhau, nau nanethevethehewaude, hathāhuk.
2a0f030028	Nau haeauthaunanadetha, hasenehethauhuk,
2a0f0400d1	Hanaa henane nananena hedauneede vadadausauau jauaunawaudā, hith hanauhauhuk hanesahenith, gauhadnautha theaudausauau nau theaudauchunee nauaunee, nau gauhadnaudeha henee naunethauaunith gauhaunaude hadveeha?
2a0f050041	Nau hāeveehauthe hadthāegauhaude hejaanaunaa, hadneneethajaude.
2a0f0600a6	Nau hāenauajegauhuthe, hadnadethaude hauānee henedaehauhau nau henedaudevādaunau, netheneethajaudauwunee hanau daujaveehauau naudauāve nenaunethauaude, hathauhuk.
2a0f0700cb	Nananenau hāedauwunathana, nuu hadnaasauau neethajaude hayāene hāene hanesāde wauwauchuduhu haunaunevethajauhuk javaānee theaudausauau nau theaudauchunee hathauwunane janenethenauau haunevethajaude.
2a0f0800cc	Daudause daun hesā nethenauaugu vadadauchu gauneevāejethā, hith hanadehuk hanesadenee gauneee, gauhadjedeauchauau nauauuthayau, nau gauhadwaudeau hauauwuu, nau gauhadvavesenaudene haunaude gauhadveede.
2a0f09009b	Nau daun hāeveenuu hanadethaude henedaehauhau, nau henedaudevādaunau hauānee netheneethajauwuu, hanau daujaeveenauwau hanesadee nāanathau, hanāthaude.
2a0f0a0091	Naasauau, Nananenau nāedauwunathana, haneduu neethajaude hathaāhethee hautheaunauau Hejavaneauthuu hanesāde wauwauchuduhu haunaunevethajauhuk.
2a0f0b0033	Nau hasenehehuk, jasaa henane neseyaugaune heauhau:
2a0f0c0090	Nau hajauchaugade haenehetha henesaunaune, Nāchau jevene gauuu vatheyaunau henee nāudnedadahedaunau. Nau hanaāgauuvenaude hethāenetheyaunau.
2a0f0d00c8	Nau haunauauhaejewauthanenau hese hajauchaugade hāesauānauau vahee hauānee, nauhanaāejathāaude hesee vavāaune vedauauwuu, nau hena hanaāevadauthedede hethāenetheyaunau heee hauhaugānenaedede.
2a0f0e0072	Nau hāevathedede vahee, hena haanaāenauauchauau naunauthauau hasenaude hena vedauauwuu; nau hanaāadavenuhunede.
2a0f0f0093	Nau hanaāeyehaude nau hanaāewauhaunesade nehayau hauwauhauauwunanenau henee vedauauwuu; nau haejenanaa hethauauwuu hadnauchauwaude neauthuwauchu.
2a0f100084	Nau hanāneanadauau hanāchauchaunaudede henaude heee jeyauwaunau henee neauthuwauchu hevethedaunenenau: hau hegau henanene hevenaa.
2a0f11009d	Nau hāaenaudede hanaāenehede, Waunauthanethe hedautheaunau nāsaunau nenethenauau jauaujaunau naenedauchanenee nau nejeesesanenee, hau hadnenadaugauyānau?
2a0f120091	Hadgauhānau nau hadeyehaunau nāsaunau, nau hadnaasenehethauau, Nāchau, nananenau nanethenauwau wauchudaude hesee hayāene, nau yesee nananene,
2a0f13004b	Nau nananenau hegau heee hāhauwautheāve: jenesehe waude haudautheaunauau.
2a0f1400bd	Nau hanaāegauhāde, nau hanaāedauchaude henesaunaune. Hau hajesejedauchaude, henesaunaune haenauhauvaa, nau haeauwunaunaa, nau haeyeseneegau, nau haeanaethesaunaunagutha, nau haenenedana.
2a0f150087	Nau heau hathāhuk, Nāchau, nananenau nanethenauwau wauchudaude yesee hayāene, nau nananene, nau nananenau hegau hāhauwautheneeāve.
2a0f160099	Hau henesaunaune hathauyaugaune hedautheaunene, Jādee chaunauguuthadee hu, nau hauyauunaa; nau thānauwunaa nechaunathathau hejadenaa, nau jedauaunenaa:
2a0f17006e	Nau hadjāthauva hede daun gauchujāde wauuu, nau hadnauauva; nau hadvethehenauau, nau hadeaunauwuthajaunauau:
2a0f18006b	Hanau naa nāa nenajaa, nau jaenaedede; nenaunethauaude, nau jaeveenade; nau hanaāejasesaunauwuthajauthee:
2a0f190094	Wauhā vanachauganith heau haeanedaune nauau: nau daunausujaude nau hāayānauusade hedauauwunenau, haenedauwaude haenevaudenene nau haevadaudenene.
2a0f1a004f	Nau haeadetha hanesānith haunauaheau, nau haenaudedauna dusedaudene hathauhuk.
2a0f1b008b	Nau haeāedauwunaa, Nananene hahavaa nauusade; nau nananene hāsaunau naunauaude gauchujānith wauuau, hanau daujaesedanaude nanethauaunee.
2a0f1c0056	Nau haeasenauna, nau haejejedā: hanaāejenauahenith henesaunaune, nau haedadadasevaa.
2a0f1d010c	Nau haeauchuhananadetha henesaunaune, Naune, nuu hawauthāe jajenee hāenesedaunathadenau, daudause hāhauwujethauwaudaunathe hanāene hanathauchuwuhunaune: hau haunauau nananene hāhauwuthauuvene haudāsau, henee hanānesedenau haunauwuthajaude nauguu nādaehauhauau:
2a0f1e0099	Hau chauchaunu hasenauusade naa hāa, hāgaujauauthedaunādaunau hāheenaededaunau heee henesahehau hesānau, nananene hanadaunaude gauchujānith wauuau.
2a0f1f006b	Nau hanaāāedauwunaude, nā, nananene nanethenaedevene, nau vahee henee nāthāenetheyaunau nanehanāhene.
2a0f200094	Dauudasadee henee haneenesehee haunauwuthajaude, nau hadneethajaunee: heee naa hahavaa denajaa, nau jaenaedede; nau denaunethauaude, nau jaeveenade.
2a100100b3	Nau hanaāāedauwunaude jea hethauguhādaunau, hena jasaa haenethauyādā henane, haenethena hadāhevahew; nau haenanene haeauthauwuvaa henee daunethauyādauchudede hevatheyaunau.
2a10020091	Nau haeadetha, nau hanaāenaudedaunaude, Duthanee henee daunedaunathane nananene? nayāde hāadāhevadenau hanau nananene hadnehauwuguthadāheva.
2a1003009f	Hadāhevāhe, Hewauau hauaudnesedaunaune? hasethaujauhuk, hanau navahadāhewaunāde haedanauwunānau nadadāhewau: hajeneenauchauhānau; thaununedauwauhunenau.
2a1004005a	Haenauwau hadnesedaunau, henee hāenudanānaune hadāhewaude hadjedanethee hedauauwunenau.
2a100500b9	Hanaāadethaude haunauude hadāhewaunādaune hethāesayānedanauwunādaunene, nau hanaāāedauwunaude nanedauwauaunith, Dauhudauchanau hasayānedanauwunaudenau nananene nadāhewaunāde?
2a1006009c	Nau hāheyaugaune vadadausauau dejenauhuu javeda. Nau hanaāāedauwunaude Hedanau hauwauthaunauha, nau janaugu nauhauhaunee, nau hadwauthaunau yauthauyauau.
2a100700e6	Hanaāāedauwunaude jachau, nau dauhudauchanau hasayānedayaunau nananene? Nau hanaāāedauwunāde, Vadadausauau dejenauhunee thauauhanewauchuunau. Nau hanaāāedauwunaude, Hedanau hauwauthaunauha, nau hadwauthaunau nasaudausauau.
2a100800bd	Nau vahadāde haevaveenethedauna janechuvāhenith hadāhevahew, hanau dauhaenauau hasedaude: hanau dāeyaunauauau nuu hathāauauvaa hedenaededaunenau hāenuu javaānee hesenedāeyaunauauau.
2a100900a7	Nau nananenau hāedauwunathana nesedee nehayau henedaehāvadede heee nethauyādahede hehauwuthade; henee hāejenenaedenā hadeesedanāna nedaujethauujenenaededaunenee.
2a100a008a	Henane henee chaunuvāde heee haugajuhuyāgu haneechuvāde jea vasee: nau henane henee janechuvāde vanehaa hehauwuuchuvā jea vanasaunee.
2a100b0081	Hith naaheene nananena jechuvahena hāhauwuuthaheva nethauyādahede hanaa hadvenāde nananene hadanethaude hethauwuu veaunauaude?
2a100c006e	Nau hith nananena hejechuvahenagu heee henehanahede jasaa henane hanaa hadvenāde nananena henee hanehanahede.
2a100d0120	Hegau nesethāhe hehauwuneenesedauna hanesenethe hechauhauthethāhehau: jachau hanāasānauwaude hanesāhenith, nau hanāvechauthaude jachau; wauāthe hanādudevede hanesānith, nau hanāthauchaunauhauwaude jachau. Nananena hāhauwuneenesedaunauva Hejavaneauthau nau nethauyādahehehauau.
2a100e0073	Nau Nesethajauhuhauau jea, haeveenauwu vāejethā, haenedauwaudauwu vahee nuu hayauhuhau: nau haeauchaudanavanauau.
2a100f00d0	Nau hanaāāedauwunaude nananena nethadee hasehadenā hathaāhethee henanenauau; hau Hejavaneauthau naenauau hadahenau: hanau henee nechauguanavadethee henanedaa newauchanavathee hathaāhenethe Hejavaneauthu.
2a1010009a	Nanavaavedaunau nau haeyāhehauau haunaude nauuu Jaun: heee hena henajanede Hejavaneauthau deheauthedaunee, nau haunauude henanenauau neheeneethenadethee.
2a10110071	Nau hehauwunauthau hejavaa nau vedauauwuu heyauhuāgaune javaānee hanesadee haugajuhuu nanavaavede hadneeyauhuu.
2a1012007b	Daun hausānaude henene, nau heneyaugu gauchuhunee, wauchudaudehaugauthenenede: nau daun hausāyaune nanewaude wauchudaude.
2a1013006e	Hena jasaa nethauyāsenane, haeneenu haevejayaunenau nau haegaugunesaunenau, nau haeneechauna hadauchusenenee:
2a1014004c	Nau hena jasaa nedauwuhu Lazarus haseagu, haesaese hedajanaunaa haevahaseva,
2a10150095	Haevadauugaudaude heee jeyauwaunau nejanesanenee hehethee nethauyāsenanene hevethehedaunene: jea hathave haeedasaa nau haenenesaudauwu hedasewaunau.
2a10160092	Nau hethauwuu, henee nedauwuhu haenaja, nau haenauaunechauhaa hautheaunau yesee Abraham haenedauguva: nethauyāsenane jea haenaje, nau haejenanau;
2a10170074	Nau hadauveeyaunee haeejenāauguau, haeaudauwuthajau, nau haenauhauva Abraham vavāaune, nau Lazarus haenedauguvane.
2a101800d2	Nau haeneduva nau hathauhuk, Nāchau Abraham, jeauwunaune, nau jeautheavene Lazarus, henee hadejegunauhade naunauchuu hejadenaa najee, nau hadedauyauvanauau nāthaune; hanau nananenau hanavachuunau nuu hesedaa.
2a101900d0	Hau Abraham hahagu, Nā, hāenau henee nananene deenaedene neesedanauwu neethadee hayauhuhau, nau neesaunee Lazarus neewausaunee hayauhuhau, hau hewaunehaa hauwauthenaedede, hau nananene naunauchauthenaedene.
2a101a00f0	Nau jea vahee nuu, nahethāe nananee nau nananene haneduu vanasauau vanethaunauau janenanee: hadnejeneehedechaudenee hehethee hede hesee nananene hehauwuneau; daudause hehauwuneejeauchusanauau hadaunee, henee nevadaujauthee hehethee hethaa.
2a101b006f	Hanaāenehethaude, Vanevethedaunathane hena heee, Nāchau, henee nananene hadejejenanaude nāsaunau hedauauwuu:
2a101c006a	Hanau yaunauthaunethee nauhauwauauau henee hadeāedauwunaude, jea havajaunenau nuu haduu naunauchauthauau.
2a101d0054	Abraham hanaāāedauwunaude nanethenauthee Mosaseau nau haeyāhehau; jaathehaunauha.
2a101e0079	Nau, hegau, nāchau Abraham: hau hith hanesāde jaeyehauhuk hehethee degaujauaudāde, haunaunaunevethajauthee, hathāhuk.
2a101f00b6	Nau hanaāāedauwunāde, Hith jenedaunauhaugaunee Mosaseau nau haeyāhehau, daudause hāhauwuneenadauwaunauau, daudause hanesāhenethe jaegauhāyaugaune hehethee degaujauaudāhenith.
2a1101008b	Hanaāāedauwunaude hethauguhādaunau, Hāhauwuneene hau henee dauusenadenau hadnauauchuu: hau naunauthauau hadnauauchaudaude daunjaunaude.
2a110200a5	Hanāneene henee thauayānauunaugane henauānauyaugu, nau seāguthadagu hadaje, hauhanāheejegaudauvāhenethe henee haneedauusenanethe jachau nuu hajasedāeyaunauau.
2a1103008b	Haunauyauhaudauwauau nehayau nananena: Hith hahavaenau havawauchuhāva, hadanadethauva; nau hith haunaunevethajauhuk, hadjaegudanauwunauva.
2a110400af	Nau hith wauwauchuhānagu nesaudauchu hajesesenenee, nau nesaudauchu hajesesenenee naujaeyethaagudaunānagu, haunaunaunevethajaunau, hethānagu: nananena hadjaegudanauwunauva.
2a11050059	Nau vadauhanauau, Vahadāhene, hethedaunanauwunāa hedethauwaudaudenede, hathauhaugaunee.
2a110600e9	Nau Vahadāhenith hathāhaugaunee, Hith nananena hethauwaudauwunagu hethāee hethāuu mausdaude jenayaunau, nananena hanāna nuu segaumau hunauhaudene, Hanāgauchauhana hethājee, nau hanājenanauna hadajee; nau hanāthauwaudaunāna.
2a110700ae	Hau hanaa nananena, hanāwauwaunavede hanāthauauauwujethānith wauāthe hananajauānith, hanāthauna waunee hāenauusathe hehethee nauau, Najese nau hadjanaugu nau hadvethe?
2a110800ca	Hau hanājenaasenehethauna, Hesetheva nayaudenee hadnevethehenau, nau duujehe nehayau, nau hadjeenechaudaune haunaude hesevethehenaugu nau hesaveyānaugu; nau heauhauwune jenaevethehene nau hadevaveyā?
2a1109005c	Gauhadvaveene henee wauwau hanau dauhunaasedaude henee hanasenehethāthe? Haunauchāe hegau.
2a110a00a1	Naathahena, hāene nananena vahesedaunagu hena hayauhuhau hathauchuwuhana, Hāhauwuneejavaājasethānau wauwaunauau; vavade nanesedaunauau hadnesedaunuu, hadeva.
2a110b0055	Nau hethauwuu, daunausuyehaude Dādaunedan, haeehedesa nahethāe Samaria nau Gananee.
2a110c0080	Nau hāewaudasade jasaa hauauwudan, haenuchaunaa vadadauchu henanenau haenaujaune hedaugauwudaunenau, haetheaugunenau vavāaune:
2a110d005f	Nau haeneduvanauau, nau hanaāenehethauthee, Hejavaneauthusau, Hecauhauthethāhe, jeauwunauāa.
2a110e009c	Nau hāenauhauwaude hanaāāedauwunaude, Waunenauhauthehaa hadanayaunenau vevethahevahehauau. Nau hethauwuu, henee daunausuyehauthee, haejegaudauvāhenauau.
2a110f0073	Nau hanesāde, hāenauhaudauau henee dauunayauhade, haejaaagu, nau haevasenehe dauvaveenethedaunaude Hejavaneauthu,
2a1110004a	Nau haeuāneseve heauthene, haevaveenethedauna: nau haenaadāde Samaritan.
2a11110061	Nau Hejavaneauthusaun haeauchuhananadethā, gaujenayauhaunauau vadadauchu? hau daude theaudauchu?
2a1112005f	Hajenauhauvathee hajejaeyehauthee hadvaveenethedaunauthee Hejavaneauthu, vavade naa henewauuhu.
2a1113004a	Nau haeāedauwuna, Gauhā, najesa: nananene hadethauwaudaude henayauhāne.
2a111400b0	Nau hāenaudedaunāde Nesethajauhuhau, daun henajanedaunene Hejavaneauthu hadneenauauchaunee, Haeāedauwuna, Henajanede Hejavaneauthau hadnehauwunauauchaune nausujauwuwuhadagu:
2a1115007c	Daudause hehedauneagu, Nauhaudauwuu hede, wauāthe, nauhaudauwuu hena, hanau, naune, henajanede Hejavaneauthau thanāsadena,
2a11160093	Nau hanaāāedauwunaude hethauguhādaunau, Hese hadnauauchuu, hāene nananena vadaunauhaudauwunā jasae hese Heau henane, nau hadnehauwunauhaudava.
2a11170060	Nau hadnanethāna, Nauhaudau hede; wauāthe nauhaudau hena; jevayehauau, wauāthe jevathauguhaa,
2a111800c0	Waude hasauau jahagude, henee naunauasānauuu hehethee naugauthanee naugauauwuu hejavaa neenauasādaa jasaa naugauthanee naugauauwuu hejavaa; hadnaasauau jea Heau henane hadnaasaunee hedeseve.
2a1119004b	Hau nedauau hadnanasenedauau wauthanee, nau hadnausāguthade nuu henaedede.
2a111a0049	Nau waudeneesaunee deenaedede Noe, hadnaasaunee jea hedeseve Heau henane.
2a111b00bd	Neauwauthevethehedaune, neauwauthevaveyaudenee, neauwauthenenedaunee, neenenehathee, haunaude nauuu henee Noe dejedāde havathee thewaunaa, nau haenaāenanadauwuauau, nau haenauauhā vahee.
2a111c00af	Waudenaasauau jea deenaedede Lot; neauwauthevethehedaunee, neauwauthevaveyaudenee, neauwauthaudaunaudenee, neheaudaunaudenee hayauhuhau, neauwauthejenayaudenee, neauauvadenee;
2a111d0088	Hau hajesesenenee henee Lot haenaude Sodom haeesedanausaude nau haegauhauchanauauhauunauganauau hehethee hejavaa, nau haenauauhā vahee.
2a111e003a	Hadnaasauau hesee hāene Heau henane hāenauhauthethāthe.
2a111f009f	Henee hesee, hāanedauthe dasee hauauwuu, nau hevatheyaunau jedauwuu hauauwuu, nanehajejeauwusade hadejedanauau: nau henee hanedaude nauau, nanehajejejaejaude.
2a11200015	Dauyuuwuu Lot henene.
2a11210060	Daun vanadauunayaudede hedenaedede hadnanadede; nau daun hadnanadede hedenaedede hadnenayaudede.
2a11220085	Nananenau nāedauwunathana, henee veeyaugu hadnesethee henanenauau hanesadenee hauau; hanesāde hadnedanade, nau jasaa hadnathauaude,
2a11230060	Hanesethee hesānauau hadthauayāthee wauhaunee; hanesāde hadnedanade, nau jasaa hadnathauaude.
2a1124005b	Hanesethee henanenauau hadnanedauthee nauau; hanesāde hadnedanade nau jasaa hadnathauaude.
2a11250082	Nau haeauchuhananadethanauau, Daude, Vahadāhene? Nau haeāedauwunā haduu vadanayau, hanaadauhauāneauhuthee neahehauau hauānee.
2a1201006b	Nau haeanadetha hauthaunauhānee nuu heee, hena henane hāvachudajauaunevevetha, nau hājethauujesevenauau;
2a12020056	Hahagu haeanedau hedan hauchuwunane, haeejesa Hejavaneauthu, daudause hathauwunanenau:
2a1203005b	Nau haeanedau henevesā hena hedan; nau haejeedasa, Jeaugaunayewhu naujauthavaa, hathauhuk.
2a1204006c	Nau haejevadaunaasedau: hau waunee hasethajauhuk, hewauāthe nejechauau Hejavaneauthau, nau hathauwunanenau;
2a12050064	Hau nausunee hanau naa henevesā hajanauchuhānau, hadenayauhauau havaedajauaunejau navanadauchuhaa.
2a1206004c	Nau Vahadāde hasenehehuk, Jaathehaa hasenehede janechuvāhede hauchuwunane.
2a1207007b	Nau gauhujavaneauthau gauhadnenayauha nehayau hanayāsanaunau, hauwauaudaunādaunau hesee nau dajāee, hau negudauchuhaude?
2a1208008c	Nananenau nananena nāedauwunathana henee hadnauchuhanenayauhaude, Hau hāejauthe Heau henane, gauhadveede hethauwaudaude nuu hathāauauvaa.
2a12090074	Nau haeauthaunanadetha jachau nethauwaudaunadenethe nehayau henee dauchuvahethee, nau newauchānauwauthee hauthauau:
2a120a0075	Hanesethee henanenauau haeyehaunauau vevethahenauauwuu hadvevethahethee; hanesāde Nesethajuhu, nau jasaa hauāyāhe.
2a120b0102	Nesethajuhu haetheaugu nau haevevetha waude heee nehayau, Hejavaneauthau, nananenau vaveenethedaunathane, henee nāhauwunaathā hauthauau henanenauau hathahethee, hedanauwuyāhehauau, janechuvahethee, jatheaudauwuyāhehauau, daudause naa hathāde hauāyāhe.
2a120c006b	Nananenau nenaugauyānau nese hanesadee hauchauvadede, Nevānau vadadauchu vahee henee nāthāenetheyaunau.
2a120d0092	Nau hauāyāhe haetheaugu vavāaune, daudause haejejenāauguau hejavaa, hau haeanadesejāhede, Hejavaneauthau jeauwunaune wauchudaunau, hathauhuk.
2a120e00db	Nananenau nāedauwunathana, naa henane haejaeyehau hedauauwuu haeauwunaunau haejavaāhe jachau: hanau dathājee hanesāde henee nevadaujavaānajanethee nehayau hadnauwujenanade; nau henee nenehanethaunadede hadnejanade.
2a120f0079	Nau haejādaunanauau jea hajasedāeyaunauau, hadnevasanaude; hau hāenauhaudauwunethe hethauguhādaunau, haeneneuvanauau.
2a1210009c	Hau Hejavaneauthusau haeadetha, nau hahagu, Nanehajauthee hajasedāeyaunauauau, nau jevadauduvaa: naathāhenethe henehanahedaunau henajanede Hejavaneauthau.
2a12110083	Hethauwuu nāedauwunathana, Daun hadjesedanauau henajanedaunene Hejavaneauthu hasenaedenethe hajasedāeyaunauau hadnehauwuneejedā.
2a12120081	Nau jachau hauchuwunanene haenaudedaunaa, Hethāhene Hechauhauthethāhe, nauddusedau hadnedanauwau jethauujenenaedede? hathauhuk.
2a1213007e	Nau Hejavaneauthsaun haeāedauwunaa, Naudu hethāde haesene? henaneda hehauwuthā, vavade hanesāde, nananede, Hejavaneauthau.
2a121400a5	Nananene haenauwu nanavaavedaunau, Jevawauchudauau heee haugauthenenede, Jevanaa, Jevaaveda, Jevajayaudauwāedauwauthadee, Vechauchune nananene hāsaunau nau hānau.
2a1215003e	Nau hanaāenehede, Vahee nuu haunaunedenau heee daujeeseaunau.
2a121600f7	Wauhā Hejavaneauthusau hāenedauwaudauau nuu, Hanaāāedauwunaude, Hanesadee hāhauwusenethene: Vaheaudauna henee hāthāenetheyaunau, nau hadjaanauwunaunauau hadavenuhuhauau, nau nananene hadnethenauwu haenathau hejavaa, nau hadejau hadjethaugu.
2a1217004c	Nau hāenedauwaudauau nuu, haeaudauwuthajau: hanau deethauwunethauyā dāde.
2a121800af	Nau Hejavaneauthausaun hāenauhaudauwunith henee dauaudauwuthajaude, Duthāenanauthaune henee nanethenuu veaunauaude hadnesejedāthee henajanedaunene Hejavaneauthu, hathauhuk.
2a121900a4	Hanau hehauwujajathaune heee camel hehedesahagaunee hajasevāhau nedaudaunaudenee, javaāneenauthaunee nethauyāsenane hadnesejedāde henajanedaunene Hejavaneauthu.
2a121a003a	Nau hathāenedauwauduu, Hanaa hadnenanedanede? hahagaunee.
2a121b005b	Nau hanaāenehenith, hayauhuhau hejethauuneethaunenau henanenauau neneedede Hejavaneauthau.
2a121c0045	Hanaāenehede Peda, Naune, naunaudauwunauau vahee, nau thaunauguhane.
2a121d00e7	Nau haeāedauwuna, Hethauwuu nāedauwunathana, hena haunauude henane henee hehauwunaude hedauauwuu, wauāthe henehā, wauāthe henauhauwauau, wauāthe henene wauāthe henesaunau, heee henajanedaunene Hejavaneauthu hedenaededaunene,
2a121e006f	Nananede hadjavaānesedanauau nuu hewaunehaa, nau hathāauauvaa hadnauusanauau henaedede hadnejethauuvadauauau.
2a121f00b2	Hanaāedanaude nesenee, nau hanaāāedauwunaude, Naune, hadneyehaunauau Dādaunedan, nau vahee hayauhuhau hathāewauthaunauhuu haeyāhehauau heee Heau henane hethauwunauauchauau.
2a12200071	Hanau hadvenavathe Neauthu, nau hadvavavanauchuhāde, nau hadnaunaunauchaudauchuhāde, nau hadneguthahayauthāde.
2a12210044	Nau hadnenesegauhude, nau hadnaāde: nau nasese hadnaāejaegauhāde.
2a12220063	Nau haejaenauwu nuu: nau nuu hauthedau haeyaudaunaunauau, daudause haejaenauwu hathauthedaunāthee.
2a1223006d	Nau hethauwuu, hāayāedadauau Jericho, jasaa haenanenaugu henane haetheaugu nedechaudenenee dauhunedauwaude:
2a12240050	Nau haenedauwaude henanedanede dadavechaudenenee, haenaudedauva haesedaudenenee.
2a12250037	Nau haeaāedauwunau, henee Jesus Nazareth hanehedesade.
2a12260055	Nau hanaāevasanadede, Hejavaneauthusau, nananene Heau David, jeauwunaune, hathauhuk.
2a12270078	Nau henee nanedauvathee haeneneuvanauau haddādaunaugunith: hau haevasanade haugauthe, Nananene Heau David, jeauwunaune.
2a12280066	Nau Hejavaneauthusau haedauusa, nau haeautheave hadjādaunade: nau hāayājenauusanith, haenaudedauna,
2a1229007c	Hauddusehathe henee hadenaasehathane? hathauhuk. Nau hanaāāedauwunaude, Vahadāhene, nanaa hadeesedanauwau nauhaudauwaude.
2a122a0066	Nau Hejavaneauthusau haenehetha, hanesedanauwu nananene nauhaudauwaude: hadethauwaudaude henayauhāne.
2a122b00ac	Nau chauchaunu haeesedane henauhaudauwaude, nau haethauguha, haevaveenethedauna Hejavaneauthu: nau vahee henanedanede, hāenauhauduu, haevaveenethedaunanauau Hejavaneauthu.
2a13010038	Nau Hejavaneauthusau haewaudasa nau haechaugusa Jericho.
2a1302005d	Nau, naune, haeanedau henane Zacchaeus haseagu, haenajawauna hauāyāhehau, nau haeveaunauau.
2a13030074	Nau haeneenavadaunauhauva Hejavaneauthusaun haedāhenethe; nau haejeneene daunauthethenadedaunenee, heee daujaahede.
2a1304005b	Nau haesayāgau, nau haenauauhu sycomore hunauhaudee hadnauhauwaude: hanau hadnehedesanith.
2a130500a2	Nau Hejavaneauthusau hāejeedadauau, haeejaāne, nau haenauhauva, nau hathauhuk, Zacchaeus, nauhauhuhu, nau jeauwusa, hanau nuu desenee hadnanedaunau haudauauwuu.
2a13060042	Nau haenauhauhu, nau haejeauwusa, nau haeedasa nauguu neethajaude.
2a1307006d	Nau hāenauhauvāhede, vahee haeneānaune, Henee hadneejādavenethe henanene henee wauwauchudauhu, hathāhuk.
2a130800f3	Nau Zacchaeus haetheaugu, nau haeāedauwuna Vahadāhenith; Naune, Vahadāhene, vayaugauuu naudaununaunau vanenu hadavenuhuhanau; nau hith hedanavanaugu hayewhu hehethee daun henane hanājayaudauvāedauwauthauau, hanājavaāvenauau yāyaunanee.
2a1309007d	Nau Hejavaneauthusaun haeāedauwunaa, Nuu desenee henayauthāhe hedadauau nuu hauauwuu, hanau nechau haneāvāde Abrahamvene.
2a130a0053	Hanau Heau henane nauusade hadnaudethāde nau hadnenayauhaude daun naunethauaunith.
2a130b00d3	Nau hajesenedauwauduu nuu hayauhuhau, haeethedaunane nau haeauthaunauhānanadetha, hanau dauhuauchauau wauwu Dādaunedan, nau hanau daunauanaduu henee henajanedaunene Hejavaneauthu chauchaunu wauauhaadenauhauwu.
2a130c0076	Hanaāenehede henaheee, Jasaa naja haeehau vavāaune vedauauwuu hadnesedanauau heee nehayau najanede, nau hadjaejaude.
2a130d008d	Nau haeadetha vadadauchu hewauwaunauwau, nau haejaanauwuna vadadausauna vāejethā, nau haeāedauwuna, Hadeaudaunava haunaude jaenauusanaugu.
2a130e008d	Hau hauauwunanenau haeasānavaa, nau haeyethautheavedaunene thauguu, Nāhauwuvadaunethenauva naa henane nāhauwuvadaunajawaunāva, hathāhuk.
2a130f00dc	Nau hethauwuu, henee hāejaenauusade, haeesedane najanede, hanaāauchuwuhaude nuu wauwaunau hadnadethaude, hevenaunau vāejethā, henee hadnaenauau haedauchu dathājee henane haedauchujavaājasedethe heee hedaudaunaunau.
2a1310006e	Hanaāejenauusade nanedauvade, Vahadāhene, havāejethāwau javaājasedede vadadausauna vāejethā, hathāhuk.
2a13110092	Nau hanaāāedauwunaude, Hethadee, nananene hethāhene wauwau; hanau nananene nethauwaudauwu heee naugajuhuhuu hadnajawaudauwu vadadausauna hedan.
2a13120070	Nau naneseauwaude haejenauusa, Vahadāhene, havāejethāwau javaājasedethee yauthauyauna vāejethā, hathāhuk.
