2800000005	Mateo
28052700be	Ri in kinbꞌij chiꞌwe: Man kibꞌan ta chꞌoꞌj rukꞌ ri kubꞌan kꞌax chiꞌwe. We kꞌo jun winaq kixuchꞌay che ri ipalaj ri kꞌo pa iwiqiqꞌabꞌ, chiya chi ri jun ipalaj che.
280528004b	We kꞌo jun kumaj kan ri akamiꞌx, chaya xuqujeꞌ kan ri achakeꞌt che.
2805290069	We kꞌo jun katutaqchiꞌj che ukꞌamik bꞌik jun eqaꞌn jun kilómetro, chakꞌama bꞌik at kebꞌ.
28052a0064	Ri winaq ri kuta jastaq chawe, chaya che. Ri kuta uqajanik chawe, man kakꞌekꞌej ta uyaꞌik che.
28052b0064	Itom xuqujeꞌ ri bꞌiꞌtal loq: Chaloqꞌaj ri ajil tzꞌaqat xuqujeꞌ chawetzelaj ri akꞌulel.
28052c0095	Kinbꞌij kꞌu in chiꞌwe: Chiꞌloqꞌaj ri iꞌkꞌulel xuqujeꞌ chibꞌana chꞌawem pa kiwiꞌ ri kixkitzukuj rech kakibꞌan kꞌax chiꞌwe.
28052d010b	Rech jeriꞌ qas kixux ralkꞌwaꞌl ri iTat ri kꞌo pa ri kaj. Areꞌ kabꞌanowik chi kel loq le qꞌij pa kiwiꞌ ri itzel taq winaq xuqujeꞌ pa kiwiꞌ ri e utz taq winaq, xuqujeꞌ kubꞌan jabꞌ pa kiwiꞌ ri e sukꞌ taq winaq xuqujeꞌ ri man e sukꞌ taj.
28052e00af	We xaq xwi kiꞌloqꞌaj ri winaq ri kixloqꞌanik, ¿jas ta kꞌu riꞌ ri tojbꞌal iwe kikꞌamawaꞌj? ¿La man kꞌu jewaꞌ kenoꞌjin xuqujeꞌ le toqꞌil taq alkabal?
28052f00ac	Xuqujeꞌ we xaq xwi kiya rutzil uwach ri iwachalal ¿jas kꞌu riꞌ ri kꞌakꞌ jastaq ri kibꞌano? ¿La man kꞌu jewaꞌ kenoꞌjin ri winaq ri man aꞌj Israel, taj?
2805300069	Xaq jeriꞌ, qas tzꞌaqat chixnoꞌjinoq jetaq ri iTat ri kꞌo chilaꞌ chikaj, tzꞌaqat kanoꞌjinik.
2806010097	Mitzijoj chike nikꞌaj winaq chik are kibꞌan jun utz laj jastaq, rumal cher we kitzijoj, ri iTat ri kꞌo chilaꞌ chikaj man kuya ta tojbꞌal iwe.
2806020137	We kꞌo jun chiꞌwe kuꞌtoꞌ ri mebꞌaibꞌ, muchapleꞌj utzijoxik pa taq ri Sinagoga xuqujeꞌ mutzijoj chikiwach ri winaq. Ri kawach taq winaq jewaꞌ kenoꞌjinik, rumal cher kakaj keqꞌijilaꞌx kumal ri winaq. Qas tzij kinbꞌij chiꞌwe chi we jeriꞌ kibꞌan ix xkꞌamtaj riꞌ ri tojbꞌal iwe.
2806030051	We kꞌo jun chiꞌwe kutoꞌ jun mebꞌaꞌ, mutzijoj chike nikꞌaj winaq chik.
280604008f	Xaq jeriꞌ maj jun chike ri winaq ketaꞌman ri tobꞌanik ri xayaꞌo, xwi ri iTat ri kakaꞌy pa ri awal kuya na chiꞌwe ri tojbꞌal rech.
2806050138	Are kibꞌan chꞌawem, man je ta kixnoꞌjinik jetaq ri kawach taq winaq, aꞌreꞌ utz kakinaꞌo kiꞌl kumal ri winaq are kakibꞌan chꞌawem pa taq ri Sinagoga xuqujeꞌ pa taq ri kꞌolibꞌal jawjeꞌ ri kiꞌkꞌow wi e sibꞌalaj kꞌi winaq. Qas tzij kinbꞌij chiꞌwe chi xkꞌamtaj ri tojbꞌal ke.
28060600d0	Ri at kꞌut are kabꞌan chꞌawem, chabꞌana pa atukel wi, chatzꞌapij awibꞌ pa ri awachoch, chabꞌana chꞌawem pa awal rukꞌ ri aTat. We jewaꞌ kabꞌano, ri Dios kuya na chawe ri kata che pa awal.
28060700ce	Are kibꞌan chꞌawem, mibꞌij sibꞌalaj kꞌi tzij, man kiwesaj ta kiwach ri man ketaꞌm ta uwach ri Dios, rumal cher pa kikꞌuꞌx aꞌreꞌ chi xa rumal ri ukꞌiyal ri kitzij ketataj rumal ri Dios.
280608007c	Man kiwesaj ta kiwach we winaq riꞌ, rumal cher ri Dios ri qaTat retaꞌm jas ri kajawataj chiꞌwe, pune majaꞌ kita che.
2806090071	Ri ix kꞌut are kibꞌan chꞌawem jewaꞌ chibꞌij: Qatat ri lal kꞌo pa ri kaj, tyoxirisatal ri bꞌiꞌ la.
28060a005c	Peta ri ajawarem e la, are bꞌanoq ri kaj lal cho ri uwachulew jetaq ri kabꞌan pa ri kaj.
28060b0021	Ya la ri qawa ri kajawataj kamik.
28060c0061	Kuyu la ri etzelal ri kaqabꞌano, jacha ri kaqabꞌan uj chikikuyik ri kakibꞌan etzelal chaqe.
28060d0060	Man kaya ta la bꞌe kujtzaq pa ri etzelal, man kaya ta la bꞌe kujtzaq pa uqꞌabꞌ ri itzel.
28060e0072	We kikuy ix ri etzelal ri kibꞌanom chi nikꞌaj winaq chiꞌwe, ri iTat ri kꞌo pa ri kaj kixukuy xuqujeꞌ na.
28060f0059	Are kꞌu we man kiꞌkuy nikꞌaj winaq chik, ri iTat man kukuy ta xuqujeꞌ ri imak ix.
280610010b	Are kibꞌan qꞌipoj waꞌim makikꞌut ta ri ibꞌis chiꞌpalaj, jacha ri kakibꞌan ri e kawach taq winaq. Ri e winaq riꞌ kakaj keꞌtaꞌmaxik are tajin kakiqꞌip kibꞌ che kiwaꞌim. Qas tzij kinbꞌij chiꞌwe chi xwi riꞌ, tojbꞌal ke kakikꞌamawaꞌj.
2806110052	Are kibꞌan qꞌipoj waꞌim, chixiya ri iwiꞌ, xuqujeꞌ chichꞌaja ri ipalaj,
2806120098	rech man kakichꞌobꞌ ta ri winaq chi tajin kiqꞌip iwibꞌ che iwaꞌim. Xaq xwi ri Dios ri kakaꞌy pa ri awal areꞌ kayoꞌw na ri tojbꞌal iwe.
280613009a	Man kimulij ta qꞌinomal waral cho ri uwachulew. We jastaq riꞌ xaq ketukinik xuqujeꞌ kiꞌxjutirik. Xuqujeꞌ xaq kelaqꞌax kumal ri eleqꞌomabꞌ.
2806140094	Are utz na we kimulij iqꞌinomal pa ri kaj, chilaꞌ man katukin ta wi xuqujeꞌ man kixjutir taj, man koꞌk ta xuqujeꞌ eleqꞌomabꞌ chilaꞌ.
2806150062	Naꞌtaj chiꞌwe chi jawjeꞌ kꞌo wi ri iqꞌinomal, chilaꞌ kakꞌojiꞌ wi na ri iwanimaꞌ.
2806160067	We are kakaꞌyej xuqujeꞌ kachomaj rij utz taq jastaq, ronojel ri atyoꞌjal nojinaq riꞌ che tunal.
28061700d5	We are kakaꞌyej xuqujeꞌ kachomaj rij itzel taq jastaq, ronojel ri atyoꞌjal riꞌ nojinaq che qꞌequꞌmal. We kabꞌij tunal che ri qꞌequꞌmal ri at kꞌo wi, at kꞌo riꞌ pa jun nimalaj qꞌequꞌmal.
28061800be	Maj jun ajchak kakwinik kachakun kukꞌ e kebꞌ patrón, rumal cher kꞌo jun riꞌ kuloqꞌoqꞌej na cho ri jun chik. Man kixkwin taj kipatanij ri Dios xuqujeꞌ ri qꞌinomal pa junamam.
28061900e3	Man xaq xwi ta kichomaj rij jawjeꞌ kape wi ri kitijo, jawjeꞌ kape wi ri kiqumuj, o jawjeꞌ kape wi ri kiwatzꞌyaqibꞌej. ¿La man kꞌu are nim ri kꞌaslemal cho ri tijowik rij, xuqujeꞌ cho ri karatzꞌyaqibꞌej jun?
28061a013d	Chiꞌwilampe ri e chochiꞌ ri kerapap pa ri kyaqiqꞌ, man keꞌtikoꞌnij taj, xuqujeꞌ man kakiyak ta kitikoꞌn, xuqujeꞌ man kakiyak ta ri ijaꞌ pa ri kikꞌolibꞌal. Ri Dios kꞌut, ri Tataxel ri kꞌo pa ri kaj kuya ronojel ri kajawataj chike. ¿La man kꞌu are nim iqꞌij ix chikiwach le aꞌwaj leꞌ?
28061b0062	¿Teꞌq pa ikꞌuꞌx chi rukꞌ ri kakꞌaxkꞌobꞌ iwanimaꞌ kixkꞌasiꞌ chi na jun qꞌij?
28061c009c	¿Jas che kakꞌaxir ikꞌuꞌx che ri iwatzꞌyaq? Chiwetaꞌmaj iwe kukꞌ ri kotzꞌiꞌj ri e kꞌo cho ri saq. Man areꞌ taj kebꞌanow ri katzꞌyaq.
28061d0092	Kinbꞌij kꞌu chiꞌwe, chi ri taqanel Salomón pune xkꞌojiꞌ nimalaj uqꞌinomal man xkwin taj wi je xatzꞌyaqinik jetaq ri e kotzꞌiꞌj.
28061e00d7	We sibꞌalaj jeꞌl kubꞌan ri Dios chike ri e kotzꞌiꞌj ri man naj ta qꞌotaj kekꞌasiꞌk ¿la man kꞌu kꞌo na ri kubꞌan iwukꞌ ix? Qas tzij kinwilo chi majaꞌ kakubꞌiꞌ ikꞌuꞌx chirij ri Dios.
28061f0075	Man kakꞌaxir ta chi ikꞌuꞌx rumal ri kitijo, xuqujeꞌ rumal ri kiqumuj, xuqujeꞌ rumal ri kiwatzꞌyaqibꞌej.
28062000a3	Xaq xwi ri winaq ri man ketaꞌm ta uwach ri Dios kakꞌaxir kanimaꞌ che we jastaq riꞌ. Are iTat ix ri kꞌo pa ri kaj, areꞌ retaꞌm jas kajawataj chiꞌwe.
280621007b	Chitzukuj nabꞌe ri Ajawarem rech ri Dios, xuqujeꞌ ri usukꞌal, ri areꞌ kꞌut kuya na ronojel ri kajawataj chiꞌwe.
28062200c8	Xaq jeriꞌ makꞌaxkꞌobꞌ iwanimaꞌ rumal ri kakꞌulmataj chweꞌq. Ka kꞌo na qꞌotaj chuchomaxik jas kibꞌano. Naꞌtaj chiꞌwe chi xaqareꞌ kubꞌan chaqe ri kakꞌulmataj pa jun qꞌij.
280701005e	Miqꞌat tzij pa kiwiꞌ nikꞌaj winaq chik, rech man kuqꞌat ta tzij ri Dios piꞌwiꞌ ix.
28070200e2	We sibꞌalaj kꞌax kibꞌan chuqꞌatik tzij pa kiwiꞌ nikꞌaj winaq chik, kꞌax xuqujeꞌ kubꞌan na ri Dios chuqꞌatik tzij piꞌwiꞌ ix. Ri Dios je kanoꞌjin na iwukꞌ jetaq ri kixnoꞌjin ix kukꞌ nikꞌaj chik.
2807030119	¿Jas che kabꞌij tzij chike nikꞌaj winaq chik are kakibꞌan etzelal, man kawil ta kꞌu ri itzel taq jastaq ri kabꞌan at? Kakaꞌyej jun laj nitzꞌ mes ri kꞌo puꞌbꞌoqꞌoch ri jun winaq chik, man kawil ta kꞌut chi kꞌo jun uqꞌabꞌ cheꞌ pa ri abꞌoqꞌoch at.
28070400c7	¿Jas che kabꞌij che jun winaq chik: “Chaya bꞌe chwe kinwesaj ri jun laj nitzꞌ mes ri kꞌo paꞌbꞌoqꞌoch,” man kanaꞌ ta kꞌut at chi kꞌo jun uqꞌabꞌ cheꞌ pa ri abꞌoqꞌoch?
28070500a8	¡Kawach! Nabꞌe chawesaj ri uqꞌabꞌ cheꞌ ri kꞌo pa ri abꞌoqꞌoch at rech qas kawilo are kawesaj ri nitzꞌ mes ri kꞌo puꞌbꞌoqꞌoch ri jun winaq chik.
28070600cf	Man kiya ta chike ri tzꞌiꞌ ri jastaq rech ri Dios, xuqujeꞌ man kiya ta chike ri aq ri jastaq ri paqal rajil rech man xaq taq kakitakꞌaleꞌla xuqujeꞌ rech man ketzalij ta chiꞌwij chi paꞌqꞌik.
2807070070	Chitaꞌ rech kayaꞌtaj chiꞌwe, chitzukuj rech kiriqo, chixchꞌawoq rech kajaqataj ri uchiꞌ ja chiꞌwach.
2807080080	Rumal cher ri winaq ri kuto, kukꞌamawaꞌj, ri kutzukuj, kuriq na, xuqujeꞌ we kachꞌawik, kajaqataj na choch ri uchiꞌ ja.
2807090048	Maj jun tataxel kuya jun abꞌaj che ri ukꞌojol we kaxlan wa kata che.
28070a003d	Xuqujeꞌ we jun kar ri kata che, man jun kumatz ta kuyaꞌo.
28070b00b5	Ri ix pune ix itzel taq winaq iwetaꞌm kiya utz laj taq jastaq chike ri iꞌwalkꞌwaꞌl, are ta kꞌu mat kuya utz laj taq jastaq, ri iTat ri kꞌo pa ri kaj chike ri kakita che.
28070c00ad	Je chixnoꞌjin kukꞌ ri winaq jetaq ri kiwaj ix kenoꞌjin iwukꞌ. Jeriꞌ kakikꞌut chiqawach ri taqanik xuqujeꞌ ri qꞌalajisal taq utzij ri Dios pa ri Tyoxalaj Wuj.
28070d00af	Chixok pa ri nitzꞌ uchiꞌ ja, rumal cher nim ri uchiꞌ ja xuqujeꞌ nim uwach ri bꞌe ri kakꞌamow bꞌik ri winaq pa ri kꞌaxkꞌolal. E kꞌi kꞌut kebꞌe chilaꞌ.
28070e0099	Are kꞌax bꞌenam pa ri bꞌe ri kakꞌaman bꞌik pa ri kꞌaslemal, rumal cher kꞌin laj nitzꞌ uwach, xaq aꞌjilatal ri winaq ri koꞌk chilaꞌ.
28070f0102	Chichajij iwibꞌ chike ri kakijaluj chi e qꞌalajisal taq utzij ri Dios, rumal cher xaq e bꞌanal taq tzij. Kakibꞌij chi utzij ri Dios kakibꞌij, jer kekaꞌy chij are koꞌpan iwukꞌ, xa kꞌu qas e xibꞌibꞌal wi jetaq ri kayoꞌt, e tijonelabꞌ.
2807100081	Iwetaꞌm kiwach waꞌ we winaq riꞌ, rumal cher man kekwin ta chubꞌanik jun utza jastaq, xaq jer e kꞌo kꞌix ri kesokonik.
28071100cf	Kajunumataj rukꞌ ri cheꞌ. Ronojel utz cheꞌ, utz uwach kuyaꞌo, are kꞌu ri itzel cheꞌ, itzel uwach kuyaꞌo. Maj jun utz cheꞌ ri kuya itzel uwach xuqujeꞌ maj jun itzel cheꞌ ri kuya utz uwach.
280712005a	Maj jun utz cheꞌ kuya itzel taq uwach xuqujeꞌ man jun itzel cheꞌ kuya utz taq uwach.
280713004b	Ronojel cheꞌ ri man utz ta uwach kuyaꞌo, kaqasaxik xuqujeꞌ kaporoxik.
2807140057	Xaq jeriꞌ kiwetaꞌmaj kiwach ri e bꞌanal taq tzij rumal ri etzelal ri kakibꞌano.
28071500c7	Man konojel ta ri kakibꞌij chi in Kajaw xuqujeꞌ in kajchoqꞌe koꞌk pa ri ajawarem rech ri Dios. Xaq xwi koꞌk pa ri ajawarem rech ri Dios ri kakinimaj ri utaqanik ri nuTat ri kꞌo pa ri kaj.
2807160134	Are kopan ri qꞌij ri kuqꞌat tzij ri Dios pa kiwiꞌ kojonel ri winaq rech uwachulew, e kꞌi na kakibꞌij chwe: “Ajawxel xuqujeꞌ qajchoqꞌe, xqatzijoj ri tzij la chike nikꞌaj winaq chik, xuqujeꞌ xqesaj ri itzel taq uxlabꞌal je xuqujeꞌ xqabꞌan mayijabꞌal taq jastaq pa ri bꞌiꞌ la.”
280717004d	Kinbꞌij na chike: “Chixel chinuwach, itzel taq winaq. Maj we chiꞌwe.”
280718008d	Ri kutatabꞌej xuqujeꞌ kunimaj ri nukꞌutuꞌn, xuqujeꞌ kuchakubꞌej, xaq junam rukꞌ ri achi ri xuyak rachoch puꞌwiꞌ ri abꞌaj.
280719009a	Xqaj ri jabꞌ, xekꞌiy taq ri nimaꞌ, xpe ri kyaqiqꞌ, xupuyij ri ja rukꞌ chuqꞌabꞌ. Man xtzaq ta kꞌu ri ja, rumal kꞌo puꞌwiꞌ ri abꞌaj.
28071a00a4	Xapachin ri kutatabꞌej ri nukꞌutuꞌn, man kubꞌan ta kꞌu ri kinbꞌij. Je ri kꞌo jun achi ri maj retaꞌmabꞌal ri xuyak rachoch puꞌwiꞌ ri sanyobꞌ.
28071b0083	Xqaj ri jabꞌ, xekꞌiy taq ri nimaꞌ, xpe ri kyaqiqꞌ xupuyij ri ja rukꞌ chuqꞌabꞌ. Xtzaq ri ja, xuqujeꞌ xtukin ronojel.
28071c0059	Are xtoꞌtaj ri Jesús che tzijonem, konojel ri winaq xemayijanik rumal ri ukꞌutuꞌn.
28071d0079	Rumal cher ri Jesús xuya taqanik rukꞌ chuqꞌabꞌ, man je ta kꞌu riꞌ kakibꞌan ri aꞌjtijabꞌ rech ri taqanik.
280801004e	Are xqaj loq ri Jesús puꞌwiꞌ ri juyubꞌ, e kꞌi winaq xeteriꞌ chirij.
2808020091	Xaq kꞌa te xqet jun chꞌaꞌk achi rukꞌ, xukiꞌ choch, xubꞌij che: Ajawxel, wetaꞌm chi kakwin la chinukunaxik, ¿la kaj la kinkunaj la?
2808030078	Ri Jesús xuya ri uqꞌabꞌ puꞌwiꞌ ri achi, kꞌa te riꞌ xubꞌij che: Kawaj, chatutziroq. Aninaq xutzir ri achi.
2808040154	Kꞌa te riꞌ, ri Jesús xubꞌij che: Qas chatatabꞌej we riꞌ, man katzijoj ta chi che jun winaq chik ri xkꞌulmatajik. Xaq xwi jat jawjeꞌ ri kꞌo wi ri chꞌawenel pa kiwiꞌ ri winaq, chakꞌama bꞌik ri sipanik ri xtaqan ri Moisés chubꞌanik, rech kakil ri e chꞌawenelabꞌ pa kiwiꞌ ri winaq chi xatutzir che ri yabꞌil.
2808050090	Are xok bꞌi ri Jesús pa ri tinimit Capernaúm, jun kinimaꞌqil ri ajchꞌoꞌjabꞌ chajil tinimit aj Roma xqet rukꞌ, xuta tobꞌanik che,
2808060080	xubꞌij: Ajawxel Jesús, ri patanil we kꞌo cho ja, yawabꞌ, sibꞌalaj kunaꞌ qꞌoxom, man kakwin taj kusalabꞌaj ribꞌ.
280807003b	Ri Jesús xubꞌij che: Kineꞌek riꞌ, keꞌnkunaj kanoq.
28080800b6	Ri kinimaꞌqil ri ajchꞌoꞌjabꞌ chajil tinimit xubꞌij: Ajawxel, man taqal ta chwe kok la pa ri wachoch. Kubꞌano we kabꞌij la jun tzij rech jeriꞌ kakunataj ri patanil we.
28080900f4	Wetaꞌm in jas jeꞌ ri yoꞌj taqanik xuqujeꞌ ri nimanik. We kinbꞌij che jun ajchꞌoꞌj, “keꞌ pa jun leꞌaj”, keꞌek. We kinsikꞌij xuqujeꞌ apanoq jun chike kapetik. We kintaq jun patanil we chubꞌanik jun jastaq, kubꞌano.
28080a0117	Ri Jesús xmayijanik are xuta ri xubꞌij ri kinimaꞌqil ri ajchꞌoꞌjabꞌ chajil tinimit. Rumal riꞌ xubꞌij chike ri winaq ri e teren chirij: Qas tzij kinbꞌij chiꞌwe chi man nuriqom ta jun winaq waral pa ri tinimit Israel ri qas kꞌo ukojobꞌal jetaq we achi riꞌ.
28080b00c3	Qas chitatabꞌej we kinbꞌij riꞌ: Kepe na winaq pa taq jaljoj taq tinimit kewaꞌ na rukꞌ ri Dios pa ri rajawarem, ketꞌuyiꞌ na kukꞌ ri e kimam ri Abraham, ri Isaac xuqujeꞌ ri Jacob.
28080c00cf	Are kꞌu ri e kꞌo apan nabꞌe pa ri ajawarem rech ri Dios, keꞌsax na bꞌik, kekꞌyaq bꞌik pa ri qꞌequꞌmal. Chilaꞌ koꞌqꞌ wi na rumal ri kꞌax, xuqujeꞌ kakiqutꞌutꞌej wi na ri kiware.
28080d00c9	Kꞌa te riꞌ xubꞌij che ri kinimaꞌqil ri ajchꞌoꞌjabꞌ chajil tinimit: Chattzalij cho awachoch, kꞌulmataj awukꞌ jacha ri xakojo. Qas che ri qꞌotaj riꞌ, xutzir ri patanil rech ri achi.
28080e0073	Ri Jesús xeꞌ cho rachoch ri Pedro, are xrilo chi ri ujiꞌ ixoq ri Pedro yawabꞌ, uriqom jun nimalaj qꞌaqꞌ.
28080f0074	Ri Jesús xuchap ri uqꞌabꞌ ri ixoq, aninaq xel bꞌik ri qꞌaqꞌ che. Ri ixoq xwaꞌjilik, xuya uwa ri Jesús.
28081000f4	Are xok aqꞌabꞌ, sibꞌalaj e kꞌi winaq xeꞌkikꞌam bꞌik ri e kꞌo itzel taq uxlabꞌal chike, ri Jesús xeꞌresaj bꞌik ri itzel taq uxlabꞌal xa rukꞌ jun tzij xuqujeꞌ xuꞌkunaj konojel ri e yawabꞌibꞌ ri e kꞌo chilaꞌ.
28081100b8	Jeriꞌ xkꞌulmataj ri uchiꞌm loq ri Dios, ri utzijom loq pa ri uwuj ri qꞌalajisal utzij Dios Isaías: Areꞌ xkꞌamow bꞌik ri qayabꞌilal, xuqujeꞌ xuqꞌiꞌ ri qakꞌaxal.
28081200a9	Ri Jesús xrilo chi sibꞌalaj e kꞌi winaq e mulan chirij. Rumal riꞌ, xubꞌij chike ri utijoxelabꞌ chi kebꞌe rukꞌ chꞌaqaꞌp che ri cho ri kꞌo pa Galilea.
2808130085	Are xoꞌpan je laꞌ, jun ajtij rech ri taqanik xqet rukꞌ ri Jesús, xubꞌij che: Ajtij, kineꞌ ukꞌ la japawjeꞌ keꞌ wi la.
28081400a8	Ri Jesús xubꞌij che: Ri e par kꞌo kijul xuqujeꞌ ri aꞌwaj ri kerapinik kꞌo kisok. In, ri in uKꞌojol ri Achi man kꞌo ta kꞌolibꞌal jawjeꞌ kinuxlan wi.
2808150094	Kꞌa te riꞌ jun chike ri utijoxelabꞌ xubꞌij che: Ajawxel, ya la bꞌe chwe nabꞌe kinmuq na kan ri nutat, kꞌa te riꞌ kinteriꞌ chij la.
2808160087	Ri Jesús xubꞌij che: Chaya bꞌe chike ri e kaminaqibꞌ keꞌkimuq ri e kachiꞌl kikaminaqibꞌ, are kꞌu ri at, chinatereneꞌj.
2808170068	Ri Jesús xaqꞌan bꞌik pa ri jukubꞌ bꞌinibꞌal puꞌwiꞌ ri jaꞌ e rachiꞌl ri utijoxelabꞌ.
28081800bd	Are e bꞌenaq chi puꞌwiꞌ ri jaꞌ, xaq kꞌa teꞌ, xwaꞌjil jun nimalaj kyaqiqꞌ xuchapleꞌj ukojik bꞌik ri jaꞌ pa ri jukubꞌ bꞌinibꞌal. Are kꞌu ri Jesús tajin kawarik.
280819006a	Ri utijoxelabꞌ xebꞌe chukꞌasuxik, xkibꞌij che: Ajawxel, tajin kujqaj xeꞌ le jaꞌ, chujtoꞌ la.
28081a00c2	Ri Jesús xubꞌij chike: ¿Jas che sibꞌalaj kixiꞌj iwibꞌ? Ix man kuꞌl ta ikꞌuꞌx chirij ri Dios. Xwaꞌjil ri Jesús, xuyaj ri kyaqiqꞌ xuqujeꞌ ri jaꞌ, ronojel kꞌut xjoriꞌk.
28081b008b	Ri e tijoxelabꞌ xemayijanik, kakibꞌila chibꞌil taq kibꞌ: ¿Jachin waꞌ we achi riꞌ, ri kyaqiqꞌ xuqujeꞌ ri jaꞌ keniman che?
28081c0108	Are xopan ri Jesús pa Gadara, ri kꞌo chuchiꞌ ri plo, xeꞌl loq kebꞌ achyabꞌ chuxoꞌl ri muqbꞌal taq kaminaqibꞌ. Sibꞌalaj e xibꞌibꞌal rumal riꞌ maj jun winaq kakwinik kikꞌow pa ri bꞌe riꞌ. Are xeqet ri kebꞌ achyabꞌ rukꞌ ri Jesús,
28081d00c2	ri itzel taq uxlabꞌal xkiraq kichiꞌ xkibꞌij: Jesús, Ralkꞌwaꞌl ri Dios, ¿jas kaj la chaqe, la kaqꞌat kꞌu la tzij pa qawiꞌ kꞌa majoꞌq kuꞌriqa ri kꞌisbꞌal qꞌatoj tzij?
28081e0036	E kꞌo kꞌu apanoq sibꞌalaj e kꞌi aq chikinaqaj.
28081f009d	Ri itzel taq uxlabꞌal xkita toqꞌobꞌ che ri Jesús, xkibꞌij: We kujesaj la bꞌik chike we achyabꞌ riꞌ, ya la bꞌe chaqe kujok chike le aq leꞌ.
28082000d1	Ri Jesús xubꞌij: Chixok chike. Ri itzel taq uxlabꞌal xeꞌl bꞌik chike ri achyabꞌ, xoꞌk chike ri aq. Ri aq kexikꞌanik xebꞌek, man xetakꞌiꞌ taj, xetzaq bꞌik pa ri plo, chilaꞌ xejiqꞌ wi.
28082100c5	Ri aꞌjyuqꞌabꞌ ke ri aq xaꞌnimaj bꞌik, xebꞌe pa ri tinimit. Chilaꞌ xkitzijoj wi ronojel ri xkꞌulmataj kukꞌ ri aq xuqujeꞌ kukꞌ ri achyabꞌ ri xeꞌl itzel taq uxlabꞌal chike.
280822005a	Konojel ri winaq xeꞌkila ri Jesús, xkita toqꞌobꞌ che rech kel bꞌik pa ri tinimit.
28090100c8	Are xtoꞌtaj ri Jesús chubꞌixik we riꞌ, xaqꞌan pa jun jukubꞌ bꞌinibꞌal puꞌwiꞌ ri jaꞌ, xeꞌ chꞌaqaꞌp che ri kꞌo wi, pa ri tinimit ubꞌiꞌnam Capernaúm, jawjeꞌ ri kel wi.
2809020103	Are kꞌo chilaꞌ e nikꞌaj winaq xkikꞌam bꞌik jun achi ri qꞌoyol pa ri uchꞌat, ri man kakwin taj kusalabꞌaj ribꞌ. Ri Jesús are xril ri kikojobꞌal ri winaq xubꞌij che ri achi: Achi, chabꞌana achuqꞌabꞌ. In katinkuy che ronojel ri amak.
28090300a3	E kꞌo kꞌu jujun aꞌjtijabꞌ rech ri taqanik chilaꞌ, xkichomaj: Jachin jun jeꞌ kunaꞌ we achi riꞌ, we pukꞌuꞌx chi are Dios, awas riꞌ ri kuchomaj.
280904006b	Ri Jesús retaꞌm ri tajin kakichomaj, rumal riꞌ xuta chike: ¿Jas che sibꞌalaj itzel kixchoman chwij?
2809050054	¿Jas ri man kꞌax ta ubꞌixik? ¿Xkuyutaj ri amak, o chatwaꞌjiloq chatbꞌinoq?
28090600de	Rech kꞌu kiwilo chi in in uKꞌojol ri Achi, kꞌo nukwinem chukuyik makaj choch ri uwachulew, xubꞌij ri Jesús che ri achi ri man kakwin taj kabꞌinik: Chatwaꞌjiloq, chakꞌama bꞌik ri achꞌat, jat cho awachoch.
2809070032	Xwaꞌjil kꞌu bꞌik ri achi, xeꞌ cho rachoch.
2809080080	Are xkil ri winaq ri xkꞌulmatajik, xemayijanik, xkiqꞌijilaꞌj ri Dios rumal cher uyaꞌom ri kwinem riꞌ chike ri e winaq.
28090900e2	Are xel bꞌik ri Jesús chilaꞌ, xril jun achi ubꞌiꞌ Mateo, tꞌuyulik tajin kutoqꞌij alkabal rech ri nim taqanel pa Roma. Xpe ri Jesús xubꞌij che: Chinatereneꞌj. Ri Mateo xwaꞌjil bꞌik, xutereneꞌj ri Jesús.
28090a00a7	Pa ri qꞌij riꞌ, ri Jesús xuqujeꞌ ri utijoxelabꞌ xubꞌeꞌwoq cho rachoch ri Mateo. E kꞌi toqꞌil taq alkabal xuqujeꞌ aꞌjmakibꞌ xubꞌeꞌwoq kukꞌ.
28090b00b4	Ri fariseos are xeꞌkil we winaq riꞌ, xkita chike ri utijoxelabꞌ ri Jesús, xkibꞌij: ¿Jas che kawaꞌ le iwajtij kukꞌ toqꞌil taq alkabal xuqujeꞌ kukꞌ aꞌjmakibꞌ?
28090c009b	Are xuta ri Jesús ri xkibꞌij ri fariseos xubꞌij chike: Man kajawataj taj ajkun chike ri utz kiwach, xane are kajawataj ajkun chike ri e yawabꞌibꞌ.
28090d0152	Are katanik, jix chitatabꞌelaꞌ jas kel ri xubꞌij ri Dios are xubꞌij we tzij riꞌ: Are kawaj in utz kixnoꞌjin kukꞌ ri winaq, man are ta kawaj kikꞌam la ri isipanik chinuwach. Xinpe in chikisikꞌixik ri aꞌjmakibꞌ rech kuꞌx nutijoxelabꞌ, man are ta in petinaq chikisikꞌixik ri sibꞌalaj e utz taq winaq kakinaꞌo.
28090e00bf	Jun qꞌijal, ri utijoxelabꞌ ri Juan xeqet rukꞌ ri Jesús, xkita che: ¿Jas che ri uj xuqujeꞌ le fariseos kaqabꞌan qꞌipoj waꞌim, man je ta kꞌu laꞌ kakibꞌan le atijoxelabꞌ?
